trade_date,trade_time,open,high,low,close,volume,rsi,signal,forward_1,forward_3,forward_6
2023-03-30,21:00:00,12918.24,12984.04,12913.74,12974.54,5986,80.40530360102447,OVERBOUGHT,0.30713998338282933,-0.05318107616918562,1.6836820419066794
2023-03-31,01:00:00,12962.39,13025.14,12959.64,13014.39,4300,88.44166859434026,OVERBOUGHT,-0.13254558992008078,0.09681590915901832,0.6923105885101059
2023-03-31,05:00:00,13014.14,13022.64,12993.24,12997.14,3972,83.24550245320724,OVERBOUGHT,-0.22697301098549374,0.9105849440723142,0.907892043941975
2023-03-31,17:00:00,13026.74,13126.49,13016.74,13115.49,10342,80.44822877339536,OVERBOUGHT,0.5909043428800602,-0.0026686002581707874,-0.38885318047591055
2023-03-31,21:00:00,13115.99,13195.99,13111.49,13192.99,6052,80.68100642908158,OVERBOUGHT,-0.6708107866374492,-0.6404916550380164,-0.3221407732439728
2023-04-28,01:00:00,13143.99,13156.49,13116.99,13146.24,5021,80.16817916909497,OVERBOUGHT,0.04183705759213281,-0.10459264398033202,0.7420372669295638
2023-05-01,01:00:00,13240.29,13256.04,13229.54,13243.79,4033,83.88194267245046,OVERBOUGHT,0.1963184254658221,-0.046436858331349674,-0.14195332302914113
2023-05-01,05:00:00,13243.54,13276.54,13241.04,13269.79,3055,83.6171868245872,OVERBOUGHT,-0.13451606996041657,0.10889396139651727,-0.21326637422296124
2023-05-01,09:00:00,13269.54,13293.29,13229.29,13251.94,4168,82.1889870836167,OVERBOUGHT,-0.10790872883518256,-0.2316641940727224,-0.02792044032798766
2023-05-01,17:00:00,13235.14,13297.24,13193.64,13284.24,12294,80.53285387381494,OVERBOUGHT,-0.47424617441419303,-0.32180990406677384,-1.0640428056102598
2023-05-09,05:00:00,13280.44,13290.94,13277.44,13282.69,2300,85.54202624423695,OVERBOUGHT,-0.2898509262807458,-0.39525126311010794,-0.5243666757260738
2023-05-18,21:00:00,13724.54,13866.54,13713.04,13864.79,6512,83.46425765907306,OVERBOUGHT,0.12585837939124148,0.05914261954201187,-0.47638658789639865
2023-05-19,01:00:00,13859.24,13915.49,13854.74,13882.24,4891,82.31686827956986,OVERBOUGHT,-0.09544569176156009,-0.20349741828408094,-0.453457078972838
2023-05-19,05:00:00,13881.74,13897.99,13866.99,13868.99,3786,86.11477282713768,OVERBOUGHT,0.0288413215381942,-0.5389721962450041,-0.31328885520862665
2023-05-19,09:00:00,13868.49,13887.24,13843.99,13872.99,5843,85.99663210139147,OVERBOUGHT,-0.13695677716195284,-0.5352126686460525,-0.5276440046449894
2023-05-19,13:00:00,13871.99,13884.99,13833.99,13853.99,8330,83.9142091152815,OVERBOUGHT,-0.4312836951665188,-0.250469359368665,0.2584093102420392
2023-05-19,21:00:00,13794.74,13820.74,13769.74,13798.74,5917,80.28365305787833,OVERBOUGHT,0.1489266411281109,0.007609390422611713,0.540266720004878
2023-05-26,17:00:00,14086.44,14302.94,14079.04,14286.19,12597,84.35603506405928,OVERBOUGHT,0.3230392427932124,0.6562281476026848,0.6509783224218633
2023-05-26,21:00:00,14285.69,14334.94,14261.94,14332.34,6208,91.82321078713834,OVERBOUGHT,0.3007185149110359,0.25885514856611247,0.19222262380043503
2023-05-29,01:00:00,14394.94,14418.44,14359.44,14375.44,5514,92.82161803713521,OVERBOUGHT,0.03130338967015966,-0.20173295565214,-0.05078105435382215
2023-05-29,05:00:00,14374.69,14382.44,14356.19,14379.94,3852,90.72871315395038,OVERBOUGHT,-0.07301838533401392,-0.005215598952429565,0.6210039819359418
2023-05-29,09:00:00,14379.19,14404.44,14360.19,14369.44,4797,90.58647473811739,OVERBOUGHT,-0.16006190916277876,-0.06646048836977009,0.318036054292992
