trade_date,trade_time,open,high,low,close,volume,prev_daily_high,signal,breakout_count,forward_1,forward_3,forward_6
2024-07-03,09:00:00,5506.09,5514.83,5506.09,5512.96,1658,5510.29,BULLISH_DAILY_HIGH_BREAKOUT,1,0.06112868586022555,0.3470005224053886,0.3288614464824724
2024-07-05,05:00:00,5535.59,5540.33,5534.71,5539.83,509,5539.09,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.06317883400754175,0.4220346111703808,0.2978430746069825
2024-07-08,13:00:00,5564.09,5582.33,5563.33,5580.09,1520,5570.83,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.16487189274724634,-0.0010752514744457558,0.1051954359159062
2024-07-09,05:00:00,5579.79,5585.59,5578.79,5583.83,400,5582.33,BULLISH_DAILY_HIGH_BREAKOUT,1,0.0,-0.05802468914705107,-0.12070568050961046
2024-07-10,13:00:00,5585.83,5592.59,5584.83,5591.33,1024,5591.09,BULLISH_DAILY_HIGH_BREAKOUT,1,0.47037109238768204,0.6975084639969381,0.8452371797050116
2024-07-11,13:00:00,5629.21,5654.33,5624.09,5638.59,2848,5636.89,BULLISH_DAILY_HIGH_BREAKOUT,1,-1.0818307413732864,-0.9044814395088134,-0.5432209116108834
2024-07-22,17:00:00,5545.43,5566.09,5527.09,5562.59,7220,5561.09,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.013662700288898127,-0.13051474223338802,0.1301551974889356
2024-07-23,13:00:00,5561.59,5575.59,5557.83,5572.33,3231,5570.09,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.044864536019941385,-0.646049318687156,-1.7891976964752594
2024-07-31,13:00:00,5485.39,5510.63,5484.89,5503.63,4131,5490.99,BULLISH_DAILY_HIGH_BREAKOUT,1,0.2798153218875476,0.7954749865088994,0.963545877902398
2024-08-01,05:00:00,5547.53,5560.53,5544.79,5560.03,2149,5551.53,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.3528757938356428,-2.1442330347138294,-2.815452434609165
2024-08-07,13:00:00,5295.23,5326.49,5288.99,5325.49,6997,5312.36,BULLISH_DAILY_HIGH_BREAKOUT,1,-1.701251903580693,-2.452356496773057,-1.1390501155762167
2024-08-09,09:00:00,5320.59,5346.09,5314.71,5339.46,5533,5333.33,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.6204747296543116,-0.053750753821545455,0.1897195596558474
2024-08-13,13:00:00,5367.31,5398.69,5346.19,5390.93,5368,5372.19,BULLISH_DAILY_HIGH_BREAKOUT,1,0.5783788696940858,0.8482766424345997,0.6974677838517557
2024-08-14,17:00:00,5428.79,5464.23,5415.49,5447.23,6795,5436.99,BULLISH_DAILY_HIGH_BREAKOUT,1,0.1767871009669155,0.25444124812061514,1.7069226010284215
2024-08-15,13:00:00,5460.83,5516.71,5446.59,5515.59,4763,5464.23,BULLISH_DAILY_HIGH_BREAKOUT,1,0.4463711044511991,0.6095449444211751,0.36260853326661335
2024-08-16,01:00:00,5542.83,5554.33,5542.33,5549.21,2427,5547.09,BULLISH_DAILY_HIGH_BREAKOUT,1,0.12830655174339936,-0.24544034195858314,0.2634609250686114
2024-08-19,01:00:00,5567.71,5570.46,5558.33,5563.83,2435,5563.09,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.20884894038818388,-0.04708986435602617,0.8123900262948331
2024-08-20,01:00:00,5607.03,5609.03,5603.03,5609.03,1182,5607.89,BULLISH_DAILY_HIGH_BREAKOUT,1,0.01354957987388583,0.18291932829741006,-0.1479756749384507
2024-08-22,13:00:00,5622.33,5643.33,5621.83,5633.96,3153,5633.39,BULLISH_DAILY_HIGH_BREAKOUT,1,-1.2099837414536148,-0.8732756356097632,-0.4703618769036344
2024-08-26,09:00:00,5631.89,5646.13,5631.13,5643.51,1943,5641.83,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.04217233601074702,-0.5826161378291189,-0.36821056399298757
2024-08-29,17:00:00,5621.83,5646.83,5611.83,5638.46,7180,5632.59,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.6539019519514174,-0.5662893768866019,-0.7205868268995455
2024-09-02,17:00:00,5643.63,5653.13,5638.39,5651.26,1093,5650.83,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.09962380070993211,-0.61278369779483,-2.244278267147502
2024-09-10,13:00:00,5466.63,5493.15,5460.38,5485.63,6854,5483.8,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.17372662757057522,-0.16370043185560224,-0.5970143812105446
2024-09-11,17:00:00,5452.38,5515.35,5405.15,5507.08,10712,5497.6,BULLISH_DAILY_HIGH_BREAKOUT,1,0.8035111165989962,1.0450184126615227,1.666945096130802
2024-09-12,05:00:00,5555.6,5566.15,5553.58,5564.63,5092,5561.08,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.026596557183504975,0.6154946510369961,0.6235814420725154
2024-09-13,09:00:00,5599.35,5612.72,5597.2,5609.1,5851,5601.15,BULLISH_DAILY_HIGH_BREAKOUT,1,0.11356545613378066,0.2290920111960823,0.3740350501862966
2024-09-17,09:00:00,5634.43,5655.7,5633.18,5653.2,5630,5636.05,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.04422274110238449,-0.3139814618269299,-0.1524800113210198
2024-09-19,09:00:00,5675.4,5706.35,5671.88,5705.1,7112,5691.87,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.061699181434163045,0.0943015898055985,-0.013146132407845611
2024-09-23,01:00:00,5698.85,5721.15,5696.33,5718.4,4358,5715.28,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.05246222719641858,-0.14427112479015108,-0.12328623391157094
2024-09-24,09:00:00,5720.7,5736.35,5719.58,5729.08,5825,5725.7,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.23790905346059246,0.12218366648746395,-0.032291397571693255
2024-09-26,05:00:00,5740.53,5758.69,5739.28,5757.46,1178,5740.97,BULLISH_DAILY_HIGH_BREAKOUT,1,0.16361381581461396,-0.3572756041726683,-0.15492943068644982
2024-10-01,01:00:00,5753.04,5766.5,5746.33,5766.5,1949,5764.91,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.19283794329315687,-0.8960374577299935,-0.9827451660452627
