trade_date,trade_time,open,high,low,close,volume,prev_daily_high,prev_daily_low,sma,std,upper_band,lower_band,distance_to_prev_daily_low_pct,distance_to_prev_daily_high_pct,signal,forward_1,forward_3,forward_6
1994-09-02,00:00:00,0.6038,0.6062,0.6033,0.6052,441,0.6048,0.6011,0.60141,0.0017600538269265838,0.6049301076538531,0.5978898923461469,0.6820828481117938,0.06613756613755885,BB_DAILY_HIGH_BEARISH,-0.36351619299404825,0.23132848645077128,-0.42961004626568666
1994-10-19,00:00:00,0.6108,0.6127,0.6107,0.6126,221,0.6129,0.61,0.60488,0.0033567841753666242,0.6115935683507332,0.5981664316492667,0.426229508196729,-0.048947626040131656,BB_DAILY_HIGH_BEARISH,-0.09794319294809745,0.048971596474039654,0.2938295788442561
1994-12-01,00:00:00,0.6293,0.6308,0.6284,0.6301,401,0.6304,0.626,0.622605,0.0032094392033460905,0.6290238784066922,0.6161861215933078,0.654952076677315,-0.0475888324873044,BB_DAILY_HIGH_BEARISH,-0.04761149023963926,0.4443739089033526,0.8570068243135948
1995-04-03,00:00:00,0.6553,0.6565,0.6535,0.6564,491,0.6559,0.6482,0.649455,0.0032349204822163724,0.6559248409644327,0.6429851590355673,1.26504165381055,0.07623113279462493,BB_DAILY_HIGH_BEARISH,0.0,0.5332114564290156,1.2797074954296104
1995-04-06,00:00:00,0.6585,0.6601,0.6578,0.6599,321,0.6595,0.6554,0.651285,0.004156323653871949,0.659597647307744,0.642972352692256,0.6866036008544492,0.060652009097811516,BB_DAILY_HIGH_BEARISH,0.5909986361569788,0.7425367479921055,1.757842097287459
1995-07-07,00:00:00,0.6765,0.6784,0.6755,0.6779,441,0.6776,0.6712,0.67169,0.002568411345955623,0.6768268226919113,0.6665531773080887,0.9982121573301442,0.044273907910266676,BB_DAILY_HIGH_BEARISH,-0.7228204749962981,-0.5163003392830724,-0.324531641835076
1995-08-03,00:00:00,0.6698,0.672,0.6669,0.6694,981,0.675,0.67,0.674415,0.002326794723248894,0.6790685894464977,0.6697614105535022,-0.08955223880597685,-0.8296296296296369,BB_DAILY_LOW_BULLISH,0.029877502240809376,-0.8515088138631668,-1.105467582910063
1995-08-07,00:00:00,0.67,0.6701,0.6679,0.6679,231,0.67,0.6673,0.673745,0.002766048863581038,0.6792770977271622,0.6682129022728379,0.08991458114791623,-0.31343283582089415,BB_DAILY_LOW_BULLISH,-0.6288366521934559,-0.8534211708339628,-2.021260667764645
1995-08-10,00:00:00,0.662,0.663,0.6564,0.6622,1301,0.6652,0.6618,0.6718850000000001,0.004830852055163337,0.6815467041103267,0.6622232958896734,0.06044122091265578,-0.45099218280216513,BB_DAILY_LOW_BULLISH,-0.030202355783747803,-1.1778918755662984,-2.1745696164300767
1996-03-13,00:00:00,0.6811,0.6849,0.681,0.6837,521,0.6841,0.6788,0.67635,0.0033890691160828787,0.6831281382321658,0.6695718617678342,0.7218621096051879,-0.05847098377431179,BB_DAILY_HIGH_BEARISH,0.5850519233581986,-0.16088927892350297,0.4680415386865556
1996-07-25,00:00:00,0.6941,0.698,0.6928,0.6966,791,0.6969,0.6937,0.688475,0.0038634420159249215,0.6962018840318498,0.6807481159681501,0.41804814761424447,-0.043047783039168744,BB_DAILY_HIGH_BEARISH,-0.028710881424056554,-0.5024404249210376,-1.7082974447315564
1996-09-18,00:00:00,0.6984,0.7028,0.6984,0.7009,631,0.7003,0.6939,0.6939,0.002748588154307183,0.6993971763086143,0.6884028236913856,1.0087908920593756,0.08567756675709466,BB_DAILY_HIGH_BEARISH,-0.2568126694250125,-0.3566842630903049,-0.07133685261805464
1996-10-09,00:00:00,0.6915,0.6917,0.6888,0.6909,521,0.6929,0.6903,0.697335,0.0031474760146909045,0.7036299520293818,0.6910400479706182,0.08691873098651802,-0.2886419396738349,BB_DAILY_LOW_BULLISH,0.10131712259372325,1.4039658416558174,1.6500217108119954
1997-04-16,00:00:00,0.687,0.6878,0.6853,0.686,401,0.6906,0.6855,0.69255,0.003077849556855653,0.6987056991137113,0.6863943008862887,0.07293946024800232,-0.666087460179545,BB_DAILY_LOW_BULLISH,0.7142857142857003,1.1807580174927108,0.9912536443148566
1997-06-23,00:00:00,0.6845,0.6847,0.6815,0.6845,641,0.6877,0.6844,0.6892,0.0019606658374693876,0.6931213316749388,0.6852786683250612,0.014611338398595703,-0.4653191798749427,BB_DAILY_LOW_BULLISH,-0.04382761139517414,-0.1607012417823214,-1.0080350620891187
