trade_date,trade_time,open,high,low,close,volume,prev_20_high,prev_20_low,signal,forward_1,forward_3,forward_6
2024-01-10,21:00:00,16784.24,16839.59,16752.24,16815.74,6866,16790.74,16184.04,BULLISH_20_BAR_BREAKOUT,0.23608833152746825,0.3032872772771225,0.017543087607188795
2024-01-11,01:00:00,16808.59,16857.94,16808.59,16855.44,4446,16839.59,16235.39,BULLISH_20_BAR_BREAKOUT,0.08988196095742061,-0.19044296678104247,-0.2061648939452189
2024-01-11,05:00:00,16856.44,16876.34,16853.44,16870.59,3660,16857.94,16235.39,BULLISH_20_BAR_BREAKOUT,-0.022820778644958743,-0.4386331479811909,-0.28837165742277804
2024-01-17,13:00:00,16748.09,16782.59,16580.39,16580.39,10723,16905.69,16686.44,BEARISH_20_BAR_BREAKOUT,0.33081248390419155,0.9173487475264586,1.9649718733998371
2024-01-18,13:00:00,16819.59,16928.69,16816.59,16906.19,11487,16905.69,16566.39,BULLISH_20_BAR_BREAKOUT,-0.05914993265780167,0.8458440370065639,1.1010759964249868
2024-01-18,21:00:00,16895.69,16999.29,16893.19,16993.19,7426,16976.79,16566.39,BULLISH_20_BAR_BREAKOUT,0.32954377606558866,0.7120499447131469,1.9925629031394472
2024-01-19,01:00:00,16994.44,17051.44,16987.19,17049.19,5580,16999.29,16566.39,BULLISH_20_BAR_BREAKOUT,-0.03519228772745216,0.2530912025732686,2.2482006476554193
2024-01-19,09:00:00,17042.44,17122.94,17031.94,17114.19,7488,17058.19,16566.39,BULLISH_20_BAR_BREAKOUT,-0.12767183255531547,1.2714595315349555,1.79266444979285
2024-01-19,17:00:00,17095.34,17270.79,17048.19,17270.34,14766,17133.69,16566.39,BULLISH_20_BAR_BREAKOUT,0.3558123349048179,0.9027037105233681,0.547470403014644
2024-01-19,21:00:00,17270.59,17338.54,17261.29,17331.79,7044,17270.79,16566.39,BULLISH_20_BAR_BREAKOUT,0.5810132709893249,0.5146612092576746,0.06548660005688128
2024-01-22,01:00:00,17380.24,17455.49,17357.99,17432.49,6773,17338.54,16566.39,BULLISH_20_BAR_BREAKOUT,-0.035852594781353664,-0.032984387198845375,-0.4230606184199732
2024-01-24,01:00:00,17456.59,17478.34,17451.34,17476.09,4091,17468.49,16820.19,BULLISH_20_BAR_BREAKOUT,0.18453784570805026,0.48065671440236346,0.1090060763019604
2024-01-24,05:00:00,17476.59,17519.09,17475.34,17508.34,4124,17478.34,16893.19,BULLISH_20_BAR_BREAKOUT,0.18048541437965304,0.556306308879091,0.058829106585771535
2024-01-24,09:00:00,17507.84,17553.94,17505.34,17539.94,6915,17519.09,16987.19,BULLISH_20_BAR_BREAKOUT,0.11488066663854869,-0.11659104877210008,-0.15764021997793504
2024-01-24,13:00:00,17539.19,17583.84,17527.84,17560.09,8720,17553.94,17027.94,BULLISH_20_BAR_BREAKOUT,0.2599644990430086,-0.3698728195584461,0.007972624286102493
2024-01-24,17:00:00,17559.09,17680.94,17528.09,17605.74,13844,17583.84,17031.94,BULLISH_20_BAR_BREAKOUT,-0.4898970449410249,-0.4947250158187169,-0.7815632856102736
2024-01-31,01:00:00,17352.14,17370.89,17334.14,17350.14,5122,17643.74,17363.99,BEARISH_20_BAR_BREAKOUT,-0.056195511967050416,-0.423915887710412,-0.7089279971227898
2024-01-31,09:00:00,17339.89,17377.14,17251.89,17266.24,6925,17640.84,17334.14,BEARISH_20_BAR_BREAKOUT,0.0599435661730553,-0.5334108642066957,-0.020270771169635077
2024-01-31,21:00:00,17295.64,17392.74,17131.29,17174.14,20499,17640.84,17194.49,BEARISH_20_BAR_BREAKOUT,0.3086035166826403,0.5158919165675963,2.1427564931926724
2024-02-02,17:00:00,17503.49,17666.49,17461.89,17641.19,17674,17626.74,17131.29,BULLISH_20_BAR_BREAKOUT,-0.03599530417164911,-0.14851605815705796,-0.11167047120969216
2024-02-07,17:00:00,17670.94,17798.99,17650.19,17776.49,14743,17701.54,17379.64,BULLISH_20_BAR_BREAKOUT,0.0390965820586465,0.02840830782679411,0.10857036456577912
2024-02-09,09:00:00,17790.84,17852.74,17790.34,17841.24,5526,17823.54,17485.99,BULLISH_20_BAR_BREAKOUT,0.1754362364947687,0.6521407704845545,0.8113225313935577
2024-02-09,13:00:00,17841.99,17898.59,17803.84,17872.54,9188,17852.74,17485.99,BULLISH_20_BAR_BREAKOUT,0.5127978451859546,0.5256667491022582,0.573225741836363
2024-02-09,17:00:00,17871.79,17970.69,17851.54,17964.19,11341,17898.59,17485.99,BULLISH_20_BAR_BREAKOUT,-0.03673975837484766,-0.03451310635212103,-0.03284311733508618
2024-02-13,13:00:00,17791.89,17809.44,17534.29,17613.84,12898,18055.34,17719.79,BEARISH_20_BAR_BREAKOUT,-0.09935369005282209,-0.017315928837773435,0.6208186289871973
