trade_date,trade_time,open,high,low,close,volume,rsi,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
1994-06-01,00:00:00,1.5109,1.5208,1.5095,1.5165,1701,82.75862068965523,1.4985,1.5152,1.2012012012012023,0.08579725448784693,DOUBLE_TOP_BEARISH,-0.36267721727662783,-0.5802835476425927,-0.39564787339268087
1994-10-18,00:00:00,1.6079,1.6175,1.6047,1.6138,1971,81.36142625607772,1.5758,1.6155,2.411473537250908,-0.1052305787681854,DOUBLE_TOP_BEARISH,0.6754244639980254,0.7869624488784333,1.5429421241789654
1994-10-24,00:00:00,1.6271,1.6351,1.6246,1.6336,1451,80.82524271844656,1.5758,1.6359,3.6679781698184954,-0.14059539091631326,DOUBLE_TOP_BEARISH,0.11018609206660283,0.12855044074436772,0.1163075416258578
1994-10-25,00:00:00,1.6335,1.642,1.6317,1.6354,1871,80.98676293622137,1.5758,1.6359,3.7822058636882776,-0.030564215416586896,DOUBLE_TOP_BEARISH,0.20178549590314793,-0.7521095756389861,-0.7582242876360503
1994-11-24,00:00:00,1.57,1.5708,1.5595,1.5608,1341,14.668367346938822,1.5631,1.6097,-0.1471434968971895,-3.037833136609303,DOUBLE_BOTTOM_BULLISH,0.14736032803690216,0.20502306509482907,-0.0704766786263377
1996-06-03,00:00:00,1.5523,1.5575,1.5448,1.5563,2141,85.83916083916027,1.5065,1.5549,3.305675406571528,0.09003794456235564,DOUBLE_TOP_BEARISH,-0.5011887168283768,-0.7839105570905345,-1.2786737775493175
1996-10-21,00:00:00,1.5906,1.596,1.588,1.5926,1401,81.67420814479608,1.5602,1.5942,2.076656838866811,-0.10036381884330986,DOUBLE_TOP_BEARISH,0.4772070827577578,0.2386035413788789,1.1176692201431644
1996-11-01,00:00:00,1.626,1.6442,1.6249,1.6365,2811,80.51224944320707,1.5827,1.6357,3.399254438617557,0.04890872409366839,DOUBLE_TOP_BEARISH,0.4155209288114829,0.33608310418575243,0.9104796822486962
1996-11-04,00:00:00,1.6365,1.648,1.6318,1.6433,2561,80.62015503875962,1.588,1.6442,3.4823677581863914,-0.05473786643961336,DOUBLE_TOP_BEARISH,0.20081543236171612,0.4381427615164666,0.17647416783302652
1996-11-05,00:00:00,1.643,1.6573,1.6429,1.6466,2521,85.40965207631885,1.5885,1.648,3.6575385583884192,-0.08495145631067026,DOUBLE_TOP_BEARISH,-0.27936353698531274,0.17612049070811991,0.9352605368638319
1996-11-14,00:00:00,1.6606,1.6686,1.658,1.665,1681,80.09950248756218,1.6229,1.6638,2.5941216341117768,0.0721240533718049,DOUBLE_TOP_BEARISH,-0.04804804804805609,0.6606606606606545,0.930930930930935
1996-11-18,00:00:00,1.6632,1.6743,1.661,1.671,1881,81.23711340206171,1.6318,1.6705,2.4022551783306856,0.0299311583358243,DOUBLE_TOP_BEARISH,0.29922202274086734,1.1729503291442287,0.10173548773189917
1996-11-20,00:00:00,1.6755,1.6826,1.6724,1.6814,1451,85.12820512820487,1.6375,1.6794,2.6809160305343545,0.11909015124449218,DOUBLE_TOP_BEARISH,0.5471630783870642,-0.6304270250981291,-0.06542167241584994
1997-01-31,00:00:00,1.6135,1.6147,1.5945,1.6022,2911,12.889812889812873,1.6025,1.6822,-0.018720748829951138,-4.755677089525612,DOUBLE_BOTTOM_BULLISH,1.061041068530764,2.627636999126203,2.4279116215204053
1997-03-17,00:00:00,1.6022,1.6035,1.5855,1.589,2281,19.844357976653768,1.5879,1.631,0.06927388374582019,-2.5751072961373414,DOUBLE_BOTTOM_BULLISH,0.1258653241032097,0.29578351164253786,1.8753933291378255
1997-07-25,00:00:00,1.673,1.6752,1.6597,1.6624,2041,18.325791855203704,1.6638,1.7002,-0.08414472893375682,-2.2232678508410677,DOUBLE_BOTTOM_BULLISH,-1.7564966313763302,-1.8286814244465952,-1.792589027911456
1997-08-05,00:00:00,1.632,1.6352,1.6218,1.6244,1921,19.813519813519946,1.623,1.6876,0.08626001232286308,-3.744963261436355,DOUBLE_BOTTOM_BULLISH,-1.2866289091356895,-2.1484855946811225,-2.4562915538044847
1997-08-07,00:00:00,1.6025,1.6094,1.5773,1.5892,5091,11.072362685265858,1.5905,1.6798,-0.08173530336372706,-5.393499226098346,DOUBLE_BOTTOM_BULLISH,0.018877422602565253,-0.5852001006795787,1.3277120563805764
1997-11-06,00:00:00,1.6811,1.6956,1.6722,1.6905,3741,88.77118644067782,1.6258,1.689,3.9795792840447772,0.08880994671402219,DOUBLE_TOP_BEARISH,-0.08873114463175598,0.828157349896481,0.17746228926353824
1997-11-11,00:00:00,1.7005,1.7093,1.698,1.7045,1861,89.43355119825702,1.6612,1.706,2.606549482301944,-0.08792497069167977,DOUBLE_TOP_BEARISH,0.0,-0.6453505426811322,-0.8682898210618906
