trade_date,trade_time,open,high,low,close,volume,ema50,sma50,prev_ema50,prev_sma50,signal,forward_1,forward_3,forward_6
1971-05-05,00:00:00,0.5465,0.5465,0.5465,0.5465,1,0.5385311824184308,0.5385139999999999,0.5382059245579586,0.538362,BULLISH_CROSS,-0.1280878316559989,1.0978956999085097,0.9332113449222311
1971-07-09,00:00:00,0.5588,0.5588,0.5588,0.5588,1,0.5537459894984814,0.553752,0.5535397033555622,0.553344,BEARISH_CROSS,-0.0357909806728665,0.28632784538297174,0.7874015748031623
1971-08-09,00:00:00,0.5737,0.5737,0.5737,0.5737,1,0.5601356934856127,0.560096,0.5595820483217601,0.5596519999999999,BULLISH_CROSS,-0.01743071291615635,0.6623670908140188,0.22659926791005194
1971-10-20,00:00:00,0.5895,0.5895,0.5895,0.5895,1,0.5810467401037123,0.581086,0.5807017090875372,0.5805939999999999,BEARISH_CROSS,-0.15267175572519284,-0.4240882103477621,-0.6276505513146796
1972-01-04,00:00:00,0.5977,0.5977,0.5977,0.5977,1,0.5898777995180886,0.5898260000000001,0.589558526029031,0.58965,BULLISH_CROSS,-0.016730801405385475,0.2844236238915902,1.3217333110256013
1972-02-28,00:00:00,0.6134,0.6134,0.6134,0.6134,1,0.6070104724308873,0.607058,0.6067496753872501,0.606598,BEARISH_CROSS,0.24453863710467183,0.19563090968374472,0.6031953048581736
1972-06-16,00:00:00,0.6173,0.6174,0.6172,0.6173,41,0.6155211931406844,0.615514,0.6154485887790797,0.6154959999999999,BULLISH_CROSS,-0.11339705167664393,-0.3887898914628151,0.6965818888709026
1972-07-28,00:00:00,0.6159,0.6159,0.6159,0.6159,1,0.6174781648445026,0.6174839999999999,0.6175425797361149,0.617464,BEARISH_CROSS,0.0,-0.19483682415976275,-0.03247280402662412
1972-10-20,00:00:00,0.6103,0.6106,0.6098,0.61,131,0.6119995176370157,0.611986,0.6120811306017918,0.612082,BULLISH_CROSS,-0.27868852459016963,-0.016393442622949013,0.016393442622949013
1972-10-24,00:00:00,0.6083,0.6083,0.6083,0.6083,1,0.6118544385139955,0.611868,0.6119995176370157,0.611986,BEARISH_CROSS,0.27946736807496875,0.2630281111293845,0.39454216669407677
1972-10-26,00:00:00,0.6097,0.61,0.6096,0.6099,61,0.6117079226728578,0.611688,0.6117817154350152,0.611784,BULLISH_CROSS,0.0,0.032792261026394154,0.21314969667158026
1973-04-11,00:00:00,0.6912,0.6914,0.6912,0.6913,31,0.6747869519247653,0.675222,0.6741129499625109,0.673766,BEARISH_CROSS,-0.04339649934906379,-0.5641544915376847,-0.02893099956603182
1973-06-01,00:00:00,0.731,0.7315,0.7299,0.7307,291,0.6959851640017106,0.695768,0.6945682319201477,0.6949900000000001,BULLISH_CROSS,2.6139318461749017,1.1906391131791336,1.7380593951005794
1973-08-10,00:00:00,0.8134,0.8134,0.8134,0.8134,1,0.8023677413348684,0.8027719999999999,0.8019174450628223,0.8009999999999999,BEARISH_CROSS,-0.2335874108679632,-2.7169904106220812,-0.4917629702483407
1973-10-15,00:00:00,0.8117,0.8119,0.8117,0.8119,21,0.806321982192581,0.806296,0.8060943079963598,0.8067759999999999,BULLISH_CROSS,0.17243502894445964,0.48035472348811614,0.2586525434166758
1973-11-05,00:00:00,0.7889,0.7889,0.7889,0.7889,1,0.8057914991625615,0.80584,0.8064809481079722,0.805888,BEARISH_CROSS,-3.0295347952845777,-3.6253010520978664,-3.9802256306249326
1974-02-05,00:00:00,0.7095,0.7101,0.7085,0.7094,311,0.7234240224132386,0.7224680000000001,0.7239964314913299,0.724058,BULLISH_CROSS,-0.14096419509444613,0.05638567803777219,0.930363687623335
