trade_date,trade_time,open,high,low,close,volume,ema50,sma50,prev_ema50,prev_sma50,signal,forward_1,forward_3,forward_6
1971-04-02,00:00:00,357.53,357.53,357.53,357.53,1,357.58441831186644,357.57559999999995,357.5866394674528,357.593,BULLISH_CROSS,-0.008390904259774765,0.005593936173199076,-0.008390904259774765
1971-08-31,00:00:00,339.85,339.85,339.85,339.85,1,356.7126441152454,357.0482,357.40091530362275,357.3992,BEARISH_CROSS,0.34132705605413216,0.08533176401352467,-0.2295130204502073
1971-11-08,00:00:00,329.22,329.22,329.22,329.22,1,336.3895904491785,336.14160000000004,336.6822267940429,336.70419999999996,BULLISH_CROSS,-0.01822489520685325,-0.033412307879233834,-0.1822489520685325
1972-01-10,00:00:00,312.99,312.99,312.99,312.99,1,326.474730831416,326.554,327.0251280082085,326.9464,BEARISH_CROSS,0.4728585577814045,0.3131090450174185,-0.03194990255280448
1972-03-02,00:00:00,303.03,303.03,303.03,303.03,1,310.9216398856741,310.8548,311.2437476361098,311.2962,BULLISH_CROSS,-0.12210012210010486,-0.24090024090022816,-0.36300036300035177
1972-06-23,00:00:00,294.12,294.12,294.12,294.12,1,303.8330130598421,303.8694,304.22946257248867,304.0384,BEARISH_CROSS,1.492588059295521,0.8907928736570123,2.284781721746216
1972-08-09,00:00:00,301.2,301.2,301.2,301.2,1,301.73512450213565,301.7292,301.75696631854936,301.812,BULLISH_CROSS,-0.0298804780876411,-0.0298804780876411,0.0
1973-02-06,00:00:00,299.85,299.85,299.85,299.85,1,301.31750005024185,301.3284,301.3773980114762,301.3518,BEARISH_CROSS,0.0,-2.1977655494413977,-12.28280807070203
1973-04-10,00:00:00,265.53,265.53,265.53,265.53,1,271.18007200676084,270.6934,271.41068719071023,271.4178,BULLISH_CROSS,0.05272473920085988,0.13557790080217438,-0.026362369600419232
1974-02-15,00:00:00,293.17,293.17,293.17,293.17,1,290.9927339773143,291.0762,290.9038659763883,290.8182,BEARISH_CROSS,-1.0437630044001782,-3.7793771531875837,-2.2648974997441904
1974-05-01,00:00:00,279.41,279.41,279.41,279.41,1,280.6023829143492,280.47860000000003,280.6510516047308,280.6708,BULLISH_CROSS,0.19684334848428992,0.0,-0.640635625067113
1974-09-12,00:00:00,301.2,301.2,301.2,301.2,1,297.9639771685671,297.9812,297.8318946040188,297.6894,BEARISH_CROSS,-0.5378486055776908,-1.6865869853917608,-1.772908366533856
1974-11-20,00:00:00,299.94,299.94,299.94,299.94,1,299.20201932800336,299.1628,299.1718976679219,299.2172,BULLISH_CROSS,0.0,0.09001800360071409,0.12002400480096474
1974-12-10,00:00:00,299.76,299.76,299.76,299.76,1,299.522577412279,299.5788,299.5128866944128,299.5078,BEARISH_CROSS,0.0,0.3002401921537344,0.3903122497998452
1975-04-02,00:00:00,291.55,291.55,291.55,291.55,1,291.3023791290898,291.2176,291.2922721547669,291.407,BULLISH_CROSS,0.2606756988509658,0.14405762304922515,0.08574858514834506
1975-05-30,00:00:00,291.55,291.55,291.55,291.55,1,291.65396794479733,291.654,291.6582115343809,291.5668,BEARISH_CROSS,-0.030869490653415137,-0.08917852855427573,0.08574858514834506
1975-06-18,00:00:00,294.12,294.12,294.12,294.12,1,291.97843436923426,291.955,291.89102352716213,291.9104,BULLISH_CROSS,0.0,0.20399836801306362,0.5609955120358959
1975-08-21,00:00:00,297.89,297.89,297.89,297.89,1,296.3572780983427,296.3788,296.294718020724,296.2588,BEARISH_CROSS,0.02685555070665042,0.08728053979656615,0.02685555070665042
1975-09-25,00:00:00,302.66,302.66,302.66,302.66,1,298.3218689957196,298.2854,298.14480242411634,298.1528,BULLISH_CROSS,-0.3006674155818493,0.06277671314346055,0.12224938875303895
1975-11-06,00:00:00,301.75,301.75,301.75,301.75,1,300.9047231151784,300.9396,300.8702220178387,300.8658,BEARISH_CROSS,0.0,0.05965202982601718,0.30157415078708366
1976-01-05,00:00:00,305.16,305.16,305.16,305.16,1,303.1883859181461,303.1768,303.1079118739887,303.125,BULLISH_CROSS,-0.0327696945864539,0.15074059509764698,0.029492725127793613
1976-01-27,00:00:00,303.67,303.67,303.67,303.67,1,303.87887309289124,303.885,303.8873985252541,303.8448,BEARISH_CROSS,-0.029637435373936122,0.0,-1.0208449962130017
1976-05-03,00:00:00,298.95,298.95,298.95,298.95,1,300.0016842044817,299.9904,300.0446100903789,300.06280000000004,BULLISH_CROSS,-0.35457434353570905,-0.2374979093493827,-0.17728717176784503
1976-07-01,00:00:00,296.91,296.91,296.91,296.91,1,299.07522830559316,299.107,299.1636049711276,299.1604,BEARISH_CROSS,0.09093664746892384,-0.08756862348861531,-0.17850527095753915
1976-09-29,00:00:00,287.77,287.77,287.77,287.77,1,289.81273037652585,289.80920000000003,289.8961071265881,289.92060000000004,BULLISH_CROSS,-0.3162247628314169,-0.17374986968759773,0.11467491399382873
