trade_date,trade_time,open,high,low,close,volume,ny_high,ny_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2010-03-09,20:00:00,89.886,90.04,89.874,89.979,3526,89.919,89.694,BULLISH_NEWYORK_BREAKOUT,1,0,-0.0222274086175619,0.24561286522411188,0.6001400326742976
2010-03-24,20:00:00,92.029,92.388,91.94,92.295,5505,92.179,91.696,BULLISH_NEWYORK_BREAKOUT,1,0,-0.4832331112194571,-0.3640500568828198,0.4561460534156696
2010-04-07,20:00:00,93.526,93.534,93.145,93.332,5416,93.831,93.454,BEARISH_NEWYORK_BREAKOUT,0,1,-0.03321476021085126,-0.227146102087161,0.0417863112330192
2010-04-08,20:00:00,93.274,93.475,93.198,93.371,4420,93.334,92.891,BULLISH_NEWYORK_BREAKOUT,1,0,0.2409741782780612,0.36306776193893037,-0.2195542513200012
2010-04-19,20:00:00,92.313,92.456,92.244,92.385,4436,92.375,92.049,BULLISH_NEWYORK_BREAKOUT,1,0,0.21756778697839843,0.49575147480651444,0.8951669643340349
2010-04-22,20:00:00,93.23,93.599,93.21,93.475,5484,93.272,92.796,BULLISH_NEWYORK_BREAKOUT,1,0,-0.1069804760631124,-0.05028082374966252,0.5102968708210793
2010-04-26,20:00:00,94.131,94.192,93.923,93.95,4247,94.295,93.988,BEARISH_NEWYORK_BREAKOUT,0,1,-0.15540180947312485,-0.13517828632252213,-0.7418839808408757
2010-04-30,20:00:00,94.018,94.088,93.824,93.838,5114,94.348,93.878,BEARISH_NEWYORK_BREAKOUT,0,1,0.2472345957927485,0.1577186214540062,0.7342441228500257
2010-05-05,20:00:00,94.156,94.178,93.533,93.803,7025,94.78,94.028,BEARISH_NEWYORK_BREAKOUT,0,1,-0.12259735829343932,0.08528511881282932,-3.4284617762758054
2010-05-06,20:00:00,92.258,92.335,88.254,90.587,18489,93.771,92.1,BEARISH_NEWYORK_BREAKOUT,0,1,1.0873524898716145,1.7132701160210544,1.0972876902866853
