trade_date,trade_time,open,high,low,close,volume,sma,std,upper_band,lower_band,candle_range,body_size,body_to_range,doji,signal,forward_1,forward_3,forward_6
2004-06-29,20:00:00,392.1,392.3,391.0,392.1,206,399.815,3.1683093615567834,406.1516187231136,393.4783812768864,1.3000000000000114,0.0,0.0,True,BB_DOJI_BULLISH,0.0,0.2550369803621525,-0.12751849018107625
2004-07-07,20:00:00,401.8,402.6,401.1,401.8,116,395.94,2.8735453986139845,401.68709079722794,390.19290920277206,1.5,0.0,0.0,True,BB_DOJI_BEARISH,-0.2986560477849648,-0.049776007964158445,1.368840219014435
2004-07-13,20:00:00,401.1,402.1,400.6,401.1,293,405.64,2.186176667394193,410.0123533347884,401.2676466652116,1.5,0.0,0.0,True,BB_DOJI_BULLISH,0.22438294689603022,0.6232859636000997,0.9224632261281448
2004-08-02,04:00:00,392.3,393.1,392.0,392.3,103,388.52000000000004,1.705285899782255,391.9305717995646,385.1094282004355,1.1000000000000227,0.0,0.0,True,BB_DOJI_BEARISH,0.25490695895997956,-0.3058883507519726,-0.43334183023196243
2004-09-07,16:00:00,398.0,399.1,396.3,398.1,671,405.34000000000003,3.5028409522636084,412.3456819045272,398.33431809547284,2.8000000000000114,0.10000000000002274,0.03571428571429369,True,BB_DOJI_BULLISH,-0.20095453403667704,0.050238633509165694,0.25119316754584275
2005-01-12,20:00:00,425.8,426.3,425.1,425.8,415,420.96000000000004,2.074760607630575,425.10952121526117,416.8104787847389,1.1999999999999886,0.0,0.0,True,BB_DOJI_BEARISH,0.0,-0.046970408642552516,-0.23485204321277595
2005-02-22,08:00:00,430.1,431.1,429.8,430.0,45,425.59000000000003,1.5099320305474362,428.6098640610949,422.57013593890514,1.3000000000000114,0.10000000000002274,0.07692307692309375,True,BB_DOJI_BEARISH,0.2558139534883774,1.1860465116279122,0.6976744186046512
2005-06-10,20:00:00,426.6,427.3,426.1,426.6,132,423.93,1.2243580487786145,426.37871609755723,421.4812839024428,1.1999999999999886,0.0,0.0,True,BB_DOJI_BEARISH,-0.3750586029067095,-0.25785278949836443,0.39849976558837047
2005-06-16,20:00:00,435.1,435.8,434.8,435.1,125,428.68,2.719055563597482,434.118111127195,423.241888872805,1.0,0.0,0.0,True,BB_DOJI_BEARISH,0.344748333716387,0.16088255573431132,0.45966444495518266
2005-08-12,00:00:00,445.3,446.1,445.3,445.3,63,436.98999999999995,3.9340484036360617,444.8580968072721,429.1219031927278,0.8000000000000114,0.0,0.0,True,BB_DOJI_BEARISH,0.04491354143273942,-0.13474062429823103,-0.15719739501459434
2005-10-31,20:00:00,465.3,467.0,464.6,465.3,271,471.61,2.4378376959303867,476.4856753918608,466.7343246081392,2.3999999999999773,0.0,0.0,True,BB_DOJI_BULLISH,0.1074575542660649,0.06447453255964138,-1.4184397163120614
