trade_date,trade_time,open,high,low,close,volume,prev_daily_low,signal,breakout_count,forward_1,forward_3,forward_6
2023-12-04,13:00:00,15954.99,15960.24,15810.99,15826.74,9236,15844.24,BEARISH_DAILY_LOW_BREAKOUT,1,-0.12226143855273017,-0.033803550194167364,0.05970907464203448
2023-12-07,05:00:00,15803.29,15812.54,15786.04,15787.04,3641,15795.19,BEARISH_DAILY_LOW_BREAKOUT,1,0.33571841206457953,1.4929967872381327,1.3859469539571652
2023-12-20,21:00:00,16860.49,16865.24,16580.49,16611.24,11447,16730.49,BEARISH_DAILY_LOW_BREAKOUT,1,0.19504865380307437,0.4493945063703722,0.9502601852721322
2023-12-29,17:00:00,16929.04,16938.29,16772.69,16855.79,12308,16911.44,BEARISH_DAILY_LOW_BREAKOUT,1,-0.07712483366249817,-0.05458065151500302,-1.8714637522180846
2024-01-02,13:00:00,16814.24,16819.74,16563.19,16604.19,11290,16772.69,BEARISH_DAILY_LOW_BREAKOUT,1,-0.3845414922377939,-0.3414800721986263,-0.9151304580349726
2024-01-03,13:00:00,16503.24,16509.99,16426.79,16452.24,10128,16467.59,BEARISH_DAILY_LOW_BREAKOUT,1,-0.14010250275952035,-0.32305631330445855,-0.8874171541382925
2024-01-04,13:00:00,16411.09,16419.34,16292.39,16306.24,9903,16366.84,BEARISH_DAILY_LOW_BREAKOUT,1,0.2958989932688345,-0.035569205408477196,0.16956698785250088
2024-01-05,05:00:00,16300.69,16305.69,16250.69,16260.94,2932,16284.74,BEARISH_DAILY_LOW_BREAKOUT,1,-0.15374264956392433,0.4796770666394439,0.20939748870606048
2024-01-16,01:00:00,16832.79,16836.04,16755.79,16776.29,6056,16807.79,BEARISH_DAILY_LOW_BREAKOUT,1,-0.12219626627818188,0.07033736302841255,0.16511397931247448
2024-01-17,13:00:00,16748.09,16782.59,16580.39,16580.39,10723,16686.44,BEARISH_DAILY_LOW_BREAKOUT,1,0.33081248390419155,0.9173487475264586,1.9649718733998371
2024-01-26,01:00:00,17455.24,17459.74,17404.99,17414.49,5119,17434.39,BEARISH_DAILY_LOW_BREAKOUT,1,-0.09761985564894521,0.16652798904820065,0.14355861124844882
2024-01-31,01:00:00,17352.14,17370.89,17334.14,17350.14,5122,17373.49,BEARISH_DAILY_LOW_BREAKOUT,1,-0.056195511967050416,-0.423915887710412,-0.7089279971227898
2024-02-13,09:00:00,17891.24,17902.24,17782.39,17791.39,7189,17854.69,BEARISH_DAILY_LOW_BREAKOUT,1,-0.997954628615298,-0.8622148128954389,-0.4010366812261355
2024-02-16,13:00:00,17957.14,17964.39,17695.19,17713.29,8758,17719.34,BEARISH_DAILY_LOW_BREAKOUT,1,0.5806374761549015,0.008468217931282105,0.14819381379743685
2024-02-20,01:00:00,17733.24,17735.74,17618.74,17634.74,5887,17687.29,BEARISH_DAILY_LOW_BREAKOUT,1,0.1233360968179854,-0.6892644858954705,-0.7161999553154903
2024-02-28,13:00:00,17909.54,17928.29,17845.19,17864.19,9498,17877.09,BEARISH_DAILY_LOW_BREAKOUT,1,0.2944438006985046,0.07333106063024511,0.8626195758106143
2024-03-05,01:00:00,18231.34,18231.59,18165.34,18173.84,4996,18211.49,BEARISH_DAILY_LOW_BREAKOUT,1,-0.07015578435817638,-0.8542498448319122,-1.2097058189133312
2024-03-11,13:00:00,18033.04,18056.54,17902.54,17902.54,14369,18007.04,BEARISH_DAILY_LOW_BREAKOUT,1,0.39463673869740173,0.8085444858662514,0.8113373856447186
2024-03-14,13:00:00,18179.34,18183.09,17994.69,18003.99,12109,18043.54,BEARISH_DAILY_LOW_BREAKOUT,1,0.2835482579139361,0.04804490560146843,-0.7976009762280591
2024-03-15,13:00:00,18054.69,18087.74,17836.29,17860.39,12700,17925.99,BEARISH_DAILY_LOW_BREAKOUT,1,-0.07138701898446786,0.14053444521649408,1.141352456469328
2024-03-25,13:00:00,18316.24,18320.99,18208.24,18270.59,9114,18274.89,BEARISH_DAILY_LOW_BREAKOUT,1,0.3864133561094554,0.36150994576529427,0.6173856454553426
2024-03-27,17:00:00,18246.69,18252.44,18173.44,18224.69,13543,18233.39,BEARISH_DAILY_LOW_BREAKOUT,1,0.4299112906721716,0.4222294041764262,0.22250035528726642
2024-04-02,13:00:00,18268.49,18271.39,18034.64,18058.74,11281,18223.89,BEARISH_DAILY_LOW_BREAKOUT,1,0.1702776605676808,0.25610867646358493,0.11988654800942822
2024-04-04,21:00:00,18310.29,18311.54,17878.99,17888.89,17066,18044.89,BEARISH_DAILY_LOW_BREAKOUT,1,-0.0005590061764511091,0.3893478019038714,1.202701788652071
2024-04-15,17:00:00,18146.39,18168.26,17721.96,17770.09,16225,17959.86,BEARISH_DAILY_LOW_BREAKOUT,1,-0.2456374728546758,-0.3272352587972343,-0.17670141231699701
2024-04-17,17:00:00,17741.56,17743.81,17468.31,17592.19,16711,17641.44,BEARISH_DAILY_LOW_BREAKOUT,1,-0.4357047076003489,0.025295315705439334,-0.9907805679679409
2024-04-18,13:00:00,17563.89,17577.39,17406.89,17465.51,10570,17468.31,BEARISH_DAILY_LOW_BREAKOUT,1,-0.2726516431526992,-1.9032939776737023,-0.8748670952064915
2024-04-19,01:00:00,17396.84,17399.34,17093.09,17133.09,8822,17362.39,BEARISH_DAILY_LOW_BREAKOUT,1,0.5617784065804826,1.0483806482076437,-0.11381484600851335
2024-04-25,01:00:00,17339.29,17369.04,17321.29,17335.79,5688,17353.84,BEARISH_DAILY_LOW_BREAKOUT,1,-0.22641021839789247,-0.610009696702602,1.8060901752963006
2024-04-30,17:00:00,17760.91,17785.79,17566.66,17619.79,13569,17682.21,BEARISH_DAILY_LOW_BREAKOUT,1,-1.2230565744540656,-1.23667762215101,-1.4707893794421014
