trade_date,trade_time,open,high,low,close,volume,candle_range,body_size,upper_wick,lower_wick,body_to_range,signal,forward_1,forward_3,forward_6
2023-03-17,01:00:00,3958.59,3964.33,3954.33,3958.59,2207,10.0,0.0,5.739999999999782,4.260000000000218,0.0,BEARISH_PINBAR,0.13893835936532956,-0.32233699372757013,-0.749761910175095
2023-03-17,09:00:00,3963.83,3975.83,3960.09,3965.21,4317,15.739999999999782,1.3800000000001091,10.61999999999989,3.7399999999997817,0.08767471410420129,BEARISH_PINBAR,-0.4887509110488501,-1.2433137210891776,-1.3285551080522806
2023-03-20,01:00:00,3925.03,3945.53,3920.03,3928.91,4600,25.5,3.8799999999996544,16.620000000000346,5.0,0.1521568627450845,BEARISH_PINBAR,-0.41360071877441834,0.041232810117827735,0.7681519810838194
2023-03-20,09:00:00,3912.29,3914.29,3864.91,3912.53,8368,49.38000000000011,0.24000000000023647,1.7599999999997635,47.38000000000011,0.0048602673147070865,BULLISH_PINBAR,0.4600603701441267,1.0877871862963338,1.560627011166686
2023-03-22,05:00:00,4005.96,4007.33,4001.83,4004.59,1605,5.5,1.3699999999998909,1.3699999999998909,2.7600000000002183,0.24909090909088924,BULLISH_PINBAR,-0.13734239959646305,-0.10188308915519259,-1.1162191385385338
2023-03-22,13:00:00,3998.83,4008.83,3995.83,4001.33,2938,13.0,2.5,7.5,3.0,0.19230769230769232,BEARISH_PINBAR,-0.020493186015642522,-1.3263090022567423,-0.7232595162108613
2023-03-22,17:00:00,4001.59,4014.13,3988.39,4000.51,4630,25.740000000000236,1.0799999999999272,12.539999999999964,12.120000000000346,0.04195804195803875,BEARISH_PINBAR,-1.5468027826452153,-1.015370540256126,-0.9543783167646197
2023-03-23,09:00:00,3959.63,3967.63,3953.39,3955.89,3037,14.240000000000236,3.7400000000002365,8.0,2.5,0.2626404494382145,BEARISH_PINBAR,0.41709956545808907,0.01769513308004704,-0.9428978055507036
2023-03-23,17:00:00,3973.13,4007.69,3960.83,3962.33,7403,46.86000000000013,10.800000000000182,34.559999999999945,1.5,0.23047375160051542,BEARISH_PINBAR,-0.14486425916063986,-0.25237675811959126,-0.3028521097435095
2023-03-23,21:00:00,3962.46,3967.83,3917.09,3956.59,8062,50.73999999999978,5.869999999999891,5.369999999999891,39.5,0.11568782026014814,BULLISH_PINBAR,-0.24667706282430624,-0.9604229905044495,0.5899019104835146
2023-03-27,01:00:00,3979.21,3997.33,3979.09,3984.59,2984,18.23999999999978,5.380000000000109,12.739999999999782,0.11999999999989086,0.2949561403508867,BEARISH_PINBAR,0.2067966842259751,0.2760635347676925,-0.11042541390707929
2023-03-27,09:00:00,3993.09,3996.83,3967.83,3988.59,3996,29.0,4.5,3.7399999999997817,20.76000000000022,0.15517241379310345,BULLISH_PINBAR,0.1755006155057301,-0.11432611524373136,-0.3735655958621992
2023-03-27,21:00:00,3983.29,3997.53,3973.53,3984.03,3077,24.0,0.7400000000002365,13.5,9.759999999999764,0.030833333333343187,BEARISH_PINBAR,-0.09638481637939839,-0.259536198271603,-0.18825159449100534
2023-03-30,01:00:00,4026.49,4028.99,4021.99,4025.23,1535,7.0,1.2599999999997635,2.5,3.2400000000002365,0.17999999999996621,BULLISH_PINBAR,0.2732763096767141,0.7517582846197549,0.9057867500739096
2023-03-31,09:00:00,4056.19,4058.69,4048.43,4056.69,2451,10.260000000000218,0.5,2.0,7.760000000000218,0.04873294346978454,BULLISH_PINBAR,0.30813298526631316,1.3730405823466982,1.1561149607192094
2023-04-03,05:00:00,4095.33,4098.83,4093.83,4095.33,1686,5.0,0.0,3.5,1.5,0.0,BEARISH_PINBAR,0.2016931480491247,0.2808076516422364,0.6470785016103708
2023-04-04,01:00:00,4121.09,4123.83,4118.83,4120.59,1459,5.0,0.5,2.7399999999997817,1.7600000000002183,0.1,BEARISH_PINBAR,0.03009277797596416,0.11503207065007151,-0.4975015713769145
2023-04-04,05:00:00,4120.33,4125.59,4118.33,4121.83,1396,7.260000000000218,1.5,3.7600000000002183,2.0,0.20661157024792767,BEARISH_PINBAR,0.370223905401247,-0.5337435071315411,-0.56382723207895
2023-04-04,21:00:00,4099.59,4103.33,4087.83,4102.83,2605,15.5,3.2399999999997817,0.5,11.760000000000218,0.20903225806450204,BULLISH_PINBAR,-0.06678317161568434,-0.32904117401890887,-0.37388826736667485
2023-04-05,05:00:00,4100.33,4104.09,4097.59,4098.59,1302,6.5,1.7399999999997817,3.7600000000002183,1.0,0.2676923076922741,BEARISH_PINBAR,-0.22593135688127425,-0.3503643936085368,-0.43575961489195375
2023-04-06,05:00:00,4081.23,4082.99,4078.11,4080.73,1231,4.879999999999654,0.5,1.7599999999997635,2.619999999999891,0.10245901639344988,BULLISH_PINBAR,0.10439308653108056,0.5038314223190444,0.5111830481310973
2023-04-06,21:00:00,4101.53,4107.53,4097.79,4103.29,1700,9.739999999999782,1.7600000000002183,4.239999999999782,3.7399999999997817,0.18069815195074515,BEARISH_PINBAR,-0.1023568892279078,-0.03558120435065609,-0.031681894284834415
2023-04-07,09:00:00,4101.83,4102.83,4097.33,4101.83,943,5.5,0.0,1.0,4.5,0.0,BULLISH_PINBAR,0.3110806639963192,0.003900697981141454,-0.049733899259597876
2023-04-11,05:00:00,4114.09,4117.09,4111.59,4114.33,1368,5.5,0.23999999999978172,2.7600000000002183,2.5,0.04363636363632395,BEARISH_PINBAR,0.16430378700785347,0.17159537518867957,-0.03743015266155033
2023-04-12,01:00:00,4111.29,4114.03,4109.29,4111.53,1263,4.739999999999782,0.23999999999978172,2.5,2.0,0.05063291139236135,BEARISH_PINBAR,0.03064552611801977,0.2067356920659706,-0.47914036867053916
2023-04-12,13:00:00,4117.79,4150.79,4109.16,4120.03,4109,41.63000000000011,2.2399999999997817,30.76000000000022,8.63000000000011,0.05380735046840682,BEARISH_PINBAR,0.02572796800024272,-0.6844610354778926,-0.4296085222680373
2023-04-12,17:00:00,4120.53,4131.09,4094.59,4121.09,5553,36.5,0.5600000000004002,10.0,25.9399999999996,0.01534246575343562,BULLISH_PINBAR,-0.740095460181651,-0.6187683355617082,0.435321723136345
2023-04-13,01:00:00,4090.33,4092.09,4083.59,4091.83,1425,8.5,1.5,0.2600000000002183,6.739999999999782,0.17647058823529413,BULLISH_PINBAR,0.09189042555531922,0.2566089011518074,1.2942864195237835
2023-04-13,13:00:00,4100.59,4110.83,4091.09,4102.33,3459,19.73999999999978,1.7399999999997817,8.5,9.5,0.08814589665652488,BULLISH_PINBAR,0.8946135488856288,1.0350215609178208,1.33655751731333
2023-04-13,21:00:00,4139.53,4150.79,4138.03,4142.66,1816,12.760000000000218,3.130000000000109,8.13000000000011,1.5,0.2452978056426376,BEARISH_PINBAR,0.05141623980727622,-0.05720961894048488,0.08279704344552272
2023-04-14,05:00:00,4144.53,4146.79,4143.53,4145.03,1215,3.2600000000002183,0.5,1.7600000000002183,1.0,0.1533742331288241,BEARISH_PINBAR,-0.11435381649830718,-0.5534338714074349,0.04969807214906528
2023-04-17,13:00:00,4139.33,4144.09,4133.59,4138.33,3037,10.5,1.0,4.760000000000218,4.739999999999782,0.09523809523809523,BEARISH_PINBAR,-0.3320179879323249,0.3383007155060133,0.49536890484809093
2023-04-18,01:00:00,4151.33,4153.09,4148.59,4152.33,1176,4.5,1.0,0.7600000000002183,2.7399999999997817,0.2222222222222222,BULLISH_PINBAR,0.0,0.1565386180770796,-0.08429002511842748
2023-04-18,05:00:00,4152.09,4152.59,4146.83,4152.33,1173,5.760000000000218,0.23999999999978172,0.2600000000002183,5.260000000000218,0.04166666666662719,BULLISH_PINBAR,0.31933878087724765,-0.02408286431955071,-0.10211134471488975
2023-04-18,21:00:00,4151.09,4157.59,4144.09,4154.09,2213,13.5,3.0,3.5,7.0,0.2222222222222222,BULLISH_PINBAR,-0.1266221964377329,-0.5840027539124145,-0.09773500333407317
2023-04-19,05:00:00,4148.83,4150.83,4147.83,4148.09,1121,3.0,0.7399999999997817,2.0,0.2600000000002183,0.2466666666665939,BEARISH_PINBAR,-0.4402025992685843,0.2458963040821153,-0.13403759320555725
2023-04-20,01:00:00,4148.79,4148.79,4141.29,4147.03,1326,7.5,1.7600000000002183,0.0,5.739999999999782,0.23466666666669578,BULLISH_PINBAR,-0.10851139249052938,-0.5153085461161335,-0.35447054880239154
2023-04-20,13:00:00,4125.29,4133.03,4119.03,4125.66,2643,14.0,0.36999999999989086,7.369999999999891,6.260000000000218,0.026428571428563634,BEARISH_PINBAR,0.4467164041632198,0.16167110232060017,-0.11707217754250053
2023-04-21,09:00:00,4129.09,4133.59,4119.33,4128.33,2387,14.260000000000218,0.7600000000002183,4.5,9.0,0.05329593267883637,BULLISH_PINBAR,-0.1816715233520576,0.08381112943975012,-0.05571260049463541
2023-04-21,21:00:00,4134.53,4138.79,4125.53,4131.79,2107,13.260000000000218,2.7399999999997817,4.260000000000218,6.260000000000218,0.20663650075412796,BULLISH_PINBAR,-0.1757107694243952,-0.13940689144414936,0.08712930715259884
2023-04-24,17:00:00,4139.79,4142.29,4117.13,4133.13,3424,25.159999999999854,6.6599999999998545,2.5,16.0,0.2647058823529369,BULLISH_PINBAR,0.05468010926344485,-0.17758938141312142,-1.2871600941659294
2023-04-24,21:00:00,4133.63,4139.63,4128.39,4135.39,1670,11.239999999999782,1.7600000000002183,4.239999999999782,5.239999999999782,0.15658362989326088,BULLISH_PINBAR,-0.0991442161440726,-0.42559468393550215,-1.168692674693327
2023-04-26,05:00:00,4092.33,4094.09,4087.33,4093.33,1262,6.760000000000218,1.0,0.7600000000002183,5.0,0.14792899408283547,BULLISH_PINBAR,-0.2257330828445247,-0.7328996196250974,-0.5496747147188231
2023-04-26,21:00:00,4063.83,4066.09,4048.83,4064.33,3147,17.26000000000022,0.5,1.7600000000002183,15.0,0.028968713789107398,BULLISH_PINBAR,0.006397118344234309,0.26474228224578755,1.8600851800911926
2023-04-27,01:00:00,4065.83,4065.83,4061.09,4064.59,1591,4.739999999999782,1.2399999999997817,0.0,3.5,0.26160337552739216,BULLISH_PINBAR,0.15352101934019868,0.5166572766256867,1.6877471036438965
2023-04-28,01:00:00,4132.93,4135.43,4127.19,4133.19,1847,8.240000000000691,0.2599999999993088,2.240000000000691,5.740000000000691,0.03155339805816589,BULLISH_PINBAR,0.04209823405168142,0.07258316215804259,0.8429324565287382
2023-04-28,05:00:00,4133.19,4136.43,4128.69,4134.93,1694,7.740000000000691,1.7400000000006912,1.5,4.5,0.22480620155045683,BULLISH_PINBAR,-0.35647520030570506,0.6312077834449302,0.945602464854289
2023-05-01,01:00:00,4168.91,4173.03,4163.03,4168.03,1572,10.0,0.8800000000001091,4.119999999999891,5.0,0.08800000000001092,BULLISH_PINBAR,0.1439528986115743,0.05710131644926042,-0.13051729474115112
2023-05-01,13:00:00,4171.29,4179.03,4163.53,4170.41,2161,15.5,0.8800000000001091,7.739999999999782,6.880000000000109,0.056774193548394136,BEARISH_PINBAR,0.268079157684743,-0.18751153963278694,-0.5054658894449209
2023-05-02,21:00:00,4119.39,4126.39,4108.39,4116.63,3059,18.0,2.7600000000002183,7.0,8.239999999999782,0.15333333333334545,BULLISH_PINBAR,0.1520661317631222,0.20647957188282645,-0.9017084362694703
2023-05-03,17:00:00,4133.89,4136.63,4113.89,4132.76,4499,22.73999999999978,1.1300000000001091,2.7399999999997817,18.86999999999989,0.04969217238347053,BULLISH_PINBAR,-1.2884851769761612,-0.8089025251889849,-1.470445900560411
2023-05-05,05:00:00,4077.13,4078.13,4072.39,4075.63,1227,5.7400000000002365,1.5,1.0,3.2400000000002365,0.26132404181183594,BULLISH_PINBAR,0.15359588578943043,1.3102268851686643,1.3838351371444326
2023-05-05,21:00:00,4129.29,4147.79,4128.79,4133.16,2163,19.0,3.869999999999891,14.63000000000011,0.5,0.20368421052631006,BEARISH_PINBAR,-0.015242574688618615,0.14202208479710177,0.09798798014110709
2023-05-08,05:00:00,4132.79,4137.29,4130.91,4132.03,1204,6.380000000000109,0.7600000000002183,4.5,1.1199999999998909,0.11912225705332372,BEARISH_PINBAR,0.16940825695844416,0.13455855838414532,0.09825678903590732
2023-05-08,21:00:00,4137.83,4142.33,4122.83,4137.21,2290,19.5,0.6199999999998909,4.5,14.38000000000011,0.031794871794866196,BULLISH_PINBAR,-0.03335581225028725,-0.32340635355710995,-0.4138054389310644
2023-05-09,01:00:00,4136.09,4136.83,4132.83,4135.83,1192,4.0,0.2600000000002183,0.7399999999997817,3.0,0.06500000000005457,BULLISH_PINBAR,0.006286525316568095,-0.24178943525241609,-0.2780578505402785
2023-05-09,05:00:00,4136.09,4138.09,4135.09,4136.09,1100,3.0,0.0,2.0,1.0,0.0,BEARISH_PINBAR,-0.2964152134020347,-0.1813306770403932,-0.33268134881011335
2023-05-09,13:00:00,4124.09,4126.33,4116.33,4125.83,2273,10.0,1.7399999999997817,0.5,7.760000000000218,0.17399999999997817,BULLISH_PINBAR,0.06689563069734376,-0.036356321031162216,0.2244396884990467
2023-05-09,17:00:00,4126.09,4128.83,4117.83,4128.59,3417,11.0,2.5,0.23999999999978172,8.260000000000218,0.22727272727272727,BULLISH_PINBAR,-0.20588142683095195,-0.15162561552491816,-0.4359841979949571
2023-05-11,09:00:00,4147.33,4153.59,4142.09,4149.59,2312,11.5,2.2600000000002183,4.0,5.239999999999782,0.19652173913045376,BULLISH_PINBAR,-0.9519012721738773,-0.4111249545135881,-0.0795259290676954
