trade_date,trade_time,open,high,low,close,volume,rsi,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
1994-01-12,00:00:00,0.6897,0.6923,0.6865,0.6923,901,85.57046979865751,0.6693,0.6916,3.436426116838491,0.10121457489879032,DOUBLE_TOP_BEARISH,-0.24555828398093812,0.4044489383215405,1.617795753286146
1994-01-18,00:00:00,0.6951,0.6985,0.6943,0.6975,601,84.86646884272974,0.6821,0.6972,2.25773347016566,0.043029259896725035,DOUBLE_TOP_BEARISH,0.4157706093189984,0.7025089605734789,1.4910394265232925
1994-02-10,00:00:00,0.7185,0.723,0.7173,0.7187,1121,80.29739776951654,0.705,0.7197,1.9432624113475243,-0.1389467833819648,DOUBLE_TOP_BEARISH,-0.37567830805621755,-1.0018088214832315,-0.37567830805621755
1994-05-23,00:00:00,0.7283,0.735,0.7283,0.734,771,86.94581280788164,0.714,0.7335,2.801120448179274,0.06816632583502998,DOUBLE_TOP_BEARISH,0.06811989100818201,-0.20435967302451577,0.5313351498637623
1994-05-24,00:00:00,0.7341,0.737,0.7325,0.7345,861,83.4890965732086,0.716,0.735,2.5837988826815743,-0.06802721088434625,DOUBLE_TOP_BEARISH,0.013614703880189104,-0.10891763104152798,0.6262763784887594
1994-05-31,00:00:00,0.7349,0.739,0.734,0.7379,701,87.85425101214577,0.7229,0.737,2.074975791949096,0.12211668928087001,DOUBLE_TOP_BEARISH,0.1626236617427807,-0.05420788724758856,-0.4607670416045479
1994-06-01,00:00:00,0.7368,0.742,0.7366,0.7391,851,88.28124999999997,0.7229,0.739,2.2409738553050205,0.013531799729362515,DOUBLE_TOP_BEARISH,-0.14882965769178594,0.5547287241239336,-0.6629684751725092
1994-11-22,00:00:00,0.7617,0.767,0.7616,0.7631,941,82.89473684210532,0.7493,0.7634,1.8417189376751681,-0.03929787791458828,DOUBLE_TOP_BEARISH,-0.3145066177434095,-0.3931332721792692,0.7207443323286528
1994-12-14,00:00:00,0.7756,0.7787,0.7739,0.7766,861,86.29032258064555,0.7635,0.7775,1.715782580222659,-0.11575562700964782,DOUBLE_TOP_BEARISH,-0.14164305949008368,-0.8756116404841511,-1.6610867885655307
1995-02-09,00:00:00,0.7452,0.747,0.7406,0.7425,1011,17.183770883054876,0.7431,0.7669,-0.08074283407346708,-3.1816403703220724,DOUBLE_BOTTOM_BULLISH,0.43097643097642835,0.5252525252525122,-0.7407407407407488
1995-07-25,00:00:00,0.7385,0.7398,0.7346,0.739,991,81.00686498855823,0.7139,0.74,3.515898585236029,-0.13513513513513525,DOUBLE_TOP_BEARISH,-0.25710419485791786,-0.33829499323409296,0.4465493910690081
1996-04-12,00:00:00,0.791,0.7927,0.7883,0.7917,811,84.52380952380916,0.777,0.792,1.8918918918918837,-0.037878787878797726,DOUBLE_TOP_BEARISH,-0.10104837691043475,-0.5305039787798386,-0.42945560186938975
1996-12-02,00:00:00,0.817,0.8215,0.8153,0.8167,1211,85.39603960396036,0.7899,0.8173,3.3928345360172094,-0.07341245564664688,DOUBLE_TOP_BEARISH,-1.7999265336108652,-2.3141912574996972,-2.68152320313457
1997-09-15,00:00:00,0.7213,0.724,0.719,0.7197,841,17.713004484305102,0.7192,0.7347,0.06952169076752725,-2.0416496529195607,DOUBLE_BOTTOM_BULLISH,-0.5002084201750795,-0.43073502848408945,0.0694733916909747
1998-05-13,00:00:00,0.6336,0.634,0.6255,0.6305,140,18.848167539266967,0.6303,0.6546,0.03173092178327431,-3.6816376413076703,DOUBLE_BOTTOM_BULLISH,-0.07930214115780253,-0.7137192704202933,0.4916732751784461
1998-08-25,00:00:00,0.5802,0.5811,0.5745,0.5777,108,19.13214990138073,0.5783,0.6005,-0.10375237765866245,-3.796835970024986,DOUBLE_BOTTOM_BULLISH,-2.0252726328544304,-1.8521724078241375,1.1770815302059943
1999-02-01,20:00:00,0.6337,0.6371,0.6337,0.6358,186,84.52380952380985,0.6265,0.6357,1.484437350359152,0.01573069057731461,DOUBLE_TOP_BEARISH,0.0,0.42466184334695256,0.37747719408618396
1999-02-02,04:00:00,0.6355,0.6375,0.6355,0.6372,183,81.94444444444471,0.6279,0.6371,1.4811275680840859,0.015696123057603043,DOUBLE_TOP_BEARISH,0.2040175768989278,0.5178907721280556,0.3766478342749463
1999-02-02,12:00:00,0.6385,0.64,0.6377,0.6393,571,89.78102189781049,0.6287,0.6387,1.686018768888173,0.09394081728510004,DOUBLE_TOP_BEARISH,0.18770530267479726,-0.2659158454559729,0.6100422336931042
1999-02-02,16:00:00,0.639,0.6408,0.6381,0.6405,578,89.85507246376838,0.6303,0.64,1.618277010947166,0.0781249999999914,DOUBLE_TOP_BEARISH,-0.3590944574551083,-0.14051522248243747,0.17174082747853084
1999-02-03,12:00:00,0.642,0.6437,0.6409,0.6432,624,81.28342245989327,0.6337,0.6425,1.499132081426535,0.10894941634241773,DOUBLE_TOP_BEARISH,-0.24875621890547975,-0.7773631840796027,-0.38868159203979274
1999-02-17,12:00:00,0.635,0.6357,0.6312,0.6337,751,10.928961748634364,0.6335,0.648,0.03157063930545998,-2.206790123456787,DOUBLE_BOTTOM_BULLISH,-0.04734101309769259,0.2524854031876179,0.1262427015938002
1999-02-26,00:00:00,0.6258,0.6267,0.6207,0.6229,222,12.785388127853977,0.6235,0.6386,-0.09623095429030391,-2.458502975258368,DOUBLE_BOTTOM_BULLISH,-0.03210788248514657,-0.7384812971584602,-0.7224273559158869
1999-02-26,08:00:00,0.6222,0.6244,0.6204,0.6205,529,4.9504950495049656,0.6207,0.6334,-0.032221685194132106,-2.0366277233975234,DOUBLE_BOTTOM_BULLISH,-0.3545527800161306,-0.29008863819500785,-0.04834810636584656
