trade_date,trade_time,open,high,low,close,volume,rsi,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
2023-03-31,01:00:00,4049.43,4064.19,4048.43,4061.69,1481,84.63380814319946,3994.29,4056.99,1.6874087760277818,0.11584943517238824,DOUBLE_TOP_BEARISH,-0.12950274393171854,0.18465220142354538,0.8346279504344273
2023-04-26,21:00:00,4063.83,4066.09,4048.83,4064.33,3147,15.38603620243832,4060.83,4131.53,0.08618927657646344,-1.6265160848402367,DOUBLE_BOTTOM_BULLISH,0.006397118344234309,0.26474228224578755,1.8600851800911926
2023-05-01,05:00:00,4168.03,4175.91,4167.79,4174.03,1280,83.82044641756005,4070.09,4174.79,2.553751882636492,-0.018204508490252642,DOUBLE_TOP_BEARISH,-0.06564399393391475,0.1811199248687815,-0.17824500542640087
2023-05-01,09:00:00,4173.79,4177.29,4166.79,4171.29,1624,82.40009716992535,4084.59,4175.91,2.122612061430886,-0.11063456827373894,DOUBLE_TOP_BEARISH,-0.021096591222382267,-0.2565153705448391,-0.23254197142849858
2023-05-01,17:00:00,4171.03,4187.59,4166.83,4181.59,4256,82.03585609433225,4113.19,4179.03,1.6629428740223657,0.061258234566404175,DOUBLE_TOP_BEARISH,-0.5022013157674473,-0.35871522554817664,-1.5056473733675475
2023-05-19,13:00:00,4205.63,4215.13,4201.89,4211.89,2659,80.97082365091678,4148.03,4213.39,1.5395259918563893,-0.03560078701473161,DOUBLE_TOP_BEARISH,-0.6244227650769649,-0.588809299388165,-0.3869996604849647
2023-05-24,17:00:00,4115.59,4123.09,4102.83,4115.96,4648,18.284775654880576,4114.33,4210.33,0.039617629115800364,-2.241392004902226,DOUBLE_BOTTOM_BULLISH,0.5741066482667496,0.36127659160924525,0.9385416767898647
2023-05-26,21:00:00,4201.29,4212.53,4195.29,4211.03,2080,80.15122873345933,4124.09,4205.03,2.108101423586769,0.1426862590754406,DOUBLE_TOP_BEARISH,0.1249100576343607,0.10686221660733836,0.11303647801132308
2023-05-29,01:00:00,4227.53,4229.66,4213.79,4216.29,1969,80.71389212024735,4124.09,4212.53,2.2356447119243232,0.08925752457549782,DOUBLE_TOP_BEARISH,0.0474350673222193,-0.08301136781388377,-0.018025325582448508
2023-05-30,09:00:00,4215.79,4230.29,4213.79,4228.29,2643,88.4388517499015,4143.59,4229.66,2.0441211606360623,-0.03239031033226999,DOUBLE_TOP_BEARISH,-0.2632269782820031,-0.4848295646703514,-0.7568071253390851
