trade_date,trade_time,open,high,low,close,volume,prev_high,prev_low,signal,forward_1,forward_3,forward_6
1972-06-26,00:00:00,0.6214,0.6219,0.6208,0.6216,201,0.6221,0.6203,BULLISH_INSIDEBAR,-0.7078507078507191,-0.3700128700128828,-0.1769626769626753
1972-06-29,00:00:00,0.6195,0.62,0.6191,0.6193,161,0.6202,0.6188,BEARISH_INSIDEBAR,0.2099144195059065,0.19376715646699338,0.11303084127240982
1972-10-19,00:00:00,0.6102,0.6105,0.6101,0.6105,51,0.6112,0.61,BULLISH_INSIDEBAR,-0.08190008190009106,-0.08190008190009106,0.0
1973-03-20,00:00:00,0.6922,0.6924,0.6921,0.6923,51,0.6929,0.6915,BULLISH_INSIDEBAR,-0.08666762964033582,0.0,-0.11555683952044242
1973-07-26,00:00:00,0.8552,0.8562,0.8542,0.8555,371,0.8604,0.8514,BULLISH_INSIDEBAR,-0.6195207481005357,-1.6014026884862704,-2.8287551139684393
1973-08-02,00:00:00,0.8362,0.8365,0.8359,0.8359,91,0.8366,0.8339,BEARISH_INSIDEBAR,-0.5503050604139177,-1.1484627347768803,-2.691709534633325
1973-08-17,00:00:00,0.7897,0.7897,0.7895,0.7895,21,0.7916,0.7881,BEARISH_INSIDEBAR,2.5205826472450954,0.22799240025332793,0.26599113362887783
1973-10-24,00:00:00,0.8142,0.8148,0.8138,0.814,181,0.8151,0.8129,BEARISH_INSIDEBAR,-0.15970515970515575,-1.7813267813267764,-1.9901719901719894
1973-10-31,00:00:00,0.7998,0.8003,0.7991,0.7997,231,0.8011,0.7987,BEARISH_INSIDEBAR,-0.23758909591096822,-1.3505064399149582,-4.926847567837938
1973-11-08,00:00:00,0.7651,0.7654,0.7645,0.7652,171,0.7668,0.7626,BULLISH_INSIDEBAR,-0.6403554626241527,-2.2347098797699956,-1.2023000522739136
1974-02-13,00:00:00,0.7152,0.7154,0.7151,0.7153,51,0.7179,0.715,BULLISH_INSIDEBAR,0.09786103732698488,1.4679155599049285,2.9078708234307182
1974-05-01,00:00:00,0.796,0.7962,0.7957,0.7958,81,0.7964,0.7946,BEARISH_INSIDEBAR,-0.201055541593357,0.8544860517718056,1.3696908771048029
1974-08-01,00:00:00,0.7595,0.7597,0.7592,0.7596,91,0.7598,0.7589,BULLISH_INSIDEBAR,0.17114270668772616,0.197472353870451,-0.5924170616113822
1974-08-09,00:00:00,0.7555,0.7555,0.755,0.7551,61,0.7556,0.7528,BEARISH_INSIDEBAR,-0.38405509204079114,-0.6754072308303527,-2.0129784134551705
1974-09-06,00:00:00,0.7319,0.732,0.7317,0.7317,41,0.7321,0.7311,BEARISH_INSIDEBAR,0.17766844335109577,0.23233565668990497,0.3006696733633975
