trade_date,trade_time,open,high,low,close,volume,prev_daily_high,prev_daily_low,sma,std,upper_band,lower_band,distance_to_prev_daily_low_pct,distance_to_prev_daily_high_pct,signal,forward_1,forward_3,forward_6
1993-08-02,00:00:00,0.6885,0.694,0.6863,0.6911,1281,0.691,0.6795,0.68045,0.004050665962139926,0.6885513319242799,0.6723486680757201,1.7071376011773443,0.014471780028958034,BB_DAILY_HIGH_BEARISH,-0.15916654608596453,-1.4180292287657401,-0.5209086962812975
1993-12-06,00:00:00,0.6669,0.6725,0.6663,0.6716,771,0.671,0.6675,0.662815,0.004042833164999818,0.6709006663299997,0.6547293336700004,0.6142322097378267,0.08941877794335826,BB_DAILY_HIGH_BEARISH,-0.6253722453841545,0.01488981536628782,0.02977963073257564
1994-02-23,00:00:00,0.7235,0.7265,0.7197,0.725,1211,0.7247,0.7147,0.7151099999999999,0.004734965125197389,0.7245799302503947,0.7056400697496051,1.4411641248076081,0.04139643990616351,BB_DAILY_HIGH_BEARISH,-0.28965517241379185,-1.5172413793103463,-2.468965517241383
1995-07-17,00:00:00,0.7301,0.7355,0.73,0.7345,661,0.7338,0.7287,0.719315,0.007577131452773717,0.7344692629055475,0.7041607370944526,0.7959379717304828,0.09539384028346061,BB_DAILY_HIGH_BEARISH,-0.14976174268209527,0.04084411164056732,0.6126616746085702
1995-08-30,00:00:00,0.7539,0.756,0.7506,0.7545,1021,0.755,0.7436,0.741525,0.005765767854100013,0.7530565357082,0.7299934642918,1.4658418504572228,-0.06622516556292132,BB_DAILY_HIGH_BEARISH,-0.437375745526835,-0.675944333996023,-0.42412193505632617
1996-05-03,00:00:00,0.796,0.7982,0.794,0.7974,701,0.7978,0.7901,0.788925,0.003727829197583528,0.796380658395167,0.781469341604833,0.9239336792811002,-0.050137879167705686,BB_DAILY_HIGH_BEARISH,0.050163029846997234,0.5392525708552759,0.6019563581640365
1996-05-06,00:00:00,0.7964,0.7978,0.795,0.7978,421,0.7982,0.794,0.7895800000000001,0.00408058303368255,0.7977411660673651,0.781418833932635,0.478589420654901,-0.05011275369582398,BB_DAILY_HIGH_BEARISH,0.43870644271748044,0.20055151667085058,0.6267234895963907
1996-10-21,00:00:00,0.7951,0.8001,0.7945,0.7971,921,0.797,0.7927,0.79154,0.0024411817673189954,0.796422363534638,0.786657636465362,0.5550649678314711,0.012547051442909532,BB_DAILY_HIGH_BEARISH,-0.35127336595157754,-0.5645464809936093,-0.6774557771923312
1997-01-31,00:00:00,0.7643,0.7665,0.759,0.7623,1301,0.773,0.7628,0.7768499999999999,0.007013708381677152,0.7908774167633542,0.7628225832366456,-0.06554798112218876,-1.3842173350582203,BB_DAILY_LOW_BULLISH,0.4722550177095694,0.2098911189820341,-0.537845992391446
1997-04-04,00:00:00,0.7779,0.7793,0.7748,0.776,711,0.7842,0.7764,0.7871900000000001,0.005253960911845509,0.797697921823691,0.7766820781763091,-0.0515198351365219,-1.0456516194848233,BB_DAILY_LOW_BULLISH,-0.15463917525772922,1.095360824742262,0.19329896907215796
