trade_date,trade_time,open,high,low,close,volume,sma,std,upper_band,lower_band,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
2009-12-24,08:00:00,1.0382,1.0386,1.0339,1.0351,6275,1.0437299999999998,0.004233214530726939,1.0521964290614536,1.035263570938546,1.0359,1.0499,-0.07722753161503368,-1.4096580626726494,BB_DOUBLE_BOTTOM_BULLISH,0.2511834605352293,-0.009660902328276398,-0.11593082793931678
2009-12-31,04:00:00,1.0343,1.035,1.0289,1.0291,5258,1.0351700000000001,0.002425109872713807,1.0400202197454278,1.0303197802545725,1.0278,1.042,0.12648375170265194,-1.238003838771606,BB_DOUBLE_BOTTOM_BULLISH,0.05830337187835545,0.5247303469050697,0.5733164901370146
2010-01-14,12:00:00,1.0199,1.0226,1.0187,1.022,11757,1.0174949999999998,0.0015544418527788457,1.0206038837055575,1.014386116294442,1.0137,1.0217,0.8187826773207038,0.029362826661443374,BB_DOUBLE_TOP_BEARISH,-0.4403131115459832,0.08806262230918795,0.30332681017611357
2010-01-15,00:00:00,1.0185,1.0248,1.0179,1.0229,7729,1.018045,0.0018018922802043888,1.021648784560409,1.0144412154395912,1.0137,1.0232,0.9075663411265537,-0.02931978107898641,BB_DOUBLE_TOP_BEARISH,0.029328380095824523,0.21507478736924232,0.5181347150259148
2010-01-19,12:00:00,1.0322,1.0351,1.032,1.0331,13270,1.0247449999999998,0.003818717751176201,1.032382435502352,1.0171075644976475,1.0227,1.0323,1.0169160066490628,0.07749685169039154,BB_DOUBLE_TOP_BEARISH,-0.08711644564900793,0.3871842028845227,1.0550769528603363
2010-01-20,04:00:00,1.0371,1.04,1.0363,1.0378,9268,1.027835,0.004594879873579428,1.037024759747159,1.0186452402528412,1.0227,1.0388,1.4764838173462516,-0.09626492106275414,BB_DOUBLE_TOP_BEARISH,0.2987088070919137,0.6166891501252613,0.558874542301024
2010-01-20,08:00:00,1.0378,1.0416,1.0372,1.0409,11687,1.028735,0.005287948064877026,1.039310896129754,1.018159103870246,1.0227,1.04,1.7796030116358652,0.086538461538452,BB_DOUBLE_TOP_BEARISH,0.2978191949274765,0.2689979825151442,0.7301373811125038
2010-02-04,12:00:00,1.061,1.0625,1.0598,1.0621,10811,1.057295,0.0022924303352790964,1.0618798606705584,1.0527101393294418,1.0498,1.0631,1.1716517431891766,-0.09406452826638038,BB_DOUBLE_TOP_BEARISH,0.24479804161566102,1.1674983523208706,1.1486677337350522
2010-02-04,20:00:00,1.0648,1.0673,1.0645,1.0667,8055,1.0580500000000002,0.0034676702326068344,1.0649853404652139,1.0511146595347864,1.0498,1.0674,1.609830443894067,-0.06557991380924891,BB_DOUBLE_TOP_BEARISH,0.7312271491515918,0.5999812505859156,0.5249835942626839
2010-02-05,04:00:00,1.0745,1.0793,1.0681,1.073,9743,1.059745,0.005895446503335093,1.07153589300667,1.0479541069933298,1.0513,1.0746,2.064111100542191,-0.14889261120417327,BB_DOUBLE_TOP_BEARISH,0.00931966449207726,0.5032618825722341,0.27958993476235916
2010-02-16,20:00:00,1.0662,1.0673,1.0652,1.0663,5728,1.07456,0.003978150853162259,1.0825163017063244,1.0666036982936755,1.0657,1.0802,0.056301022801908025,-1.286798740973896,BB_DOUBLE_BOTTOM_BULLISH,-0.009378223764417987,0.24383381787488845,1.1160086279658654
2010-02-25,00:00:00,1.0808,1.0856,1.0804,1.0853,6996,1.078655,0.003209767166500196,1.0850745343330004,1.0722354656669995,1.0714,1.0846,1.297367929811464,0.06453992255208583,BB_DOUBLE_TOP_BEARISH,0.08292637980283082,-0.15663871740532895,-0.7002672072237934
2010-02-26,16:00:00,1.0772,1.0794,1.0694,1.0735,14863,1.08047,0.003236811296384348,1.0869436225927687,1.0739963774072314,1.0737,1.0877,-0.0186271770513365,-1.3055070331892977,BB_DOUBLE_BOTTOM_BULLISH,-0.01863064741499562,0.25151374010248223,0.5402887750349351
2010-03-12,16:00:00,1.0603,1.0618,1.0581,1.0588,8505,1.0703150000000001,0.005508966375494263,1.0813329327509886,1.0592970672490116,1.0577,1.0729,0.10399924364185295,-1.3141951719638365,BB_DOUBLE_BOTTOM_BULLISH,-0.11333585190780769,0.0,0.29278428409521184
2010-03-24,12:00:00,1.069,1.0713,1.0669,1.0683,10412,1.0605,0.0033269236619848947,1.06715384732397,1.05384615267603,1.0546,1.0699,1.299070737720467,-0.14954668660622916,BB_DOUBLE_TOP_BEARISH,0.3463446597397769,0.28081999438358995,-0.009360666479452306
2010-03-24,16:00:00,1.0683,1.0722,1.0679,1.072,8701,1.061275,0.004068735093760502,1.069412470187521,1.053137529812479,1.0546,1.0713,1.649914659586581,0.06534117427425978,BB_DOUBLE_TOP_BEARISH,0.0,-0.09328358208956268,0.12126865671640455
2010-03-24,20:00:00,1.072,1.0736,1.0716,1.072,4411,1.0617750000000001,0.00472416798578683,1.0712233359715737,1.0523266640284266,1.0546,1.0722,1.649914659586581,-0.01865323633650233,BB_DOUBLE_TOP_BEARISH,-0.06529850746270009,-0.33582089552239247,0.19589552238805882
2010-04-01,12:00:00,1.0525,1.0529,1.0474,1.0478,8506,1.060135,0.006022875253218013,1.072180750506436,1.048089249493564,1.0488,1.0682,-0.09534706331043954,-1.9097547275791025,BB_DOUBLE_BOTTOM_BULLISH,0.7157854552395342,0.6776102309600958,1.4029394922695109
2010-04-09,16:00:00,1.0692,1.0703,1.0655,1.0669,9771,1.071985,0.0024171046185197877,1.0768192092370394,1.0671507907629605,1.0683,1.0784,-0.13104933071235306,-1.0663946587537154,BB_DOUBLE_BOTTOM_BULLISH,-0.11247539600711105,-0.9372949667260296,-0.6186146780391732
