trade_date,trade_time,open,high,low,close,volume,london_high,london_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2024-02-23,13:00:00,17975.84,18099.09,17971.09,18036.34,24437,18005.84,17956.34,BULLISH_LONDON_BREAKOUT,1,0,-0.24395193259829878,-0.659779090436308,-0.48235950309209075
2024-02-23,21:00:00,17992.59,17994.09,17917.84,17917.84,50988,18005.84,17956.34,BEARISH_LONDON_BREAKOUT,1,1,-0.0027905149281386597,0.22324119425109276,-0.011162059712554639
2024-02-26,17:00:00,17948.09,18022.09,17933.44,17978.09,13338,17964.34,17894.84,BULLISH_LONDON_BREAKOUT,1,0,-0.34625480237333334,-0.37434454939317396,-0.2266647903086479
2024-02-28,21:00:00,17918.04,17921.79,17814.79,17829.54,7023,17972.04,17860.29,BEARISH_LONDON_BREAKOUT,0,1,0.2678139761317454,0.0370172197375734,1.1595924516280285
2024-02-29,13:00:00,17836.39,18037.39,17825.64,18018.29,9883,17881.79,17794.24,BULLISH_LONDON_BREAKOUT,1,0,-0.07214891091218978,0.42845353249393103,0.4673029460620332
2024-03-01,17:00:00,18104.99,18315.34,18092.49,18312.59,11945,18132.49,17999.74,BULLISH_LONDON_BREAKOUT,1,0,-0.09883910468152536,0.08819069285121031,-0.18348032692261743
2024-03-04,13:00:00,18305.99,18329.49,18265.24,18273.99,8299,18354.24,18295.74,BEARISH_LONDON_BREAKOUT,0,1,0.027361293291722277,-0.5480467046332052,-1.3976148613411818
2024-03-05,13:00:00,18116.74,18162.09,18004.69,18018.59,9793,18170.99,18088.49,BEARISH_LONDON_BREAKOUT,0,1,-0.8754847077379527,-0.35851861882643726,0.0763100775365886
2024-03-06,17:00:00,18031.84,18158.49,17949.09,18063.49,17187,18060.24,17954.24,BULLISH_LONDON_BREAKOUT,1,0,-0.2159051213248381,-0.6482689668497182,1.519086289526541
2024-03-07,13:00:00,18103.64,18208.14,18080.39,18177.14,10715,18106.39,17902.14,BULLISH_LONDON_BREAKOUT,1,0,0.884352543909548,0.41975800373435684,1.1027587398237606
2024-03-08,13:00:00,18311.19,18379.84,18202.59,18377.59,14486,18342.19,18259.69,BULLISH_LONDON_BREAKOUT,1,0,-1.8353875562573725,-1.8979637700046594,-2.5849417687520466
2024-03-08,17:00:00,18376.59,18426.59,18007.04,18040.29,25868,18342.19,18259.69,BEARISH_LONDON_BREAKOUT,1,1,0.0831472221344557,-0.0942335184190498,-0.37194524034814397
2024-03-11,13:00:00,18033.04,18056.54,17902.54,17902.54,14369,18057.04,17942.54,BEARISH_LONDON_BREAKOUT,0,1,0.39463673869740173,0.8085444858662514,0.8113373856447186
2024-03-12,17:00:00,18049.79,18209.54,18031.29,18156.54,17049,18098.54,18031.54,BULLISH_LONDON_BREAKOUT,1,0,0.3910436680116366,0.4750354417746993,-0.03800283534198397
2024-03-13,13:00:00,18218.04,18246.04,18100.74,18102.64,9574,18266.29,18197.29,BEARISH_LONDON_BREAKOUT,0,1,0.2596306395089335,0.2096379312630684,-0.5449481401607601
2024-03-14,13:00:00,18179.34,18183.09,17994.69,18003.99,12109,18188.69,18135.84,BEARISH_LONDON_BREAKOUT,0,1,0.2835482579139361,0.04804490560146843,-0.7976009762280591
2024-03-15,13:00:00,18054.69,18087.74,17836.29,17860.39,12700,18066.94,17974.89,BEARISH_LONDON_BREAKOUT,0,1,-0.07138701898446786,0.14053444521649408,1.141352456469328
2024-03-18,13:00:00,17949.84,18135.09,17947.09,18064.24,10131,17969.09,17914.24,BULLISH_LONDON_BREAKOUT,1,0,-0.08580488301749754,-0.6344025544390585,-1.078096836623074
2024-03-19,13:00:00,17955.64,17979.64,17833.49,17869.49,11987,18030.64,17938.14,BEARISH_LONDON_BREAKOUT,0,1,0.9667315631279908,0.7901736423367263,0.9359528447650155
2024-03-19,17:00:00,17869.24,18062.59,17847.24,18042.24,14967,18030.64,17938.14,BULLISH_LONDON_BREAKOUT,1,1,0.03907497073533703,-0.09588609840021477,0.04683453939198841
2024-03-20,21:00:00,18051.69,18321.54,18049.19,18313.54,17368,18055.69,18011.94,BULLISH_LONDON_BREAKOUT,1,0,0.1829247649553281,0.39997728456650106,0.26264719983137363
2024-03-21,21:00:00,18397.79,18401.54,18332.29,18361.64,7825,18446.79,18370.04,BEARISH_LONDON_BREAKOUT,0,1,-0.09394585668818255,0.06263057112545502,-0.09666892499798493
2024-03-22,13:00:00,18374.14,18376.14,18274.89,18312.14,9953,18387.39,18321.14,BEARISH_LONDON_BREAKOUT,0,1,0.4879276807626099,0.3751609587956445,-0.226898658485569
2024-03-22,17:00:00,18313.14,18404.74,18283.39,18401.49,12564,18387.39,18321.14,BULLISH_LONDON_BREAKOUT,1,1,-0.31301813059704503,-0.31057267645175174,-0.3276908554687849
2024-03-25,13:00:00,18316.24,18320.99,18208.24,18270.59,9114,18356.49,18311.74,BEARISH_LONDON_BREAKOUT,0,1,0.3864133561094554,0.36150994576529427,0.6173856454553426
2024-03-26,17:00:00,18384.39,18402.39,18323.74,18331.89,12172,18407.59,18333.89,BEARISH_LONDON_BREAKOUT,0,1,-0.32838948957254666,-0.157921523639956,-0.5847733103351631
2024-03-27,13:00:00,18310.44,18365.34,18240.69,18245.69,8131,18319.69,18265.44,BEARISH_LONDON_BREAKOUT,0,1,-0.1150956746497392,0.2093645129342915,0.3546042928494386
2024-04-01,17:00:00,18389.74,18409.64,18223.89,18272.64,13437,18410.39,18365.89,BEARISH_LONDON_BREAKOUT,0,1,0.184702374697909,0.036119575496491925,-1.0023182200273075
