trade_date,trade_time,open,high,low,close,volume,prev_daily_low,signal,breakout_count,forward_1,forward_3,forward_6
1971-01-08,00:00:00,357.82,357.82,357.82,357.82,1,357.87,BEARISH_DAILY_LOW_BREAKOUT,1,0.03633111620367656,0.17327147727908013,0.13135095858253515
1971-01-14,00:00:00,358.4,358.4,358.4,358.4,1,358.44,BEARISH_DAILY_LOW_BREAKOUT,1,0.0,-0.013950892857130168,-0.13950892857142858
1971-01-18,00:00:00,358.29,358.29,358.29,358.29,1,358.4,BEARISH_DAILY_LOW_BREAKOUT,1,0.016746211169723482,-0.005582070389918405,-0.14234279494265756
1971-01-21,00:00:00,358.27,358.27,358.27,358.27,1,358.4,BEARISH_DAILY_LOW_BREAKOUT,1,-0.10327406704440911,-0.13676835905881293,-0.15351550506599898
1971-01-22,00:00:00,357.9,357.9,357.9,357.9,1,358.27,BEARISH_DAILY_LOW_BREAKOUT,1,-0.047499301480849146,-0.03073484213466242,-0.06426376082703586
1971-01-25,00:00:00,357.73,357.73,357.73,357.73,1,357.9,BEARISH_DAILY_LOW_BREAKOUT,1,0.013977021776187214,0.02795404355239032,-0.05031727839432164
1971-01-29,00:00:00,357.72,357.72,357.72,357.72,1,357.83,BEARISH_DAILY_LOW_BREAKOUT,1,-0.013977412501400919,-0.050318685005033774,-0.0642960975064347
1971-02-01,00:00:00,357.67,357.67,357.67,357.67,1,357.72,BEARISH_DAILY_LOW_BREAKOUT,1,-0.03355047949227068,-0.0447339726563662,-0.04752984594738611
1971-02-02,00:00:00,357.55,357.55,357.55,357.55,1,357.67,BEARISH_DAILY_LOW_BREAKOUT,1,-0.002796811634733857,-0.0055936232694836115,-0.013984058173685181
1971-02-03,00:00:00,357.54,357.54,357.54,357.54,1,357.55,BEARISH_DAILY_LOW_BREAKOUT,1,-0.008390669575440386,-0.013984449292390046,-0.011187559433915214
1971-02-04,00:00:00,357.51,357.51,357.51,357.51,1,357.54,BEARISH_DAILY_LOW_BREAKOUT,1,0.005594249111907866,-0.002797124555953933,0.005594249111907866
1971-02-08,00:00:00,357.49,357.49,357.49,357.49,1,357.53,BEARISH_DAILY_LOW_BREAKOUT,1,0.0027972810428238282,0.0027972810428238282,0.011189124171295313
1971-02-23,00:00:00,357.55,357.55,357.55,357.55,1,357.6,BEARISH_DAILY_LOW_BREAKOUT,1,0.013984058173685181,0.002796811634733857,-0.01678086980841904
1971-02-25,00:00:00,357.56,357.56,357.56,357.56,1,357.6,BEARISH_DAILY_LOW_BREAKOUT,1,0.0,0.0,0.00839020024610491
1971-03-02,00:00:00,357.56,357.56,357.56,357.56,1,357.63,BEARISH_DAILY_LOW_BREAKOUT,1,-0.01957713390759402,0.00839020024610491,0.00839020024610491
1971-03-03,00:00:00,357.49,357.49,357.49,357.49,1,357.56,BEARISH_DAILY_LOW_BREAKOUT,1,-0.011189124171311215,0.01678368625695887,0.0195809672997827
1971-03-04,00:00:00,357.45,357.45,357.45,357.45,1,357.49,BEARISH_DAILY_LOW_BREAKOUT,1,0.03916631696740421,0.0027975940690980294,0.036368722898306186
1971-03-08,00:00:00,357.55,357.55,357.55,357.55,1,357.59,BEARISH_DAILY_LOW_BREAKOUT,1,-0.025171304712636507,0.002796811634733857,-0.01678086980841904
1971-03-09,00:00:00,357.46,357.46,357.46,357.46,1,357.55,BEARISH_DAILY_LOW_BREAKOUT,1,0.03636770547753468,0.033570189671572916,0.019582610641748217
1971-03-11,00:00:00,357.56,357.56,357.56,357.56,1,357.59,BEARISH_DAILY_LOW_BREAKOUT,1,0.005593466830736606,-0.01957713390759402,0.0
1971-03-15,00:00:00,357.54,357.54,357.54,357.54,1,357.58,BEARISH_DAILY_LOW_BREAKOUT,1,-0.013984449292390046,0.005593779716949658,-0.0027968898584907276
1971-03-16,00:00:00,357.49,357.49,357.49,357.49,1,357.54,BEARISH_DAILY_LOW_BREAKOUT,1,0.011189124171295313,0.0195809672997827,0.011189124171295313
1971-03-22,00:00:00,357.44,357.44,357.44,357.44,1,357.56,BEARISH_DAILY_LOW_BREAKOUT,1,0.025179051029536423,0.008393017009856075,0.013988361683082859
1971-03-25,00:00:00,357.47,357.47,357.47,357.47,1,357.53,BEARISH_DAILY_LOW_BREAKOUT,1,0.0,0.005594875094408428,0.016784625283225284
1971-03-29,00:00:00,357.44,357.44,357.44,357.44,1,357.47,BEARISH_DAILY_LOW_BREAKOUT,1,0.013988361683082859,0.013988361683082859,0.005595344673226782
1971-03-31,00:00:00,357.42,357.42,357.42,357.42,1,357.49,BEARISH_DAILY_LOW_BREAKOUT,1,0.019584802193495936,0.022382631078278797,0.03637177550220901
1971-04-05,00:00:00,357.5,357.5,357.5,357.5,1,357.53,BEARISH_DAILY_LOW_BREAKOUT,1,-0.011188811188816912,0.013986013986017166,0.033566433566434836
1971-04-06,00:00:00,357.46,357.46,357.46,357.46,1,357.5,BEARISH_DAILY_LOW_BREAKOUT,1,0.02517764225368764,0.01119006322386294,0.033570189671572916
1971-04-09,00:00:00,357.5,357.5,357.5,357.5,1,357.55,BEARISH_DAILY_LOW_BREAKOUT,1,0.0,0.022377622377617926,-0.0027972027972002532
1971-04-14,00:00:00,357.58,357.58,357.58,357.58,1,357.62,BEARISH_DAILY_LOW_BREAKOUT,1,-0.022372615918111776,-0.025169192907873762,-0.025169192907873762
1971-04-15,00:00:00,357.5,357.5,357.5,357.5,1,357.58,BEARISH_DAILY_LOW_BREAKOUT,1,0.011188811188816912,-0.0027972027972002532,-0.0027972027972002532
1971-04-19,00:00:00,357.49,357.49,357.49,357.49,1,357.54,BEARISH_DAILY_LOW_BREAKOUT,1,0.0,0.0,0.0
1971-04-27,00:00:00,357.49,357.49,357.49,357.49,1,357.5,BEARISH_DAILY_LOW_BREAKOUT,1,0.0027972810428238282,-0.025175529385446257,-0.025175529385446257
1971-04-29,00:00:00,357.41,357.41,357.41,357.41,1,357.5,BEARISH_DAILY_LOW_BREAKOUT,1,-0.00279790716545361,-0.00279790716545361,0.0
1971-04-30,00:00:00,357.4,357.4,357.4,357.4,1,357.41,BEARISH_DAILY_LOW_BREAKOUT,1,0.002797985450489018,0.0,-0.07274762171236455
1971-05-04,00:00:00,357.4,357.4,357.4,357.4,1,357.41,BEARISH_DAILY_LOW_BREAKOUT,1,0.0,0.002797985450489018,0.03637381085618228
1971-05-10,00:00:00,357.14,357.14,357.14,357.14,1,357.41,BEARISH_DAILY_LOW_BREAKOUT,1,0.08400067200537924,0.09800078400627843,0.08400067200537924
1971-05-13,00:00:00,357.49,357.49,357.49,357.49,1,357.53,BEARISH_DAILY_LOW_BREAKOUT,1,0.0,-0.013986405214135043,-0.025175529385446257
1971-05-17,00:00:00,357.4,357.4,357.4,357.4,1,357.49,BEARISH_DAILY_LOW_BREAKOUT,1,0.011191941801908356,0.016787912702854582,0.0
1971-05-19,00:00:00,357.4,357.4,357.4,357.4,1,357.44,BEARISH_DAILY_LOW_BREAKOUT,1,0.016787912702854582,0.0,0.0
1971-05-21,00:00:00,357.4,357.4,357.4,357.4,1,357.46,BEARISH_DAILY_LOW_BREAKOUT,1,0.0,0.011191941801908356,0.016787912702854582
1971-05-27,00:00:00,357.4,357.4,357.4,357.4,1,357.44,BEARISH_DAILY_LOW_BREAKOUT,1,0.0,0.0,0.0
1971-06-02,00:00:00,357.4,357.4,357.4,357.4,1,357.46,BEARISH_DAILY_LOW_BREAKOUT,1,0.016787912702854582,0.0,0.0
1971-06-04,00:00:00,357.4,357.4,357.4,357.4,1,357.46,BEARISH_DAILY_LOW_BREAKOUT,1,0.0,0.0,0.0
1971-06-18,00:00:00,357.4,357.4,357.4,357.4,1,357.46,BEARISH_DAILY_LOW_BREAKOUT,1,0.0,0.0,-0.008393956351419339
1971-06-28,00:00:00,357.37,357.37,357.37,357.37,1,357.4,BEARISH_DAILY_LOW_BREAKOUT,1,0.005596440663732773,0.008394660995599159,0.025183982986813385
