trade_date,trade_time,open,high,low,close,volume,ema50,sma50,prev_ema50,prev_sma50,signal,forward_1,forward_3,forward_6
2022-11-08,00:00:00,1.34929,1.35038,1.34754,1.35001,7698,1.36023090610101,1.3603096,1.3606480859418675,1.3604334,BEARISH_CROSS,0.15629513855453342,-0.034814556929205744,-0.4074043895971022
2022-11-17,08:00:00,1.33521,1.33579,1.33045,1.33465,12786,1.3376432824723938,1.3375031999999998,1.3377654572671853,1.3378648000000002,BULLISH_CROSS,0.3424118682800873,-0.15584610197428989,-0.05469598771212659
2022-12-14,00:00:00,1.35449,1.35697,1.35376,1.35595,4773,1.3579446441713872,1.3581708000000001,1.3580260582191988,1.3578824,BEARISH_CROSS,0.06416165787823493,0.08333640620967406,0.04203694826505103
2022-12-23,00:00:00,1.36476,1.36581,1.36346,1.36359,3823,1.3617399075114671,1.3617228,1.3616643935323434,1.3617584,BULLISH_CROSS,-0.0058668661401212975,-0.28600972433062827,-0.637288334470045
2022-12-23,16:00:00,1.35967,1.36465,1.35625,1.35839,14673,1.361549068534995,1.3615540000000002,1.3616780101078518,1.3616314,BEARISH_CROSS,0.0596294142330242,-0.24072615375554032,-0.6441449068382449
2023-01-03,16:00:00,1.36676,1.36793,1.36019,1.36667,16968,1.3583789663365682,1.358349,1.3580405567992853,1.358245,BULLISH_CROSS,0.013170699583648353,-0.15146304521208603,-1.3148748417686815
2023-01-05,04:00:00,1.3487,1.3516,1.3487,1.34967,6242,1.3572284697578028,1.3572552000000002,1.357536978727509,1.3574856,BEARISH_CROSS,0.060014670252726776,0.6105196084968938,0.5556913912289717
2023-01-05,20:00:00,1.3579,1.35829,1.35508,1.35686,9446,1.3568682008898558,1.3568088,1.3568685356200538,1.3569424,BULLISH_CROSS,-0.11718231799890778,0.3412290140471481,-0.9227186297775648
2023-01-09,04:00:00,1.34162,1.34177,1.3395,1.3399,5907,1.3547527759993099,1.3548310000000001,1.3553590117543837,1.355217,BEARISH_CROSS,-0.055228002089721985,-0.22986790058961065,-0.13881632957684864
2023-01-16,16:00:00,1.33966,1.34005,1.33861,1.33911,6492,1.3435166257108482,1.3434186,1.3436964879847604,1.3437489999999999,BULLISH_CROSS,0.11201469632816251,0.10977440240160123,0.023149703907821798
2023-01-25,12:00:00,1.33759,1.33843,1.33634,1.33673,13082,1.3405202432963887,1.3405246,1.3406749471044046,1.3405653999999998,BEARISH_CROSS,0.3186881419583559,0.23714587089390657,-0.09276368451369445
