trade_date,trade_time,open,high,low,close,volume,london_high,london_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2020-01-16,12:00:00,1.30369,1.30647,1.30251,1.30603,11168,1.30521,1.30341,BULLISH_LONDON_BREAKOUT,1,0,0.022204696676179064,0.12174299212115956,-0.1852943653668054
2020-01-17,12:00:00,1.30824,1.31187,1.30263,1.30361,16141,1.30902,1.30689,BEARISH_LONDON_BREAKOUT,0,1,-0.04756023657380987,-0.23703408227921213,-0.29686792829143993
2020-01-21,12:00:00,1.30062,1.30629,1.29954,1.30587,11348,1.30212,1.30009,BULLISH_LONDON_BREAKOUT,1,0,-0.011486595143474809,-0.1010820372625137,0.2764440564527779
2020-01-22,12:00:00,1.30546,1.31004,1.30373,1.30948,15871,1.30677,1.30364,BULLISH_LONDON_BREAKOUT,1,0,0.34975715551211384,0.3726670128600662,0.23215322112593792
2020-01-23,20:00:00,1.31201,1.31201,1.30969,1.31172,10143,1.3147,1.31184,BEARISH_LONDON_BREAKOUT,0,1,0.012197725124259595,0.06708748818345317,-0.3560211020644613
2020-01-24,12:00:00,1.31259,1.31724,1.30792,1.30883,18915,1.31382,1.31165,BEARISH_LONDON_BREAKOUT,0,1,-0.1619767273060596,-0.20934727963142383,-0.02597739966229434
2020-01-27,12:00:00,1.30798,1.31052,1.30616,1.30849,16094,1.30821,1.30547,BULLISH_LONDON_BREAKOUT,1,0,-0.22545071036079817,-0.19717384160368262,-0.5494883415234377
2020-01-27,20:00:00,1.30553,1.30601,1.30401,1.30487,10129,1.30821,1.30547,BEARISH_LONDON_BREAKOUT,1,1,0.07970142619570761,-0.1892908872148162,-0.3188057047828474
2020-01-28,12:00:00,1.3024,1.30321,1.30035,1.3013,11727,1.30586,1.30238,BEARISH_LONDON_BREAKOUT,0,1,-0.22592791823560615,0.07761469299932203,0.013063859217705639
2020-01-29,16:00:00,1.30147,1.30204,1.29892,1.30017,14040,1.30261,1.30072,BEARISH_LONDON_BREAKOUT,0,1,0.16690125137482062,0.11229300783743792,0.7552858472353569
2020-01-30,12:00:00,1.29992,1.30699,1.29777,1.3062,14899,1.30174,1.2995,BULLISH_LONDON_BREAKOUT,1,0,0.2901546470678273,0.17531771551063416,0.49303322615219736
2020-01-31,16:00:00,1.31262,1.31832,1.31202,1.3183,18003,1.31283,1.30928,BULLISH_LONDON_BREAKOUT,1,0,0.18963817037092823,-0.18887961768945635,-1.2933323219297588
2020-02-03,12:00:00,1.31429,1.315,1.30459,1.30599,15730,1.31695,1.31402,BEARISH_LONDON_BREAKOUT,0,1,-0.3629430546941375,-0.4854554782195892,-0.35758313616489806
2020-02-04,16:00:00,1.30131,1.30465,1.30081,1.30254,18583,1.3023,1.29409,BULLISH_LONDON_BREAKOUT,1,0,0.08675357378660735,-0.025335114468649056,-0.3201437191948045
2020-02-05,12:00:00,1.30364,1.30698,1.30338,1.30601,16668,1.30374,1.30088,BULLISH_LONDON_BREAKOUT,1,0,-0.5849878637988889,-0.500761862466596,-0.7457829572514652
2020-02-05,16:00:00,1.30602,1.30612,1.29562,1.29837,19035,1.30374,1.30088,BEARISH_LONDON_BREAKOUT,1,1,0.029267466130613536,0.013863536588188959,-0.4305398307108131
