trade_date,trade_time,open,high,low,close,volume,candle_range,body_size,upper_wick,lower_wick,body_to_range,signal,forward_1,forward_3,forward_6
2009-12-21,08:00:00,1.0411,1.048,1.0405,1.0425,9757,0.007500000000000062,0.0014000000000000679,0.00550000000000006,0.0005999999999999339,0.18666666666667417,BEARISH_PINBAR,0.019184652278175344,0.33573141486811114,0.42206235011990023
2009-12-21,12:00:00,1.0426,1.0433,1.0393,1.0427,8252,0.0040000000000000036,9.999999999998899e-05,0.0005999999999999339,0.0033000000000000806,0.024999999999997226,BULLISH_PINBAR,0.2589431284166248,0.2397621559413011,0.5466577155461819
2009-12-22,08:00:00,1.0463,1.0478,1.0442,1.0469,9332,0.0036000000000000476,0.0005999999999999339,0.0009000000000001229,0.0020999999999999908,0.16666666666664612,BULLISH_PINBAR,0.14328016047378517,0.10507211768078144,-0.07641608558600745
2009-12-22,20:00:00,1.0475,1.0495,1.0475,1.048,4269,0.0020000000000000018,0.0004999999999999449,0.0015000000000000568,0.0,0.24999999999997224,BEARISH_PINBAR,0.07633587786258701,-0.18129770992366534,-0.8301526717557397
2009-12-23,04:00:00,1.0488,1.0496,1.048,1.0486,4304,0.0016000000000000458,0.00019999999999997797,0.0008000000000001339,0.0005999999999999339,0.12499999999998265,BEARISH_PINBAR,-0.23841312225824401,-1.0394812130459574,-1.001335113484642
2009-12-24,04:00:00,1.0379,1.0393,1.0378,1.0381,3386,0.0014999999999998348,0.00019999999999997797,0.0011999999999998678,9.999999999998899e-05,0.13333333333333333,BEARISH_PINBAR,-0.28898950004817586,0.04816491667468885,-0.28898950004817586
2009-12-24,16:00:00,1.0378,1.0387,1.0362,1.0386,4182,0.0024999999999999467,0.0007999999999999119,9.999999999998899e-05,0.0016000000000000458,0.3199999999999716,BULLISH_PINBAR,-0.34662045060659036,-0.3369921047564085,-0.3369921047564085
2009-12-28,00:00:00,1.0361,1.0387,1.0342,1.035,4091,0.0044999999999999485,0.001100000000000101,0.0025999999999999357,0.0007999999999999119,0.24444444444446967,BEARISH_PINBAR,0.04830917874397749,-0.10628019323670326,0.03864734299518628
2009-12-28,04:00:00,1.035,1.0369,1.035,1.0355,3141,0.0019000000000000128,0.000500000000000167,0.0013999999999998458,0.0,0.26315789473692824,BEARISH_PINBAR,-0.03862868179625089,-0.12554321583776715,-0.08691453404153769
2009-12-28,08:00:00,1.0355,1.0376,1.0345,1.0351,4988,0.0031000000000001027,0.000400000000000178,0.0020999999999999908,0.0005999999999999339,0.12903225806456928,BEARISH_PINBAR,-0.11593082793931678,0.0,-0.3188097768331426
