trade_date,trade_time,open,high,low,close,volume,rsi,inside_bar,signal,forward_1,forward_3,forward_6
1994-01-21,00:00:00,0.7027,0.704,0.7,0.7024,771,80.14184397163112,True,BEARISH_INSIDE_BAR,0.2562642369020535,0.783029612756257,0.9396355353075083
1994-02-03,00:00:00,0.7138,0.717,0.713,0.7155,631,91.66666666666654,True,BEARISH_INSIDE_BAR,-0.48916841369672376,0.363382250174694,0.06988120195666596
1994-11-10,00:00:00,0.7541,0.7559,0.7528,0.7552,511,85.5769230769232,True,BEARISH_INSIDE_BAR,-0.27807203389830387,-0.4369703389830468,0.4369703389830468
1995-01-02,00:00:00,0.776,0.777,0.775,0.7755,351,81.55737704918073,True,BEARISH_INSIDE_BAR,-0.8510638297872263,-0.812379110251447,-1.0186976144422977
1995-07-21,00:00:00,0.7341,0.7373,0.7329,0.7355,741,81.47268408551068,True,BEARISH_INSIDE_BAR,0.5438477226376619,0.2175390890550557,0.44867437117606657
1996-11-27,00:00:00,0.8107,0.8131,0.8085,0.8114,851,86.0589812332438,True,BEARISH_INSIDE_BAR,-0.12324377618930255,0.6531920138032994,-1.67611535617452
1998-01-08,00:00:00,0.64,0.6413,0.6325,0.639,167,17.953020134228225,True,BULLISH_INSIDE_BAR,0.860719874804374,1.8309859154929473,4.22535211267606
1998-05-19,00:00:00,0.6257,0.6275,0.621,0.623,104,4.482758620689552,True,BULLISH_INSIDE_BAR,0.6260032102728755,0.6902086677367529,-0.3210272873194224
1999-02-02,00:00:00,0.6355,0.6362,0.635,0.6358,129,82.78145695364269,True,BEARISH_INSIDE_BAR,0.2201950298836044,0.5504875747090198,0.28310789556462923
1999-02-17,16:00:00,0.6336,0.6347,0.6322,0.6334,565,5.142857142857764,True,BULLISH_INSIDE_BAR,0.25260498894853894,0.363119671613527,0.20524155352069448
1999-02-25,20:00:00,0.6269,0.6277,0.6246,0.6262,212,14.507772020725454,True,BULLISH_INSIDE_BAR,-0.5269881826892319,-0.9102523155541244,-1.1977004152028028
1999-02-26,04:00:00,0.6231,0.625,0.6222,0.6227,185,4.926108374384256,True,BULLISH_INSIDE_BAR,-0.353300144531874,-0.2890637546169943,-0.6102457041914285
1999-02-26,20:00:00,0.6208,0.6212,0.6179,0.6187,127,18.000000000000227,True,BULLISH_INSIDE_BAR,-0.04848876676904444,0.24244383384515045,0.08081461128171083
1999-03-01,00:00:00,0.619,0.6198,0.6182,0.6184,119,15.228426395939067,True,BULLISH_INSIDE_BAR,0.08085381630013842,0.016170763260042045,0.11319534282018662
1999-03-16,08:00:00,0.6266,0.6285,0.6266,0.6268,181,16.66666666666653,True,BULLISH_INSIDE_BAR,0.07977026164644942,-0.07977026164646712,-0.03190810465857977
1999-03-23,16:00:00,0.6394,0.64,0.638,0.6381,555,86.80555555555554,True,BEARISH_INSIDE_BAR,0.25074439742987714,0.06268609935746057,0.20372982291176428
1999-03-24,00:00:00,0.6399,0.6399,0.6384,0.6394,64,83.45864661654092,True,BEARISH_INSIDE_BAR,-0.14075695964967344,-0.03127932436659024,-0.4848295276822008
1999-04-12,12:00:00,0.6361,0.6372,0.6347,0.6353,471,87.85714285714262,True,BEARISH_INSIDE_BAR,0.14166535495041901,-0.12592475995592994,0.18888713993388617
1999-04-12,20:00:00,0.6361,0.6363,0.6353,0.6355,43,84.21052631578912,True,BEARISH_INSIDE_BAR,-0.15735641227380032,0.12588512981904373,0.14162077104642204
1999-04-19,04:00:00,0.648,0.6492,0.648,0.6489,112,88.29787234042612,True,BEARISH_INSIDE_BAR,0.35444598551394185,0.38526737555862944,0.26198181537986187
1999-04-19,20:00:00,0.6512,0.6519,0.651,0.6517,47,89.55223880597015,True,BEARISH_INSIDE_BAR,-0.44499002608560734,-0.6444683136412432,-0.8132576338806156
1999-05-03,12:00:00,0.663,0.6635,0.6617,0.6631,282,80.57553956834525,True,BEARISH_INSIDE_BAR,0.18096817976172203,-0.3770170411702696,-0.4071784044638872
1999-05-27,00:00:00,0.6481,0.6496,0.6478,0.648,156,19.20903954802243,True,BULLISH_INSIDE_BAR,0.5092592592592545,0.6172839506172845,0.0617283950617216
1999-06-01,20:00:00,0.6435,0.6445,0.6429,0.6436,63,19.14893617021238,True,BULLISH_INSIDE_BAR,-0.03107520198880951,0.2796768178993201,0.1553760099440648
1999-06-16,20:00:00,0.6575,0.658,0.6561,0.6564,193,18.803418803418154,True,BULLISH_INSIDE_BAR,0.3046922608165755,0.45703839122486334,0.198049969530769
1999-06-24,04:00:00,0.6576,0.6579,0.657,0.6576,47,84.21052631578922,True,BEARISH_INSIDE_BAR,0.06082725060828269,0.1216545012165485,0.6843065693430748
1999-07-21,00:00:00,0.646,0.6466,0.6447,0.6451,155,9.793814432989763,True,BULLISH_INSIDE_BAR,0.4650441791970241,-0.3255309254379152,0.589055960316234
1999-08-04,20:00:00,0.6594,0.66,0.6579,0.6595,197,91.47286821705428,True,BEARISH_INSIDE_BAR,-0.24260803639119558,-0.4700530705079593,-0.8794541319181239
1999-09-15,20:00:00,0.6487,0.6497,0.648,0.6492,230,16.00000000000007,True,BULLISH_INSIDE_BAR,-0.10782501540357885,-0.3388786198397997,-0.30807147258163925
1999-09-16,12:00:00,0.6471,0.6481,0.6467,0.6473,644,18.840579710145064,True,BULLISH_INSIDE_BAR,-0.20083423451258578,0.26262938359339333,0.3553221072145788
1999-10-11,00:00:00,0.6537,0.6547,0.6532,0.6534,164,10.909090909090708,True,BULLISH_INSIDE_BAR,0.13774104683195776,-0.030609121518209055,0.260177532904811
1999-10-11,12:00:00,0.653,0.6541,0.6527,0.6532,551,12.037037037036825,True,BULLISH_INSIDE_BAR,0.12247397428046891,0.29087568891610727,0.015309246785056489
1999-12-30,20:00:00,0.654,0.6545,0.6531,0.6532,177,84.24657534246539,True,BEARISH_INSIDE_BAR,0.09185548071035593,-0.030618493570112978,0.5664421310471581
1999-12-31,00:00:00,0.6536,0.6542,0.6532,0.6538,126,82.17054263565863,True,BEARISH_INSIDE_BAR,-0.07647598654023492,-0.030590394616104154,0.9483022330988043
2000-01-13,20:00:00,0.6679,0.6686,0.6667,0.667,218,85.86956521739155,True,BEARISH_INSIDE_BAR,-0.1349325337331352,-0.17991004497752472,-0.194902548725649
2000-01-25,04:00:00,0.6552,0.6557,0.6544,0.6557,124,16.77419354838672,True,BULLISH_INSIDE_BAR,-0.030501753850843066,-0.22876315388133994,-0.12200701540337226
2000-02-23,08:00:00,0.6215,0.623,0.6211,0.6215,626,19.266055045872264,True,BULLISH_INSIDE_BAR,-0.016090104585695895,-0.17699115044249408,-0.32180209171359636
2000-02-24,20:00:00,0.6146,0.6168,0.6139,0.6148,383,12.865497076023829,True,BULLISH_INSIDE_BAR,0.35783994795054974,0.4879635653871182,0.0650618087182752
2000-03-09,08:00:00,0.6129,0.6137,0.6115,0.6133,705,84.0659340659344,True,BEARISH_INSIDE_BAR,-0.0815261699005291,0.39132561552259404,0.3261046796021526
2000-08-17,20:00:00,0.5922,0.5935,0.5915,0.5929,368,84.17266187050309,True,BEARISH_INSIDE_BAR,-0.01686625063248254,-0.01686625063248254,-0.40479001517961843
2000-08-22,20:00:00,0.5809,0.5813,0.5801,0.5805,218,17.105263157894925,True,BULLISH_INSIDE_BAR,-0.20671834625322633,-1.5503875968992262,-1.5503875968992262
2000-08-23,08:00:00,0.5698,0.5727,0.5692,0.5715,1063,12.598425196850656,True,BULLISH_INSIDE_BAR,0.0,0.0,0.2274715660542376
2000-08-23,20:00:00,0.572,0.5726,0.5702,0.5715,308,14.559386973180168,True,BULLISH_INSIDE_BAR,0.03499562554680279,0.2274715660542376,0.1399825021872306
2000-08-24,12:00:00,0.5723,0.573,0.5715,0.5725,719,17.968750000000142,True,BULLISH_INSIDE_BAR,-0.13973799126637954,-0.1746724890829696,0.10480349344978951
2000-09-06,08:00:00,0.5671,0.568,0.5647,0.5667,986,8.69565217391228,True,BULLISH_INSIDE_BAR,-0.22939827068995375,-0.5293806246691376,-0.8293629786483018
2000-09-06,16:00:00,0.5652,0.5666,0.5638,0.5657,809,10.948905109488067,True,BULLISH_INSIDE_BAR,-0.35354428142124833,-0.37122149549230876,-1.4495315538271143
2000-09-18,20:00:00,0.542,0.5433,0.5414,0.5415,321,19.774011299435173,True,BULLISH_INSIDE_BAR,0.14773776546630157,0.1108033240997313,0.480147737765475
2000-10-05,04:00:00,0.536,0.5372,0.5356,0.5359,340,15.131578947368837,True,BULLISH_INSIDE_BAR,0.2985631647695344,-0.09330098899049373,-0.8397089009143608
