trade_date,trade_time,open,high,low,close,volume,prev_high,prev_low,signal,forward_1,forward_3,forward_6
2023-03-17,05:00:00,3958.83,3965.83,3957.83,3964.09,1747,3964.33,3954.33,BULLISH_HIGHER_HIGH_LOW,0.028253647116990046,-0.9475062372448644,-1.2973973850240608
2023-03-17,09:00:00,3963.83,3975.83,3960.09,3965.21,4317,3965.83,3957.83,BULLISH_HIGHER_HIGH_LOW,-0.4887509110488501,-1.2433137210891776,-1.3285551080522806
2023-03-17,13:00:00,3965.09,3965.83,3923.59,3945.83,6321,3975.83,3960.09,BEARISH_LOWER_HIGH_LOW,-0.48912396124515567,-0.4288071204284035,-0.38775111953631375
2023-03-17,17:00:00,3945.09,3958.96,3900.33,3926.53,9660,3965.83,3923.59,BEARISH_LOWER_HIGH_LOW,-0.2704678176405209,-0.3532381008167605,0.5042620328890834
2023-03-17,21:00:00,3926.03,3929.53,3900.03,3915.91,5003,3958.96,3900.33,BEARISH_LOWER_HIGH_LOW,0.3319790291400977,-0.08631454757641657,1.000533720131471
2023-03-20,01:00:00,3925.03,3945.53,3920.03,3928.91,4600,3929.53,3900.03,BULLISH_HIGHER_HIGH_LOW,-0.41360071877441834,0.041232810117827735,0.7681519810838194
2023-03-20,05:00:00,3928.79,3932.29,3911.03,3912.66,2807,3945.53,3920.03,BEARISH_LOWER_HIGH_LOW,-0.0033225478319009166,0.8605398884646269,1.0905624306737633
2023-03-20,09:00:00,3912.29,3914.29,3864.91,3912.53,8368,3932.29,3911.03,BEARISH_LOWER_HIGH_LOW,0.4600603701441267,1.0877871862963338,1.560627011166686
2023-03-20,13:00:00,3912.79,3935.16,3905.03,3930.53,8201,3914.29,3864.91,BULLISH_HIGHER_HIGH_LOW,0.4019814121759591,0.7266195653003525,1.62980564961977
2023-03-20,17:00:00,3930.79,3957.09,3922.83,3946.33,8365,3935.16,3905.03,BULLISH_HIGHER_HIGH_LOW,0.22197839511648082,0.22805999498268012,0.8108799821606404
2023-03-21,01:00:00,3952.33,3966.09,3950.09,3959.09,2645,3956.83,3935.21,BULLISH_HIGHER_HIGH_LOW,-0.09497131916678374,0.8966706995799539,1.1871414895847276
2023-03-21,09:00:00,3955.33,3974.33,3953.71,3973.59,3362,3961.59,3953.09,BULLISH_HIGHER_HIGH_LOW,0.5284893509395786,0.823940064274366,0.6417370689980596
