trade_date,trade_time,open,high,low,close,volume,rsi,inside_bar,signal,forward_1,forward_3,forward_6
1985-02-13,00:00:00,262.8,262.8,262.8,262.8,1,96.71457905544155,True,BEARISH_INSIDE_BAR,-0.8751902587519069,-2.796803652968045,-0.380517503805175
1985-11-12,00:00:00,205.85,205.85,205.85,205.85,1,11.787072243345904,True,BULLISH_INSIDE_BAR,-0.8987126548457588,-0.7529754675734676,-1.165897498178288
1986-07-07,00:00:00,160.7,160.7,160.7,160.7,1,16.19047619047626,True,BULLISH_INSIDE_BAR,0.1866832607342946,-0.12445550715618459,-0.7467330429371429
1987-03-25,00:00:00,149.5,149.95,148.65,149.45,2551,13.636363636363257,True,BULLISH_INSIDE_BAR,0.0,-2.1411843425894874,-1.973904315824683
1987-03-26,00:00:00,149.4,149.7,149.0,149.45,1351,9.523809523809078,True,BULLISH_INSIDE_BAR,-1.538976246236188,-2.0073603211776514,-2.2415523586483737
1987-03-31,00:00:00,146.15,146.65,145.3,146.45,2401,5.521472392637605,True,BULLISH_INSIDE_BAR,0.7169682485490007,-0.23898941618299374,-0.3414134516899966
1987-04-13,00:00:00,142.8,142.8,141.8,142.1,1301,14.903846153846033,True,BULLISH_INSIDE_BAR,-0.9852216748768513,0.633356790992263,0.35186488388458836
1987-11-13,00:00:00,135.9,136.4,135.65,135.75,1351,18.894009216589936,True,BULLISH_INSIDE_BAR,1.0313075506445715,-0.3683241252302026,-0.6629834254143688
1988-10-19,00:00:00,127.35,127.75,126.75,127.5,1851,13.756613756613731,True,BULLISH_INSIDE_BAR,-0.5098039215686319,-0.39215686274509803,-1.098039215686279
1990-05-17,00:00:00,152.05,152.6,151.7,152.15,1701,16.744186046511686,True,BULLISH_INSIDE_BAR,0.624383831744981,-0.5586592178770912,-1.840289188301026
1990-08-31,00:00:00,144.4,144.65,143.3,143.85,2151,17.500000000000185,True,BULLISH_INSIDE_BAR,-0.20855057351406533,-1.4250955856795156,-2.9544664581160935
1990-10-22,00:00:00,125.9,126.8,125.2,126.1,3001,12.367491166077656,True,BULLISH_INSIDE_BAR,1.7049960348929467,1.7842981760507537,2.2204599524187243
1992-03-16,00:00:00,133.9,134.52,133.68,133.85,1631,81.58295281582947,True,BEARISH_INSIDE_BAR,-0.814344415390365,-0.26148673888680934,-0.22413149047439893
1993-02-23,00:00:00,116.21,117.2,116.07,117.01,1461,14.395393474088195,True,BULLISH_INSIDE_BAR,0.5298692419451246,0.9315443124519179,-0.30766601145201217
1993-06-07,00:00:00,107.75,108.05,107.0,107.1,1451,17.741935483871018,True,BULLISH_INSIDE_BAR,-0.8870214752567588,-1.120448179271698,-1.03641456582633
1995-03-10,00:00:00,91.02,91.92,90.55,90.79,2511,14.503816793893236,True,BULLISH_INSIDE_BAR,-0.0991298601167567,-1.4098468994382651,-1.5420200462606075
1995-03-22,00:00:00,89.26,89.4,88.53,89.08,1561,19.061876247504955,True,BULLISH_INSIDE_BAR,-1.0440053884148996,0.3480017961383052,0.7072294566681583
1995-08-18,00:00:00,97.2,98.15,96.55,97.56,2841,83.91922213911748,True,BEARISH_INSIDE_BAR,-0.47150471504715863,-1.0455104551045469,-0.8097580975809822
1996-08-01,00:00:00,106.81,107.51,106.35,107.1,2031,19.648562300319497,True,BULLISH_INSIDE_BAR,-0.21475256769373463,-0.2334267040149393,1.1204481792717114
1996-10-30,00:00:00,114.29,114.57,113.6,114.15,1801,82.9213483146069,True,BEARISH_INSIDE_BAR,-0.0876040297853776,-0.3328953131844149,-1.8572054314498505
1997-01-27,00:00:00,119.04,119.75,118.9,119.55,1191,85.86206896551714,True,BEARISH_INSIDE_BAR,1.212881639481391,2.1329987452948536,2.609786700125474
1997-05-13,00:00:00,119.2,119.75,118.4,118.45,1951,12.315270935960598,True,BULLISH_INSIDE_BAR,-1.5196285352469372,-2.1950189953566976,-3.6302237230899084
1997-05-16,00:00:00,115.88,117.1,114.8,115.85,4571,4.326123128119761,True,BULLISH_INSIDE_BAR,-0.14674147604660123,-1.4674147604661103,0.32801035822184693
1997-05-19,00:00:00,115.45,116.5,114.85,115.68,3071,3.8714991762767568,True,BULLISH_INSIDE_BAR,-2.6192946058091295,0.43222683264177036,0.8385200553250335
1997-05-21,00:00:00,112.6,114.52,112.6,114.15,2291,11.041009463722403,True,BULLISH_INSIDE_BAR,1.7783618046430145,1.8221638195356973,2.0324134910205807
1997-05-23,00:00:00,116.15,116.25,115.05,115.59,1841,19.427627958172806,True,BULLISH_INSIDE_BAR,0.553681114283243,0.05190760446405595,1.003547019638374
