trade_date,trade_time,open,high,low,close,volume,sma,std,upper_band,lower_band,candle_range,body_size,body_to_range,doji,signal,forward_1,forward_3,forward_6
1994-04-27,00:00:00,1.5055,1.5115,1.5035,1.5052,1571,1.480555,0.011857596943021796,1.5042701938860437,1.4568398061139565,0.008000000000000007,0.00029999999999996696,0.037499999999995835,True,BB_DOJI_BEARISH,0.5580653733723068,0.7307998937018269,-0.3986181238373641
1995-01-20,00:00:00,1.5881,1.5922,1.5828,1.5886,1831,1.56571,0.009371957050015109,1.5844539141000302,1.5469660858999696,0.009400000000000075,0.0004999999999999449,0.05319148936169585,True,BB_DOJI_BEARISH,0.3713961979101106,0.24549918166939536,0.43434470603046116
1995-05-10,00:00:00,1.5856,1.5953,1.5784,1.584,3221,1.608095,0.009729200486426906,1.6275534009728538,1.5886365990271463,0.016899999999999915,0.0015999999999998238,0.0946745562130078,True,BB_DOJI_BULLISH,-1.5151515151515165,-0.6186868686868706,-0.4924242424242442
1997-10-28,00:00:00,1.664,1.6882,1.6612,1.6617,5171,1.62778,0.01384616990552055,1.6554723398110411,1.6000876601889589,0.026999999999999913,0.0022999999999999687,0.0851851851851843,True,BB_DOJI_BEARISH,0.48143467533249124,0.7883492808569604,1.2035866883312283
1997-10-30,00:00:00,1.669,1.677,1.662,1.6704,2861,1.633295,0.01817147779524354,1.669637955590487,1.5969520444095129,0.015000000000000124,0.0014000000000000679,0.09333333333333708,True,BB_DOJI_BEARISH,0.2634099616858213,0.8740421455938665,1.1135057471264336
1998-08-31,00:00:00,1.6827,1.6883,1.6604,1.6815,4804,1.636365,0.017794270958575727,1.6719535419171516,1.6007764580828485,0.027899999999999814,0.0012000000000000899,0.04301075268817555,True,BB_DOJI_BEARISH,-0.49360689860243673,-0.2973535533749565,-1.4927148379423074
1998-09-29,00:00:00,1.7101,1.715,1.7036,1.7106,13722,1.6816950000000002,0.013923001604666934,1.709541003209334,1.6538489967906662,0.011400000000000077,0.0004999999999999449,0.043859649122801894,True,BB_DOJI_BEARISH,-0.590436104290892,-0.6664328305857509,-0.5845902022682106
1999-02-01,20:00:00,1.6412,1.6418,1.6396,1.6411,250,1.64587,0.0023595494663078173,1.6505890989326155,1.6411509010673844,0.0021999999999999797,9.999999999998899e-05,0.04545454545454087,True,BB_DOJI_BULLISH,0.01828042166839114,0.3412345378100085,-0.14014989945767892
1999-03-23,20:00:00,1.637,1.6391,1.636,1.6371,421,1.6289799999999999,0.003059170854292295,1.6350983417085845,1.6228616582914153,0.0031000000000001027,9.999999999998899e-05,0.03225806451612441,True,BB_DOJI_BEARISH,0.018325087044161442,-0.006108362348053814,-0.10995052226498221
1999-06-07,20:00:00,1.5997,1.6015,1.5982,1.5994,183,1.6060850000000002,0.003107253822304223,1.6122995076446087,1.5998704923553917,0.0032999999999998586,0.00029999999999996696,0.09090909090908479,True,BB_DOJI_BULLISH,0.006252344629235275,0.3126172314618054,0.393897711641864
1999-06-11,20:00:00,1.6166,1.6181,1.6152,1.6168,367,1.6056000000000001,0.004632493928808045,1.6148649878576162,1.596335012142384,0.0029000000000001247,0.00019999999999997797,0.06896551724136875,True,BB_DOJI_BEARISH,-0.17936665017318928,-0.129886194952993,-0.6432459178624421
