trade_date,trade_time,open,high,low,close,volume,prev_daily_high,prev_daily_low,signal,forward_1,forward_3,forward_6
2023-03-21,01:00:00,12561.64,12611.39,12551.39,12571.64,5365,12583.59,12402.09,BEARISH_SWEEP,0.015908823351607267,0.9247003573121726,1.4958271156348821
2023-03-21,05:00:00,12570.64,12584.89,12561.64,12573.64,4115,12583.59,12402.09,BEARISH_SWEEP,0.1511097820519754,0.66607601299226,1.3504442627592417
2023-03-22,21:00:00,12803.19,12955.19,12550.99,12572.24,24663,12771.39,12551.39,BEARISH_SWEEP,0.32094519353751094,1.0845322710988683,1.3820130700654776
2023-03-27,01:00:00,12793.34,12841.84,12789.59,12794.59,6181,12794.84,12605.99,BEARISH_SWEEP,0.39469807160682757,0.15045421541448378,-0.8863121053507743
2023-03-27,17:00:00,12815.34,12829.59,12646.99,12686.24,14055,12794.84,12605.99,BEARISH_SWEEP,0.05202487104138313,0.017341623680465823,-1.3431875796138149
2023-03-28,09:00:00,12689.44,12715.94,12634.69,12647.19,6764,12858.59,12646.99,BULLISH_SWEEP,-0.6029007234017991,-0.12611497099356242,0.7056903549325977
2023-03-31,05:00:00,13014.14,13022.64,12993.24,12997.14,3972,12998.99,12818.99,BEARISH_SWEEP,-0.22697301098549374,0.9105849440723142,0.907892043941975
2023-03-31,09:00:00,12996.64,13004.39,12961.64,12967.64,6260,12998.99,12818.99,BEARISH_SWEEP,0.45767772701895154,1.7377872920593136,1.0861652544333462
2023-04-04,17:00:00,13171.24,13213.99,13072.84,13116.59,14050,13167.24,13043.74,BEARISH_SWEEP,0.017153848675608523,-0.05984787204601473,-1.3006429262483645
2023-04-06,09:00:00,12919.64,12969.89,12894.64,12900.64,5981,13136.49,12895.24,BULLISH_SWEEP,-0.18991305857693883,1.1879255602822805,1.2573019633134537
2023-04-06,17:00:00,12877.14,13065.69,12873.89,13060.14,12182,13136.49,12895.24,BULLISH_SWEEP,-0.047855536004973914,-0.04632415885280918,-0.16462304385711027
2023-04-07,13:00:00,13063.09,13081.34,13016.19,13076.84,4179,13081.14,12845.64,BEARISH_SWEEP,-0.2921195028768474,-0.20608954456887693,-0.10400066071008257
2023-04-10,01:00:00,13065.64,13098.89,13032.14,13038.64,4400,13081.34,13016.19,BEARISH_SWEEP,-0.12079480682034324,-1.1964438008872091,0.14955547511090114
2023-04-10,09:00:00,13023.14,13058.64,13003.39,13049.89,3836,13081.34,13016.19,BULLISH_SWEEP,-1.2816199983294878,0.10229971287114575,0.42835610108592065
2023-04-10,17:00:00,12880.14,13033.39,12868.39,13021.64,11622,13081.34,13016.19,BULLISH_SWEEP,0.3194682083055619,0.28529432544596117,0.0011519286357283352
2023-04-10,21:00:00,13022.64,13069.14,13013.64,13063.24,6087,13081.34,13016.19,BULLISH_SWEEP,-0.039040850508758655,0.32572317434266757,-0.634987950921815
2023-04-11,13:00:00,13105.54,13106.54,12991.79,13005.79,8297,13098.89,12864.64,BEARISH_SWEEP,0.12302213091246283,-0.2156731732559198,-0.3144753221449943
2023-04-12,09:00:00,12978.49,12994.99,12939.24,12990.49,5514,13106.79,12952.04,BULLISH_SWEEP,-0.197067239188055,-1.0238258910941773,-0.7220666810874669
2023-04-12,13:00:00,12990.99,13141.24,12933.64,12964.89,10920,13106.79,12952.04,BEARISH_SWEEP,0.021982446438036606,-0.7882828161287825,0.031238213359319606
2023-04-12,17:00:00,12965.89,13027.64,12875.89,12967.74,14528,13106.79,12952.04,BULLISH_SWEEP,-0.8501866940577154,-0.7541792170416686,0.9523633262233819
2023-04-13,01:00:00,12856.44,12863.69,12826.94,12862.69,4282,13141.24,12835.59,BULLISH_SWEEP,0.05636457070799343,0.826032501755076,1.8374850050805884
2023-04-14,17:00:00,13128.29,13158.39,12960.79,13010.54,14781,13128.24,12826.94,BEARISH_SWEEP,0.6244936797396572,0.6952055794763238,-0.04650076015293056
2023-04-18,17:00:00,13158.29,13161.29,13063.79,13083.49,12531,13125.24,12985.49,BEARISH_SWEEP,0.10165483368735016,-0.11923424101673455,0.2667483981720446
2023-04-19,17:00:00,13005.64,13120.64,13002.64,13118.39,11138,13205.04,13047.24,BULLISH_SWEEP,-0.31063263098596705,-0.6913958191515797,-0.2969114350160264
2023-04-20,13:00:00,12960.84,13036.94,12944.94,13028.19,8116,13135.89,12975.64,BULLISH_SWEEP,0.3933777447212544,-0.1458376029210504,-0.8815499313411945
2023-04-20,21:00:00,13079.69,13081.19,12936.19,13004.14,7383,13135.89,12975.64,BULLISH_SWEEP,0.038833786778680414,-0.15341268242266623,-0.047677124361925574
2023-04-21,17:00:00,12913.09,13020.19,12899.34,13014.19,12979,13109.44,12936.19,BULLISH_SWEEP,-0.12486370646194653,-0.5117490984840422,-0.38189084376362054
2023-04-24,13:00:00,12989.84,13050.09,12972.59,13017.99,7737,13034.94,12899.34,BEARISH_SWEEP,-0.41096974264076097,-0.5108315492637496,-0.9294829693370482
2023-04-24,17:00:00,13017.49,13019.74,12886.24,12964.49,11564,13034.94,12899.34,BULLISH_SWEEP,0.04203790507764461,-0.19861945977049617,-1.3930359003709392
2023-04-27,09:00:00,12902.89,12939.39,12898.64,12910.64,5735,12936.24,12786.94,BEARISH_SWEEP,0.30478736917767335,2.136609804006621,1.5750574719766053
2023-04-28,21:00:00,13202.99,13261.49,13187.49,13252.74,6496,13257.99,12860.64,BEARISH_SWEEP,-0.06753320445431593,-0.00603648754898438,-0.23768669724147612
2023-05-01,09:00:00,13269.54,13293.29,13229.29,13251.94,4168,13261.49,13094.49,BEARISH_SWEEP,-0.10790872883518256,-0.2316641940727224,-0.02792044032798766
2023-05-01,13:00:00,13251.69,13262.19,13219.64,13237.64,6851,13261.49,13094.49,BEARISH_SWEEP,0.35202649414850656,-0.09556084014975205,-0.08687349104523164
2023-05-01,21:00:00,13284.49,13287.24,13219.24,13221.24,6636,13261.49,13094.49,BEARISH_SWEEP,0.02836345153707217,0.20421685106691959,-0.8717034105726846
2023-05-04,01:00:00,12998.44,13065.04,12981.04,13062.04,5126,13242.99,13014.74,BULLISH_SWEEP,0.24498470376755851,-0.6679661063662338,-0.12172677468451677
2023-05-04,17:00:00,12973.79,13066.79,12937.79,13046.04,15978,13242.99,13014.74,BULLISH_SWEEP,-0.4905703186560826,-0.07971767678162457,1.4954729557781405
2023-05-08,17:00:00,13216.19,13297.54,13200.94,13288.29,10460,13292.39,12990.39,BEARISH_SWEEP,-0.05832202638563728,-0.04214236745285032,-0.4372270623232964
2023-05-08,21:00:00,13288.54,13310.54,13232.04,13280.54,6058,13292.39,12990.39,BEARISH_SWEEP,0.0011294721449552217,-0.2737087497948153,-0.571136414633745
2023-05-09,17:00:00,13252.79,13259.04,13200.69,13230.19,10224,13310.54,13200.94,BULLISH_SWEEP,-0.19274099616105286,-0.12962776800635242,0.20672416647077907
2023-05-09,21:00:00,13230.44,13238.19,13197.69,13204.69,5322,13310.54,13200.94,BULLISH_SWEEP,0.1124600426060768,-0.16774343055383834,1.1461836665608989
2023-05-10,13:00:00,13182.79,13361.54,13173.04,13325.54,9722,13290.94,13197.69,BULLISH_SWEEP,-0.5102982693384283,0.3921041848960717,0.05515723940642213
2023-05-10,17:00:00,13326.54,13377.29,13209.79,13257.54,14056,13290.94,13197.69,BEARISH_SWEEP,0.7429734324769149,0.9353168083973346,0.8776137956211978
2023-05-11,01:00:00,13353.54,13394.79,13352.29,13377.79,3473,13389.54,13148.79,BEARISH_SWEEP,0.028031535851586846,-0.33563092259634403,0.4350494364166197
2023-05-11,13:00:00,13400.29,13413.64,13319.04,13332.89,9615,13389.54,13148.79,BEARISH_SWEEP,0.3075102247149718,0.7732757114174074,0.34838658385391863
2023-05-11,17:00:00,13333.89,13406.89,13308.89,13373.89,12360,13389.54,13148.79,BEARISH_SWEEP,0.15926555400112527,0.382087784481556,-0.8172640869634734
2023-05-12,13:00:00,13419.84,13434.74,13379.34,13379.34,6570,13418.14,13308.89,BEARISH_SWEEP,-0.8576656247617596,-0.3352183291552525,-0.3781950380213102
2023-05-12,21:00:00,13264.84,13347.84,13257.34,13323.84,5842,13418.14,13308.89,BULLISH_SWEEP,0.07993191152100022,0.4139197108341112,0.672854072099332
2023-05-16,09:00:00,13403.79,13444.54,13391.29,13417.04,5221,13430.24,13301.24,BEARISH_SWEEP,0.1621072904306762,0.30558155897276895,0.3301771478656937
