trade_date,trade_time,open,high,low,close,volume,ema50,ema200,prev_ema50,prev_ema200,signal,forward_1,forward_3,forward_6
2009-12-21,04:00:00,1.0424,1.0429,1.0411,1.0412,5331,1.042256862745098,1.0422890547263681,1.0423,1.0423,BEARISH_CROSS,0.12485593545909325,0.4033807145601425,0.470610833653489
2009-12-21,16:00:00,1.0428,1.0461,1.0427,1.0454,7842,1.0424056211042363,1.0423261151222134,1.0422834015574705,1.0422952218068589,BULLISH_CROSS,0.05739429883297627,0.06696001530513897,0.21044576238760088
2009-12-24,16:00:00,1.0378,1.0387,1.0362,1.0386,4182,1.0424466044467882,1.0424514405264178,1.0426036087099224,1.0424901484714069,BEARISH_CROSS,-0.34662045060659036,-0.3369921047564085,-0.3369921047564085
2010-01-25,04:00:00,1.0393,1.0401,1.0384,1.0397,6264,1.034459923419962,1.0344533075961098,1.0342460427432258,1.0344005770191862,BULLISH_CROSS,-0.259690295277498,0.009618159084350195,0.42319899971145125
2010-03-17,00:00:00,1.0551,1.0556,1.0547,1.0551,3380,1.0661247737897717,1.0663259362514927,1.066574764556701,1.0664387597314071,BEARISH_CROSS,-0.14216661927777793,-0.1042555208037038,-0.00947777461851853
2010-03-29,00:00:00,1.0596,1.0679,1.0596,1.0678,3980,1.0650218293047604,1.064996294450558,1.0649084345825057,1.0649681165053375,BULLISH_CROSS,-0.21539614159956835,-0.3090466379471887,-0.45888743210340194
2010-03-29,08:00:00,1.0655,1.0659,1.0592,1.0622,7916,1.0649291857596042,1.0649734327500942,1.0650405810967307,1.0650013064460748,BEARISH_CROSS,0.21653172660515613,0.04707211447937723,0.01882884579175089
2010-04-07,20:00:00,1.0719,1.0746,1.0713,1.0737,4046,1.0643934927109666,1.0641882800156475,1.0640136352705978,1.0640926848399253,BULLISH_CROSS,0.20489894756449467,0.24215330166712634,-0.06519511967962605
2010-04-13,12:00:00,1.0586,1.0587,1.0542,1.0582,7834,1.064461264868759,1.064490785761369,1.0647168267001368,1.0645540097388702,BEARISH_CROSS,-0.3402003402003447,-0.5953505953505928,-0.4536004536004666
2010-04-22,00:00:00,1.0701,1.071,1.0694,1.0703,3596,1.0637083589774634,1.0635720827490935,1.063439312405115,1.0635044654902903,BULLISH_CROSS,-0.09343174810801755,0.7194244604316584,1.2426422498364822
2010-06-21,00:00:00,1.1025,1.109,1.1025,1.1067,9106,1.1308300747380786,1.1311399891387515,1.131814975747796,1.1313856171702967,BEARISH_CROSS,-0.36143489653926114,0.23493268275051374,0.289147917231417
2010-11-17,04:00:00,0.9969,0.997,0.9955,0.9961,9757,0.9788416824171422,0.9785582523179911,0.9781372612913113,0.9783819533463125,BULLISH_CROSS,-0.22086135930127296,-0.48187932938460254,-0.8031322156410007
2010-12-13,04:00:00,0.9828,0.984,0.9826,0.9832,7706,0.9865934173234675,0.9865989240500013,0.9867319241529967,0.9866330840907048,BEARISH_CROSS,-0.26444263628965986,-1.678193653376725,-1.6273393002441023
2011-02-11,08:00:00,0.9691,0.9739,0.9687,0.9736,17753,0.9568208034104,0.9568116659086754,0.9561359382434775,0.9566429389328831,BULLISH_CROSS,-0.10271158586688588,-0.061626951520136086,-0.05135579293344864
2011-02-21,00:00:00,0.9459,0.9459,0.9436,0.9451,6885,0.958015543320411,0.9580554714411803,0.9585427083538971,0.9581856771843077,BEARISH_CROSS,0.15871336366521488,0.3068458364194162,0.37033118188550923
2011-08-30,00:00:00,0.81677,0.81845,0.81594,0.81723,8736,0.7963066342217078,0.7956870344146618,0.7954526192919816,0.7954705221977237,BULLISH_CROSS,-0.13827196749996504,0.13827196749996504,0.14683748761058438
2011-09-05,16:00:00,0.78672,0.78923,0.78337,0.78629,14505,0.7964835110725085,0.7965943615865245,0.7968995727489374,0.7966979230095046,BEARISH_CROSS,-0.11573338081370453,0.9627491129227086,9.548639814826581
2011-09-06,08:00:00,0.79383,0.85664,0.79121,0.84838,26305,0.7976255281719359,0.7968633827382536,0.7955539170769128,0.7963456277908993,BULLISH_CROSS,0.9264716282797778,1.5276173412857412,1.0502369221339463
2011-10-28,00:00:00,0.85954,0.86132,0.85936,0.86015,9401,0.8832967211238074,0.8836476200872793,0.8842414852513097,0.8838837770730811,BEARISH_CROSS,0.11277102830901894,0.35342672789630214,0.6533744114398732
2011-11-07,08:00:00,0.89188,0.90299,0.89188,0.90048,20356,0.8829558782244137,0.882722099602015,0.8822406079478592,0.8825436282412312,BULLISH_CROSS,-0.4519811656005583,0.05663646055437217,-0.42977078891257214
2012-01-25,16:00:00,0.9325,0.9328,0.9211,0.9224,14665,0.9360593716023681,0.9362428337351335,0.9366168969738933,0.9363819576922705,BEARISH_CROSS,-0.05420641803988996,-0.18430182133564993,-0.22766695576756185
2012-03-14,12:00:00,0.92684,0.92785,0.92469,0.92669,15647,0.9161310301012497,0.9158526893888898,0.9157000517380355,0.9157437716943058,BULLISH_CROSS,0.4294855884923743,0.5201307880736746,-0.058271914016551914
2012-03-21,04:00:00,0.90906,0.90932,0.90787,0.90865,7818,0.9162807364179948,0.9163537145509061,0.9165921950473007,0.9164311388177493,BEARISH_CROSS,0.00770373631211297,0.5194519341880875,0.16067792879546766
2012-04-09,16:00:00,0.91895,0.9195,0.91492,0.91551,10092,0.9129447456882075,0.9129066788290977,0.9128400414305833,0.9128805147972293,BULLISH_CROSS,0.110321023254793,0.06444495417854304,0.2108114602789688
2012-04-24,20:00:00,0.91062,0.91135,0.91005,0.9104,5327,0.9138438738414943,0.9138563397003864,0.913984440120739,0.9138910767828022,BEARISH_CROSS,0.014279437609837815,-0.11423550087873913,-0.19222319859402784
2012-05-07,08:00:00,0.92438,0.92489,0.92165,0.92173,12807,0.913122233527338,0.9128894574322095,0.9127708961202906,0.9128006077581613,BULLISH_CROSS,-0.09981230946155945,-0.22457769628850272,0.1117463899406524
2012-08-21,20:00:00,0.9625,0.9639,0.9623,0.9629,3006,0.9726216253056073,0.9727570178469143,0.9730184263384891,0.9728560833529133,BEARISH_CROSS,0.041541177692394536,0.031155883269287254,-0.4465676601931634
2012-11-07,00:00:00,0.9428,0.9449,0.9425,0.9446,6897,0.937249252775029,0.9370709610787548,0.9369492222760506,0.9369952923458779,BULLISH_CROSS,-0.4975651069235695,0.09527842473004573,0.08469193309337529
2012-11-23,16:00:00,0.9318,0.9322,0.9264,0.9273,9963,0.9395972016341452,0.9397218138763052,0.9400991282314571,0.9398466562268207,BEARISH_CROSS,0.04313598619647967,0.19411193788418246,0.15097595168769082
2013-01-17,12:00:00,0.93124,0.9343,0.92974,0.9337,23090,0.9242038657208794,0.9241275774525849,0.9238162684033643,0.924031372200852,BULLISH_CROSS,0.04498232837099453,0.17778729784727373,0.08996465674200095
2013-01-30,16:00:00,0.91564,0.91617,0.9093,0.91051,22453,0.9256440681948713,0.9257072020991199,0.9262617852640498,0.9258599377986085,BEARISH_CROSS,0.0076879990334980915,-0.18670854795664352,-0.21306740178581815
2013-02-21,00:00:00,0.9269,0.9285,0.9265,0.9277,6135,0.9208673578426215,0.9207571752715352,0.9205884744892592,0.9206873981385858,BULLISH_CROSS,0.23714562897488195,0.3664977902339194,0.2694836692896473
2013-04-10,04:00:00,0.93227,0.93249,0.9315,0.93179,2589,0.9402415529365691,0.9404660545803283,0.9405865142809188,0.9405532511087737,BEARISH_CROSS,-0.11053992852466495,0.10302750619774423,0.0729778168900733
2013-04-25,08:00:00,0.946,0.94636,0.9444,0.94448,7145,0.9375006811076876,0.9374081044629531,0.9372158109488177,0.9373370301359476,BULLISH_CROSS,-0.09317296290021937,0.017999322378452004,-0.06246823648991821
2013-05-01,04:00:00,0.92887,0.92993,0.92887,0.92967,2602,0.9376015449631753,0.9376606770683932,0.9379252814922845,0.9377409853806383,BEARISH_CROSS,-0.10541374896468433,-0.31624124689405303,-0.18501188593801496
2013-05-10,00:00:00,0.94783,0.95074,0.94775,0.95022,5122,0.9373896750033492,0.9371348376749324,0.9368659882687921,0.9370033285058362,BULLISH_CROSS,-0.19363936772536391,0.5335606491128391,0.858748500347294
2013-06-06,16:00:00,0.94147,0.94169,0.92257,0.92894,22495,0.9524160372899192,0.9524453556882868,0.9533742428935893,0.9526815904188223,BEARISH_CROSS,0.017223932654428595,-0.1840807802441481,0.7223286756948774
2013-07-02,16:00:00,0.95127,0.95292,0.94759,0.94925,12129,0.9406222611998429,0.9404827764220585,0.9402701085957549,0.9403946636222801,BULLISH_CROSS,0.13589676060047545,0.10534632604687921,-0.319199367922053
2013-07-22,08:00:00,0.93991,0.94075,0.93893,0.93954,6186,0.9457681766910309,0.9459232197691376,0.9460223879845423,0.9459873727316415,BEARISH_CROSS,0.025544415352183724,-0.36507226940843857,-0.18839006322243323
2013-09-05,00:00:00,0.93528,0.93623,0.93515,0.93613,2809,0.9305280701321417,0.9304588275448992,0.9302994199334536,0.9304018308368076,BULLISH_CROSS,0.15382478929208515,0.4550650016557455,0.8759467168021519
2013-09-16,16:00:00,0.92443,0.92686,0.9244,0.92674,6469,0.931424211279988,0.9315361275264046,0.9316154035771302,0.931584329813102,BEARISH_CROSS,0.05395256490492964,0.0582687700973288,-0.034529641539157364
2022-10-24,00:00:00,0.99585,1.00158,0.99439,0.99916,8955,0.9181129777460316,0.9163793841953668,0.9148049360213798,0.9155474182073805,BULLISH_CROSS,-0.11509668121222781,0.20517234476959498,-0.06405380519637345
2022-11-23,12:00:00,0.9513,0.95331,0.94806,0.94923,9224,0.9558547951658757,0.9560259009250728,0.9561251949685645,0.9560942014368825,BEARISH_CROSS,-0.5204218155768419,-0.9776345037556826,-0.7911675779315884
2023-02-22,16:00:00,0.92724,0.93044,0.92599,0.92941,10627,0.9245118724027312,0.9243785246230891,0.9243119488273325,0.9243279570313614,BULLISH_CROSS,0.1990510108563517,0.01721522256055444,0.5175326282265192
