trade_date,trade_time,open,high,low,close,volume,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
1994-01-26,00:00:00,0.7079,0.7122,0.707,0.7079,1041,1994-01-24/1994-01-30,0.707,0.6879,85.93749999999987,0.12729844413012897,2.9073993312981568,BEARISH_WEEKLY_STRUCTURE,-0.014126289023871872,0.1553891792626063,1.0735979658143877
1994-01-27,00:00:00,0.708,0.7138,0.706,0.7078,1541,1994-01-24/1994-01-30,0.707,0.6879,84.91803278688514,0.1131541725601164,2.8928623346416673,BEARISH_WEEKLY_STRUCTURE,0.22605255721956002,1.0172365074879888,0.5933879627013254
1994-02-02,00:00:00,0.7147,0.7178,0.7125,0.7146,1051,1994-01-31/1994-02-06,0.7138,0.7,88.21656050955406,0.11207621182404356,2.0857142857142943,BEARISH_WEEKLY_STRUCTURE,0.1259445843828732,0.08396305625523844,0.5737475510775248
1994-02-10,00:00:00,0.7185,0.723,0.7173,0.7187,1121,1994-02-07/1994-02-13,0.7178,0.7075,80.29739776951654,0.12538311507383837,1.5830388692579487,BEARISH_WEEKLY_STRUCTURE,-0.37567830805621755,-1.0018088214832315,-0.37567830805621755
1994-05-23,00:00:00,0.7283,0.735,0.7283,0.734,771,1994-05-23/1994-05-29,0.7335,0.7213,86.94581280788164,0.06816632583502998,1.7607098294745505,BEARISH_WEEKLY_STRUCTURE,0.06811989100818201,-0.20435967302451577,0.5313351498637623
1994-05-24,00:00:00,0.7341,0.737,0.7325,0.7345,861,1994-05-23/1994-05-29,0.7335,0.7213,83.4890965732086,0.1363326516700751,1.830029114099541,BEARISH_WEEKLY_STRUCTURE,0.013614703880189104,-0.10891763104152798,0.6262763784887594
1994-05-25,00:00:00,0.7343,0.7363,0.7315,0.7346,931,1994-05-23/1994-05-29,0.7335,0.7213,80.8664259927796,0.1499659168370811,1.843892971024536,BEARISH_WEEKLY_STRUCTURE,-0.2858698611489233,0.0,0.4628369180506342
1994-05-31,00:00:00,0.7349,0.739,0.734,0.7379,701,1994-05-30/1994-06-05,0.737,0.7283,87.85425101214577,0.12211668928087001,1.3181381298915356,BEARISH_WEEKLY_STRUCTURE,0.1626236617427807,-0.05420788724758856,-0.4607670416045479
1994-06-02,00:00:00,0.7388,0.7395,0.7365,0.738,521,1994-05-30/1994-06-05,0.737,0.7283,82.0960698689956,0.13568521031207612,1.3318687354112373,BEARISH_WEEKLY_STRUCTURE,-0.06775067750676761,-0.47425474254741834,-0.3658536585365902
1994-12-06,00:00:00,0.7688,0.7716,0.767,0.7716,641,1994-12-05/1994-12-11,0.772,0.7603,81.58730158730171,-0.051813471502599344,1.4862554254899352,BEARISH_WEEKLY_STRUCTURE,-0.20736132711248506,0.3758424053913963,0.6480041472265429
1994-12-14,00:00:00,0.7756,0.7787,0.7739,0.7766,861,1994-12-12/1994-12-18,0.7763,0.767,86.29032258064555,0.03864485379363222,1.2516297262059897,BEARISH_WEEKLY_STRUCTURE,-0.14164305949008368,-0.8756116404841511,-1.6610867885655307
