trade_date,trade_time,open,high,low,close,volume,rsi,signal,forward_1,forward_3,forward_6
2022-11-07,20:00:00,1.34963,1.35003,1.34828,1.34902,9578,16.04278074866363,OVERSOLD,0.07338660657364786,0.052630798653836734,-0.4773835821559355
2022-11-14,04:00:00,1.3262,1.32817,1.3247,1.32813,9676,19.716558925907535,OVERSOLD,0.01581170517946613,0.12574070309382818,0.09788198444428307
2022-11-14,08:00:00,1.32806,1.32939,1.32485,1.32834,14919,19.254813703425967,OVERSOLD,0.0030112772332247734,0.2409021786590684,-0.07377629221434127
2022-11-14,12:00:00,1.3284,1.33044,1.32731,1.32838,15794,19.153730595893748,OVERSOLD,0.10689712281125875,0.24240051792408807,-0.19196314307651652
2022-12-07,08:00:00,1.36493,1.36998,1.36478,1.36893,11103,92.80465401102188,OVERBOUGHT,-0.35721329797725676,-0.2702840904940382,-0.10884413373948934
2022-12-07,12:00:00,1.36892,1.36987,1.36335,1.36404,11943,81.85255198487664,OVERBOUGHT,-0.054250608486551936,0.25879006480748606,-0.45013342717221
2022-12-07,20:00:00,1.36327,1.36612,1.36202,1.36523,9728,80.29062087186217,OVERBOUGHT,0.17139969089457519,0.1618774858448793,-0.4416838188437099
2022-12-28,00:00:00,1.35183,1.35396,1.35031,1.35307,4016,19.100642398287334,OVERSOLD,0.0088687207609287,-0.13820423185792594,0.487040581788089
2023-01-23,08:00:00,1.33785,1.33839,1.33418,1.33513,8549,18.341307814992902,OVERSOLD,0.33255188633316607,0.11459558245264742,0.1265794342123965
2023-02-06,08:00:00,1.33975,1.3437,1.33961,1.34358,9074,84.39332431213344,OVERBOUGHT,-0.047633933223177924,0.07219518004137568,-0.18011581000015545
2023-02-06,12:00:00,1.3436,1.3447,1.34123,1.34294,9857,81.79396092362356,OVERBOUGHT,0.11839694997542557,-0.042444189613829314,0.13477891789654542
2023-02-06,16:00:00,1.34294,1.34753,1.34244,1.34453,15552,85.40332906530102,OVERBOUGHT,0.0014875086461372362,-0.1822198091526454,-0.42170870118183035
2023-02-06,20:00:00,1.3445,1.34514,1.34244,1.34455,7955,84.51788139429611,OVERBOUGHT,-0.16213603064221108,-0.25212896508125426,-0.3562530214569819
2023-02-17,04:00:00,1.34795,1.34893,1.3477,1.34864,5208,82.07747977862918,OVERBOUGHT,0.1297603511685786,-0.012605291256377051,-0.13865820382014757
2023-02-17,08:00:00,1.34864,1.3522,1.34837,1.35039,8338,82.67489711934137,OVERBOUGHT,-0.04961529632179951,-0.21771488236731187,-0.28806492939076483
2023-03-07,16:00:00,1.36491,1.37434,1.3645,1.37351,21939,83.50754936120804,OVERBOUGHT,0.12886691760526311,0.1987608390182743,0.43902119387554367
2023-03-07,20:00:00,1.37355,1.3761,1.37317,1.37528,9584,80.92252575011223,OVERBOUGHT,0.013815368506770434,0.04290035483682366,0.36283520446745754
2023-03-08,00:00:00,1.37437,1.37563,1.37437,1.37547,4824,87.83068783068813,OVERBOUGHT,0.05598086472259936,0.06688622798025634,0.41731190065941665
2023-03-08,04:00:00,1.37547,1.37733,1.3752,1.37624,6098,89.05007019185764,OVERBOUGHT,-0.026884845666452183,0.23978375864675355,0.2630355170609907
2023-03-08,08:00:00,1.37625,1.37668,1.37519,1.37587,8396,87.03349282296651,OVERBOUGHT,0.03779426835384709,0.3197976553017496,0.34087522803753867
2023-03-08,12:00:00,1.37584,1.37703,1.37449,1.37639,9607,90.78117418728768,OVERBOUGHT,0.22885955288835186,0.35019144283234016,0.1206053516808459
2023-03-08,16:00:00,1.3764,1.37959,1.37454,1.37954,20255,91.87339606501277,OVERBOUGHT,0.052916189454464496,0.023196137843056235,-0.007248793075952056
2023-03-08,20:00:00,1.37953,1.38146,1.37899,1.38027,8594,91.51406878070567,OVERBOUGHT,0.06810261760379786,0.021010382026697777,0.17822599926100738
2023-03-09,00:00:00,1.37956,1.38167,1.37956,1.38121,4708,95.28679413072452,OVERBOUGHT,-0.09774038705193,-0.22878490598823145,0.16145263935244852
2023-03-09,04:00:00,1.38121,1.38138,1.37945,1.37986,4642,89.71843003412965,OVERBOUGHT,0.05072978418099828,-0.030437870508608626,0.30365399388343134
2023-03-09,08:00:00,1.37987,1.3807,1.37895,1.38056,7696,92.66524520255886,OVERBOUGHT,-0.1818102798864238,0.15718259257113093,0.21802746711479087
2023-03-09,12:00:00,1.38056,1.38142,1.37805,1.37805,9999,83.32676389436352,OVERBOUGHT,0.10086716737418833,0.39113239722796744,0.03265483835855458
2023-03-09,16:00:00,1.37808,1.37979,1.37524,1.37944,14828,82.91599353796457,OVERBOUGHT,0.2385025807574099,0.33419358580293473,0.021023023835752296
2023-03-09,20:00:00,1.37947,1.3837,1.37893,1.38273,11600,83.92246294184727,OVERBOUGHT,0.05134769622413547,0.060749387082073274,-0.0021696209672151822
2023-03-28,20:00:00,1.36042,1.36183,1.35916,1.35972,7008,14.765100671141155,OVERSOLD,-0.043391286441332805,0.06839643456004732,-0.29123643102991525
2023-03-29,00:00:00,1.35964,1.36014,1.35891,1.35913,3714,17.54827875734695,OVERSOLD,0.06916189032689594,-0.03237365079131473,-0.1633397835379904
2023-03-30,16:00:00,1.35407,1.35458,1.35239,1.35281,11591,14.901421366345673,OVERSOLD,-0.039916913683369054,-0.014784042104950285,-0.04435212631486727
2023-03-30,20:00:00,1.35282,1.35411,1.35157,1.35227,6236,16.250000000000043,OVERSOLD,-0.026621902430737792,0.2425551110355143,-0.0628572696281081
2023-04-12,20:00:00,1.34336,1.34463,1.34279,1.34412,11512,18.696711327649624,OVERSOLD,-0.014879623843107608,-0.2685772103681138,-0.7603487783828747
2023-04-13,08:00:00,1.34281,1.34386,1.33984,1.34051,7578,19.418089816572476,OVERSOLD,-0.10145392425271187,-0.49309591125765595,-0.5766462018187118
2023-04-13,12:00:00,1.34053,1.34069,1.33867,1.33915,9120,18.617343844755055,OVERSOLD,-0.3509688981816935,-0.4331105552029292,-0.38083859164396106
2023-04-13,16:00:00,1.33916,1.33934,1.3343,1.33445,11492,12.421459642339045,OVERSOLD,-0.041215482033783835,-0.16860879013824898,0.31698452545994066
2023-04-13,20:00:00,1.33446,1.33474,1.33333,1.3339,6530,9.588377723971377,OVERSOLD,-0.04123247619761979,-0.08396431516605515,0.14243946322812898
2023-04-14,00:00:00,1.33357,1.33434,1.33271,1.33335,3246,10.399159663865944,OVERSOLD,-0.08624892188847522,0.05249934375819724,0.2939963250459312
2023-04-14,04:00:00,1.33332,1.33344,1.33172,1.3322,5075,10.915104740904567,OVERSOLD,0.04353700645548903,0.4864134514337218,0.2634739528599236
