trade_date,trade_time,open,high,low,close,volume,rsi,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
2024-05-01,08:00:00,1.3779,1.37823,1.37686,1.37718,5115,82.71130625686239,1.36434,1.37844,0.9411143849773488,-0.09140767824497538,DOUBLE_TOP_BEARISH,-0.07406439245414695,-0.24542906519119945,-0.3979145790673805
2024-05-01,16:00:00,1.37619,1.37737,1.37466,1.37668,12355,83.19174757281662,1.36545,1.37844,0.8224394888132008,-0.12768056643743694,DOUBLE_TOP_BEARISH,-0.20919894238312417,-0.3217886509573709,-0.5564110759217828
2024-05-03,04:00:00,1.3663,1.3667,1.36552,1.36658,5289,8.689248895432854,1.36618,1.37758,0.029278718763263694,-0.798501720408261,DOUBLE_BOTTOM_BULLISH,-0.021220857908055252,0.1412284681467596,0.1478142516354793
2024-05-03,08:00:00,1.36659,1.36752,1.36577,1.36629,7466,7.574654042241491,1.36552,1.37739,0.05638877497216719,-0.8058719752575442,DOUBLE_BOTTOM_BULLISH,-0.2598277086123694,0.164679533627567,0.11271399190509311
2024-05-28,04:00:00,1.36273,1.36278,1.36145,1.36208,4198,10.838150289018955,1.36231,1.3727,-0.016883088283867292,-0.7736577547898357,DOUBLE_BOTTOM_BULLISH,0.04698696111828776,0.09911312110888952,0.3068835898038348
2024-05-28,08:00:00,1.36206,1.36307,1.36188,1.36272,5274,12.976022566995951,1.36145,1.37141,0.0932828969113726,-0.6336544140701968,DOUBLE_BOTTOM_BULLISH,-0.05650463778325242,0.129887284255023,0.23849360103322584
2024-05-28,12:00:00,1.36281,1.36317,1.36149,1.36195,6120,11.238997968856964,1.36145,1.36707,0.03672554996510668,-0.37452361620107333,DOUBLE_BOTTOM_BULLISH,0.10866771907925592,0.2650611255919904,0.4405448070780869
2024-05-30,00:00:00,1.37126,1.3724,1.37089,1.37204,3099,82.74568642160435,1.36149,1.3719,0.7748863377622925,0.010204825424595743,DOUBLE_TOP_BEARISH,0.026238302090328125,-0.16982012186233225,-0.2827905891956418
2024-05-30,04:00:00,1.37202,1.37275,1.37125,1.3724,5443,83.18713450292302,1.36149,1.3724,0.8013279568707794,0.0,DOUBLE_TOP_BEARISH,-0.06484989798892869,-0.4364616729816498,-0.3883707373943498
2024-05-30,08:00:00,1.37242,1.37345,1.37121,1.37151,7293,81.4602720114528,1.3618,1.37275,0.7130268761932815,-0.09032963030412733,DOUBLE_TOP_BEARISH,-0.13124220749393178,-0.2530058111133046,-0.41341295360588437
2024-06-11,04:00:00,1.37632,1.3769,1.3761,1.37653,4913,82.2580645161292,1.36686,1.37815,0.7074608957757245,-0.11754888800202842,DOUBLE_TOP_BEARISH,0.016708680522760307,-0.032690896674977044,-0.09298743943102931
2024-06-11,08:00:00,1.37656,1.37706,1.37551,1.37676,5942,83.41137123745796,1.37083,1.37815,0.4325846385036796,-0.10085984834742245,DOUBLE_TOP_BEARISH,0.03559080740289531,-0.0726343008222123,-0.1292890554635443
2024-06-11,12:00:00,1.37679,1.3784,1.37644,1.37725,8467,85.5445544554461,1.37429,1.37815,0.2153839437091206,-0.06530493777889931,DOUBLE_TOP_BEARISH,-0.08495189689599676,-0.09656925031766588,-0.5953893628607722
2024-06-12,16:00:00,1.36904,1.36992,1.36798,1.36843,11420,13.650546021840412,1.36837,1.37914,0.004384778970596328,-0.7765709065069534,DOUBLE_BOTTOM_BULLISH,0.2828058431925667,0.42457414701518315,0.48522759658878994
2024-07-04,00:00:00,1.36248,1.36409,1.36248,1.36295,1882,17.12538226299678,1.3617,1.37546,0.09179701843285566,-0.909513908074375,DOUBLE_BOTTOM_BULLISH,0.04255475255877346,-0.12399574452475814,-0.15407755236804083
2024-07-04,08:00:00,1.36355,1.36366,1.36193,1.36229,4547,16.486023958927007,1.3617,1.37255,0.043328192700307744,-0.747513751775887,DOUBLE_BOTTOM_BULLISH,-0.0756079836158297,-0.07707609980253803,-0.13873697964456522
2024-07-04,12:00:00,1.36228,1.3628,1.36119,1.36126,3844,10.200573065900983,1.3617,1.36953,-0.03231255048835984,-0.6038567975874936,DOUBLE_BOTTOM_BULLISH,-0.030853767832733272,-0.030119154312917555,0.06611521678445874
2024-07-04,16:00:00,1.36125,1.36205,1.36083,1.36084,4374,11.272957568079477,1.36119,1.36863,-0.025712795421642128,-0.5691823210071358,DOUBLE_BOTTOM_BULLISH,0.02939360982921989,-0.014696804914609944,0.20722494929602633
2024-07-04,20:00:00,1.36084,1.36133,1.36079,1.36124,1130,14.351547070439423,1.36083,1.36863,0.03012867147255877,-0.5399560144085697,DOUBLE_BOTTOM_BULLISH,-0.028650348211932686,-0.06170844230260291,0.21157180218036448
2024-07-05,00:00:00,1.36066,1.3616,1.36046,1.36085,2192,16.75634127593962,1.36079,1.36863,0.00440920347738806,-0.568451663342183,DOUBLE_BOTTOM_BULLISH,-0.015431531763223092,0.09626336480876985,0.2601315354374177
2024-07-05,04:00:00,1.36087,1.36133,1.36054,1.36064,3162,18.890814558056974,1.36046,1.36806,0.01323081898770041,-0.5423738724909712,DOUBLE_BOTTOM_BULLISH,-0.01763875823142183,0.22195437441204308,0.2270990122295418
2024-07-05,08:00:00,1.36063,1.36113,1.3602,1.3604,4726,18.841832324976494,1.36046,1.36575,-0.0044102729958946955,-0.39172615778875824,DOUBLE_BOTTOM_BULLISH,0.12937371361364183,0.2734489855924688,0.23743016759775387
2024-07-19,16:00:00,1.37234,1.37474,1.37168,1.37313,12333,81.54706430568305,1.36702,1.37249,0.4469576158359102,0.04663057654336089,DOUBLE_TOP_BEARISH,0.008739157982137162,0.005097842156242635,0.12526126441050328
2024-07-19,20:00:00,1.37312,1.3735,1.37225,1.37325,7348,80.35714285714121,1.36702,1.37474,0.4557358341502085,-0.10838413081746302,DOUBLE_TOP_BEARISH,-0.14272710722739368,0.06626615692699554,0.17549608592754584
2024-07-22,16:00:00,1.37503,1.37748,1.37469,1.37485,10060,81.2289562289541,1.36978,1.37546,0.3701324300252528,-0.04434879967429074,DOUBLE_TOP_BEARISH,0.05891551805652977,0.11564897988872987,0.13310542968323807
2024-07-22,20:00:00,1.37485,1.37585,1.37437,1.37566,5458,81.43213988342865,1.37023,1.37748,0.3962838355604567,-0.13212533031332088,DOUBLE_TOP_BEARISH,0.060334675719282846,0.07196545658082842,0.19917712225404274
2024-07-23,00:00:00,1.37537,1.37676,1.3752,1.37649,2859,80.84192439862326,1.37028,1.37748,0.45319204834048876,-0.07187037198362564,DOUBLE_TOP_BEARISH,-0.0036324274059298263,-0.048674527239569366,0.126408473726658
2024-07-24,08:00:00,1.37964,1.37969,1.37885,1.3793,7131,85.98382749326295,1.37437,1.37999,0.35870980885786785,-0.05000036232147185,DOUBLE_TOP_BEARISH,0.04060030450229218,0.10222576669325988,0.24577684332632524
2024-07-24,12:00:00,1.37928,1.37989,1.37819,1.37986,5296,84.04907975460291,1.37437,1.37999,0.3994557506348359,-0.009420358118534445,DOUBLE_TOP_BEARISH,-0.05072978418101437,0.10580783557752357,0.2666937225515564
2024-07-25,00:00:00,1.38044,1.38181,1.38017,1.38132,3629,80.43273753527868,1.37523,1.38162,0.4428350166881286,-0.02171364050896534,DOUBLE_TOP_BEARISH,0.044884603133223504,0.16071583702544584,0.03330147974400609
2024-07-25,04:00:00,1.38134,1.38214,1.38104,1.38194,5688,80.07662835249093,1.37523,1.38181,0.4879183845611275,0.009407950441809185,DOUBLE_TOP_BEARISH,0.05427153132552995,-0.11143754432174154,-0.04992980881947534
2024-07-25,12:00:00,1.38268,1.38483,1.3826,1.38354,8572,81.81003584229386,1.37643,1.38376,0.5165536932499255,-0.015898710759099047,DOUBLE_TOP_BEARISH,-0.2269540454197147,-0.12720991080850455,-0.09757578385879427
2024-08-20,04:00:00,1.3636,1.3641,1.36278,1.36363,4166,13.036565977742853,1.36293,1.37368,0.05135993778109829,-0.7316114378894731,DOUBLE_BOTTOM_BULLISH,-0.14666735111430534,-0.04253353182313406,-0.16060074947015793
2024-08-20,08:00:00,1.36363,1.36407,1.36147,1.36163,4954,10.758620689655075,1.36278,1.3728,-0.08438632794729937,-0.8136655011655102,DOUBLE_BOTTOM_BULLISH,0.02937655603946579,0.02937655603946579,-0.035251867247329594
2024-08-20,12:00:00,1.36162,1.36332,1.36044,1.36203,6205,13.649025069638796,1.36147,1.37003,0.04113201172263186,-0.583928819076955,DOUBLE_BOTTOM_BULLISH,0.07488821832118388,-0.02789953231573805,-0.16225780636256507
2024-08-20,20:00:00,1.36308,1.36336,1.36163,1.36203,5771,16.4331210191084,1.36044,1.36847,0.11687395254476346,-0.47059855166719045,DOUBLE_BOTTOM_BULLISH,-0.02789953231573805,-0.06460944325749006,-0.19676512264781362
2024-08-21,00:00:00,1.36187,1.36225,1.36133,1.36165,2290,19.78527607361994,1.36044,1.36847,0.08894181294286652,-0.4983667891879287,DOUBLE_BOTTOM_BULLISH,-0.01542246539125645,-0.13439576983806398,-0.21885212793302114
2024-08-21,16:00:00,1.35982,1.36113,1.35755,1.35898,11807,14.586846543001784,1.35907,1.3641,-0.006622175458212121,-0.3753390513891953,DOUBLE_BOTTOM_BULLISH,0.02722630207949944,-0.0183961500537229,0.09050905826427484
2024-08-21,20:00:00,1.35898,1.36013,1.35764,1.35935,7017,17.427385892116263,1.35755,1.3641,0.1325918014069481,-0.3482149402536494,DOUBLE_BOTTOM_BULLISH,-0.050023908485674326,-0.11843895979696997,0.1559568911612094
2024-08-22,08:00:00,1.35873,1.35893,1.35714,1.35774,4758,19.542619542620244,1.35755,1.36402,0.013995801259615664,-0.4604038063958053,DOUBLE_BOTTOM_BULLISH,0.0007365180373315593,0.2747212279228727,0.08028046606861663
2024-08-22,12:00:00,1.35774,1.35947,1.35753,1.35775,5996,19.375000000001478,1.35714,1.36336,0.04494746304729058,-0.4114833939678363,DOUBLE_BOTTOM_BULLISH,0.1811821027435026,0.1774995396796187,0.023568403608919018
2024-08-27,04:00:00,1.34864,1.34878,1.34778,1.34802,3845,12.742382271468031,1.34629,1.35921,0.12850128872679803,-0.8232723420222064,DOUBLE_BOTTOM_BULLISH,-0.05489532796249039,-0.12611088856248684,-0.19584279164997373
2024-08-27,08:00:00,1.348,1.34851,1.34688,1.34728,5574,13.157894736841982,1.34629,1.35857,0.07353541956042504,-0.8310208528084694,DOUBLE_BOTTOM_BULLISH,0.008906834511007211,-0.21970191793837016,-0.09871741583041783
2024-08-27,12:00:00,1.34731,1.34808,1.34627,1.3474,6414,14.387633769321596,1.34629,1.35152,0.08244880374955948,-0.30484195572393474,DOUBLE_BOTTOM_BULLISH,-0.0801543713819185,-0.21226065014100215,-0.02746029389936036
2024-08-27,16:00:00,1.34742,1.34754,1.34505,1.34632,9247,13.948126801152156,1.34627,1.35152,0.003713965252132445,-0.3847519829525344,DOUBLE_BOTTOM_BULLISH,-0.1485530928753938,-0.06981995365143064,0.04605145879137686
