trade_date,trade_time,open,high,low,close,volume,year,month,prev_month_high,prev_month_low,rsi,distance_to_prev_month_high_pct,distance_to_prev_month_low_pct,signal,forward_1,forward_3,forward_6
2009-08-03,16:00:00,959.05,962.09,956.18,959.75,10957,2009,8,958.68,904.78,90.74228523769824,0.11161179955773042,6.075510068745997,BEARISH,-0.34800729356603616,-0.6532951289398262,0.8523052878353686
2010-03-17,08:00:00,1127.58,1132.76,1126.5,1129.21,7087,2010,3,1130.75,1044.46,93.76466644317833,-0.13619279239442528,8.114240851731996,BEARISH,-0.33209057659779845,-0.8041019828021295,-0.6570965542281837
2010-07-01,20:00:00,1208.73,1209.67,1196.35,1198.4,8900,2010,7,1265.02,1196.8,19.508693571542736,-5.266319900080623,0.1336898395722039,BULLISH,0.3905206942589983,1.0138518024031928,1.0789385847796924
2011-09-06,04:00:00,1897.6,1908.58,1893.83,1908.21,5858,2011,9,1911.63,1607.88,86.72764774459694,-0.17890491360776262,18.678632733786095,BEARISH,-1.3536246010659165,-2.0092128224880987,-1.7985441853883972
2011-12-12,16:00:00,1679.29,1682.37,1657.28,1664.35,15055,2011,12,1802.79,1666.33,17.304951905949437,-7.679208338186924,-0.1188240024484957,BULLISH,0.04386096674377494,-0.5401508096253799,-0.3334635142848532
2011-12-12,20:00:00,1664.02,1668.59,1659.93,1665.08,10650,2011,12,1802.79,1666.33,17.319679430097963,-7.638715546458546,-0.07501515306091831,BULLISH,0.003002858721513795,-0.46484253008864496,-1.8203329569750368
2012-04-05,08:00:00,1624.22,1630.04,1622.75,1629.37,19218,2012,4,1724.1,1628.08,18.260198172693364,-5.4944608781393205,0.07923443565426537,BULLISH,-0.2184893547812925,0.042961389985089055,0.6677427471967761
2012-04-05,12:00:00,1629.3,1629.82,1619.88,1625.81,29068,2012,4,1724.1,1628.08,16.949362387024905,-5.700945420799256,-0.13942803793425274,BULLISH,-0.07565459678560338,0.2976977629612406,0.9853549922807698
2012-09-03,04:00:00,1688.32,1690.56,1685.66,1690.39,9456,2012,9,1692.78,1583.83,83.1560626571266,-0.14118786847669942,6.727994797421452,BEARISH,-0.06211584308947532,0.1129916764770174,0.1964043800543032
2012-09-04,00:00:00,1692.83,1692.85,1690.23,1692.44,2025,2012,9,1692.78,1583.83,83.47312237895562,-0.020085303465300755,6.857427880517489,BEARISH,0.21211977972630747,0.014180709508166262,0.012408120819647159
2012-09-04,04:00:00,1692.42,1697.08,1691.97,1696.03,9294,2012,9,1692.78,1583.83,89.9563318777293,0.19199187135953874,7.084093621158839,BEARISH,-0.13679003319516378,-0.2582501488770766,-0.22110457951805101
2012-09-04,08:00:00,1696.01,1696.44,1692.39,1693.71,12791,2012,9,1692.78,1583.83,85.7995894756486,0.05493921241981023,6.937613253947717,BEARISH,-0.06081324429801871,0.09446717560856989,-0.10155221377922002
2012-09-04,12:00:00,1693.68,1694.74,1689.43,1692.68,15160,2012,9,1692.78,1583.83,84.72452552054548,-0.0059074421956727425,6.872581021953122,BEARISH,-0.06085024930878682,-0.001772337358506789,-0.23335775220360877
2012-09-04,16:00:00,1692.7,1698.97,1688.08,1691.65,36888,2012,9,1692.78,1583.83,82.99270072992711,-0.06675409681115571,6.8075487899585285,BEARISH,0.21635681139714802,0.037241746224093736,0.05615818875061733
2012-09-04,20:00:00,1691.68,1698.2,1691.2,1695.31,15138,2012,9,1692.78,1583.83,83.12205722564293,0.1494582875506547,7.038634196851937,BEARISH,-0.15690345718481308,-0.1958343901705255,-0.08611994266535539
2013-02-15,12:00:00,1634.08,1634.15,1625.96,1627.21,35458,2013,2,1696.1,1625.8,15.855008301051484,-4.061670892046452,0.08672653462911072,BULLISH,-1.4116186601606446,-0.8837212160692295,-0.9586961732044503
2013-10-01,20:00:00,1289.64,1291.84,1282.3,1290.03,35036,2013,10,1416.35,1291.79,16.934469749894916,-8.918699474000066,-0.13624505531084705,BULLISH,-0.06511476477290591,0.12402812337698631,2.0154570048758558
2013-10-02,04:00:00,1289.19,1293.11,1277.81,1290.48,25577,2013,10,1416.35,1291.79,17.362294151050136,-8.886927666184198,-0.10140967185068357,BULLISH,0.08911412807638172,1.9822081706031809,1.6544231603744273
2013-10-02,08:00:00,1290.49,1293.07,1285.92,1291.63,24980,2013,10,1416.35,1291.79,14.119209206255249,-8.805733046210316,-0.012385914119156712,BULLISH,0.20826397652577186,1.8890858837283018,1.542237328027364
2013-10-02,12:00:00,1291.63,1297.26,1290.61,1294.32,33577,2013,10,1416.35,1291.79,17.55441008018279,-8.615808239488826,0.1958522670093415,BULLISH,1.6796464552815384,1.5861610729958568,0.928672971135421
2013-12-04,00:00:00,1222.22,1224.95,1221.39,1224.54,2532,2013,12,1327.45,1226.77,17.765726681127717,-7.75245771968813,-0.18177816542628353,BULLISH,-0.23274045764122928,-0.8835971058519884,1.0951051006908785
2013-12-13,00:00:00,1226.91,1227.87,1225.07,1227.77,4451,2013,12,1327.45,1226.77,14.078498293515551,-7.509134054013339,0.08151487238846729,BULLISH,0.03095042231037647,0.08144847976412521,0.670320988458752
2013-12-13,04:00:00,1227.77,1229.04,1224.76,1228.15,10815,2013,12,1327.45,1226.77,15.310375082255291,-7.480507740404531,0.11249052389609375,BULLISH,-0.149818833204425,0.6855840084680084,0.6302161788055212
2013-12-13,08:00:00,1228.16,1229.9,1225.58,1226.31,8354,2013,12,1327.45,1226.77,12.33203294321676,-7.619119364194516,-0.03749684129869792,BULLISH,0.20060180541625175,0.9866999372100153,0.5854963263775117
2013-12-13,12:00:00,1226.38,1230.2,1220.54,1228.77,14787,2013,12,1327.45,1226.77,18.38069463238658,-7.4338016497796575,0.16302974477693458,BULLISH,0.634781122585997,0.5883932713201021,0.09033423667571046
2014-05-27,16:00:00,1281.91,1281.91,1265.8,1267.96,22660,2014,5,1331.04,1268.41,14.20809562618905,-4.73915134030532,-0.03547748756317322,BULLISH,-0.1884917505284157,-0.3083693491908327,-0.7650083598851734
2014-06-20,00:00:00,1318.27,1321.88,1314.3,1314.53,5312,2014,6,1315.55,1242.15,85.90799031476996,-0.07753411120823851,5.826993519301202,BEARISH,-0.1110663126744948,-0.20083223661688,-0.07531208873133433
2014-06-20,04:00:00,1314.53,1316.9,1310.63,1313.07,11266,2014,6,1315.55,1242.15,83.92997949850175,-0.1885143096043494,5.709455379785037,BEARISH,-0.3708865483180555,0.1744004508518178,-0.05102545941951651
2014-06-20,16:00:00,1311.92,1319.73,1309.8,1315.36,19494,2014,6,1315.55,1242.15,84.17855629326169,-0.014442628558401777,5.893813146560384,BEARISH,-0.03497141466973369,-0.22503345091836524,0.052457122004626454
2014-06-20,20:00:00,1315.37,1316.16,1312.52,1314.9,10654,2014,6,1315.55,1242.15,82.76422764227661,-0.049408992436613106,5.856780582055307,BEARISH,-0.10342991862500017,0.002281542322608009,0.1931705833143177
2014-06-23,00:00:00,1314.38,1314.97,1312.77,1313.54,2169,2014,6,1315.55,1242.15,80.91188975223578,-0.15278780738094266,5.747293000040242,BEARISH,-0.08678837340316037,-0.061665423207511415,0.044916789743756985
2014-08-21,12:00:00,1280.15,1283.14,1278.85,1279.01,6374,2014,8,1345.05,1280.48,14.8160647991903,-4.909854652243408,-0.11480069973760054,BULLISH,-0.20562779024400762,-0.11806006207926373,-0.05629353953448584
2014-08-22,04:00:00,1277.47,1279.1,1276.28,1278.97,2835,2014,8,1345.05,1280.48,16.30043947263333,-4.912828519385891,-0.11792452830188607,BULLISH,0.04847650844037709,0.15012080033152245,-0.045348991766806665
2014-08-22,08:00:00,1279.15,1280.79,1278.48,1279.59,6885,2014,8,1345.05,1280.48,19.238641015145447,-4.866733578677375,-0.06950518555542454,BULLISH,-0.10159504216193894,0.01641150681077817,-0.2688361115669728
2014-08-22,12:00:00,1279.57,1282.75,1277.81,1278.29,8030,2014,8,1345.05,1280.48,16.84460260972716,-4.963384260808148,-0.1710296138947937,BULLISH,0.20339672531273315,-0.17758098709995243,0.0007822950973559134
2014-09-02,12:00:00,1277.06,1277.72,1267.94,1271.3,13432,2014,9,1322.53,1272.61,18.032786885245827,-3.8736361367984107,-0.10293805643519582,BULLISH,-0.561629827735379,-0.36498072838825396,-0.22732635884526647
2014-10-30,12:00:00,1205.08,1206.56,1201.29,1204.98,11695,2014,10,1289.71,1204.31,19.655172413793295,-6.56969396220856,0.055633516287340694,BULLISH,-0.5410878188849593,-0.41079519992033436,-2.4880080997194987
2015-04-06,08:00:00,1217.68,1223.28,1216.5,1222.06,11158,2015,4,1223.18,1142.7,83.0856723536968,-0.09156461027813716,6.9449549313030445,BEARISH,-0.39359769569415126,-0.5261607449715919,-0.7978331669476131
2015-05-01,16:00:00,1179.63,1180.05,1169.66,1173.1,28403,2015,5,1224.13,1175.14,17.74193548387028,-4.168674895640185,-0.17359633745768085,BULLISH,0.45179439093003,0.8703435342255594,1.4696104338931046
2015-05-14,16:00:00,1217.67,1227.08,1215.08,1222.87,32884,2015,5,1224.13,1175.14,93.14944607732266,-0.10293024433681212,4.061643719046224,BEARISH,-0.08422808638693997,-0.2559552528069118,0.022079207111157295
2015-05-14,20:00:00,1222.95,1225.6,1221.0,1221.84,15737,2015,5,1224.13,1175.14,88.70025048705779,-0.1870716345486338,3.9739945878788747,BEARISH,-0.07284096117330197,-0.17105349309237855,0.15877692660250564
2015-06-05,16:00:00,1173.99,1174.92,1162.63,1167.96,28307,2015,6,1232.22,1169.66,14.882260596546885,-5.2149778448653645,-0.1453413812560954,BULLISH,0.30480495907393623,0.5274153224425369,0.34847083804239326
2015-11-05,20:00:00,1107.05,1108.22,1104.35,1105.13,17216,2015,11,1191.44,1104.59,17.90758917883653,-7.244175115826222,0.048886917317755095,BULLISH,0.021716902083897975,0.31579995113695053,-1.4939418891895266
2016-03-04,08:00:00,1261.01,1262.71,1260.22,1261.44,17756,2016,3,1263.34,1115.86,83.02866170164717,-0.15039498472302498,13.046439517502211,BEARISH,0.6223046676813728,-0.210870116692041,0.22513952308472204
2016-05-02,00:00:00,1292.65,1295.91,1290.77,1294.92,5464,2016,5,1296.62,1208.93,87.73381890415487,-0.13111011707360815,7.112901491401488,BEARISH,-0.2532975010039209,0.40465820282334114,-0.40465820282334114
2016-05-02,08:00:00,1291.59,1296.58,1291.06,1294.55,10491,2016,5,1296.62,1208.93,89.46945337620554,-0.15964584843669977,7.082295914569073,BEARISH,0.4333552199606139,-0.3777374377196611,0.47893090263026117
2016-05-02,16:00:00,1300.11,1303.65,1288.68,1294.79,36210,2016,5,1296.62,1208.93,81.13924050632879,-0.14113618484983476,7.102148180622525,BEARISH,-0.3962032453139028,-0.03321001861306186,-0.7159462152163658
2016-12-01,04:00:00,1172.37,1173.76,1162.03,1169.64,22627,2016,12,1337.16,1170.11,18.966930855425176,-12.528044512249842,-0.040167163770910425,BULLISH,0.23340515030263934,-0.11542012927055643,0.4249170684996922
2016-12-01,16:00:00,1167.5,1171.73,1160.63,1168.29,37866,2016,12,1337.16,1170.11,17.747252747252404,-12.629004756349286,-0.15554093204911815,BULLISH,0.32012599611397935,0.5409615763209423,0.5015877907026618
2017-03-10,00:00:00,1202.59,1203.07,1198.71,1199.72,7218,2017,3,1263.79,1198.1,16.42036124794693,-5.069671385277612,0.13521408897421905,BULLISH,-0.10669156136431607,-0.19671256626547254,0.5184543060047367
2017-03-10,04:00:00,1199.68,1200.16,1197.55,1198.44,13150,2017,3,1263.79,1198.1,19.05487804877994,-5.170954035084936,0.02837826558719185,BULLISH,-0.21861753613031257,0.2912119088147933,0.65251493608357
2017-03-10,08:00:00,1198.44,1199.02,1194.91,1195.82,17788,2017,3,1263.79,1198.1,13.10997815003617,-5.378266958909315,-0.19030131040814396,BULLISH,0.1287819237008884,0.7200080279640856,1.1364586643474892
2017-03-10,12:00:00,1195.82,1197.67,1195.25,1197.36,16723,2017,3,1263.79,1198.1,11.825572801182005,-5.256411270859879,-0.06176446039562717,BULLISH,0.38167301396406794,0.7165764682301192,0.6105097882007227
2017-04-04,12:00:00,1257.74,1260.6,1257.07,1260.08,10106,2017,4,1260.97,1194.91,84.93353028064885,-0.07058058478790931,5.453967244394962,BEARISH,-0.3801345946289096,-0.3650561869087605,-0.6047235096184284
2017-12-29,12:00:00,1295.04,1297.4,1294.95,1297.0,18371,2017,12,1299.08,1265.37,88.69828456105026,-0.1601133109585189,2.4996641298592595,BEARISH,0.42868157286044295,0.9468003084040071,1.451040863531221
2018-01-02,08:00:00,1309.81,1310.17,1308.62,1309.28,6186,2018,1,1307.41,1236.37,92.01312910284516,0.1430308778424435,5.8971020002103005,BEARISH,0.059574728094828666,0.4995111817181935,0.32689722595624865
2018-03-01,16:00:00,1310.57,1311.44,1302.76,1305.82,49608,2018,3,1361.69,1307.04,6.374999999999872,-4.102989667251732,-0.09334067817358516,BULLISH,0.7864789940420565,0.841616761881424,1.1019895544562115
2018-06-19,00:00:00,1278.38,1281.49,1278.16,1281.21,4483,2018,6,1325.9,1282.0,17.58118701007841,-3.3705407647635606,-0.061622464898593104,BULLISH,0.19825009171017738,-0.6798261018880617,-0.48938113189875054
2018-12-05,00:00:00,1237.63,1239.2,1237.55,1238.68,2681,2018,12,1237.33,1196.21,81.20678818353285,0.10910589737581214,3.55037995000878,BEARISH,-0.26076145574321197,-0.10737236412956974,-0.03794361739916906
2019-06-03,00:00:00,1306.59,1309.42,1306.49,1309.34,2844,2019,6,1306.92,1266.2,82.71203402551895,0.1851681816790504,3.4070447006791875,BEARISH,0.196282096323351,0.5804451097499608,1.202896115600226
2019-10-01,04:00:00,1473.54,1474.69,1462.63,1463.33,8772,2019,10,1556.98,1464.43,17.121309370988513,-6.01484925946384,-0.07511454968828393,BULLISH,-0.1271073510417951,1.4302993856478077,0.9416877942774339
2019-12-30,00:00:00,1511.16,1513.95,1510.75,1513.47,1086,2019,12,1516.09,1445.57,80.6912681912685,-0.17281295965278387,4.697109098832993,BEARISH,0.09712779242403399,-0.1750943196759824,0.09118119288785914
2019-12-30,04:00:00,1513.47,1515.73,1512.96,1514.94,6164,2019,12,1516.09,1445.57,81.29405840886236,-0.07585301664148326,4.798799089632472,BEARISH,-0.05808810910003756,-0.07855096571481739,0.4561236748650015
2020-02-19,12:00:00,1604.84,1611.29,1604.78,1609.07,16488,2020,2,1611.35,1518.38,89.33845245126906,-0.1414962608992443,5.972813129783047,BEARISH,-0.15785515856985488,0.07706314827819853,0.5226621588868154
2020-02-20,00:00:00,1606.57,1612.91,1605.97,1610.31,7461,2020,2,1611.35,1518.38,89.46659482758554,-0.06454215409439065,6.054479115899829,BEARISH,-0.011177971943280256,0.4452558824077397,0.729673168520347
2020-02-20,04:00:00,1610.31,1612.05,1605.97,1610.13,15415,2020,2,1611.35,1518.38,89.39434724091515,-0.07571291153379464,6.042624375979662,BEARISH,-0.18135181631297304,0.4769801196176604,0.9191804388465499
2020-05-15,16:00:00,1732.19,1749.24,1732.0,1748.93,43827,2020,5,1747.4,1569.33,83.63559081892893,0.08755865857845786,11.444374350837627,BEARISH,-0.40481894644154737,0.6809878039715629,-0.8262194598983403
2021-02-04,12:00:00,1825.18,1826.46,1810.36,1812.73,27473,2021,2,1959.29,1810.29,17.541295132290372,-7.480260706684562,0.1347850344419985,BULLISH,-1.4403689462854439,-0.9262272925366691,-0.5455859394394146
2021-08-06,20:00:00,1761.98,1765.72,1758.65,1763.18,15197,2021,8,1834.07,1765.64,7.523705891497173,-3.8651741754676694,-0.13932624997168372,BULLISH,-2.5323563107567058,-0.7968556812123523,-1.951587472634676
2021-11-08,00:00:00,1815.69,1818.24,1815.46,1815.86,1467,2021,11,1813.79,1745.95,86.61814109742423,0.11412567055722748,4.004123829433824,BEARISH,0.1795292588635683,0.06002665403721353,0.48186534204178744
2021-11-08,08:00:00,1819.17,1821.48,1814.7,1816.31,11390,2021,11,1813.79,1745.95,80.63253483638626,0.1389355989392367,4.02989776339528,BEARISH,0.03523627574588589,0.5191845004432099,0.21306935490087697
2021-11-08,12:00:00,1816.31,1818.4,1812.46,1816.95,14017,2021,11,1813.79,1745.95,83.51753964440181,0.17422083041587405,4.066554025029354,BEARISH,0.2520707779520585,0.42158562426042845,0.3803076584385841
2022-01-03,00:00:00,1830.63,1831.82,1828.03,1828.49,1353,2022,1,1828.08,1752.34,83.46180798878781,0.02242790249880103,4.3456178595478105,BEARISH,-0.15696011463011109,-0.30024774540741317,-1.3322468266164922
2022-01-13,00:00:00,1827.93,1828.01,1824.89,1825.34,4366,2022,1,1828.08,1752.34,82.17022993142372,-0.14988403133342135,4.165858223860666,BEARISH,-0.00821764712326819,-0.09094196149757605,-0.2454337274151675
2022-09-01,00:00:00,1710.17,1711.39,1705.26,1708.92,6458,2022,9,1807.87,1709.63,18.203785743052734,-5.4732917742979215,-0.041529453741454954,BULLISH,-0.24869508227418485,-0.41605224352223197,-0.6863984270767512
2023-05-04,00:00:00,2035.05,2066.81,2029.02,2051.96,16271,2023,5,2048.67,1949.76,88.90519187358903,0.16059199383014167,5.241670769735764,BEARISH,-0.5385095226027776,-0.48344022300629996,-0.09844246476539416
2023-05-04,16:00:00,2042.04,2059.59,2032.05,2050.98,82273,2023,5,2048.67,1949.76,80.02417127071817,0.11275608077435338,5.19140817331364,BEARISH,-0.06435947693298637,-0.06143404616330819,-1.743069166934831
2023-07-20,04:00:00,1977.69,1987.43,1977.29,1985.14,21520,2023,7,1983.48,1892.95,83.31099195710458,0.08369129005586554,4.870176180036453,BEARISH,-0.2977120001612018,-0.829160663731527,-0.7505767855163913
2023-07-27,08:00:00,1977.94,1982.23,1974.05,1979.92,21074,2023,7,1983.48,1892.95,86.05701383008793,-0.1794825256619651,4.594416122982647,BEARISH,-0.044446240252136913,-1.8005778011232825,-1.5283445795789723
2023-08-15,20:00:00,1906.89,1907.47,1902.44,1902.65,22808,2023,8,1987.43,1902.59,17.544554455446374,-4.265810619745096,0.003153595887720045,BULLISH,-0.06412109426326583,0.10091188605365388,-0.5481827976769277
2023-09-27,16:00:00,1892.95,1893.15,1879.8,1881.49,46906,2023,9,1966.01,1884.81,5.032119914347149,-4.299062568349092,-0.17614507563096207,BULLISH,-0.25405396786589207,-0.3614156865037792,-0.8886573938740057
2023-10-18,20:00:00,1945.21,1956.62,1944.66,1950.42,31175,2023,10,1953.02,1846.33,81.39325031582752,-0.13312715691595114,5.637670405615473,BEARISH,0.019995693235296638,-0.049220167963825036,1.2274279385978315
2023-10-19,12:00:00,1949.47,1954.49,1947.89,1952.15,24256,2023,10,1953.02,1846.33,82.41113961157947,-0.04454639481417962,5.731369798465072,BEARISH,0.20695131009399706,1.2796147837000238,1.2847373408805638
2023-10-19,16:00:00,1952.14,1959.98,1949.78,1956.19,63456,2023,10,1953.02,1846.33,82.64642082429515,0.16231272593214982,5.950182253443324,BEARISH,0.9288463799528597,1.103676023290167,1.811173761239953
2023-11-27,08:00:00,2009.47,2013.72,2008.42,2010.91,11357,2023,11,2009.47,1810.47,81.02102102102161,0.07166068664872104,11.071158318005825,BEARISH,0.08205240413543438,0.0969710230691487,0.12730554823437873
2023-11-27,20:00:00,2010.27,2013.55,2005.69,2012.86,13645,2023,11,2009.47,1810.47,83.32160450387093,0.16870119981885137,11.17886515656155,BEARISH,0.1172461075285975,0.030305137962904887,1.434774400604121
2023-11-28,08:00:00,2014.93,2016.87,2012.04,2013.47,8911,2023,11,2009.47,1810.47,83.691880638446,0.19905746291310641,11.212558065032836,BEARISH,0.08294138974010404,1.4040437652411004,1.4407962373415044
2024-03-01,16:00:00,2055.37,2071.04,2045.54,2069.05,53041,2024,3,2065.54,1984.03,80.67994608357066,0.16993134967128298,4.285217461429525,BEARISH,0.6867886227979041,0.5993088615548022,1.9395374688866702
2024-07-05,16:00:00,2365.84,2388.34,2352.3,2384.69,22842,2024,7,2387.69,2286.71,80.65875741492368,-0.12564445133162178,4.284758452099305,BEARISH,0.2671206739660036,-0.07380414225749335,-1.2236391312916914
2024-07-05,20:00:00,2384.68,2392.91,2384.01,2391.06,16122,2024,7,2387.69,2286.71,82.40806474513715,0.14114060032918388,4.563324601720371,BEARISH,-0.20702115379788955,-0.5508017364683476,-1.333718099922205
2024-11-13,08:00:00,2611.6,2612.42,2603.6,2606.24,14651,2024,11,2790.09,2604.77,18.600790513834085,-6.5893931736969185,0.056434925156532055,BULLISH,0.17573208913992502,-0.9692123518939071,-1.8989041684572328
2025-04-10,04:00:00,3086.78,3131.66,3078.42,3125.24,17009,2025,4,3127.94,2857.88,80.75317266752087,-0.08631879128117141,9.355186361918614,BEARISH,-0.5273195018622431,1.045039740947905,2.960732615735118
2025-09-01,00:00:00,3445.94,3452.54,3442.46,3448.01,4757,2025,9,3453.88,3281.59,80.59914407988654,-0.16995379109870323,5.07132213347798,BEARISH,0.7688492782793485,0.6389192606749906,0.9060298549018065
2026-05-07,08:00:00,4696.38,4753.5,4694.82,4731.08,21427,2026,5,4729.96,4510.27,89.52852817427575,0.02367884717840935,4.895715777547674,BEARISH,0.401176898298073,-0.9266383151415776,-0.32550707238092863
2026-05-18,00:00:00,4542.58,4554.99,4480.44,4515.98,18125,2026,5,4729.96,4510.27,11.779715075483367,-4.523928320746908,0.1265999596476292,BULLISH,0.5469466206670697,1.2267547686216624,1.0493846296927871
