trade_date,trade_time,open,high,low,close,volume,london_high,london_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2009-12-22,12:00:00,1.0469,1.0501,1.0455,1.0484,9480,1.0478,1.0442,BULLISH_LONDON_BREAKOUT,1,0,-0.07630675314764516,0.03815337657382258,-0.524608927890124
2009-12-23,12:00:00,1.0461,1.047,1.0411,1.0429,9510,1.0495,1.0458,BEARISH_LONDON_BREAKOUT,0,1,-0.4986096461789119,-0.4698437050532078,-0.4986096461789119
2009-12-28,12:00:00,1.0351,1.0351,1.0327,1.0339,5678,1.0376,1.0345,BEARISH_LONDON_BREAKOUT,0,1,0.029016345874839634,0.14508172937421962,-0.25147499758196495
2009-12-29,16:00:00,1.0314,1.0384,1.0312,1.0367,8860,1.0346,1.0291,BULLISH_LONDON_BREAKOUT,1,0,-0.009645992090285424,0.08681392881259023,-0.038583968361141696
2009-12-30,12:00:00,1.0364,1.0397,1.0361,1.0391,9366,1.0384,1.0358,BULLISH_LONDON_BREAKOUT,1,0,-0.2694639591954493,-0.46193821576363353,-0.5966701953613689
2009-12-31,12:00:00,1.0298,1.0331,1.0284,1.0329,8122,1.0319,1.0288,BULLISH_LONDON_BREAKOUT,1,0,0.15490366928067054,0.3872591732016656,-0.3388517765514412
2010-01-04,12:00:00,1.035,1.035,1.0283,1.0297,11547,1.0418,1.0327,BEARISH_LONDON_BREAKOUT,0,1,-0.02913469942701437,-0.08740409828106466,0.16509663008643632
2010-01-05,12:00:00,1.0295,1.033,1.0278,1.0314,11111,1.0312,1.0252,BULLISH_LONDON_BREAKOUT,1,0,0.3102579018809259,0.1745200698080087,0.12604227263911738
2010-01-06,16:00:00,1.0328,1.0329,1.0271,1.0283,10252,1.0375,1.0319,BEARISH_LONDON_BREAKOUT,0,1,-0.029174365457548087,0.19449576971700883,0.5640377321793278
2010-01-07,12:00:00,1.0325,1.0369,1.0323,1.0341,11366,1.0332,1.0279,BULLISH_LONDON_BREAKOUT,1,0,0.0,0.058021467943132565,-0.3191180736872721
2010-01-08,12:00:00,1.0357,1.0383,1.0262,1.0308,13318,1.0359,1.0328,BEARISH_LONDON_BREAKOUT,0,1,-0.7954986418315857,-1.5036864571206683,-1.3872720217306926
2010-01-14,12:00:00,1.0199,1.0226,1.0187,1.022,11757,1.0207,1.0165,BULLISH_LONDON_BREAKOUT,1,0,-0.4403131115459832,0.08806262230918795,0.30332681017611357
2010-01-18,16:00:00,1.025,1.0254,1.0235,1.0238,6021,1.0274,1.0249,BEARISH_LONDON_BREAKOUT,0,1,0.07814026176986831,0.05860519632740124,0.8204727485837041
2010-01-19,12:00:00,1.0322,1.0351,1.032,1.0331,13270,1.0323,1.023,BULLISH_LONDON_BREAKOUT,1,0,-0.08711644564900793,0.3871842028845227,1.0550769528603363
2010-01-20,12:00:00,1.041,1.0457,1.041,1.044,12917,1.0416,1.0372,BULLISH_LONDON_BREAKOUT,1,0,0.019157088122603253,0.13409961685824404,0.019157088122603253
