trade_date,trade_time,open,high,low,close,volume,rsi,inside_bar,signal,forward_1,forward_3,forward_6
2024-05-03,21:00:00,5128.39,5135.63,5126.39,5134.63,1984,85.3274280291049,True,BEARISH_INSIDE_BAR,-0.006232191998249318,0.1421718799601954,0.8588739597595046
2024-05-08,01:00:00,5184.09,5189.59,5182.09,5186.71,959,92.0470858455344,True,BEARISH_INSIDE_BAR,0.00964002228773153,-0.1854740288159525,-0.007326416938678066
2024-05-08,05:00:00,5186.33,5188.09,5184.09,5187.21,733,91.29751806471768,True,BEARISH_INSIDE_BAR,0.011952475415491003,-0.03238735273876112,-0.1133557345856464
2024-06-14,01:00:00,5425.69,5433.19,5425.43,5432.93,823,87.16928585637594,True,BEARISH_INSIDE_BAR,0.04840850148998991,-0.24922095443894846,-0.04638381131360861
2024-07-11,01:00:00,5631.59,5632.33,5625.83,5630.33,448,86.34140376620188,True,BEARISH_INSIDE_BAR,0.0,0.14670543289647708,-0.7591029300236359
2024-07-19,13:00:00,5540.33,5557.83,5535.33,5546.59,4993,19.071329319129063,True,BULLISH_INSIDE_BAR,-0.6321000831141368,-0.6292154278574862,-0.029928298287774192
2024-07-19,21:00:00,5510.79,5522.29,5497.53,5505.03,4069,18.686181075561407,True,BULLISH_INSIDE_BAR,0.12098026713750615,0.48864402192177964,1.0317836596712493
2024-07-25,01:00:00,5441.59,5448.09,5438.33,5439.83,2079,10.844603215105892,True,BULLISH_INSIDE_BAR,-0.05514878222297388,-0.4456021603616249,-0.30148000948558384
2024-07-25,13:00:00,5422.09,5434.09,5411.46,5415.59,6550,9.784735812133079,True,BULLISH_INSIDE_BAR,0.8852221087637653,0.1447672368107657,0.556172088359715
2024-07-25,21:00:00,5463.29,5463.79,5392.03,5401.91,6170,18.00225309800966,True,BULLISH_INSIDE_BAR,0.39837761088208495,0.7715789415225409,1.0788776562364006
2024-08-05,21:00:00,5204.59,5221.09,5163.33,5217.33,9182,16.517672133088595,True,BULLISH_INSIDE_BAR,0.8793769993464111,-0.1291848512553314,-0.021083581065417828
2024-08-14,21:00:00,5446.73,5461.49,5440.99,5456.86,3480,94.35869416746331,True,BEARISH_INSIDE_BAR,0.059191549719077884,0.06835432831336104,1.5435616819929496
2024-08-15,01:00:00,5456.99,5460.59,5447.33,5460.09,2071,94.02228976697047,True,BEARISH_INSIDE_BAR,0.018314716424088245,1.0164667615368976,1.6322075277147425
2024-08-16,21:00:00,5558.59,5560.33,5548.59,5558.21,2306,87.39331026528275,True,BEARISH_INSIDE_BAR,0.10111168883507264,-0.10111168883507264,0.7948602157889013
2024-09-05,05:00:00,5521.79,5522.53,5507.29,5516.03,2209,19.016633826696562,True,BULLISH_INSIDE_BAR,0.05674370879056331,-0.015228343573188427,-0.37962085050298133
2024-09-13,21:00:00,5632.2,5636.2,5616.68,5621.95,5457,84.50549002000054,True,BEARISH_INSIDE_BAR,0.08893711256770338,0.14461174503508764,0.13073755547453042
2024-09-16,01:00:00,5624.3,5629.45,5617.93,5626.95,4107,80.61188007559089,True,BEARISH_INSIDE_BAR,-0.008530376136265,0.05562516105528056,0.030567181154981915
2024-09-17,05:00:00,5628.53,5634.45,5625.53,5634.2,4259,81.9266328660901,True,BEARISH_INSIDE_BAR,0.33722622555109866,-0.05360122111390307,0.12654857832523
2024-10-15,01:00:00,5865.83,5867.67,5859.93,5866.94,1391,86.2493630032271,True,BEARISH_INSIDE_BAR,-0.06783774846852983,-0.11505145782980566,-0.8087691368924825
2024-11-01,01:00:00,5711.94,5719.69,5705.46,5709.21,2480,16.159374339463426,True,BULLISH_INSIDE_BAR,0.2142152767195385,0.6722471235074574,0.4839548729158694
2024-11-07,01:00:00,5931.02,5933.05,5920.83,5928.44,2823,84.02266852256908,True,BEARISH_INSIDE_BAR,0.14455742151393314,0.48056487035376416,0.7492696223627139
2024-11-08,01:00:00,5974.84,5980.09,5972.34,5972.86,1643,83.86356836541316,True,BEARISH_INSIDE_BAR,0.05826354543720216,0.2193254152951913,0.5479786902756882
2024-12-05,01:00:00,6081.1,6083.36,6077.95,6080.05,1018,83.23291086640381,True,BEARISH_INSIDE_BAR,0.05180878446722702,0.12121610842015922,-0.09934128831177315
2024-12-11,01:00:00,6041.75,6041.97,6037.56,6039.46,1009,14.362682546435266,True,BULLISH_INSIDE_BAR,0.04040096299999668,0.58200567600414,0.5781973885082453
2024-12-19,01:00:00,5878.62,5885.81,5867.54,5873.09,3779,12.339340848710847,True,BULLISH_INSIDE_BAR,-0.009705282908991841,0.6487215418118818,-0.4461024775714286
2025-02-07,09:00:00,6077.59,6083.71,6075.59,6080.96,2364,81.61799010917306,True,BEARISH_INSIDE_BAR,0.2693653633636812,-0.8825909066989435,-0.4632492238067686
2025-04-07,05:00:00,4953.49,4957.76,4869.01,4892.76,12009,1.1777578529854225,True,BULLISH_INSIDE_BAR,0.20642745607794893,4.414073038530386,4.830606855844134
2025-04-24,01:00:00,5371.09,5392.34,5360.59,5369.61,5227,80.0072725619873,True,BEARISH_INSIDE_BAR,-0.3119407182272083,0.7682122165296922,2.4536232612796836
2025-05-22,01:00:00,5845.81,5857.54,5834.54,5846.54,3506,16.03393819285371,True,BULLISH_INSIDE_BAR,0.11972893369411651,0.11972893369411651,-0.05097031748691642
2025-05-22,05:00:00,5846.31,5854.06,5844.56,5853.54,1849,17.213164804298884,True,BULLISH_INSIDE_BAR,-0.04270919819459677,0.21047092870296794,-0.22208783061190324
2025-06-04,17:00:00,5986.05,5989.11,5965.27,5985.69,7583,83.70361616639094,True,BEARISH_INSIDE_BAR,-0.3099057919805281,-0.3232710013381825,-0.2933663454004382
2025-07-01,01:00:00,6194.36,6207.86,6192.59,6207.11,1739,82.49133685938355,True,BEARISH_INSIDE_BAR,-0.21781473181560385,-0.20540960285865723,-0.1485393363417008
2025-09-12,01:00:00,6588.26,6590.06,6583.06,6583.36,1351,80.03182179793141,True,BEARISH_INSIDE_BAR,0.0835439653915326,0.08506294658047507,0.045569435668108685
2025-09-25,17:00:00,6581.66,6619.06,6580.06,6580.86,6603,17.42596810933982,True,BULLISH_INSIDE_BAR,0.40268293201800376,0.3996438155499461,0.8783046592694599
2025-10-21,21:00:00,6743.96,6747.26,6727.16,6735.16,2795,81.70441001191898,True,BEARISH_INSIDE_BAR,0.02672542300405903,0.09353898051419984,-0.5300542229137811
2025-10-29,01:00:00,6895.16,6902.66,6892.36,6900.46,2190,83.5390946502062,True,BEARISH_INSIDE_BAR,0.11303594253137011,0.25940299632197905,0.06666222251850404
2025-11-26,21:00:00,6817.96,6830.26,6810.66,6815.26,3529,91.3175164058557,True,BEARISH_INSIDE_BAR,-0.01760754542012804,-0.02054213632349383,0.10124338616574623
2025-11-27,01:00:00,6817.36,6819.06,6812.66,6814.06,2700,87.19554627696614,True,BEARISH_INSIDE_BAR,-0.051364384816100825,-0.022013307778328925,0.12474207741053056
2025-11-27,13:00:00,6813.56,6816.86,6810.06,6812.56,2137,91.27324749642413,True,BEARISH_INSIDE_BAR,0.013210892821489075,0.1467876980166046,0.46384912573246256
2025-11-27,17:00:00,6812.36,6814.06,6810.16,6813.46,1140,91.72019985724513,True,BEARISH_INSIDE_BAR,0.12768842849300968,0.133559160837524,-0.08219025282309375
2025-11-28,05:00:00,6822.16,6822.56,6822.16,6822.56,4,87.44588744588799,True,BEARISH_INSIDE_BAR,0.0,0.31659670270396234,-0.2052015665673882
2025-12-22,05:00:00,6852.34,6853.19,6845.69,6850.86,3949,85.25644774548215,True,BEARISH_INSIDE_BAR,0.06378761206622076,0.30069217587281544,0.27266649734486315
2025-12-22,21:00:00,6871.56,6877.86,6868.76,6874.66,5139,81.9023631380101,True,BEARISH_INSIDE_BAR,0.049166067849175224,0.05091160871955849,0.4106384897580458
2025-12-26,21:00:00,6927.71,6930.19,6925.04,6926.16,4733,82.85870755750234,True,BEARISH_INSIDE_BAR,-0.016603716922503033,-0.18913799276943435,-0.27677674209085656
2026-01-28,09:00:00,7003.34,7007.66,6994.73,7004.21,8225,88.52116473442992,True,BEARISH_INSIDE_BAR,-0.17061167497833188,-0.2591298661804777,-0.29482268521360205
2026-02-13,09:00:00,6818.36,6834.58,6807.76,6818.38,10912,14.882352941176691,True,BULLISH_INSIDE_BAR,-0.08095764683107184,0.1441691428169144,0.6123155353617722
2026-04-06,21:00:00,6588.51,6614.01,6585.91,6610.51,6689,80.44507575757574,True,BEARISH_INSIDE_BAR,-0.5445873313859294,0.1664016845901451,0.22842413066464545
2026-04-09,21:00:00,6829.21,6830.31,6808.31,6817.11,7164,84.47525829255004,True,BEARISH_INSIDE_BAR,0.16135869892080368,0.1100172947187298,0.08948073303790556
2026-04-10,05:00:00,6828.21,6830.11,6821.81,6823.91,3734,80.897475849174,True,BEARISH_INSIDE_BAR,0.010258048538152147,-0.07473721077797706,-0.7884043019324725
2026-04-16,05:00:00,7035.71,7038.71,7031.51,7036.31,2759,91.26050420168052,True,BEARISH_INSIDE_BAR,-0.06821757426833357,-0.09806276301073354,0.12364435336134731
2026-04-16,21:00:00,7029.31,7042.51,7018.21,7041.01,6966,84.18395961862007,True,BEARISH_INSIDE_BAR,0.08095429490939252,0.22297937369780496,1.2043726681257403
2026-04-17,21:00:00,7127.11,7128.81,7113.61,7125.81,7270,89.27801724137909,True,BEARISH_INSIDE_BAR,-0.5388861055795838,-0.4855588347149357,-0.14735166949441536
2026-05-07,01:00:00,7356.61,7366.1,7350.22,7363.44,8021,95.79976985040267,True,BEARISH_INSIDE_BAR,0.04875438653672938,-0.0330008800234589,-0.19759786186889922
2026-05-14,21:00:00,7497.04,7506.92,7486.72,7496.85,6908,82.1806597471999,True,BEARISH_INSIDE_BAR,-0.3558828041110638,-1.0149596163722117,-1.3889833730166683
