trade_date,trade_time,open,high,low,close,volume,rsi,inside_bar,signal,forward_1,forward_3,forward_6
2011-05-27,08:00:00,0.85772,0.85946,0.85594,0.85689,16462,5.773672055426687,True,BULLISH_INSIDE_BAR,0.12603718096838215,-0.9301077151092944,-0.8507509715366055
2011-05-30,00:00:00,0.85057,0.85178,0.84942,0.8513,7505,14.779771615007675,True,BULLISH_INSIDE_BAR,0.09279924820863016,-0.029366850698927815,-0.3747210149183502
2011-06-15,20:00:00,0.85326,0.85387,0.85201,0.85357,8715,87.55803156917324,True,BEARISH_INSIDE_BAR,-0.07615075506402982,-0.30694612041192476,-0.711130897290207
2011-09-01,20:00:00,0.79414,0.79588,0.79369,0.7952,7586,13.470031545741335,True,BULLISH_INSIDE_BAR,-0.19743460764588425,-1.8687122736418493,-0.9066901408450767
2011-09-06,20:00:00,0.86134,0.86246,0.86059,0.86134,9823,93.89917465982593,True,BEARISH_INSIDE_BAR,-0.3146260477860067,-0.4701975990897901,-0.3123040843337091
2011-09-07,16:00:00,0.85995,0.86089,0.85717,0.85758,16223,89.70637490231104,True,BEARISH_INSIDE_BAR,0.1247697007859343,0.15975185988479004,1.9858205648452611
2011-09-07,20:00:00,0.85757,0.85985,0.85723,0.85865,8835,89.79862801504757,True,BEARISH_INSIDE_BAR,0.02911547196179729,0.5555232050311467,1.8214639259302379
2011-09-08,00:00:00,0.85864,0.85925,0.85822,0.8589,11594,90.24498392639394,True,BEARISH_INSIDE_BAR,0.005821399464430608,1.2387938060309678,1.4763069041797676
2011-09-09,20:00:00,0.8841,0.88415,0.88253,0.88334,5239,81.41283910824617,True,BEARISH_INSIDE_BAR,0.42339303099598863,0.10867842506848563,-0.2705639957434287
2011-10-04,00:00:00,0.92033,0.92119,0.91954,0.91958,11538,87.37249384453047,True,BEARISH_INSIDE_BAR,-0.026098871223809453,0.44476826377259604,0.16311794514887848
2011-12-14,00:00:00,0.94543,0.94689,0.94446,0.94535,8271,81.45035792094626,True,BEARISH_INSIDE_BAR,-0.0349077061405884,0.28878193261755014,0.795472576294491
2011-12-14,20:00:00,0.95241,0.95352,0.95144,0.95312,9263,88.4004432951606,True,BEARISH_INSIDE_BAR,-0.0262296457948603,-1.0271529293268389,-1.3807285546415928
2011-12-19,00:00:00,0.93635,0.93808,0.93596,0.93804,6440,15.19417475728143,True,BULLISH_INSIDE_BAR,-0.15564368257217356,-0.16523815615538145,-0.06929342032323135
2012-01-06,00:00:00,0.95226,0.9528,0.95191,0.95212,5176,97.6349843819722,True,BEARISH_INSIDE_BAR,0.16174431794311492,0.5240936016468565,0.41906482376171583
2012-01-06,16:00:00,0.95712,0.95753,0.95472,0.95533,15605,85.16057585825023,True,BEARISH_INSIDE_BAR,-0.03663655490772418,-0.10153559502999239,-0.4469659698742839
2012-01-20,00:00:00,0.932,0.9329,0.9317,0.9323,3091,8.604206500955684,True,BULLISH_INSIDE_BAR,-0.0965354499624597,0.17161857771103023,0.5041295720261758
2012-02-08,20:00:00,0.9126,0.9133,0.912,0.913,3947,19.64285714285745,True,BULLISH_INSIDE_BAR,-0.010952902519166372,-0.18619934282585265,-0.15334063526835354
2012-02-20,16:00:00,0.9114,0.9123,0.9095,0.9113,7228,12.888888888888914,True,BULLISH_INSIDE_BAR,0.08778667837155962,-0.25238670031822324,0.03292000438933029
2012-02-20,20:00:00,0.9114,0.9122,0.911,0.9121,4510,17.12962962962976,True,BULLISH_INSIDE_BAR,-0.10963710119504451,0.0328911303585097,0.0328911303585097
2012-02-24,20:00:00,0.8941,0.8953,0.8939,0.8947,1752,11.739130434782766,True,BULLISH_INSIDE_BAR,0.11176930814798265,0.4694310942215247,0.5588465407399132
2012-03-02,20:00:00,0.91338,0.91439,0.91313,0.91355,6894,86.94528220594614,True,BEARISH_INSIDE_BAR,-0.09413825187455223,0.09194899020306091,-0.14230200864758008
2012-03-09,00:00:00,0.90802,0.90905,0.90763,0.90873,6077,14.41696113074235,True,BULLISH_INSIDE_BAR,0.05282096992505199,0.9089608574604046,1.3062185687717953
2012-04-05,16:00:00,0.92023,0.92092,0.91912,0.92044,11617,85.17816527672488,True,BEARISH_INSIDE_BAR,-0.08800139063926908,-0.16948415974968556,-0.40306809786623693
2012-04-06,00:00:00,0.91955,0.9205,0.91926,0.91938,5109,86.49544324772148,True,BEARISH_INSIDE_BAR,-0.05438447649502327,-0.18273184102329992,0.11311971110966532
2012-05-16,00:00:00,0.94307,0.94365,0.94277,0.94354,7303,86.03465851172248,True,BEARISH_INSIDE_BAR,0.026495962015385937,-0.1632151260148056,-0.11446255590648842
2012-05-24,00:00:00,0.95399,0.95638,0.95311,0.95465,11729,80.47482603356485,True,BEARISH_INSIDE_BAR,0.0303776253077057,0.20845335987011443,0.53841722097104
2012-05-24,04:00:00,0.95465,0.95548,0.954,0.95494,10602,87.92419568091648,True,BEARISH_INSIDE_BAR,0.04921775190063987,0.3979307600477544,0.4461013257377471
2012-05-24,12:00:00,0.95541,0.95837,0.95348,0.95664,20340,89.78518193774603,True,BEARISH_INSIDE_BAR,0.21951831409934677,0.3292774711490201,0.1662067235323612
2012-07-05,16:00:00,0.97005,0.97132,0.96883,0.9697,14083,87.69004413928432,True,BEARISH_INSIDE_BAR,-0.040218624316799165,0.023718675879132976,0.8497473445395509
2012-07-12,16:00:00,0.98527,0.98627,0.98339,0.98465,12739,81.15313081215155,True,BEARISH_INSIDE_BAR,-0.044685929010307816,-0.05179505408013105,-0.3503783070126506
2012-08-07,04:00:00,0.9687,0.9697,0.9682,0.9695,3370,15.833333333333428,True,BULLISH_INSIDE_BAR,-0.10314595152140288,-0.22692109334708405,-0.030943785456428875
2012-08-07,16:00:00,0.9666,0.9678,0.9664,0.9673,3898,17.209302325581504,True,BULLISH_INSIDE_BAR,0.14473276129431994,0.1964230331851444,0.5169027189083019
2012-08-22,00:00:00,0.9628,0.9635,0.9624,0.9633,3253,19.89528795811495,True,BULLISH_INSIDE_BAR,0.05190491020449963,-0.10380982040901078,-0.6228589224540647
2012-08-23,04:00:00,0.9574,0.9586,0.9568,0.9581,5310,13.567839195979175,True,BULLISH_INSIDE_BAR,-0.19830915353302386,-0.2504957728838282,-0.22962112514351107
2012-09-11,00:00:00,0.9461,0.9465,0.9452,0.9456,5895,19.576719576719398,True,BULLISH_INSIDE_BAR,0.021150592216579736,-0.5181895093062623,-0.7508460236886628
2012-09-11,20:00:00,0.9389,0.9395,0.9382,0.939,5981,13.559322033897843,True,BULLISH_INSIDE_BAR,-0.053248136315223106,-0.36208732694355256,-0.17039403620872576
2012-09-12,20:00:00,0.9374,0.9379,0.9368,0.9374,4811,12.22222222222183,True,BULLISH_INSIDE_BAR,-0.14934926392148037,0.21335609131640726,-0.22402389588222646
2012-10-09,20:00:00,0.9409,0.9415,0.9392,0.9403,5810,82.32044198895039,True,BEARISH_INSIDE_BAR,0.06380942252471912,0.12761884504945006,-0.12761884504945006
2012-10-17,20:00:00,0.9219,0.9226,0.9216,0.9223,4894,13.924050632911843,True,BULLISH_INSIDE_BAR,0.06505475441830694,0.010842459069715817,0.21684918139434042
2012-10-18,12:00:00,0.9225,0.9234,0.9219,0.9225,7056,19.10828025477747,True,BULLISH_INSIDE_BAR,0.11924119241192302,0.21680216802168042,0.4010840108401124
2012-10-19,20:00:00,0.9283,0.9287,0.9276,0.9281,2691,82.6086956521736,True,BEARISH_INSIDE_BAR,-0.10774701002047203,-0.161620515030714,-0.150845814028668
2012-11-15,20:00:00,0.9425,0.9434,0.9416,0.942,5819,18.604651162790503,True,BULLISH_INSIDE_BAR,0.06369426751592834,0.3503184713375882,0.39278131634819924
2012-11-23,20:00:00,0.9274,0.9285,0.9273,0.9277,2363,16.666666666666245,True,BULLISH_INSIDE_BAR,0.16169020157379077,0.0862347741726876,-0.02155869354316891
2012-12-12,20:00:00,0.9252,0.927,0.9244,0.9263,5323,20.0,True,BULLISH_INSIDE_BAR,0.03238691568605926,-0.05397819281011076,-0.31307351829860885
2012-12-13,20:00:00,0.9243,0.9246,0.9232,0.9234,4062,16.176470588235205,True,BULLISH_INSIDE_BAR,0.04331817197313796,0.02165908598656898,-0.5523066926575692
2012-12-18,20:00:00,0.9129,0.9137,0.9123,0.9129,4636,17.365269461078427,True,BULLISH_INSIDE_BAR,0.01095410231131438,-0.25194435316026725,0.032862306933943146
2013-01-16,00:00:00,0.93168,0.9324,0.9303,0.93076,15661,86.03500761034994,True,BEARISH_INSIDE_BAR,0.121406162705742,-0.07520735742834177,-0.04512441445701222
2013-01-16,04:00:00,0.93076,0.93225,0.93062,0.93189,12715,85.78070515304128,True,BEARISH_INSIDE_BAR,-0.23715245361577494,-0.037558080889371216,0.0021461760508235954
2013-01-30,20:00:00,0.91051,0.91235,0.91036,0.91058,14899,7.402031930333479,True,BULLISH_INSIDE_BAR,-0.03184783324912709,0.023062224076966713,-0.07687408025653132
2013-01-31,20:00:00,0.90861,0.9105,0.90838,0.90988,12500,19.467905405405105,True,BULLISH_INSIDE_BAR,-0.005495230140237668,-0.5879896250055037,-0.30223765771310834
2013-03-01,20:00:00,0.942,0.944,0.9418,0.943,3719,80.39215686274505,True,BEARISH_INSIDE_BAR,-0.05302226935312247,0.05302226935313425,-0.24496288441144468
2013-03-27,16:00:00,0.9538,0.9546,0.9527,0.9537,9467,91.01123595505645,True,BEARISH_INSIDE_BAR,0.01048547761350414,-0.10485477613505305,-0.5033029254482569
2013-04-24,12:00:00,0.94478,0.94676,0.94451,0.94637,8057,83.75363724539298,True,BEARISH_INSIDE_BAR,0.12046028508933279,0.0919302175681738,-0.29269735938375585
2013-04-30,20:00:00,0.93083,0.93123,0.9289,0.92903,4266,15.312327252626005,True,BULLISH_INSIDE_BAR,-0.01722226408189714,-0.036597311174020965,-0.20559077747758062
2013-05-01,16:00:00,0.92593,0.92817,0.92535,0.92673,7662,17.110067814293473,True,BULLISH_INSIDE_BAR,0.042083454727914436,0.13164567889244966,0.8373528427913187
2013-05-02,00:00:00,0.92714,0.92747,0.92645,0.92714,4095,19.701162147205324,True,BULLISH_INSIDE_BAR,0.08736544642665492,0.1909096792286008,0.7808960890480429
2013-05-13,04:00:00,0.95839,0.95951,0.9577,0.95811,4399,82.4235495855959,True,BEARISH_INSIDE_BAR,0.022961872853847466,0.010437214933565978,-0.5093360887580752
2013-06-06,20:00:00,0.92896,0.93095,0.9282,0.9291,9503,19.196710942441783,True,BULLISH_INSIDE_BAR,0.06996017651489919,0.09794424712086602,0.760951458400593
2013-06-12,20:00:00,0.92041,0.92253,0.91982,0.92042,8645,11.709120788825402,True,BULLISH_INSIDE_BAR,-0.2009951978444643,-0.03585319745334222,0.1227700397644515
2013-06-26,20:00:00,0.94269,0.94406,0.94235,0.94271,6172,84.66981132075414,True,BEARISH_INSIDE_BAR,-0.148508024737201,0.13577876547400025,0.24397746921110083
2013-07-05,20:00:00,0.96178,0.9638,0.96178,0.96307,3024,81.22637547249028,True,BEARISH_INSIDE_BAR,0.2014391477255083,0.1360233420208327,0.03634211428038174
2013-07-10,00:00:00,0.97259,0.97434,0.97223,0.97391,3652,80.30984507746152,True,BEARISH_INSIDE_BAR,-0.11397357045312764,-0.3942869464324286,-2.5310346951977145
2013-08-21,00:00:00,0.9172,0.9178,0.9169,0.91738,3136,12.172573189522438,True,BULLISH_INSIDE_BAR,0.0032701824761793906,0.19185070526935227,0.6845581983474747
2013-08-30,12:00:00,0.92993,0.93135,0.92928,0.93092,7667,89.38442211055292,True,BEARISH_INSIDE_BAR,0.006445236969885706,0.2105444076827303,0.19657972758131723
2013-09-02,04:00:00,0.93288,0.93288,0.9318,0.93242,5172,84.68708388814926,True,BEARISH_INSIDE_BAR,-0.01286973681388312,0.21020570129340446,0.21020570129340446
2013-09-03,20:00:00,0.93628,0.93677,0.93537,0.93641,3832,80.0,True,BEARISH_INSIDE_BAR,0.0074753580162551115,0.0010679082880432197,-0.12921690285237591
2013-09-05,20:00:00,0.94348,0.94519,0.94348,0.94478,3262,82.01784488675374,True,BEARISH_INSIDE_BAR,-0.0476301361163393,-0.09420182476343132,-0.7451470183534723
2013-09-19,00:00:00,0.91179,0.91377,0.91138,0.91206,4672,12.474437627811824,True,BULLISH_INSIDE_BAR,-0.035085411047517376,-0.06359230752363056,-0.1600771879043064
2013-09-19,04:00:00,0.91206,0.91314,0.91152,0.91174,4272,10.01031991744091,True,BULLISH_INSIDE_BAR,-0.2369096452936078,-0.017548862614347183,-0.15464935178888964
2013-09-19,12:00:00,0.90959,0.91222,0.90913,0.91148,7420,15.948275862068726,True,BULLISH_INSIDE_BAR,0.010971167771096347,-0.0965462763856576,-0.09544915960854067
2013-09-19,20:00:00,0.91157,0.91173,0.90957,0.91042,4600,16.500217108119628,True,BULLISH_INSIDE_BAR,0.01977109465960304,-0.015377518068586914,0.03844379517145509
2013-09-20,00:00:00,0.91044,0.91078,0.91011,0.9106,2547,15.061837455829732,True,BULLISH_INSIDE_BAR,-0.029650779705687733,0.0010981770261438077,-0.0032945310784070385
2013-09-20,16:00:00,0.91058,0.91236,0.90979,0.90999,7991,13.794663048393971,True,BULLISH_INSIDE_BAR,0.0857152276398645,0.13296849415928136,0.003296739524619558
2022-10-21,20:00:00,0.9994,1.00114,0.99726,0.99776,10995,87.05067508328952,True,BEARISH_INSIDE_BAR,0.14031430404105877,0.33575208466965645,0.298669018601666
2022-10-24,04:00:00,0.99924,0.99993,0.99765,0.99801,8415,86.91411307725511,True,BEARISH_INSIDE_BAR,0.31061813007885614,0.38676967164658527,0.24548852215909184
2022-10-24,20:00:00,1.00187,1.00204,1.00047,1.00074,5771,94.3847612169359,True,BEARISH_INSIDE_BAR,-0.22183584147730676,0.20584767272218066,-0.6345304474688698
2022-10-25,20:00:00,0.99678,0.99716,0.99428,0.99439,7682,88.00953320184084,True,BEARISH_INSIDE_BAR,0.15486881404680114,-0.7984794698257169,-0.834682569213284
2022-10-31,04:00:00,0.99681,0.99752,0.99617,0.99661,6187,81.91747572815538,True,BEARISH_INSIDE_BAR,0.37828237725891284,0.4836395380339397,0.3832993849148548
2022-10-31,20:00:00,1.00141,1.00216,1.00044,1.00169,7741,85.46511627906997,True,BEARISH_INSIDE_BAR,-0.006988189958970789,-0.7187852529225592,-0.15873174335373025
2023-02-02,04:00:00,0.90742,0.9075,0.90652,0.90714,4749,15.669625627170802,True,BULLISH_INSIDE_BAR,0.07385850034173991,0.6922856449941645,0.7826796304870369
2023-02-06,20:00:00,0.92855,0.92887,0.92688,0.92816,5379,81.60226869904258,True,BEARISH_INSIDE_BAR,-0.18100327529736412,-0.2187122909843105,-0.6755300810205135
2023-03-06,12:00:00,0.93423,0.93595,0.93315,0.93437,8303,18.604651162791413,True,BULLISH_INSIDE_BAR,-0.3060885944540262,-0.39277802155463704,0.004280959362985646
2023-03-06,20:00:00,0.93153,0.93269,0.93057,0.93069,5109,6.272273699216612,True,BULLISH_INSIDE_BAR,0.0010744716285717576,0.21274538245817423,1.2195252984344918
2023-03-07,04:00:00,0.93069,0.93078,0.92949,0.92996,4348,2.7565084226648224,True,BULLISH_INSIDE_BAR,0.2914103832422889,1.196825669921284,1.4312443545959013
2023-03-10,08:00:00,0.93044,0.93161,0.92867,0.9303,9043,7.524613220815851,True,BULLISH_INSIDE_BAR,-0.5342362678705825,-0.9599054068580021,-1.5715360636353828
2023-03-10,20:00:00,0.91878,0.92198,0.91843,0.92137,8885,10.648854961831958,True,BULLISH_INSIDE_BAR,-0.2496282709443512,-0.6175586355101612,-1.0364999945733047
2023-03-13,04:00:00,0.91906,0.92025,0.91518,0.91697,9199,9.176155391828416,True,BULLISH_INSIDE_BAR,-0.1406807201980329,-0.6488761900607326,-0.3075345976422275
2023-03-13,20:00:00,0.91099,0.91238,0.90939,0.91182,10195,13.402358354903626,True,BULLISH_INSIDE_BAR,0.05373867649316646,0.03180452282248827,0.2500493518457656
2023-04-12,20:00:00,0.8954,0.89659,0.89492,0.89628,5708,13.280423280422895,True,BULLISH_INSIDE_BAR,-0.09595215780782478,-0.5266211451778403,-0.7676172624626231
2023-04-13,00:00:00,0.89522,0.89631,0.89495,0.89542,3273,11.944869831546328,True,BULLISH_INSIDE_BAR,0.169752741730134,-0.9001362489111205,-0.7259163297670312
2023-04-13,20:00:00,0.8874,0.88963,0.8874,0.8894,3980,19.247353978831512,True,BULLISH_INSIDE_BAR,-0.053968967843481555,-0.1371711266022036,0.5070834270294596
2023-05-18,20:00:00,0.90535,0.90572,0.9046,0.90507,4438,81.47254073627036,True,BEARISH_INSIDE_BAR,-0.05303457191156882,-0.23423602594274595,-0.6397295236832591
2023-07-12,20:00:00,0.86772,0.86849,0.86677,0.86751,5076,7.27272727272738,True,BULLISH_INSIDE_BAR,-0.09106523267742819,-0.5152678355292704,-1.015550253023018
2023-07-13,12:00:00,0.86303,0.8641,0.86165,0.86221,7912,7.810107197549925,True,BULLISH_INSIDE_BAR,-0.4163718815601747,-0.3966551072244555,-0.16237343570592638
2023-09-25,20:00:00,0.91199,0.9125,0.91117,0.91206,4139,89.56870611835558,True,BEARISH_INSIDE_BAR,0.07346007938074901,0.03947108742846161,0.40786790342741236
2023-11-15,20:00:00,0.88748,0.88881,0.8874,0.88799,3549,10.943579766536828,True,BULLISH_INSIDE_BAR,-0.002252277615728666,0.13175824052072707,0.07207288370365487
2023-11-30,00:00:00,0.87396,0.87407,0.87207,0.87306,3080,10.019267822735415,True,BULLISH_INSIDE_BAR,-0.006872379905155314,0.2474056765858075,0.1156850617368871
2023-12-19,20:00:00,0.86183,0.862,0.86064,0.8609,3216,18.646616541353552,True,BULLISH_INSIDE_BAR,0.006969450574973746,0.060401904983153086,0.2067603670577307
2024-01-16,12:00:00,0.86049,0.8613,0.85927,0.86091,8345,80.49122807017586,True,BEARISH_INSIDE_BAR,0.11034835232486631,0.04646246413679327,0.6086582801918926
2024-02-06,00:00:00,0.87011,0.87078,0.87001,0.87049,3074,80.1715438950555,True,BEARISH_INSIDE_BAR,-0.11028271433330204,0.2906409033992386,-0.1516387322082951
2024-02-14,00:00:00,0.88678,0.88751,0.88663,0.88682,3610,84.65116279069736,True,BEARISH_INSIDE_BAR,-0.08569946550597572,-0.040594483660723366,-0.1465911909970545
2024-02-14,12:00:00,0.88731,0.8882,0.88578,0.88646,6792,81.18503118503062,True,BEARISH_INSIDE_BAR,-0.14890688807165442,-0.10603975362679105,-0.6012679647135862
2024-03-08,16:00:00,0.87508,0.87701,0.87427,0.87672,9733,15.64444444444517,True,BULLISH_INSIDE_BAR,0.07299936125558604,0.10949904188337904,0.1824984031389651
2024-03-20,16:00:00,0.89051,0.89161,0.89022,0.89074,6452,86.38211382113725,True,BEARISH_INSIDE_BAR,-0.4490648225071293,-0.6129734827222333,0.8386285560320607
2024-05-03,16:00:00,0.903,0.9062,0.90196,0.90567,13842,17.746005046257352,True,BULLISH_INSIDE_BAR,-0.08170746519151159,0.03643711285568171,0.044166197400826675
2024-05-03,20:00:00,0.90567,0.90592,0.90465,0.90493,3924,18.22894168466523,True,BULLISH_INSIDE_BAR,0.0740388759351495,-0.030941619793802614,0.1436575204711931
2024-05-16,04:00:00,0.89892,0.90074,0.8989,0.90063,4860,18.028643639427315,True,BULLISH_INSIDE_BAR,0.15988807834515803,0.44635421871355746,0.7350410268367653
2024-06-11,04:00:00,0.89694,0.89705,0.89641,0.89661,3514,81.96010407632217,True,BEARISH_INSIDE_BAR,0.02119093028184199,0.20298680585761178,0.1360680786518106
2024-06-24,04:00:00,0.89381,0.89408,0.89318,0.89359,4418,81.71070931849833,True,BEARISH_INSIDE_BAR,0.032453362280241774,0.043644176859633774,-0.19248201076555732
2024-07-01,20:00:00,0.90351,0.90399,0.90269,0.90273,3670,82.10735586481172,True,BEARISH_INSIDE_BAR,0.0631418031969647,0.1617316362589054,0.13403786292689213
2024-07-08,04:00:00,0.8955,0.89571,0.89488,0.89505,4006,10.336239103362374,True,BULLISH_INSIDE_BAR,0.04580749678789134,0.23238925199709184,0.35081839003407983
2024-07-18,12:00:00,0.88426,0.88447,0.88313,0.88343,6651,18.713758566157324,True,BULLISH_INSIDE_BAR,0.2886476574261618,0.515037976976098,0.7233170709620463
