trade_date,trade_time,open,high,low,close,volume,sma,std,upper_band,lower_band,candle_range,body_size,body_to_range,doji,signal,forward_1,forward_3,forward_6
2023-01-03,16:00:00,1.36676,1.36793,1.36019,1.36667,16968,1.3575335,0.004167339521111218,1.3658681790422225,1.3491988209577774,0.00774000000000008,8.999999999992347e-05,0.011627906976734178,True,BB_DOJI_BEARISH,0.013170699583648353,-0.15146304521208603,-1.3148748417686815
2023-02-15,16:00:00,1.34224,1.34399,1.33931,1.34219,14099,1.335885,0.0027817856816970176,1.3414485713633941,1.3303214286366059,0.0046800000000000175,5.0000000000105516e-05,0.01068376068378319,True,BB_DOJI_BEARISH,-0.21457468763736834,-0.29355009350390443,0.06109418189675403
2023-05-24,20:00:00,1.35931,1.36056,1.35832,1.35942,8396,1.351495,0.0030672145773025256,1.357629429154605,1.3453605708453948,0.0022400000000000198,0.0001100000000000545,0.049107142857166754,True,BB_DOJI_BEARISH,0.019861411484308932,0.010298509658532976,0.3611834458813295
2023-08-16,00:00:00,1.34971,1.35035,1.34891,1.34962,3046,1.345948,0.0018070988671639956,1.349562197734328,1.342333802265672,0.0014399999999998858,8.999999999992347e-05,0.062499999999951816,True,BB_DOJI_BEARISH,0.00889139165097568,0.07261303181636171,0.36306515908180853
2023-08-16,20:00:00,1.35293,1.35446,1.3518,1.35314,8408,1.3475095000000001,0.0027372277081459144,1.352983955416292,1.3420350445837084,0.0026600000000001067,0.00021000000000004349,0.07894736842106581,True,BB_DOJI_BEARISH,0.10198501263726863,-0.027343807736079154,0.1123313182671391
2023-09-11,16:00:00,1.35728,1.36009,1.35609,1.35725,9180,1.3639965,0.003358559019015753,1.3707136180380315,1.3572793819619686,0.0040000000000000036,2.999999999997449e-05,0.007499999999993616,True,BB_DOJI_BULLISH,0.019156382390858498,0.0736783938110068,-0.11272794253085514
2023-10-02,20:00:00,1.36775,1.36777,1.3655,1.36755,7524,1.353347,0.00701749100462443,1.367381982009249,1.3393120179907512,0.0022699999999999942,0.00019999999999997797,0.08810572687223722,True,BB_DOJI_BEARISH,0.03363679572958246,0.15794669299111108,0.24130744762530498
2023-10-13,00:00:00,1.36824,1.36926,1.36792,1.36812,3181,1.360266,0.0034278217726827873,1.3671216435453655,1.3534103564546345,0.0013399999999998968,0.00011999999999989797,0.0895522388059009,True,BB_DOJI_BEARISH,0.04166301201648682,-0.14691693711078466,-0.21781715054234882
2024-01-22,00:00:00,1.34275,1.34379,1.34207,1.34282,3610,1.348953,0.0027059663124722995,1.3543649326249447,1.3435410673750554,0.0017199999999999438,6.999999999979245e-05,0.04069767441848531,True,BB_DOJI_BULLISH,0.07298074202053909,0.0647890260794558,0.38575535067992617
2024-02-14,00:00:00,1.35641,1.35718,1.356,1.35642,2726,1.347651,0.004212207697185564,1.356075415394371,1.3392265846056288,0.0011799999999999589,1.0000000000065512e-05,0.008474576271242255,True,BB_DOJI_BEARISH,-0.05013196502558308,-0.10100116483094258,-0.14228631249907753
2024-05-15,12:00:00,1.36256,1.36362,1.35895,1.36211,8272,1.3662185,0.0018179406365351908,1.3698543812730704,1.3625826187269297,0.004669999999999952,0.00045000000000006146,0.09635974304069937,True,BB_DOJI_BULLISH,-0.1527042603020211,-0.22611977006262138,0.06827642407735773
2024-07-16,00:00:00,1.36799,1.36818,1.36739,1.36801,4133,1.363667,0.0021284887151690555,1.367923977430338,1.359410022569662,0.0007899999999998464,1.999999999990898e-05,0.025316455696092238,True,BB_DOJI_BEARISH,0.026315597108218364,0.14108084005233787,-0.013157798554092949
2024-09-03,20:00:00,1.35497,1.35562,1.3542,1.35497,6982,1.350044,0.002378994480243635,1.3548019889604872,1.3452860110395128,0.0014199999999999768,0.0,0.0,True,BB_DOJI_BEARISH,0.03099699624346568,0.09225296501029347,-0.33801486379772455
2024-12-06,20:00:00,1.4154,1.41643,1.4147,1.41554,5868,1.4067595,0.0034055256568977657,1.4135705513137955,1.3999484486862044,0.0017300000000000093,0.000140000000000029,0.0809248554913458,True,BB_DOJI_BEARISH,-0.020486881331514724,-0.09183774389986005,0.11303106941520874
2024-12-09,00:00:00,1.41513,1.41644,1.41476,1.41525,3434,1.407263,0.003872154439040974,1.415007308878082,1.399518691121918,0.0016799999999999038,0.00011999999999989797,0.07142857142851479,True,BB_DOJI_BEARISH,0.11446740858506814,-0.3624801271859995,0.15615615615615935
