trade_date,trade_time,open,high,low,close,volume,rsi,inside_bar,signal,forward_1,forward_3,forward_6
1994-05-30,00:00:00,1.5102,1.511,1.506,1.5098,961,85.00000000000018,True,BEARISH_INSIDE_BAR,0.1125976950589505,0.07948072592395468,0.013246787653992448
1994-10-24,00:00:00,1.6271,1.6351,1.6246,1.6336,1451,80.82524271844656,True,BEARISH_INSIDE_BAR,0.11018609206660283,0.12855044074436772,0.1163075416258578
1994-11-21,00:00:00,1.5654,1.5711,1.5635,1.5685,1211,10.588235294117752,True,BULLISH_INSIDE_BAR,0.102008288173417,-0.4909148868345579,-0.28689831048772385
1994-11-25,00:00:00,1.5607,1.566,1.5603,1.5631,901,17.314930991217082,True,BULLISH_INSIDE_BAR,0.06397543343356867,0.1983238436440473,-0.3390697971978671
1995-08-21,00:00:00,1.5395,1.5459,1.536,1.5401,1921,15.76253838280472,True,BULLISH_INSIDE_BAR,-0.4025712616063881,0.33114732809557057,0.20128563080318687
1996-01-29,00:00:00,1.5025,1.5101,1.5014,1.5064,1351,12.5,True,BULLISH_INSIDE_BAR,-0.08629845990439836,0.9293680297397778,2.482740308019125
1996-10-29,00:00:00,1.6124,1.6149,1.6035,1.6104,2081,83.65817091454264,True,BEARISH_INSIDE_BAR,1.4157973174366574,1.6207153502235476,1.9622454048683464
1997-11-03,00:00:00,1.678,1.6798,1.6703,1.6779,1891,83.55029585798815,True,BEARISH_INSIDE_BAR,0.4231479825973006,0.7509386733416737,1.585314977054649
1998-07-08,00:00:00,1.6376,1.6408,1.6341,1.6357,9290,19.93410214168061,True,BULLISH_INSIDE_BAR,-0.24454362046830128,0.29345234456196967,0.26288439200342184
1998-07-10,00:00:00,1.6307,1.635,1.6281,1.6329,8210,16.640253565768802,True,BULLISH_INSIDE_BAR,0.4654296037724326,0.1286055484108023,0.9124869863433102
1999-02-11,12:00:00,1.621,1.6253,1.62,1.6221,1715,15.637860082304627,True,BULLISH_INSIDE_BAR,0.1787805930583751,-0.05548363232847068,0.21576968127734641
1999-02-11,20:00:00,1.6247,1.6247,1.6218,1.6226,262,19.413919413919146,True,BULLISH_INSIDE_BAR,-0.08628127696290323,0.09860717367188745,0.7642055959571038
1999-02-24,20:00:00,1.5976,1.6003,1.5958,1.5969,339,19.46666666666684,True,BULLISH_INSIDE_BAR,0.16907758782640894,0.22543678376855456,0.4571357004195682
1999-02-25,00:00:00,1.5961,1.6002,1.596,1.5996,121,15.642458100558258,True,BULLISH_INSIDE_BAR,0.05001250312578982,0.09377344336084377,0.18129532383096553
1999-03-11,00:00:00,1.6267,1.6269,1.6255,1.626,191,80.42704626334451,True,BEARISH_INSIDE_BAR,0.06765067650677127,-0.06150061500614329,0.5289052890529006
1999-05-06,20:00:00,1.6404,1.642,1.6392,1.6395,375,81.2324929971986,True,BEARISH_INSIDE_BAR,-0.09759072888075912,-0.3476669716376968,-0.603842634949681
1999-05-24,20:00:00,1.5981,1.599,1.596,1.5986,208,11.267605633803498,True,BULLISH_INSIDE_BAR,-0.05629926185413004,0.09383210309020748,0.37532841236081604
1999-07-07,16:00:00,1.5578,1.5612,1.5562,1.5597,1246,17.204301075268106,True,BULLISH_INSIDE_BAR,0.02564595755593742,-0.16028723472463732,-0.044880425722904724
1999-07-08,04:00:00,1.5574,1.5586,1.557,1.5572,196,15.648854961831447,True,BULLISH_INSIDE_BAR,0.012843565373746337,0.1155920883637313,0.1926534806062236
1999-07-30,16:00:00,1.622,1.6234,1.6187,1.622,1315,84.0,True,BEARISH_INSIDE_BAR,-0.03082614056721128,-0.3144266337854565,-0.3144266337854565
1999-08-17,12:00:00,1.5966,1.5997,1.5959,1.5973,1628,17.408906882591012,True,BULLISH_INSIDE_BAR,0.4758029174231548,0.4006761409879147,0.4319789645026062
1999-08-24,16:00:00,1.5957,1.5984,1.5925,1.5944,1617,14.560439560439278,True,BULLISH_INSIDE_BAR,0.0,-0.18188660311089594,-0.495484194681386
1999-08-25,00:00:00,1.5946,1.595,1.591,1.5912,231,15.773809523809177,True,BULLISH_INSIDE_BAR,0.018853695324281484,-0.13197586726998434,-0.32051282051281316
1999-09-13,20:00:00,1.608,1.6102,1.6068,1.6075,642,19.70802919707988,True,BULLISH_INSIDE_BAR,0.14930015552100653,-0.4230171073094816,0.04354587869363266
1999-09-14,04:00:00,1.6103,1.6105,1.6082,1.6089,494,16.326530612244852,True,BULLISH_INSIDE_BAR,-0.5096649885014597,-0.24240164087264682,-0.18646280067125934
1999-09-14,12:00:00,1.6008,1.6056,1.6003,1.6028,1748,18.973214285714207,True,BULLISH_INSIDE_BAR,0.13725979535812202,0.27451959071624404,0.006239081607186735
1999-10-01,20:00:00,1.6561,1.6561,1.654,1.6548,233,91.19496855345997,True,BEARISH_INSIDE_BAR,-0.054387237128361306,0.19337684312302814,0.04230118443315947
1999-10-29,00:00:00,1.6386,1.6397,1.6373,1.6383,400,19.196428571429266,True,BULLISH_INSIDE_BAR,0.06714276994444722,-0.10376609900506835,0.3051944088384236
2000-01-05,20:00:00,1.6402,1.6436,1.6402,1.6409,898,80.29556650246303,True,BEARISH_INSIDE_BAR,0.20720336400756106,0.21329758059601794,0.3229934791882554
2000-01-12,16:00:00,1.6482,1.6489,1.6452,1.6476,1502,80.37383177570089,True,BEARISH_INSIDE_BAR,0.01213886865743979,-0.08497208060207853,0.06069434328721243
2000-01-21,00:00:00,1.6546,1.6555,1.6529,1.6545,583,85.0000000000006,True,BEARISH_INSIDE_BAR,-0.02417648836507573,0.0,-0.411000302206113
2000-01-28,20:00:00,1.6207,1.6251,1.6185,1.6195,1140,15.760869565217405,True,BULLISH_INSIDE_BAR,0.28403828342081877,0.21611608521148865,-0.24698981167026882
2000-02-08,20:00:00,1.6108,1.6126,1.6082,1.6121,852,87.99999999999994,True,BEARISH_INSIDE_BAR,-0.13026487190620872,-0.012406178276780469,0.26052974381241745
2000-02-09,00:00:00,1.6114,1.6123,1.6096,1.61,605,81.67202572347261,True,BEARISH_INSIDE_BAR,-0.043478260869574216,0.0683229813664521,0.39130434782608525
2000-02-25,00:00:00,1.6002,1.6016,1.5981,1.5988,703,17.228464419475458,True,BULLISH_INSIDE_BAR,0.03752814610957805,-0.31273455091317826,-0.5253940455341483
2000-03-27,00:00:00,1.5929,1.5939,1.5913,1.592,376,80.45325779036887,True,BEARISH_INSIDE_BAR,0.018844221105525562,0.26381909547738575,-0.2575376884422106
2000-05-01,00:00:00,1.5535,1.5539,1.5526,1.5534,96,19.76190476190436,True,BULLISH_INSIDE_BAR,0.05149993562508909,0.1287498390627013,0.07081241148449215
