trade_date,trade_time,open,high,low,close,volume,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
2025-12-10,09:00:00,6844.66,6852.26,6827.66,6834.46,3344,6826.86,6869.36,0.1113249722420024,-0.5080531519675725,DOUBLE_BOTTOM_BULLISH,0.11705387111783522,0.7725555493777151,0.17704398006573108
2025-12-11,05:00:00,6845.26,6845.26,6811.46,6831.36,4940,6823.96,6900.66,0.10844143283371586,-1.0042517672222684,DOUBLE_BOTTOM_BULLISH,0.22250327899570113,0.870983230279183,1.0598182499531654
2025-12-11,17:00:00,6836.56,6897.16,6832.06,6890.86,9071,6811.46,6900.66,1.165682540894311,-0.14201540142537356,DOUBLE_TOP_BEARISH,0.403432953216292,0.18720449987375373,-0.8010611157388166
2025-12-16,05:00:00,6783.69,6790.31,6774.56,6779.69,8132,6775.71,6904.46,0.05873923175578003,-1.8070928066785878,DOUBLE_BOTTOM_BULLISH,0.3203686304241087,0.057082255973367524,0.29794872626920593
2025-12-17,21:00:00,6728.39,6736.66,6716.01,6730.29,9082,6724.06,6828.31,0.09265235586832304,-1.435494287752027,DOUBLE_BOTTOM_BULLISH,-0.01158939659360511,0.2806714123759946,0.5448502219072294
2025-12-19,13:00:00,6791.53,6825.98,6773.71,6825.26,10091,6715.49,6815.66,1.6345791595252235,0.1408520964954291,DOUBLE_TOP_BEARISH,0.06344080665058807,0.39705447118497256,0.603200464158143
2025-12-19,17:00:00,6824.79,6838.29,6811.71,6829.59,12577,6715.49,6825.98,1.699056956379957,0.052886178980902115,DOUBLE_TOP_BEARISH,0.12035861596377315,0.31143890043179057,0.6130675487108287
2025-12-19,21:00:00,6829.56,6839.99,6824.24,6837.81,6671,6715.49,6838.29,1.8214605337808651,-0.007019298684313819,DOUBLE_TOP_BEARISH,0.21278742755354818,0.2547599304455544,0.5389152374809983
2025-12-22,05:00:00,6852.34,6853.19,6845.69,6850.86,3949,6744.98,6853.29,1.569760028940043,-0.03545742263934973,DOUBLE_TOP_BEARISH,0.06378761206622076,0.30069217587281544,0.27266649734486315
2025-12-22,09:00:00,6850.91,6857.31,6849.21,6855.23,5470,6755.84,6853.29,1.4711716085638413,0.028307571983669153,DOUBLE_TOP_BEARISH,0.1633789092415678,0.28343323272888427,0.33448914186687084
2025-12-22,13:00:00,6855.26,6872.01,6853.56,6866.43,7104,6760.59,6857.31,1.565543835671149,0.13299675820401718,DOUBLE_TOP_BEARISH,0.07325495199106005,0.16908349753801716,0.20505561113999454
2025-12-22,17:00:00,6866.76,6880.36,6853.11,6871.46,10410,6764.89,6872.01,1.575339732057723,-0.008003480786555635,DOUBLE_TOP_BEARISH,0.04656943357015566,-0.027941660142096043,0.4453202085146441
2025-12-22,21:00:00,6871.56,6877.86,6868.76,6874.66,5139,6765.36,6880.36,1.6155829105916046,-0.08284450232255025,DOUBLE_TOP_BEARISH,0.049166067849175224,0.05091160871955849,0.4106384897580458
2025-12-23,01:00:00,6876.44,6881.06,6873.86,6878.04,4670,6771.89,6880.36,1.5675092182536872,-0.033719165857596246,DOUBLE_TOP_BEARISH,-0.12358171804758332,0.03591139336206615,0.3460288105332359
2025-12-23,09:00:00,6869.78,6881.93,6868.36,6878.16,4990,6811.71,6881.06,0.9755259692500095,-0.04214466957126584,DOUBLE_TOP_BEARISH,0.03416611419333606,0.35954383148982394,0.3768449701664409
2025-12-23,13:00:00,6878.26,6888.58,6858.51,6880.51,7531,6824.24,6881.93,0.8245606836805334,-0.020633746637935473,DOUBLE_TOP_BEARISH,0.3132035270641301,0.31000608966486387,0.47336607315445667
2025-12-23,21:00:00,6902.11,6908.89,6901.86,6902.89,4785,6845.69,6904.19,0.8355622296656835,-0.018829145779581277,DOUBLE_TOP_BEARISH,-0.015211020311785091,0.017239156353347652,0.41967929374507407
2025-12-24,01:00:00,6905.04,6906.76,6900.91,6901.84,4302,6849.21,6908.89,0.7684097874061404,-0.10204244097098349,DOUBLE_TOP_BEARISH,0.0010142222943404797,0.16285512269191665,0.37598669340349555
2025-12-24,05:00:00,6901.89,6903.26,6899.76,6901.91,2769,6853.11,6908.89,0.7120854619289663,-0.10102925361382903,DOUBLE_TOP_BEARISH,0.031440572247393446,0.3642469982946797,0.3864147750405333
2025-12-24,09:00:00,6901.89,6905.93,6899.86,6904.08,2634,6853.11,6908.89,0.7437499179204807,-0.06962044554190905,DOUBLE_TOP_BEARISH,0.13035770153300658,0.40237077206520994,0.4269938934658995
2025-12-24,13:00:00,6903.91,6914.11,6902.81,6913.08,4625,6858.51,6908.89,0.7956538665103602,0.060646500378492056,DOUBLE_TOP_BEARISH,0.20208069341017687,0.2127850393746353,0.21133850613618926
2025-12-26,01:00:00,6932.06,6938.36,6929.89,6931.86,4456,6858.51,6935.06,1.0694742735666996,-0.046142354932772425,DOUBLE_TOP_BEARISH,-0.05871439988689484,0.02452444221321157,-0.0988190759767141
2025-12-26,09:00:00,6927.84,6930.71,6923.01,6928.58,2958,6858.51,6938.36,1.0216504751031887,-0.14095549957050005,DOUBLE_TOP_BEARISH,0.07187619974079065,-0.03492779184190805,-0.22399972288693393
2025-12-26,13:00:00,6928.83,6942.38,6924.11,6933.56,5282,6869.51,6938.36,0.9323809121756892,-0.0691806132861263,DOUBLE_TOP_BEARISH,-0.0846606937850224,-0.12331327629673908,-0.4561870092708523
2025-12-29,09:00:00,6922.21,6923.66,6908.01,6913.06,6876,6902.81,6942.38,0.1484902525203504,-0.42233355131813166,DOUBLE_BOTTOM_BULLISH,-0.16099961522104694,-0.08780482159854851,-0.16056565399403974
2025-12-29,13:00:00,6913.41,6918.01,6892.71,6901.93,7748,6908.01,6942.38,-0.08801376952262557,-0.5826532111466071,DOUBLE_BOTTOM_BULLISH,-0.05100022747261181,-0.025210339716582045,0.06882132968604433
2025-12-29,17:00:00,6901.64,6910.06,6886.79,6898.41,10525,6892.71,6942.38,0.08269606584347547,-0.6333562841561575,DOUBLE_BOTTOM_BULLISH,0.12437648675564265,0.05841925893067744,0.06639211064578544
2025-12-30,21:00:00,6903.04,6904.56,6892.54,6895.69,5494,6886.79,6929.69,0.12923292274048775,-0.4906424385506422,DOUBLE_BOTTOM_BULLISH,-0.10151268400986704,-0.2513164019844269,-0.7417676838720946
2025-12-31,01:00:00,6898.81,6899.31,6880.04,6888.69,4994,6886.79,6923.66,0.02758905092212244,-0.5050796832889001,DOUBLE_BOTTOM_BULLISH,-0.1132290754845881,-0.07200207876969404,-0.24721681480803673
2025-12-31,05:00:00,6888.76,6890.31,6878.64,6880.89,3646,6880.04,6918.01,0.012354579333846372,-0.5365704877558705,DOUBLE_BOTTOM_BULLISH,-0.03676849942377592,0.026450066779147883,-0.07121171825157131
2025-12-31,09:00:00,6880.91,6884.16,6874.11,6878.36,4590,6878.64,6912.89,-0.0040705720898412305,-0.4995016556028037,DOUBLE_BOTTOM_BULLISH,0.07807093551369645,-0.49168697189445904,0.14538349257671887
2025-12-31,13:00:00,6878.33,6902.76,6876.98,6883.73,6625,6874.11,6912.89,0.13994538929403066,-0.42182068570454273,DOUBLE_BOTTOM_BULLISH,-0.014817548044439964,-0.17534098519261665,0.015689168517661743
2025-12-31,17:00:00,6883.79,6884.91,6865.56,6882.71,9851,6874.11,6911.79,0.12510710477429607,-0.4207303751994769,DOUBLE_BOTTOM_BULLISH,-0.5545780659071801,-0.09763596025403155,-0.8182823335575625
2026-01-05,13:00:00,6874.46,6901.66,6866.63,6893.68,8825,6819.04,6891.91,1.0945822285835005,0.02568228546223669,DOUBLE_TOP_BEARISH,0.21657518190573657,0.190899490547862,0.45229833702752925
2026-01-05,17:00:00,6894.96,6917.69,6889.51,6908.61,11418,6819.04,6901.66,1.3135280039418995,0.1007004112054175,DOUBLE_TOP_BEARISH,-0.15516869529470248,0.06224117441859045,0.4711512156569872
2026-01-06,05:00:00,6906.81,6914.51,6905.69,6912.91,4128,6819.04,6917.69,1.3765867336164606,-0.06909821052981191,DOUBLE_TOP_BEARISH,-0.24345753090955802,0.40865568913814876,0.36453534039933716
2026-01-06,13:00:00,6896.13,6925.58,6894.63,6924.86,7534,6824.64,6917.69,1.4685023678904578,0.10364731579472444,DOUBLE_TOP_BEARISH,0.23538382003390948,0.2762510722238444,0.35524183882418364
2026-01-06,21:00:00,6941.11,6946.91,6940.79,6944.44,5121,6860.41,6941.16,1.2248539081483432,0.04725434941709664,DOUBLE_TOP_BEARISH,-0.006480004147200035,-0.1357920869069267,-0.30211219335179745
2026-01-07,01:00:00,6947.54,6947.61,6942.96,6943.99,6000,6860.41,6946.91,1.218294533417098,-0.04203307657649333,DOUBLE_TOP_BEARISH,-0.08467754129830414,0.07877315491526132,-0.4104268583336093
2026-01-07,05:00:00,6943.89,6945.94,6937.86,6938.11,5066,6866.63,6947.61,1.040976432398419,-0.1367376695007348,DOUBLE_TOP_BEARISH,-0.04468075599838363,0.19890142992832605,-0.556635740857379
2026-01-07,13:00:00,6935.06,6954.63,6934.01,6949.46,7221,6886.86,6947.61,0.9089773859204392,0.026627861955411482,DOUBLE_TOP_BEARISH,0.035254537762643694,-0.4888149582845323,-0.6237894742900939
2026-01-07,17:00:00,6950.19,6963.36,6933.34,6951.91,11011,6886.86,6954.63,0.9445523794588563,-0.03911063564848532,DOUBLE_TOP_BEARISH,-0.40924005057602614,-0.7540373796553763,-0.5591269162000068
2026-01-08,05:00:00,6915.74,6916.14,6893.44,6899.49,6425,6894.63,6963.36,0.07048964193872147,-0.9172296132901343,DOUBLE_BOTTOM_BULLISH,0.12566146193414401,0.19639132747493196,0.3188641479297745
2026-01-09,21:00:00,6968.41,6975.69,6960.09,6962.94,5605,6893.44,6972.16,1.0082049020518058,-0.13224022397650448,DOUBLE_TOP_BEARISH,-0.4858579852763334,-0.6474276670486883,0.11130355855428886
