trade_date,trade_time,open,high,low,close,volume,prev_day_high,prev_day_low,rsi,distance_to_prev_high_pct,distance_to_prev_low_pct,signal,forward_1,forward_3,forward_6
1971-01-25,00:00:00,0.5385,0.5385,0.5385,0.5385,1,0.5386,0.5386,82.75862068965398,-0.018566654288895097,-0.018566654288895097,RSI_OVERBOUGHT_AT_PREV_HIGH,0.0557103064066791,0.0371402042711194,0.0185701021355597
1971-01-26,00:00:00,0.5388,0.5388,0.5388,0.5388,1,0.5385,0.5385,87.09677419354665,0.0557103064066791,0.0557103064066791,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.03711952487007758,-0.01855976243503879,-0.03711952487007758
1971-06-21,00:00:00,0.558,0.558,0.558,0.558,1,0.5579,0.5579,97.22222222222156,0.017924359204176378,0.017924359204176378,RSI_OVERBOUGHT_AT_PREV_HIGH,0.05376344086020912,0.2150537634408564,0.14336917562722434
1971-06-22,00:00:00,0.5583,0.5583,0.5583,0.5583,1,0.558,0.558,96.24999999999913,0.05376344086020912,0.05376344086020912,RSI_OVERBOUGHT_AT_PREV_HIGH,0.2686727565824728,0.05373455131649059,0.16120365394949165
1971-07-19,00:00:00,0.5632,0.5632,0.5632,0.5632,1,0.5628,0.5628,86.76470588235281,0.07107320540157551,0.07107320540157551,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.07102272727273916,0.21306818181817808,0.3373579545454568
1971-07-20,00:00:00,0.5628,0.5628,0.5628,0.5628,1,0.5632,0.5632,80.30303030302959,-0.07102272727273916,-0.07102272727273916,RSI_OVERBOUGHT_AT_PREV_HIGH,0.14214641080313128,0.3198294243070405,0.3198294243070405
1971-07-23,00:00:00,0.5646,0.5646,0.5646,0.5646,1,0.5644,0.5644,89.33333333333312,0.03543586109142062,0.03543586109142062,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.035423308537013455,0.0,0.053134962805520186
1971-07-26,00:00:00,0.5644,0.5644,0.5644,0.5644,1,0.5646,0.5646,87.01298701298707,-0.035423308537013455,-0.035423308537013455,RSI_OVERBOUGHT_AT_PREV_HIGH,0.12402551381999183,0.12402551381999183,0.14174344436570216
1971-07-28,00:00:00,0.5646,0.5646,0.5646,0.5646,1,0.5651,0.5651,84.88372093023193,-0.08847991505929144,-0.08847991505929144,RSI_OVERBOUGHT_AT_PREV_HIGH,0.0885582713425533,0.053134962805520186,0.5136379737867541
1971-07-29,00:00:00,0.5651,0.5651,0.5651,0.5651,1,0.5646,0.5646,85.3932584269658,0.0885582713425533,0.0885582713425533,RSI_OVERBOUGHT_AT_PREV_HIGH,0.0,0.01769598301185436,0.4423995752963983
1971-07-30,00:00:00,0.5651,0.5651,0.5651,0.5651,1,0.5651,0.5651,87.35632183907968,0.0,0.0,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.03539196602372836,0.2831357281896894,1.5218545390196319
1971-08-02,00:00:00,0.5649,0.5649,0.5649,0.5649,1,0.5651,0.5651,85.39325842696474,-0.03539196602372836,-0.03539196602372836,RSI_OVERBOUGHT_AT_PREV_HIGH,0.053106744556572494,0.4602584528235169,1.5400955921402093
1971-08-03,00:00:00,0.5652,0.5652,0.5652,0.5652,1,0.5649,0.5649,82.43243243243083,0.053106744556572494,0.053106744556572494,RSI_OVERBOUGHT_AT_PREV_HIGH,0.2653927813163386,0.42462845010614964,1.6454352441613542
1971-08-06,00:00:00,0.5676,0.5676,0.5676,0.5676,1,0.5675,0.5675,81.42857142856961,0.017621145374447398,0.017621145374447398,RSI_OVERBOUGHT_AT_PREV_HIGH,1.0747004933051434,1.2156448202959862,0.563777307963351
1971-08-10,00:00:00,0.5736,0.5736,0.5736,0.5736,1,0.5737,0.5737,91.66666666666589,-0.01743071291615635,-0.01743071291615635,RSI_OVERBOUGHT_AT_PREV_HIGH,0.15690376569037864,0.6450488145048878,0.6450488145048878
1971-08-13,00:00:00,0.5773,0.5773,0.5773,0.5773,1,0.5775,0.5775,93.28859060402621,-0.034632034632030816,-0.034632034632030816,RSI_OVERBOUGHT_AT_PREV_HIGH,-1.1259310583752054,0.0,-0.39840637450200583
1971-09-27,00:00:00,0.5903,0.5903,0.5903,0.5903,1,0.5901,0.5901,82.84313725490219,0.03389256058296713,0.03389256058296713,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.03388107741827698,-0.11858377096392238,-0.28798915805523206
1971-09-28,00:00:00,0.5901,0.5901,0.5901,0.5901,1,0.5903,0.5903,84.07960199004938,-0.03388107741827698,-0.03388107741827698,RSI_OVERBOUGHT_AT_PREV_HIGH,0.05083884087444128,-0.2033553634977087,-0.06778512116589662
1971-09-29,00:00:00,0.5904,0.5904,0.5904,0.5904,1,0.5901,0.5901,84.07960199004948,0.05083884087444128,0.05083884087444128,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.135501355013554,-0.3726287262872782,-0.0508130081300945
1972-01-25,00:00:00,0.6098,0.6098,0.6098,0.6098,1,0.6093,0.6093,82.10526315789448,0.0820613819136806,0.0820613819136806,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.11479173499508591,-0.13119055428009557,0.7379468678255081
1972-04-06,00:00:00,0.6164,0.6164,0.6164,0.6164,1,0.6164,0.6164,86.98884758364292,0.0,0.0,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.016223231667746432,0.0,-0.14600908500971788
1972-04-19,00:00:00,0.612,0.612,0.612,0.612,1,0.6123,0.6123,13.043478260870899,-0.04899559039685889,-0.04899559039685889,RSI_OVERSOLD_AT_PREV_LOW,0.3758169934640472,0.6209150326797428,0.5555555555555488
1972-06-15,00:00:00,0.6185,0.6186,0.6184,0.6184,31,0.6178,0.6177,81.35593220339088,0.09711880867593621,0.11332361988018827,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.17787839586028298,-0.43661060802068646,0.4527813712807285
1972-10-03,00:00:00,0.6088,0.6088,0.6084,0.6088,81,0.6087,0.6085,17.391304347827074,0.01642845408246903,0.04930156121609974,RSI_OVERSOLD_AT_PREV_LOW,0.24638633377134458,0.44349540078844213,0.06570302233902035
1972-12-01,00:00:00,0.6133,0.6134,0.6132,0.6133,41,0.6129,0.6124,81.66666666666652,0.06526350138684221,0.14696276943172776,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.1630523398010763,-0.27718897766181705,-0.2608837436817112
1973-02-01,00:00:00,0.6207,0.6207,0.6202,0.6204,71,0.6203,0.62,80.70175438596497,0.01612123166209721,0.06451612903225096,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.22566086395872936,-0.01611863313990796,0.22566086395874727
1973-02-07,00:00:00,0.6209,0.621,0.6209,0.6209,21,0.6203,0.6202,81.95876288659771,0.09672738997260116,0.11286681715576169,RSI_OVERBOUGHT_AT_PREV_HIGH,0.03221130616846158,6.361732968271861,6.329521662103399
1973-02-08,00:00:00,0.621,0.6212,0.621,0.6211,31,0.621,0.6209,81.95876288659771,0.01610305958131868,0.03221130616846158,RSI_OVERBOUGHT_AT_PREV_HIGH,0.11270326839478892,6.617291901465147,6.102076960231853
1973-02-15,00:00:00,0.6623,0.6623,0.662,0.6623,61,0.6622,0.6622,96.89320388349506,0.015101177891873901,0.015101177891873901,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.31707685338970115,-0.3019779556092408,2.3403291559716077
1973-06-27,00:00:00,0.7774,0.7778,0.7768,0.7771,171,0.7775,0.7703,83.24420677361846,-0.051446945337614916,0.8827729456056119,RSI_OVERBOUGHT_AT_PREV_HIGH,2.200488997555013,4.825633766568006,10.333290438810968
1974-05-01,00:00:00,0.796,0.7962,0.7957,0.7958,81,0.7964,0.7946,80.85106382978704,-0.07533902561527435,0.15101938082053598,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.201055541593357,0.8544860517718056,1.3696908771048029
1975-07-03,00:00:00,0.8192,0.8194,0.8187,0.8192,141,0.8198,0.8188,13.953488372093176,-0.07318858258110929,0.048851978505137644,RSI_OVERSOLD_AT_PREV_LOW,-0.6591796875000087,-0.5493164062500072,-2.148437500000007
1975-07-14,00:00:00,0.8014,0.8021,0.8008,0.8016,241,0.8029,0.8024,10.895883777239831,-0.1619130651388676,-0.09970089730807863,RSI_OVERSOLD_AT_PREV_LOW,-0.9605788423153605,-1.9960079840319378,-3.106287425149705
1975-07-29,00:00:00,0.7659,0.766,0.7656,0.7656,51,0.7675,0.7649,6.548672566371735,-0.24755700325733068,0.09151523074910745,RSI_OVERSOLD_AT_PREV_LOW,-0.5485893416927876,-0.509404388714721,-0.8490073145245495
1975-07-31,00:00:00,0.7616,0.7616,0.7616,0.7616,1,0.7616,0.7613,7.975460122699616,0.0,0.03940627873375515,RSI_OVERSOLD_AT_PREV_LOW,0.013130252100838888,0.630252100840325,-0.5120798319327751
1975-08-01,00:00:00,0.7617,0.762,0.7615,0.7617,101,0.7616,0.7616,8.3507306889355,0.013130252100838888,0.013130252100838888,RSI_OVERSOLD_AT_PREV_LOW,0.3150846790074777,-0.3413417355914463,-0.7877116975187087
1975-09-18,00:00:00,0.7431,0.7439,0.7427,0.7432,231,0.7432,0.7432,12.182741116751515,0.0,0.0,RSI_OVERSOLD_AT_PREV_LOW,-0.20182992465015417,-1.4666307857911762,-1.2917115177610257
1975-09-29,00:00:00,0.7326,0.7331,0.7322,0.733,141,0.7337,0.7336,16.05633802816908,-0.0954068420335333,-0.08178844056707264,RSI_OVERSOLD_AT_PREV_LOW,0.7230559345156851,1.937244201909958,2.237380627557977
1976-09-20,00:00:00,0.7894,0.7894,0.7892,0.7894,41,0.7895,0.7888,87.43718592964804,-0.012666244458516655,0.07606490872211523,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.038003546997715604,-0.02533569799847707,0.6587281479604741
1976-09-21,00:00:00,0.7891,0.7891,0.7891,0.7891,1,0.7894,0.7892,90.62499999999993,-0.038003546997715604,-0.01267105930055613,RSI_OVERBOUGHT_AT_PREV_HIGH,0.27879863135217076,0.15207198073754644,1.001140539855534
1977-01-04,00:00:00,0.8343,0.8357,0.8334,0.8346,431,0.8347,0.8341,82.0121951219512,-0.011980352222354017,0.05994485073732837,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.3115264797507844,-0.9225976515696189,-1.4857416726575565
1977-01-21,00:00:00,0.8138,0.8144,0.8137,0.8138,141,0.8138,0.8137,19.104477611940197,0.0,0.012289541600096963,RSI_OVERSOLD_AT_PREV_LOW,-0.6881297616121822,-1.03219464241828,-0.18432047186040132
1977-01-26,00:00:00,0.8054,0.8054,0.8054,0.8054,1,0.8054,0.8054,16.710875331564935,0.0,0.0,RSI_OVERSOLD_AT_PREV_LOW,0.12416190712689358,0.8567171591755671,0.26074000496647515
1977-04-18,00:00:00,0.827,0.827,0.827,0.827,1,0.8272,0.8268,84.05797101449227,-0.02417794970987536,0.024189646831153603,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.24183796856106435,-0.3143893591293756,-0.26602176541716804
1977-08-15,00:00:00,0.8376,0.8376,0.8376,0.8376,1,0.8396,0.838,15.27196652719661,-0.2382086707956172,-0.04773269689736945,RSI_OVERSOLD_AT_PREV_LOW,-0.14326647564469663,0.3223495702005773,0.6566380133715317
1977-10-18,00:00:00,0.864,0.8643,0.8637,0.8639,111,0.8637,0.8636,82.29166666666664,0.023156188491371767,0.03473830477072336,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.4630165528417645,-0.428290311378636,0.05787706910521413
1978-02-22,00:00:00,0.9582,0.9597,0.9574,0.9586,421,0.9583,0.9571,91.16883116883128,0.031305436710838665,0.1567234353777094,RSI_OVERBOUGHT_AT_PREV_HIGH,0.9493010640517419,-0.3025245149175896,1.502190694763193
1978-04-24,00:00:00,0.941,0.9412,0.9408,0.9412,61,0.9433,0.9406,15.625000000000128,-0.22262270751616567,0.06378907080587337,RSI_OVERSOLD_AT_PREV_LOW,-0.0849978750531261,0.7649808754781113,-0.20186995325117008
1978-04-25,00:00:00,0.9404,0.9404,0.9402,0.9404,41,0.9412,0.9408,15.402843601895825,-0.0849978750531261,-0.04251700680271641,RSI_OVERSOLD_AT_PREV_LOW,-0.13823904721394809,0.28711186729051846,0.031901318587831455
1978-09-28,00:00:00,1.0087,1.009,1.0086,1.0086,71,1.0087,1.0072,81.53846153846146,-0.009913750371764547,0.13899920571880914,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.029744199881019926,1.3880626611144173,1.923458258972842
1978-09-29,00:00:00,1.0085,1.009,1.0079,1.0083,201,1.009,1.0086,80.4347826086956,-0.0693756194251658,-0.029744199881019926,RSI_OVERBOUGHT_AT_PREV_HIGH,0.24794208072993618,1.9934543290687303,1.467817117921246
1978-10-19,00:00:00,1.0654,1.0654,1.0651,1.0654,61,1.0659,1.0652,88.42530282637914,-0.046908715639381454,0.018775816748026475,RSI_OVERBOUGHT_AT_PREV_HIGH,1.4923972217007722,1.2859020086352586,4.486577811150748
1978-10-23,00:00:00,1.0825,1.0831,1.0815,1.0824,311,1.0819,1.0811,88.83116883116845,0.046214992143446244,0.12024789566183322,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.30487804878049524,2.651515151515147,3.0025868440502563
1979-05-21,00:00:00,1.0184,1.0184,1.0184,1.0184,1,1.0187,1.0183,19.730941704036297,-0.02944929812505811,0.009820288716487184,RSI_OVERSOLD_AT_PREV_LOW,0.12765121759623713,0.40259230164964577,0.019638648860956204
1979-06-22,00:00:00,1.0539,1.0539,1.0539,1.0539,1,1.0532,1.0527,89.620253164557,0.06646410938094807,0.11399259048162724,RSI_OVERBOUGHT_AT_PREV_HIGH,0.8539709649871807,0.6262453743239338,0.7401081696555678
1979-06-28,00:00:00,1.0603,1.0603,1.0601,1.0601,21,1.0607,1.0602,84.55743879472693,-0.05656641840293522,-0.009432182607054234,RSI_OVERBOUGHT_AT_PREV_HIGH,0.4244882558249173,0.2546929534949462,0.4339213281765812
1979-07-03,00:00:00,1.0627,1.0628,1.0627,1.0628,11,1.0619,1.0617,83.47676419965595,0.08475374329031932,0.10360742205895061,RSI_OVERBOUGHT_AT_PREV_HIGH,0.3010914565299296,0.17877305231464177,0.5833646970267203
1979-09-10,00:00:00,1.0807,1.0811,1.0805,1.0808,111,1.0817,1.0812,83.49514563106848,-0.08320236664510704,-0.03699593044764669,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.20355292376017575,-0.30532938564027395,-0.12953367875648295
1979-09-25,00:00:00,1.1068,1.1068,1.1068,1.1068,1,1.1066,1.1039,80.33707865168545,0.018073377914330196,0.26270495515897296,RSI_OVERBOUGHT_AT_PREV_HIGH,0.22587640043367788,1.4727141308276095,0.38850740874593154
1980-03-07,00:00:00,1.0885,1.0889,1.0884,1.0886,91,1.0898,1.0894,9.111617312072894,-0.1101119471462736,-0.0734349183036453,RSI_OVERSOLD_AT_PREV_LOW,-0.6981444056586488,-0.6154694102516929,-4.133749770347228
1980-07-10,00:00:00,1.1255,1.1255,1.1255,1.1255,1,1.1251,1.1234,87.89062499999963,0.0355523953426323,0.18693252625956835,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.12438916037315378,-0.568636161705905,-0.44424700133273154
1980-10-21,00:00:00,1.049,1.0504,1.0472,1.0489,631,1.0498,1.0488,16.869918699186954,-0.08573061535531748,0.009534706331043953,RSI_OVERSOLD_AT_PREV_LOW,0.06673658118029793,-0.07627037849174487,-1.0105825150157253
1980-10-23,00:00:00,1.0489,1.0499,1.0481,1.0491,341,1.0496,1.0495,11.872146118721602,-0.047637195121967124,-0.03811338732731567,RSI_OVERSOLD_AT_PREV_LOW,-0.09531979792201792,-1.5060528071680312,-2.240015251167654
1980-10-24,00:00:00,1.0478,1.0481,1.0478,1.0481,31,1.0499,1.0481,2.4630541871923697,-0.17144489951424172,0.0,RSI_OVERSOLD_AT_PREV_LOW,-0.7251216486976482,-0.935025283846964,-2.442515027192068
1980-11-07,00:00:00,1.0018,1.0045,0.9987,1.0019,1151,1.0051,1.0026,8.248914616497856,-0.31837628096707704,-0.06981847197286285,RSI_OVERSOLD_AT_PREV_LOW,3.0342349535881805,3.0142728815251028,1.9263399540872437
1981-02-03,00:00:00,0.9186,0.9217,0.9163,0.919,1041,0.9223,0.919,11.50550795593631,-0.3578011493006581,0.0,RSI_OVERSOLD_AT_PREV_LOW,0.5984766050054352,-0.46789989118608066,-1.1534276387377642
1981-02-09,00:00:00,0.9145,0.9148,0.914,0.9142,131,0.9157,0.9139,15.816857440166416,-0.16380910778638702,0.03282634861581868,RSI_OVERSOLD_AT_PREV_LOW,-0.20783198424852467,-1.4985779916867255,-1.859549332749947
1982-06-10,00:00:00,0.8101,0.8106,0.8097,0.81,171,0.8112,0.81,17.553191489361737,-0.14792899408283763,0.0,RSI_OVERSOLD_AT_PREV_LOW,0.9629629629629528,-0.2469135802469138,-1.8888888888889
1982-06-23,00:00:00,0.7922,0.7942,0.7893,0.7921,971,0.7968,0.7922,19.79695431472075,-0.5898594377509948,-0.012623074981063997,RSI_OVERSOLD_AT_PREV_LOW,-0.2398687034465361,-0.8458527963641004,0.26511804065143174
1982-10-29,00:00:00,0.7639,0.7641,0.7635,0.7636,91,0.7641,0.7636,15.217391304347444,-0.06543646119618583,0.0,RSI_OVERSOLD_AT_PREV_LOW,0.45835515976952057,-0.0523834468307957,-1.2702985856469264
1982-11-05,00:00:00,0.7581,0.7581,0.7581,0.7581,1,0.7592,0.7583,19.426751592356894,-0.14488935721812302,-0.026374785704863242,RSI_OVERSOLD_AT_PREV_LOW,-0.5540166204986126,0.0923361034164403,-0.22424482258277734
1983-06-07,00:00:00,0.7617,0.7623,0.7614,0.7617,181,0.7624,0.7622,10.049019607842922,-0.0918153200419626,-0.06559958016267974,RSI_OVERSOLD_AT_PREV_LOW,-0.06564264145989969,0.36759879217538577,-0.039385584875945644
1983-06-08,00:00:00,0.7611,0.7616,0.7603,0.7612,251,0.7623,0.7614,10.327455919395248,-0.14430014430014299,-0.026267402153924084,RSI_OVERSOLD_AT_PREV_LOW,0.19705727798214095,0.6962690488702011,0.6174461376773565
1983-10-06,00:00:00,0.7574,0.7579,0.7568,0.7575,211,0.7579,0.7532,83.1491712707182,-0.052777411267986137,0.570897503983002,RSI_OVERBOUGHT_AT_PREV_HIGH,0.5808580858085901,-1.2409240924092362,-0.5940594059405873
1983-11-08,00:00:00,0.7295,0.7295,0.7295,0.7295,1,0.7313,0.7301,12.209302325581376,-0.24613701627237972,-0.08218052321598876,RSI_OVERSOLD_AT_PREV_LOW,0.4386566141192571,0.10966415352980285,-0.5620287868403006
1984-05-02,00:00:00,0.7171,0.7171,0.7171,0.7171,1,0.7169,0.7168,2.8301886792453246,0.0278978937090219,0.04185267857142396,RSI_OVERSOLD_AT_PREV_LOW,0.9203737275136036,-1.6455166643424797,-1.8407474550271914
1984-06-27,00:00:00,0.7009,0.704,0.6993,0.7008,931,0.7019,0.7008,16.839378238342036,-0.15671748112266562,0.0,RSI_OVERSOLD_AT_PREV_LOW,0.0713470319634783,-0.07134703196346247,-1.3555936073059294
1984-09-19,00:00:00,0.6324,0.6334,0.6318,0.6321,291,0.6323,0.6322,7.504690431519876,-0.03163055511623881,-0.015817779183800854,RSI_OVERSOLD_AT_PREV_LOW,-0.6802721088435328,2.4679639297579588,1.9775352001265554
1984-12-03,00:00:00,0.6293,0.6321,0.6279,0.6291,821,0.6318,0.629,14.75728155339813,-0.42735042735043294,0.01589825119236709,RSI_OVERSOLD_AT_PREV_LOW,1.541885232872364,1.5100937847718887,0.6676204101096775
1985-02-12,00:00:00,0.5969,0.5969,0.5969,0.5969,1,0.6004,0.5971,18.466898954703765,-0.5829447035309892,-0.033495226930158765,RSI_OVERSOLD_AT_PREV_LOW,-0.7371418998157078,0.28480482492880466,-1.658569274585361
1985-09-10,00:00:00,0.6645,0.6649,0.6637,0.6645,241,0.6642,0.6642,18.654434250764396,0.04516711833784507,0.04516711833784507,RSI_OVERSOLD_AT_PREV_LOW,-0.34612490594431433,1.3393528969149766,1.27915726109858
1985-10-08,00:00:00,0.7392,0.7399,0.739,0.7393,171,0.7399,0.738,88.23529411764706,-0.08109203946479862,0.1761517615176108,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.013526308670362369,-0.44636818612200324,-1.393209793047474
1985-10-09,00:00:00,0.7392,0.7402,0.7384,0.7392,361,0.7399,0.739,88.23529411764706,-0.09460737937559588,0.02706359945872503,RSI_OVERBOUGHT_AT_PREV_HIGH,-0.32467532467531895,-0.3923160173160192,-0.28409090909090784
