trade_date,trade_time,open,high,low,close,volume,prev_high,prev_low,signal,forward_1,forward_3,forward_6
2022-10-24,20:00:00,1.37157,1.37432,1.37036,1.37046,11237,1.37741,1.36869,BEARISH_INSIDEBAR,-0.12842403280650175,0.1050742086598577,-0.7180070925090898
2022-10-26,00:00:00,1.36082,1.36389,1.36058,1.36355,5756,1.36433,1.3601,BULLISH_INSIDEBAR,-0.2398151882952665,-0.511165707161464,-0.5074988082578591
2022-10-26,20:00:00,1.35623,1.35806,1.35472,1.35547,14167,1.36511,1.35329,BEARISH_INSIDEBAR,0.08557917180019108,0.1763226039676359,0.07672615402776542
2022-10-27,20:00:00,1.35389,1.35794,1.35182,1.35651,14784,1.35972,1.34952,BULLISH_INSIDEBAR,-0.0316989922669315,0.30077183360239595,0.3015090194690733
2022-10-28,00:00:00,1.35606,1.35692,1.35553,1.35608,5573,1.35794,1.35182,BULLISH_INSIDEBAR,-0.19025426228541287,0.4144298271488377,0.40410595245119396
2022-10-28,20:00:00,1.36221,1.36269,1.36014,1.3606,8777,1.36344,1.35901,BEARISH_INSIDEBAR,0.07055710715861178,0.2991327355578435,0.11539026899897628
2022-11-01,20:00:00,1.36532,1.36561,1.36159,1.363,11219,1.36687,1.35341,BEARISH_INSIDEBAR,-0.09831254585472464,-0.2802641232575154,0.5928099779897349
2022-11-03,20:00:00,1.37307,1.37495,1.37214,1.37449,13395,1.38079,1.3716,BULLISH_INSIDEBAR,-0.044380097345197086,-0.6809798543459781,-1.9265327503292173
2022-11-04,20:00:00,1.35153,1.35196,1.34712,1.34801,13883,1.35712,1.3469,BEARISH_INSIDEBAR,0.35014577043197437,0.06231407778875335,0.07492526019837964
2022-11-07,04:00:00,1.35271,1.35393,1.35079,1.35266,9223,1.35443,1.34978,BEARISH_INSIDEBAR,-0.2816672334511162,-0.2217852231898549,-0.039921340174174216
2022-11-07,20:00:00,1.34963,1.35003,1.34828,1.34902,9578,1.3527,1.34799,BEARISH_INSIDEBAR,0.07338660657364786,0.052630798653836734,-0.4773835821559355
2022-11-08,20:00:00,1.3399,1.34741,1.3395,1.34258,15200,1.35072,1.33872,BULLISH_INSIDEBAR,0.14375307244260954,0.16237393674863684,0.7381310610913213
2022-11-09,00:00:00,1.34265,1.34476,1.34132,1.34451,7724,1.34741,1.3395,BULLISH_INSIDEBAR,-0.008181419253114853,0.01636283850621319,0.6262504555562898
2022-11-10,00:00:00,1.35275,1.35329,1.3515,1.35293,6344,1.35416,1.3469,BULLISH_INSIDEBAR,0.006652228866232805,-0.9475730451686379,-1.28683671734679
2022-11-11,00:00:00,1.33201,1.33607,1.33142,1.33552,8284,1.33951,1.33081,BULLISH_INSIDEBAR,-0.37663232299030264,-0.6701509524380027,-0.701599377021692
2022-11-14,04:00:00,1.3262,1.32817,1.3247,1.32813,9676,1.33078,1.32388,BULLISH_INSIDEBAR,0.01581170517946613,0.12574070309382818,0.09788198444428307
2022-11-15,20:00:00,1.32734,1.33278,1.32642,1.32793,21873,1.33347,1.32528,BULLISH_INSIDEBAR,0.11898217526525605,-0.30573900732718984,0.3569465257957849
2022-11-16,00:00:00,1.32748,1.33031,1.32687,1.32951,8456,1.33278,1.32642,BULLISH_INSIDEBAR,-0.16171371407510093,-0.20007371136733718,0.39789095230573795
2022-11-16,20:00:00,1.33189,1.33395,1.3317,1.33267,12564,1.33467,1.32669,BULLISH_INSIDEBAR,0.15982951518380134,0.14857391552296298,-0.007503733107220015
2022-11-18,20:00:00,1.34042,1.34071,1.33785,1.33896,9191,1.34089,1.33617,BEARISH_INSIDEBAR,0.13517954233136834,0.36670251538507276,0.46005855290674597
2022-11-21,20:00:00,1.34503,1.34559,1.34312,1.34512,10918,1.34948,1.3417,BULLISH_INSIDEBAR,-0.17173189009159287,-0.3553586297133346,-0.5910253360295084
2022-11-22,04:00:00,1.34282,1.34375,1.34242,1.34322,6159,1.3454,1.342,BULLISH_INSIDEBAR,-0.2144101487470402,-0.3335268980509551,-0.2769464421316067
2022-11-24,12:00:00,1.33476,1.33584,1.33364,1.33466,11234,1.33622,1.33332,BEARISH_INSIDEBAR,-0.06968066773559374,-0.048701541965747046,0.2824689434013195
2022-11-24,20:00:00,1.33374,1.33421,1.33332,1.33371,2293,1.33512,1.33161,BEARISH_INSIDEBAR,0.022493645545131023,0.1986938689820157,0.28117056931417944
2022-11-25,20:00:00,1.33807,1.33873,1.33679,1.33746,5744,1.33981,1.33633,BEARISH_INSIDEBAR,0.672169634979725,0.5181463370867077,0.897970780434544
2022-11-28,04:00:00,1.34649,1.34685,1.34347,1.34579,9487,1.34733,1.33912,BEARISH_INSIDEBAR,-0.10402811731399905,-0.09511142154421921,-0.19988259683903736
2022-11-29,00:00:00,1.34941,1.34969,1.34604,1.34613,4799,1.35046,1.34417,BEARISH_INSIDEBAR,-0.22508970158900612,0.664126050232886,0.8862442706127934
2022-11-29,20:00:00,1.35968,1.36042,1.35691,1.35783,12222,1.36454,1.35369,BEARISH_INSIDEBAR,0.016938792043183052,-0.35276875602984703,-1.1916071967772168
2022-11-30,00:00:00,1.35767,1.35932,1.35715,1.35806,5332,1.36042,1.35691,BULLISH_INSIDEBAR,-0.03681722457033893,-0.4292888384901994,-1.2090776548900712
2022-12-02,00:00:00,1.34276,1.34525,1.3416,1.3445,4704,1.34705,1.34053,BULLISH_INSIDEBAR,-0.04908888062477538,0.250650799553728,-0.2625511342506533
2022-12-02,04:00:00,1.34452,1.3452,1.3431,1.34384,5720,1.34525,1.3416,BEARISH_INSIDEBAR,-0.0327419930944157,0.2626800809620218,-0.2522621740683418
2022-12-02,16:00:00,1.34779,1.34888,1.34431,1.34737,12497,1.35146,1.34222,BEARISH_INSIDEBAR,-0.07347647639475767,-0.5135931481330324,0.7689053489390552
2022-12-06,00:00:00,1.35877,1.35938,1.35705,1.35818,4809,1.36049,1.35682,BEARISH_INSIDEBAR,0.024297221281432763,0.3298531858811085,0.4476578951243639
2022-12-08,04:00:00,1.36755,1.36888,1.36697,1.36747,7730,1.36891,1.36441,BEARISH_INSIDEBAR,-0.0021938324058278784,-0.7444404630448825,-0.6062290214776125
2022-12-08,20:00:00,1.35734,1.35948,1.35622,1.3592,9242,1.36059,1.3561,BULLISH_INSIDEBAR,-0.14346674514419483,0.3296056503825809,0.404649793996473
