trade_date,trade_time,open,high,low,close,volume,ema200,signal,forward_1,forward_3,forward_6
2023-10-27,05:00:00,14218.94,14241.44,14207.44,14240.69,4605,14884.354765599597,BEARISH_BELOW_EMA200,0.028088526609314577,-0.5666860243429267,0.15308247002075934
2023-10-27,09:00:00,14240.44,14259.44,14192.44,14244.69,7725,14877.989942061295,BEARISH_BELOW_EMA200,-0.0663405100426947,-0.4173484996865549,0.39523499633898157
2023-10-27,13:00:00,14245.44,14273.04,14187.54,14235.24,12934,14871.594420249741,BEARISH_BELOW_EMA200,-0.5286177121003931,0.22830665306661496,0.9869872232572124
2023-10-27,17:00:00,14233.39,14321.64,14147.99,14159.99,20199,14864.513779252233,BEARISH_BELOW_EMA200,0.17831933497128177,0.7238705677052032,1.324153477509518
2023-10-27,21:00:00,14158.99,14202.99,14127.89,14185.24,9852,14857.754836175098,BEARISH_BELOW_EMA200,0.5815904418959426,0.8159890139327922,1.025714052071026
2023-10-30,01:00:00,14239.74,14274.24,14238.74,14267.74,5550,14851.884041785297,BEARISH_BELOW_EMA200,-0.036796297101012496,0.7569523975065428,0.2099141139381621
2023-10-30,05:00:00,14267.99,14269.24,14248.99,14262.49,3878,14846.0194244541,BEARISH_BELOW_EMA200,0.26993883957149134,0.5959688665864095,-0.035407562073658055
2023-10-30,09:00:00,14262.24,14313.49,14260.49,14300.99,6413,14840.596246101324,BEARISH_BELOW_EMA200,0.5226910864212897,0.2080275561342257,0.26536624387542906
2023-10-30,13:00:00,14301.24,14396.74,14257.24,14375.74,9297,14835.970810816734,BEARISH_BELOW_EMA200,-0.19651162305383935,-0.5429285727204253,-0.8037847095175571
2023-10-30,17:00:00,14374.49,14376.74,14228.99,14347.49,17441,14831.110305236469,BEARISH_BELOW_EMA200,-0.11674515890932838,-0.6276359140170111,0.3742814945331952
2023-10-30,21:00:00,14347.24,14392.24,14320.74,14330.74,7874,14826.131496229142,BEARISH_BELOW_EMA200,-0.23062312204393684,0.057219655091089,0.3119169003135967
2023-10-31,01:00:00,14338.94,14340.19,14282.94,14297.69,4685,14820.873371888554,BEARISH_BELOW_EMA200,-0.28151400680809274,-0.26228013056654603,0.5200140722032744
2023-10-31,05:00:00,14297.44,14305.44,14250.19,14257.44,6301,14815.267069680707,BEARISH_BELOW_EMA200,0.5716313728130716,1.0082455195322582,0.8686692702196211
2023-10-31,09:00:00,14257.94,14342.44,14244.19,14338.94,7167,14810.527496848063,BEARISH_BELOW_EMA200,-0.5492037765692582,0.2545515916797197,0.12622969340830187
2023-10-31,13:00:00,14339.69,14377.69,14236.19,14260.19,11287,14805.05150185455,BEARISH_BELOW_EMA200,0.9887666293366357,0.7843514006475394,1.4915649791482366
2023-10-31,17:00:00,14258.94,14406.19,14246.44,14401.19,17491,14801.032979448039,BEARISH_BELOW_EMA200,-0.17880466822533414,-0.13818302515277997,0.8554848592373192
2023-10-31,21:00:00,14401.44,14427.69,14365.84,14375.44,7511,14796.79822343363,BEARISH_BELOW_EMA200,-0.023651449973006992,-0.12799608220687253,2.1373258835903455
2023-11-01,01:00:00,14392.29,14392.29,14365.04,14372.04,4168,14792.571773449217,BEARISH_BELOW_EMA200,0.06436107887258873,0.7017097085730246,2.5146047464382204
2023-11-01,05:00:00,14371.79,14402.04,14369.79,14381.29,3880,14788.4794174945,BEARISH_BELOW_EMA200,-0.16862186910909938,0.9950428647221392,2.3791328872444657
2023-11-01,09:00:00,14381.54,14417.79,14347.29,14357.04,6019,14784.186487967192,BEARISH_BELOW_EMA200,0.8069212038135893,2.268225205195497,2.8978814574591927
2023-11-01,13:00:00,14358.04,14506.29,14337.54,14472.89,10308,14781.089010474981,BEARISH_BELOW_EMA200,0.3558377076036645,1.8002624216725278,2.5734321203298083
2023-11-01,17:00:00,14502.64,14574.79,14456.04,14524.39,14617,14778.534791465281,BEARISH_BELOW_EMA200,1.0898908663289895,1.3704534235172774,2.7119899699746526
2023-11-01,21:00:00,14530.29,14684.69,14481.04,14682.69,14532,14777.581111948215,BEARISH_BELOW_EMA200,0.34564510999006315,0.6156909939527405,1.4139098489445758
2023-11-02,01:00:00,14685.69,14741.64,14684.94,14733.44,4882,14777.141896903955,BEARISH_BELOW_EMA200,-0.06787281178054819,0.7594967638243317,1.0459200295382503
2023-11-02,05:00:00,14732.94,14734.19,14721.69,14723.44,3511,14776.607549671082,BEARISH_BELOW_EMA200,0.33721738941442786,1.323399966312223,1.1553006634319178
2023-11-02,09:00:00,14723.69,14785.84,14704.19,14773.09,6308,14776.572549176844,BEARISH_BELOW_EMA200,0.48906491465224944,0.7933343667438616,0.7087210597106004
2023-11-02,13:00:00,14773.34,14878.09,14769.84,14845.34,10501,14777.256802418868,BULLISH_ABOVE_EMA200,0.4913999948805533,0.2842642876485195,1.3873040294126016
2023-11-02,17:00:00,14846.59,14923.44,14798.84,14918.29,13669,14778.660117817686,BULLISH_ABOVE_EMA200,-0.18768907160271048,-0.16590373293453872,1.3356088398871453
2023-11-02,21:00:00,14919.04,14933.04,14858.04,14890.29,6688,14779.770862914029,BULLISH_ABOVE_EMA200,-0.018468411293534243,-0.08394732406151928,1.5093728866261167
2023-11-03,01:00:00,14867.04,14891.79,14862.54,14887.54,3777,14780.84319263628,BULLISH_ABOVE_EMA200,0.04030215871796146,1.0999130816776983,1.5146894651500515
2023-11-03,05:00:00,14887.29,14895.29,14879.54,14893.54,2756,14781.964553903581,BULLISH_ABOVE_EMA200,-0.10575054688139959,1.5040077778687941,1.5359007999441368
2023-11-03,09:00:00,14893.79,14894.54,14864.04,14877.79,5234,14782.918040929417,BULLISH_ABOVE_EMA200,1.1661678246567533,1.594658884148788,1.825539949145663
2023-11-03,13:00:00,14877.54,15065.44,14861.54,15051.29,10302,14785.588408681364,BULLISH_ABOVE_EMA200,0.4401616074103947,0.4102638378504434,0.663398286791355
2023-11-03,17:00:00,15075.79,15129.79,14978.04,15117.54,14376,14788.891409590007,BULLISH_ABOVE_EMA200,-0.016537082091398467,0.03142045597365709,-0.10186842568302419
2023-11-03,21:00:00,15117.29,15154.04,15096.04,15115.04,5977,14792.136669196077,BULLISH_ABOVE_EMA200,-0.013231853835649789,0.2272570896272755,0.27522255978150595
2023-11-06,01:00:00,15116.79,15130.79,15095.54,15113.04,4659,14795.329737164277,BULLISH_ABOVE_EMA200,0.06120542260193845,0.2521001730955423,0.2077675967244157
2023-11-06,05:00:00,15113.29,15126.54,15106.79,15122.29,3184,14798.583073112892,BULLISH_ABOVE_EMA200,0.17920566263441942,-0.13324701483704818,0.0770385966675658
2023-11-06,09:00:00,15123.04,15157.64,15116.74,15149.39,5854,14802.073689300823,BULLISH_ABOVE_EMA200,0.011551620230253497,0.04785671238247877,-0.08647212858074513
2023-11-06,13:00:00,15148.89,15188.54,15122.04,15151.14,7879,14805.546985924697,BULLISH_ABOVE_EMA200,-0.32340800758226773,-0.04422109491430288,0.5504536292318695
2023-11-06,17:00:00,15152.14,15177.99,15072.39,15102.14,12228,14808.498160194104,BULLISH_ABOVE_EMA200,0.3608760083008104,0.2105661846599296,1.5266048387844444
2023-11-06,21:00:00,15102.39,15167.89,15076.39,15156.64,6244,14811.962258102621,BULLISH_ABOVE_EMA200,-0.08049277412407307,-0.13426458634630462,1.0338703037084784
2023-11-07,01:00:00,15149.69,15157.44,15134.44,15144.44,3989,14815.270494340408,BULLISH_ABOVE_EMA200,-0.06933237544603828,0.594937812160769,1.1354001864710674
2023-11-07,05:00:00,15144.19,15150.69,15127.19,15133.94,3448,14818.441335192741,BULLISH_ABOVE_EMA200,0.015528011872654204,1.3132733445487428,0.9908193107677109
2023-11-07,09:00:00,15133.69,15162.34,15119.44,15136.29,5815,14821.604008474405,BULLISH_ABOVE_EMA200,0.6491022568938624,1.1697053901583496,1.1320475493003803
2023-11-07,13:00:00,15135.79,15239.79,15111.04,15234.54,8980,14825.712824310482,BULLISH_ABOVE_EMA200,0.6442596888386497,0.5372659758679851,0.6751106367504273
2023-11-07,17:00:00,15235.54,15341.94,15207.14,15332.69,12489,14830.75737332232,BULLISH_ABOVE_EMA200,-0.12620094712669702,-0.3182742232445911,-0.1718550365265349
2023-11-07,21:00:00,15332.44,15344.69,15289.34,15313.34,5916,14835.559190503194,BULLISH_ABOVE_EMA200,0.019917274742148168,-0.03722244787878234,-0.03754896057946862
2023-11-08,01:00:00,15310.89,15318.64,15302.14,15316.39,4057,14840.343576667343,BULLISH_ABOVE_EMA200,-0.21219099278615913,0.13710802610797976,-0.02807450058401015
2023-11-08,05:00:00,15315.64,15317.39,15281.14,15283.89,3632,14844.756973914435,BULLISH_ABOVE_EMA200,0.1553923772024007,0.14688668918711617,0.3431717972322539
2023-11-08,09:00:00,15284.14,15310.39,15279.14,15307.64,6252,14849.362775169016,BULLISH_ABOVE_EMA200,0.19434739777000243,-0.0003266342819616375,0.19892027771753665
2023-11-08,13:00:00,15307.39,15361.39,15298.89,15337.39,7710,14854.218767455892,BULLISH_ABOVE_EMA200,-0.20244643971366233,-0.16495635828520544,0.22624449140304007
2023-11-08,17:00:00,15338.64,15339.64,15235.09,15306.34,13293,14858.717486187674,BULLISH_ABOVE_EMA200,0.008166550592760908,0.1959972142262618,-0.13883136007693545
