trade_date,trade_time,open,high,low,close,volume,ema50,sma50,prev_ema50,prev_sma50,signal,forward_1,forward_3,forward_6
2023-04-07,13:00:00,13063.09,13081.34,13016.19,13076.84,4179,12967.261880113321,12969.144000000002,12962.789303791416,12961.375999999998,BEARISH_CROSS,-0.2921195028768474,-0.20608954456887693,-0.10400066071008257
2023-04-17,21:00:00,13004.74,13103.74,12998.74,13090.24,6018,13015.930384758945,13014.662,13012.897339238902,13015.032,BULLISH_CROSS,-0.01871623438530469,0.6879171046520239,0.050037279683192146
2023-04-20,21:00:00,13079.69,13081.19,12936.19,13004.14,7383,13038.10669860796,13038.82,13039.49309446951,13036.39,BEARISH_CROSS,0.038833786778680414,-0.15341268242266623,-0.047677124361925574
2023-04-28,17:00:00,13131.49,13217.74,13109.24,13202.74,13355,13005.895424859445,12999.557999999997,12997.86095240473,12999.108999999999,BULLISH_CROSS,0.3787092679246884,0.5078491282870153,0.6172961067172421
2023-05-08,17:00:00,13216.19,13297.54,13200.94,13288.29,10460,13124.36645545511,13124.903,13117.67569853491,13117.046999999999,BEARISH_CROSS,-0.05832202638563728,-0.04214236745285032,-0.4372270623232964
2023-05-11,09:00:00,13381.79,13409.79,13366.04,13400.79,6160,13201.840508692036,13198.566,13193.720121291712,13195.426000000001,BULLISH_CROSS,-0.5066865460916965,-0.04178858112096648,0.1402902366203729
2023-05-25,09:00:00,13799.74,13871.59,13793.24,13870.09,7531,13664.82776800915,13664.847000000002,13656.44971772381,13654.135,BEARISH_CROSS,-0.17736006038894025,0.5400109155744457,0.548662625837326
2023-05-26,21:00:00,14285.69,14334.94,14261.94,14332.34,6208,13778.937735009764,13778.47,13756.349887459142,13760.598999999998,BULLISH_CROSS,0.3007185149110359,0.25885514856611247,0.19222262380043503
2023-06-06,05:00:00,14573.24,14583.74,14563.24,14564.99,4174,14302.251183811477,14303.575,14291.527150497659,14284.286,BEARISH_CROSS,-0.02128391437275524,-0.21455558843500752,-0.024030225904720842
2023-06-14,09:00:00,14918.69,14969.04,14904.19,14949.19,6016,14595.2636633306,14593.4,14580.817690405316,14583.695,BULLISH_CROSS,-0.03578789218680319,0.6923452039876408,-0.10335008117497153
2023-06-21,09:00:00,15078.89,15089.89,15045.89,15077.39,6128,14932.051160115912,14934.341,14926.118962569622,14922.938,BEARISH_CROSS,-0.8108167262371008,-1.380875602474957,-1.4604649743755314
2023-06-30,17:00:00,15170.59,15228.09,15135.84,15199.09,12382,14950.305964424439,14948.146,14940.151513992783,14944.57,BULLISH_CROSS,-0.17698427997991745,0.06743824794773898,0.09540044831631367
2023-07-10,01:00:00,15052.74,15062.49,14997.99,15004.74,5412,15087.493927787238,15089.502000000002,15090.871639125491,15084.716,BEARISH_CROSS,-0.3215650521101998,-0.13162507314355332,0.3508891190383815
2023-07-13,21:00:00,15535.19,15616.34,15531.69,15572.69,6124,15186.165335627817,15180.321000000002,15170.388818714666,15173.053999999998,BULLISH_CROSS,0.08315840102126805,-0.04527156194595212,0.046555861575617315
2023-07-21,13:00:00,15537.29,15608.39,15509.64,15511.64,9720,15548.558571131107,15550.917,15550.065451585438,15542.261999999999,BEARISH_CROSS,0.17245113991815178,-0.44643893231147713,-0.7155916460155084
2023-07-31,17:00:00,15742.14,15791.39,15721.64,15752.14,12746,15603.064070722094,15602.851999999999,15596.979338914833,15605.585,BULLISH_CROSS,0.18632388996035054,0.12030111464220562,-0.060626683104640214
2023-08-03,09:00:00,15383.64,15390.89,15261.29,15338.14,10116,15585.683667422587,15591.66,15595.787490582692,15593.745,BEARISH_CROSS,0.14506322148578643,0.22460350472743584,0.7214042902203361
2023-08-15,09:00:00,15256.19,15277.19,15134.44,15159.69,8935,15253.917940522279,15253.048,15257.763978910943,15258.101999999999,BULLISH_CROSS,-0.20646860193052158,-0.6715176893458975,-0.622044382174049
2023-08-15,21:00:00,15102.34,15122.84,15022.89,15057.89,7158,15236.01297890333,15237.202000000001,15243.283304572853,15243.252000000002,BEARISH_CROSS,0.03818596098125302,0.04980777519293872,-1.1840968422534583
2023-08-16,13:00:00,15066.39,15075.39,14998.39,15047.14,9499,15209.640034286476,15208.636,15216.272688747149,15217.249,BULLISH_CROSS,-0.3874490434727083,-1.2195008486662582,-1.176303270920587
2023-08-16,21:00:00,14987.34,15027.34,14865.09,14879.59,10290,15188.377632572792,15189.531,15200.981209412497,15199.437,BEARISH_CROSS,-0.10719381380804664,0.26412018073078136,-1.288341950282237
2023-08-22,17:00:00,14961.64,15014.84,14887.34,14913.59,15388,14971.805120174069,14968.707999999999,14974.181247528113,14974.68,BULLISH_CROSS,0.043249143901640905,0.4978680518909263,1.8858638329201753
2023-09-07,05:00:00,15373.84,15385.34,15334.09,15336.34,3957,15371.747855206968,15375.27,15373.193073786844,15365.33,BEARISH_CROSS,-0.1939837014568013,-0.4042685542965271,-0.14964456969525144
2023-09-29,09:00:00,14730.59,14811.69,14730.59,14807.69,7904,14806.363110334974,14805.336,14806.308951573135,14813.786,BULLISH_CROSS,0.5338442390406557,-0.43794812019970947,-0.3366494031141951
2023-10-17,17:00:00,14967.99,15195.34,14959.99,15090.89,15385,15054.362883953585,15055.322799999998,15052.871981257813,15048.2578,BEARISH_CROSS,0.23789186721261277,0.11165676775856404,-0.5867778507430593
2023-10-31,21:00:00,14401.44,14427.69,14365.84,14375.44,7511,14467.778487880596,14463.931,14471.547405753272,14475.361,BULLISH_CROSS,-0.023651449973006992,-0.12799608220687253,2.1373258835903455
2023-11-13,21:00:00,15503.39,15534.14,15488.89,15503.39,5736,15172.146938860007,15172.678999999998,15158.626813915516,15152.069,BEARISH_CROSS,0.07449983519734131,0.1551273624671836,2.1866185395581224
2023-11-15,09:00:00,15877.44,15916.44,15858.69,15911.19,6217,15348.784131434042,15346.589,15325.828789859921,15326.116000000002,BULLISH_CROSS,-0.2790488957771206,-0.7309321301549482,-0.61686146667848
