trade_date,trade_time,open,high,low,close,volume,rsi,signal,forward_1,forward_3,forward_6
2023-03-22,13:00:00,3998.83,4008.83,3995.83,4001.33,2938,80.9062391077031,OVERBOUGHT,-0.020493186015642522,-1.3263090022567423,-0.7232595162108613
2023-03-22,17:00:00,4001.59,4014.13,3988.39,4000.51,4630,80.51893991952272,OVERBOUGHT,-1.5468027826452153,-1.015370540256126,-0.9543783167646197
2023-03-31,01:00:00,4049.43,4064.19,4048.43,4061.69,1481,84.63380814319946,OVERBOUGHT,-0.12950274393171854,0.18465220142354538,0.8346279504344273
2023-03-31,21:00:00,4086.63,4112.89,4084.63,4112.39,2270,81.16660312619148,OVERBOUGHT,-0.40852156531846884,-0.21398748659539052,0.2781837325739922
2023-04-26,21:00:00,4063.83,4066.09,4048.83,4064.33,3147,15.38603620243832,OVERSOLD,0.006397118344234309,0.26474228224578755,1.8600851800911926
2023-04-27,01:00:00,4065.83,4065.83,4061.09,4064.59,1591,16.526665364329332,OVERSOLD,0.15352101934019868,0.5166572766256867,1.6877471036438965
2023-04-27,05:00:00,4064.33,4071.83,4063.33,4070.83,1372,19.650244452801772,OVERSOLD,0.10464696388697682,1.1938597288513735,1.574617461303969
2023-05-01,01:00:00,4168.91,4173.03,4163.03,4168.03,1572,83.30576409212298,OVERBOUGHT,0.1439528986115743,0.05710131644926042,-0.13051729474115112
2023-05-01,05:00:00,4168.03,4175.91,4167.79,4174.03,1280,83.82044641756005,OVERBOUGHT,-0.06564399393391475,0.1811199248687815,-0.17824500542640087
2023-05-01,09:00:00,4173.79,4177.29,4166.79,4171.29,1624,82.40009716992535,OVERBOUGHT,-0.021096591222382267,-0.2565153705448391,-0.23254197142849858
2023-05-01,13:00:00,4171.29,4179.03,4163.53,4170.41,2161,81.25549278091592,OVERBOUGHT,0.268079157684743,-0.18751153963278694,-0.5054658894449209
2023-05-01,17:00:00,4171.03,4187.59,4166.83,4181.59,4256,82.03585609433225,OVERBOUGHT,-0.5022013157674473,-0.35871522554817664,-1.5056473733675475
2023-05-08,21:00:00,4137.83,4142.33,4122.83,4137.21,2290,81.58030642107097,OVERBOUGHT,-0.03335581225028725,-0.32340635355710995,-0.4138054389310644
2023-05-09,05:00:00,4136.09,4138.09,4135.09,4136.09,1100,88.1761899928955,OVERBOUGHT,-0.2964152134020347,-0.1813306770403932,-0.33268134881011335
2023-05-19,13:00:00,4205.63,4215.13,4201.89,4211.89,2659,80.97082365091678,OVERBOUGHT,-0.6244227650769649,-0.588809299388165,-0.3869996604849647
2023-05-24,13:00:00,4137.83,4141.09,4114.33,4115.33,2905,17.797051170858836,OVERSOLD,0.015308614376006521,0.32220988353303914,0.4437068230251333
2023-05-24,17:00:00,4115.59,4123.09,4102.83,4115.96,4648,18.284775654880576,OVERSOLD,0.5741066482667496,0.36127659160924525,0.9385416767898647
2023-05-26,21:00:00,4201.29,4212.53,4195.29,4211.03,2080,80.15122873345933,OVERBOUGHT,0.1249100576343607,0.10686221660733836,0.11303647801132308
2023-05-29,01:00:00,4227.53,4229.66,4213.79,4216.29,1969,80.71389212024735,OVERBOUGHT,0.0474350673222193,-0.08301136781388377,-0.018025325582448508
2023-05-29,09:00:00,4218.03,4224.03,4213.29,4215.53,1734,82.57155702083006,OVERBOUGHT,-0.06499775828898814,0.006167670494581187,0.03866654963907526
2023-05-29,13:00:00,4216.03,4218.03,4211.79,4212.79,1512,80.59122126007765,OVERBOUGHT,0.08877727111960913,0.06504003285233258,-0.4391389079446163
2023-05-30,01:00:00,4217.53,4218.79,4212.53,4215.79,1144,85.98949211908929,OVERBOUGHT,-0.0061672901164483585,0.03249687484433264,-0.2965043325213068
2023-05-30,05:00:00,4216.03,4216.53,4212.29,4215.53,1308,82.60218275197923,OVERBOUGHT,0.30269029042612006,-0.5038512357876657,-0.48629709668772375
2023-05-30,09:00:00,4215.79,4230.29,4213.79,4228.29,2643,88.4388517499015,OVERBOUGHT,-0.2632269782820031,-0.4848295646703514,-0.7568071253390851
2023-05-30,13:00:00,4228.03,4234.29,4214.79,4217.16,3091,83.61371874709538,OVERBOUGHT,-0.5423080935985329,-0.3288943269878281,-0.7557218602092378
2023-06-02,21:00:00,4285.09,4290.59,4278.09,4283.23,1995,83.87989483879882,OVERBOUGHT,-0.1223375816848449,-0.0466937334675,-0.22226217130528894
2023-06-05,01:00:00,4279.99,4286.23,4274.23,4277.99,1929,80.74743658931462,OVERBOUGHT,0.023375463710761362,0.17812103347599903,-0.06217873347062182
2023-06-05,05:00:00,4277.49,4281.23,4275.23,4278.99,1461,83.10382814651611,OVERBOUGHT,0.05234880193690058,0.2009820074363428,-0.12058920446179718
2023-06-05,09:00:00,4279.11,4285.73,4277.99,4281.23,2183,84.21701602959308,OVERBOUGHT,0.10230704727380005,-0.17565045559335815,-0.2545997295169761
2023-06-05,13:00:00,4281.23,4294.73,4279.99,4285.61,2306,84.20403126285478,OVERBOUGHT,0.04620112422736724,-0.23987250356424747,-0.39154286087627543
2023-06-05,17:00:00,4287.99,4298.83,4279.73,4287.59,4521,83.81340452437829,OVERBOUGHT,-0.3237249830324287,-0.3209262079629866,-0.3801669469328966
2023-06-05,21:00:00,4287.83,4288.09,4266.33,4273.71,3190,84.62193218896282,OVERBOUGHT,0.03790617519672348,-0.07908819269440624,0.2882741224837368
2023-06-12,21:00:00,4320.73,4343.23,4318.23,4342.73,2233,85.27160043747668,OVERBOUGHT,0.005987017383079728,0.10362145470706216,0.663177310125202
2023-06-13,01:00:00,4340.49,4345.49,4339.49,4342.99,1488,82.22613286405567,OVERBOUGHT,0.1551926207520575,0.3684097822007419,0.6055735794924737
2023-06-13,05:00:00,4343.23,4350.49,4341.23,4349.73,1465,81.61965423111853,OVERBOUGHT,-0.05747483177116742,0.47267301648609,0.4437057012734166
2023-06-13,09:00:00,4349.99,4354.49,4347.23,4347.23,2534,83.26757948479835,OVERBOUGHT,0.27051708789275514,0.5589766356967583,0.6224653399981229
2023-06-13,13:00:00,4347.11,4373.73,4334.99,4358.99,4314,85.08790072388756,OVERBOUGHT,0.25923436392375715,0.23629326977121268,0.39688092883902426
2023-06-13,17:00:00,4359.49,4375.53,4348.53,4370.29,5227,88.90366711001238,OVERBOUGHT,0.028373403138001865,-0.028831038672495837,0.06452661036223475
