trade_date,trade_time,open,high,low,close,volume,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
1971-01-25,00:00:00,0.5385,0.5385,0.5385,0.5385,1,1971-01-25/1971-01-31,0.5386,0.5377,82.75862068965398,-0.018566654288895097,0.1487818486144733,BEARISH_WEEKLY_STRUCTURE,0.0557103064066791,0.0371402042711194,0.0185701021355597
1971-01-26,00:00:00,0.5388,0.5388,0.5388,0.5388,1,1971-01-25/1971-01-31,0.5386,0.5377,87.09677419354665,0.037133308577790194,0.20457504184489306,BEARISH_WEEKLY_STRUCTURE,-0.03711952487007758,-0.01855976243503879,-0.03711952487007758
1971-06-21,00:00:00,0.558,0.558,0.558,0.558,1,1971-06-21/1971-06-27,0.5582,0.5577,97.22222222222156,-0.035829451809383364,0.05379236148468316,BEARISH_WEEKLY_STRUCTURE,0.05376344086020912,0.2150537634408564,0.14336917562722434
1971-06-22,00:00:00,0.5583,0.5583,0.5583,0.5583,1,1971-06-21/1971-06-27,0.5582,0.5577,96.24999999999913,0.017914725904691682,0.10758472296934642,BEARISH_WEEKLY_STRUCTURE,0.2686727565824728,0.05373455131649059,0.16120365394949165
1971-07-19,00:00:00,0.5632,0.5632,0.5632,0.5632,1,1971-07-19/1971-07-25,0.5628,0.5586,86.76470588235281,0.07107320540157551,0.8234872896527119,BEARISH_WEEKLY_STRUCTURE,-0.07102272727273916,0.21306818181817808,0.3373579545454568
1971-07-20,00:00:00,0.5628,0.5628,0.5628,0.5628,1,1971-07-19/1971-07-25,0.5628,0.5586,80.30303030302959,0.0,0.751879699248117,BEARISH_WEEKLY_STRUCTURE,0.14214641080313128,0.3198294243070405,0.3198294243070405
1971-07-21,00:00:00,0.5636,0.5636,0.5636,0.5636,1,1971-07-19/1971-07-25,0.5628,0.5586,81.42857142857062,0.14214641080313128,0.8950948800572869,BEARISH_WEEKLY_STRUCTURE,0.14194464158978404,0.14194464158978404,0.26614620298084757
1971-07-26,00:00:00,0.5644,0.5644,0.5644,0.5644,1,1971-07-26/1971-08-01,0.5646,0.5628,87.01298701298707,-0.035423308537013455,0.28429282160626257,BEARISH_WEEKLY_STRUCTURE,0.12402551381999183,0.12402551381999183,0.14174344436570216
1971-07-27,00:00:00,0.5651,0.5651,0.5651,0.5651,1,1971-07-26/1971-08-01,0.5646,0.5628,87.95180722891578,0.0885582713425533,0.4086709310590049,BEARISH_WEEKLY_STRUCTURE,-0.08847991505929144,0.0,0.2831357281896894
1971-07-28,00:00:00,0.5646,0.5646,0.5646,0.5646,1,1971-07-26/1971-08-01,0.5646,0.5628,84.88372093023193,0.0,0.3198294243070405,BEARISH_WEEKLY_STRUCTURE,0.0885582713425533,0.053134962805520186,0.5136379737867541
