trade_date,trade_time,open,high,low,close,volume,prev_daily_high,prev_daily_low,sma,std,upper_band,lower_band,distance_to_prev_daily_low_pct,distance_to_prev_daily_high_pct,signal,forward_1,forward_3,forward_6
1971-04-13,00:00:00,357.62,357.62,357.62,357.62,1,357.5,357.5,357.507,0.049428310659825246,357.6058566213197,357.40814337868034,0.033566433566434836,0.033566433566434836,BB_DAILY_HIGH_BEARISH,-0.0111850567641688,-0.022370113528321706,-0.03635143448352873
1971-04-29,00:00:00,357.41,357.41,357.41,357.41,1,357.5,357.5,357.509,0.04411706913905657,357.5972341382781,357.4207658617219,-0.025174825174818182,-0.025174825174818182,BB_DAILY_LOW_BULLISH,-0.00279790716545361,-0.00279790716545361,0.0
1971-04-30,00:00:00,357.4,357.4,357.4,357.4,1,357.41,357.41,357.5025,0.05003945811425196,357.6025789162285,357.4024210837715,-0.00279790716545361,-0.00279790716545361,BB_DAILY_LOW_BULLISH,0.002797985450489018,0.0,-0.07274762171236455
1971-05-10,00:00:00,357.14,357.14,357.14,357.14,1,357.41,357.41,357.45799999999997,0.09725711988524202,357.6525142397704,357.2634857602295,-0.07554349346689758,-0.07554349346689758,BB_DAILY_LOW_BULLISH,0.08400067200537924,0.09800078400627843,0.08400067200537924
1971-10-04,00:00:00,333.17,333.17,333.17,333.17,1,333.39,333.39,337.2435,1.8183488027361503,340.8801976054723,333.6068023945277,-0.06598878190706693,-0.06598878190706693,BB_DAILY_LOW_BULLISH,-0.00900441216196823,-0.1680823603565754,-0.5312603175556139
1971-12-08,00:00:00,323.5,323.5,323.5,323.5,1,323.62,323.62,327.5015,1.7414793318172437,330.9844586636345,324.01854133636556,-0.03708052654347833,-0.03708052654347833,BB_DAILY_LOW_BULLISH,0.006182380216377684,-0.2194744976816011,-2.6398763523956785
1972-01-04,00:00:00,314.96,314.96,314.96,314.96,1,314.86,314.86,324.899,4.021840243887937,332.9426804877759,316.8553195122241,0.03176014736707295,0.03176014736707295,BB_DAILY_LOW_BULLISH,-0.03175006350011617,-0.7810515621031178,-0.4699009398018673
1972-01-05,00:00:00,314.86,314.86,314.86,314.86,1,314.96,314.96,324.208,4.497161209847428,333.2023224196949,315.21367758030516,-0.03175006350011617,-0.03175006350011617,BB_DAILY_LOW_BULLISH,-0.9051641999618949,-0.5939147557644682,-0.28266531156704133
1972-02-10,00:00:00,304.69,304.69,304.69,304.69,1,304.79,304.79,310.252,2.55999917762843,315.3719983552569,305.1320016447431,-0.032809475376496186,-0.032809475376496186,BB_DAILY_LOW_BULLISH,0.0,-0.18051133939414205,-0.39384292231447987
1972-03-30,00:00:00,303.77,303.77,303.77,303.77,1,303.77,303.77,302.389,0.5555263033080918,303.5000526066162,301.27794739338384,0.0,0.0,BB_DAILY_HIGH_BEARISH,0.18105803733087908,0.3950357178128339,-0.18435000164598292
1972-04-03,00:00:00,304.14,304.14,304.14,304.14,1,304.32,304.32,302.5415,0.7943701576415255,304.13024031528306,300.9527596847169,-0.05914826498422938,-0.05914826498422938,BB_DAILY_HIGH_BEARISH,0.27290063786415497,0.24330900243309303,-0.6049845465903778
1972-04-05,00:00:00,305.16,305.16,305.16,305.16,1,304.97,304.97,302.832,1.093654424387847,305.01930884877567,300.6446911512243,0.0623012099550768,0.0623012099550768,BB_DAILY_HIGH_BEARISH,-0.09175514484205975,-0.9994756848866205,-0.8487350897889736
1972-09-27,00:00:00,301.02,301.02,301.02,301.02,1,301.11,301.11,301.119,0.040249223363646836,301.1994984467273,301.03850155327274,-0.029889409186022328,-0.029889409186022328,BB_DAILY_LOW_BULLISH,0.029898345624886,0.029898345624886,0.029898345624886
1972-10-06,00:00:00,300.93,300.93,300.93,300.93,1,301.11,301.11,301.101,0.04972556244333306,301.2004511248867,301.0015488751133,-0.059778818372025776,-0.059778818372025776,BB_DAILY_LOW_BULLISH,0.0,0.029907287409023688,0.05981457481806626
1972-10-10,00:00:00,300.93,300.93,300.93,300.93,1,300.93,300.93,301.0875,0.05747997346699504,301.20245994693397,300.972540053066,0.0,0.0,BB_DAILY_LOW_BULLISH,0.029907287409023688,0.05981457481806626,0.05981457481806626
1972-10-20,00:00:00,300.75,300.75,300.75,300.75,1,301.02,301.02,301.056,0.09416670538128112,301.2443334107625,300.86766658923744,-0.08969503687462023,-0.08969503687462023,BB_DAILY_LOW_BULLISH,0.08977556109725081,0.029925187032410636,0.11970074812968036
1973-01-02,00:00:00,301.39,301.39,301.39,301.39,1,301.11,301.11,301.1175,0.07369031916945654,301.2648806383389,300.9701193616611,0.09298927302313861,0.09298927302313861,BB_DAILY_HIGH_BEARISH,0.013271840472484312,-0.029861641063066123,0.14930820531536834
1973-01-03,00:00:00,301.43,301.43,301.43,301.43,1,301.39,301.39,301.1335,0.10147724651550766,301.33645449303106,300.930545506969,0.013271840472484312,0.013271840472484312,BB_DAILY_HIGH_BEARISH,-0.0763029559101676,0.2587665461301041,0.01658759911090846
1973-01-09,00:00:00,302.07,302.07,302.07,302.07,1,302.21,302.21,301.255,0.3206818393467723,301.89636367869355,300.61363632130644,-0.04632540286555255,-0.04632540286555255,BB_DAILY_HIGH_BEARISH,-0.07614129175357308,-0.13573012877808724,0.013241963783235826
1973-05-10,00:00:00,265.04,265.04,265.04,265.04,1,265.04,265.04,265.5095,0.18709623179419294,265.8836924635884,265.13530753641163,0.0,0.0,BB_DAILY_LOW_BULLISH,0.15846664654390247,-0.9696649562330187,-0.2905221853305307
1973-10-02,00:00:00,265.75,265.75,265.75,265.75,1,265.6,265.6,265.4955,0.11803099483264076,265.7315619896653,265.2594380103347,0.05647590361444926,0.05647590361444926,BB_DAILY_HIGH_BEARISH,0.052681091251170785,0.15804327375353375,0.18438381937911913
1973-10-03,00:00:00,265.89,265.89,265.89,265.89,1,265.75,265.75,265.52049999999997,0.14449458177477156,265.80948916354953,265.2315108364504,0.052681091251170785,0.052681091251170785,BB_DAILY_HIGH_BEARISH,0.026326676445143922,0.15796005867088492,0.131633382225741
1973-10-04,00:00:00,265.96,265.96,265.96,265.96,1,265.89,265.89,265.549,0.17115397793303058,265.891307955866,265.20669204413394,0.026326676445143922,0.026326676445143922,BB_DAILY_HIGH_BEARISH,0.07895924199129056,0.1315987366521367,0.18423823131298284
1973-10-05,00:00:00,266.17,266.17,266.17,266.17,1,265.96,265.96,265.58799999999997,0.21600682239282512,266.0200136447856,265.15598635521434,0.07895924199129056,0.07895924199129056,BB_DAILY_HIGH_BEARISH,0.052597963707399914,0.026298981853699957,0.10519592741479983
1973-10-09,00:00:00,266.31,266.31,266.31,266.31,1,266.17,266.17,265.634,0.2642048645997994,266.1624097291996,265.1055902708004,0.052597963707399914,0.052597963707399914,BB_DAILY_HIGH_BEARISH,0.0,-0.026285156396678,0.026285156396678
1973-10-10,00:00:00,266.31,266.31,266.31,266.31,1,266.31,266.31,265.67650000000003,0.3006007142799579,266.27770142855996,265.0752985714401,0.0,0.0,BB_DAILY_HIGH_BEARISH,-0.026285156396678,0.052570312793356,0.0
1973-10-30,00:00:00,266.95,266.95,266.95,266.95,1,266.74,266.74,266.304,0.32138515990231986,266.9467703198046,265.66122968019533,0.07872834970382377,0.07872834970382377,BB_DAILY_HIGH_BEARISH,0.0,3.393893987638136,3.109196478741342
1973-11-07,00:00:00,275.18,275.18,275.18,275.18,1,275.18,275.18,268.015,3.3263026731852365,274.66760534637046,261.3623946536295,0.0,0.0,BB_DAILY_HIGH_BEARISH,0.025437895195869312,0.025437895195869312,1.8496983792426684
1974-01-09,00:00:00,299.94,299.94,299.94,299.94,1,299.94,299.94,283.42400000000004,7.22600522964948,297.876010459299,268.9719895407011,0.0,0.0,BB_DAILY_HIGH_BEARISH,0.0,0.06001200240048237,0.06001200240048237
1974-09-16,00:00:00,299.4,299.4,299.4,299.4,1,299.58,299.58,302.40950000000004,1.1388196798333283,304.6871393596667,300.1318606403334,-0.060084117764873095,-0.060084117764873095,BB_DAILY_LOW_BULLISH,-1.0955243820975193,-0.8617234468937824,-1.5330661322645207
1974-09-18,00:00:00,296.03,296.03,296.03,296.03,1,296.12,296.12,301.70500000000004,2.223807782306635,306.1526155646133,297.25738443538677,-0.030393083884922272,-0.030393083884922272,BB_DAILY_LOW_BULLISH,0.26686484477925226,-0.057426612167671885,0.23984055670034674
1975-01-03,00:00:00,300.84,300.84,300.84,300.84,1,300.66,300.66,300.0435,0.3052397677256409,300.6539795354513,299.4330204645487,0.05986828976250581,0.05986828976250581,BB_DAILY_HIGH_BEARISH,0.05983246908655991,-0.02991623454327051,0.029916234543289406
1975-01-06,00:00:00,301.02,301.02,301.02,301.02,1,300.84,300.84,300.111,0.3622430123714442,300.83548602474286,299.3865139752571,0.05983246908655991,0.05983246908655991,BB_DAILY_HIGH_BEARISH,-0.029898345624867116,-0.05979669124975312,-0.029898345624867116
1975-02-25,00:00:00,285.96,285.96,285.96,285.96,1,285.88,285.88,293.87199999999996,3.790683315708676,301.4533666314173,286.29063336858263,0.027983769413734462,0.027983769413734462,BB_DAILY_LOW_BULLISH,-0.1154007553503931,0.17135263673241333,-0.25528045880541383
1975-09-17,00:00:00,298.33,298.33,298.33,298.33,1,298.06,298.06,298.012,0.1088504527328955,298.2297009054658,297.7942990945342,0.09058578809635033,0.09058578809635033,BB_DAILY_HIGH_BEARISH,0.7206784433345739,1.5452686622196943,1.4514128649482256
1975-09-24,00:00:00,303.12,303.12,303.12,303.12,1,303.31,303.31,299.081,1.9805126927961736,303.04202538559235,295.1199746144077,-0.06264218126669009,-0.06264218126669009,BB_DAILY_HIGH_BEARISH,-0.15175508049616637,0.02969121140141693,-0.15175508049616637
1975-11-18,00:00:00,302.94,302.94,302.94,302.94,1,302.66,302.66,301.9195,0.46074853287442924,302.84099706574887,300.9980029342512,0.09251305094824974,0.09251305094824974,BB_DAILY_HIGH_BEARISH,0.05941770647653225,0.05941770647653225,0.08912655971478901
1975-11-19,00:00:00,303.12,303.12,303.12,303.12,1,302.94,302.94,301.9515,0.5201242260710925,302.9917484521422,300.91125154785783,0.05941770647653225,0.05941770647653225,BB_DAILY_HIGH_BEARISH,-0.0593824228028526,-0.0593824228028526,0.0
1975-12-02,00:00:00,304.41,304.41,304.41,304.41,1,304.41,304.41,302.692,0.8061121771364281,304.3042243542729,301.0797756457271,0.0,0.0,BB_DAILY_HIGH_BEARISH,0.21352780789066628,0.7687001084064173,0.5518872573174173
1975-12-08,00:00:00,306.84,306.84,306.84,306.84,1,306.75,306.75,303.5185,1.4467105155540732,306.41192103110814,300.6250789688919,0.02933985330072534,0.02933985330072534,BB_DAILY_HIGH_BEARISH,-0.2118367879024825,-0.3063485855820616,-0.5475166210402653
1976-01-20,00:00:00,303.86,303.86,303.86,303.86,1,304.14,304.14,305.452,0.7410774517591702,306.93415490351833,303.96984509648166,-0.09206286578548455,-0.09206286578548455,BB_DAILY_LOW_BULLISH,0.18100440992562739,0.059237806884751804,-0.09214769959850903
1976-02-05,00:00:00,300.57,300.57,300.57,300.57,1,300.57,300.57,303.91549999999995,1.4172229145410016,306.749945829082,301.0810541709179,0.0,0.0,BB_DAILY_LOW_BULLISH,0.2728149848620931,0.029943108094630817,0.33270120105133577
1976-12-01,00:00:00,296.91,296.91,296.91,296.91,1,297.09,297.09,295.2525,0.7792498079239265,296.81099961584783,293.69400038415216,-0.06058770069674173,-0.06058770069674173,BB_DAILY_HIGH_BEARISH,-0.030312215822987376,-0.11788083931158354,-0.3839547337577189
1977-03-22,00:00:00,278.94,278.94,278.94,278.94,1,279.1,279.1,281.7355,1.1453635368365331,284.02622707367306,279.44477292632695,-0.057327122895028663,-0.057327122895028663,BB_DAILY_LOW_BULLISH,-0.609450060945002,-0.22227002222700384,-0.609450060945002
1977-06-03,00:00:00,276.28,276.28,276.28,276.28,1,276.55,276.55,277.3645,0.45516307074757834,278.27482614149517,276.4541738585049,-0.0976315313686634,-0.0976315313686634,BB_DAILY_LOW_BULLISH,-0.3981468075864941,-0.6732300564644408,-1.6179238453742477
1977-06-10,00:00:00,273.67,273.67,273.67,273.67,1,273.75,273.75,276.58000000000004,1.3300336362666498,279.24006727253334,273.91993272746674,-0.029223744292231627,-0.029223744292231627,BB_DAILY_LOW_BULLISH,-0.6796506741696253,-0.32520919355429645,-0.32520919355429645
