trade_date,trade_time,open,high,low,close,volume,rsi,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
2023-03-31,01:00:00,12962.39,13025.14,12959.64,13014.39,4300,88.44166859434026,12686.44,12998.99,2.585043558318952,0.11847074272693214,DOUBLE_TOP_BEARISH,-0.13254558992008078,0.09681590915901832,0.6923105885101059
2023-05-01,01:00:00,13240.29,13256.04,13229.54,13243.79,4033,83.88194267245046,12896.74,13261.49,2.6909901261869362,-0.1334691652295399,DOUBLE_TOP_BEARISH,0.1963184254658221,-0.046436858331349674,-0.14195332302914113
2023-05-01,05:00:00,13243.54,13276.54,13241.04,13269.79,3055,83.6171868245872,12896.74,13261.49,2.8925914610979295,0.06258723567262119,DOUBLE_TOP_BEARISH,-0.13451606996041657,0.10889396139651727,-0.21326637422296124
2023-05-01,17:00:00,13235.14,13297.24,13193.64,13284.24,12294,80.53285387381494,13094.49,13293.29,1.4490827821473002,-0.06807945963716348,DOUBLE_TOP_BEARISH,-0.47424617441419303,-0.32180990406677384,-1.0640428056102598
2023-05-19,01:00:00,13859.24,13915.49,13854.74,13882.24,4891,82.31686827956986,13425.09,13866.54,3.405191324601918,0.11322218808728715,DOUBLE_TOP_BEARISH,-0.09544569176156009,-0.20349741828408094,-0.453457078972838
2023-06-05,17:00:00,14584.54,14673.79,14571.79,14614.04,14147,80.10363620119736,14445.99,14630.89,1.1632986039724595,-0.11516729330887283,DOUBLE_TOP_BEARISH,-0.3318726375458121,-0.335636141682937,-0.5494716040191561
2023-06-13,01:00:00,14823.29,14847.04,14818.69,14837.69,3844,80.71487946799667,14449.09,14834.84,2.6894427261509226,0.01921153177250556,DOUBLE_TOP_BEARISH,0.21903679076729599,0.07009177304553227,0.621727506101017
2023-06-13,09:00:00,14870.44,14908.49,14863.24,14872.74,6479,83.32206826630609,14486.64,14875.19,2.6652142939977823,-0.016470377857363352,DOUBLE_TOP_BEARISH,-0.16573946697111386,0.39199232959092334,0.5140276774824325
2023-06-14,17:00:00,14944.84,15035.04,14929.59,14958.44,13990,88.58167515039327,14786.94,14975.14,1.1598072353035855,-0.11151815609068702,DOUBLE_TOP_BEARISH,0.6300790724166424,0.35866039506793246,1.4650591906642645
2023-06-14,21:00:00,14956.54,15065.94,14800.84,15052.69,17315,91.89137134052382,14786.94,15035.04,1.7971940103902497,0.11739243793165588,DOUBLE_TOP_BEARISH,-0.3527608686553723,-0.7902242057731922,0.9426886490055906
2023-06-22,05:00:00,14863.44,14867.94,14825.44,14837.44,3785,19.83265786377281,14834.14,15141.04,0.022245981229792166,-2.0051462779307125,DOUBLE_BOTTOM_BULLISH,0.13310921560592662,1.0446546034895507,1.00893415575732
2023-07-12,17:00:00,15340.89,15383.39,15219.39,15327.74,14126,82.75453827940021,14981.14,15346.14,2.313575602390742,-0.11989985755375382,DOUBLE_TOP_BEARISH,0.029358535570149287,0.3046763580279984,1.355059519537784
2023-07-13,05:00:00,15358.69,15400.79,15354.94,15374.44,3712,83.46635030198456,14981.14,15383.39,2.6253008783043286,-0.05817963400784164,DOUBLE_TOP_BEARISH,0.2887910063716118,1.0471926131943667,1.4810295529463116
2023-07-13,09:00:00,15373.44,15433.59,15366.69,15418.84,5661,86.05486284289285,14981.14,15400.79,2.9216735175026782,0.11720177990868827,DOUBLE_TOP_BEARISH,0.3995112472793048,0.9978052823688447,0.952081998386385
2023-07-14,05:00:00,15585.14,15603.89,15581.14,15602.14,3410,97.47941864010578,15157.34,15616.34,2.934551840890283,-0.09093039726338391,DOUBLE_TOP_BEARISH,-0.23394226689415681,0.07883533925475025,-0.24676102124452157
2023-07-19,13:00:00,15889.04,15923.79,15865.29,15889.29,7760,85.44682703820644,15617.54,15912.99,1.740030760286191,-0.14893492674851747,DOUBLE_TOP_BEARISH,-0.34677446254678695,-0.7224992432009302,-0.879837928566985
2023-07-21,21:00:00,15538.64,15540.14,15412.39,15438.14,7996,17.503421450695072,15433.99,15790.49,0.026888704735454905,-2.2314063718098702,DOUBLE_BOTTOM_BULLISH,0.027529223079982436,0.25424047197395544,0.19270456155987703
2023-08-03,09:00:00,15383.64,15390.89,15261.29,15338.14,10116,14.163795803319616,15332.49,15763.09,0.03684985282885973,-2.6958546833139994,DOUBLE_BOTTOM_BULLISH,0.14506322148578643,0.22460350472743584,0.7214042902203361
2023-08-17,17:00:00,14871.39,14898.14,14797.54,14820.39,15401,14.766355140186661,14830.64,15111.14,-0.06911367277474202,-1.9240772039700513,DOUBLE_BOTTOM_BULLISH,-0.8940385509423168,-0.7921518934386992,-0.9895151207221918
2023-08-18,09:00:00,14701.99,14723.24,14665.24,14678.74,8386,17.99434558456666,14677.99,15090.64,0.005109691449578587,-2.7295065020436486,DOUBLE_BOTTOM_BULLISH,-0.6165379317298351,0.13182330363505562,0.7487018640564492
2023-08-23,13:00:00,15013.09,15063.59,14918.09,15057.09,11088,81.17588107566384,14887.34,15073.49,1.1402305583133052,-0.1088002844729365,DOUBLE_TOP_BEARISH,0.9148514088711696,1.7629568528845927,0.8570713198898279
2023-08-24,01:00:00,15296.54,15325.79,15254.04,15322.54,5736,82.59862580097267,14887.34,15303.84,2.9232891839643664,0.12219155453795079,DOUBLE_TOP_BEARISH,0.20884265924579082,-0.890191835035193,-3.297756116153073
2023-08-30,13:00:00,15352.64,15455.64,15351.89,15444.64,10587,80.1682074987159,14978.99,15445.89,3.1086875683874524,-0.008092767720086056,DOUBLE_TOP_BEARISH,0.10942307493085922,0.2544572097504448,0.6656030830113301
2023-08-30,17:00:00,15445.64,15500.04,15354.64,15461.54,13671,80.41093284291962,15026.74,15455.64,2.893508505504195,0.038173766987335725,DOUBLE_TOP_BEARISH,0.19920396027820816,0.14972635326105702,0.4692288090319545
2023-08-30,21:00:00,15460.54,15498.04,15428.54,15492.34,7072,80.11970652593635,15026.74,15500.04,3.0984764493163546,-0.04967729115538236,DOUBLE_TOP_BEARISH,-0.054220343731157694,-0.3124124567366817,0.15330156709702988
2023-08-31,01:00:00,15485.19,15495.19,15477.69,15483.94,2734,83.97868321640584,15026.74,15500.04,3.0425761010039487,-0.10387069968851928,DOUBLE_TOP_BEARISH,0.004843728405044194,0.41010233829374176,0.2970820088427106
2023-08-31,05:00:00,15484.19,15508.94,15464.44,15484.69,3351,81.7096649980747,15026.74,15500.04,3.047567203531842,-0.0990320024980604,DOUBLE_TOP_BEARISH,-0.2631631630985186,0.31902479158445946,0.22764420856988418
2023-08-31,17:00:00,15546.44,15585.69,15470.99,15534.09,13657,80.50186503899627,15340.64,15548.44,1.2610295267994083,-0.092292217097023,DOUBLE_TOP_BEARISH,-0.11587418381121778,-0.09108998338492719,-0.32670082380107235
2023-09-19,13:00:00,15259.24,15265.24,15132.19,15132.69,8480,15.66887759496953,15153.99,15275.99,-0.14055704141285083,-0.9380734080082488,DOUBLE_BOTTOM_BULLISH,0.4120219207556645,0.379311279091818,0.6849410118095305
2023-10-12,01:00:00,15276.79,15305.79,15272.54,15294.29,4109,81.47204719131244,15045.34,15286.84,1.6546651654266418,0.04873472869475135,DOUBLE_TOP_BEARISH,0.04478795681263102,-0.20595921745958784,-0.5528206932129643
2023-10-12,05:00:00,15293.79,15303.29,15287.29,15301.14,3662,81.66622446272208,15045.34,15305.79,1.7001942129589578,-0.030380659867941837,DOUBLE_TOP_BEARISH,0.061433331111286196,-0.9679017380404241,-0.6872036985479489
2023-10-12,09:00:00,15301.39,15321.04,15288.04,15310.54,6407,80.34977961040806,15110.84,15305.79,1.321567828128686,0.031034007391973886,DOUBLE_TOP_BEARISH,-0.3118766549057055,-0.7648325924493868,-1.3425391919553529
2023-10-20,01:00:00,14746.14,14749.14,14712.14,14730.64,5727,19.264567869635854,14731.69,15111.84,-0.0071274918220590525,-2.522525384069714,DOUBLE_BOTTOM_BULLISH,-0.05091428478328165,0.008485714130546941,-0.8020696996192945
2023-10-20,05:00:00,14730.39,14750.64,14721.44,14723.14,4407,13.807944050927958,14712.14,15111.84,0.0747681846420711,-2.57215534309522,DOUBLE_BOTTOM_BULLISH,0.13584058835275628,-0.3514875223627569,-0.8211563565924093
2023-10-20,17:00:00,14730.89,14755.64,14557.79,14671.39,17986,15.63205927532303,14690.89,15027.94,-0.13273532100505825,-2.372580673066309,DOUBLE_BOTTOM_BULLISH,-0.8577919338249378,-0.47132548449737643,0.20516120149488473
2023-10-20,21:00:00,14670.39,14675.14,14544.89,14545.54,8798,12.743076016499714,14557.79,15027.94,-0.08414738775597119,-3.2100208012541946,DOUBLE_BOTTOM_BULLISH,0.4602785458635355,-0.7376831661114066,0.7163707913215934
2023-11-03,21:00:00,15117.29,15154.04,15096.04,15115.04,5977,92.23837400513058,14704.19,15129.79,2.794101545205825,-0.09748978670556564,DOUBLE_TOP_BEARISH,-0.013231853835649789,0.2272570896272755,0.27522255978150595
2023-11-06,09:00:00,15123.04,15157.64,15116.74,15149.39,5854,88.66065619481363,14798.84,15154.04,2.3687667411770064,-0.030684886670494828,DOUBLE_TOP_BEARISH,0.011551620230253497,0.04785671238247877,-0.08647212858074513
2023-11-06,13:00:00,15148.89,15188.54,15122.04,15151.14,7879,90.37190862752499,14858.04,15157.64,1.9726693426589144,-0.042882665111455345,DOUBLE_TOP_BEARISH,-0.32340800758226773,-0.04422109491430288,0.5504536292318695
2023-11-14,17:00:00,15811.54,15846.79,15782.44,15799.44,11791,82.83911671924285,15413.54,15813.29,2.5036429009818613,-0.08758455704031459,DOUBLE_TOP_BEARISH,0.2718450780533924,0.4873590456370605,0.3531770746304886
2023-11-14,21:00:00,15799.19,15862.64,15770.19,15842.39,5956,81.05849582172695,15413.54,15846.79,2.782294009033606,-0.027765875612672696,DOUBLE_TOP_BEARISH,0.18179075253166405,0.4342779088256323,-0.29982849809908735
2023-12-11,21:00:00,16251.94,16262.94,16227.49,16257.94,5310,83.88888888888897,15886.19,16260.44,2.3400828014772577,-0.015374737706974718,DOUBLE_TOP_BEARISH,0.0984134521347723,0.0707346687218676,0.8851059851371061
2023-12-12,05:00:00,16274.19,16285.69,16268.94,16281.19,2879,83.31315088399136,15886.19,16290.19,2.486436332437167,-0.05524797439440546,DOUBLE_TOP_BEARISH,-0.07216917190942432,0.33259239650172767,0.7545517250274725
2023-12-12,09:00:00,16280.94,16296.44,16267.19,16269.44,4756,80.7816037173836,15986.84,16290.19,1.7677039364877634,-0.1273772742982126,DOUBLE_TOP_BEARISH,0.03165443924314319,0.8137956807363967,0.8325424845600027
2023-12-12,13:00:00,16269.19,16350.19,16204.59,16274.59,10961,82.02836372303665,16062.84,16296.44,1.318260033717574,-0.13407836312716376,DOUBLE_TOP_BEARISH,0.3732812931078448,0.823062209247672,0.8798992785686197
2023-12-12,17:00:00,16273.59,16338.34,16261.84,16335.34,11016,83.64602537685722,16062.84,16350.19,1.696462144925804,-0.09082463261895038,DOUBLE_TOP_BEARISH,0.40709284287930336,0.42056057602719454,0.38842166737882855
2023-12-13,01:00:00,16410.29,16420.04,16404.29,16408.54,3322,90.41233237247778,16062.84,16405.09,2.1521723431223916,0.021030058353844614,DOUBLE_TOP_BEARISH,-0.02742474345676093,0.0563730837722308,1.632991113164247
2023-12-13,05:00:00,16408.29,16417.04,16401.29,16404.04,2324,89.08603523104418,16062.84,16420.04,2.1241573719217817,-0.0974419063534559,DOUBLE_TOP_BEARISH,0.005181650373923404,-0.03200431113311111,1.700495731539308
2023-12-13,09:00:00,16403.04,16425.04,16400.14,16404.89,4603,95.56071574921458,16139.69,16420.04,1.6431542365435698,-0.09226530507843742,DOUBLE_TOP_BEARISH,0.07863508990308046,0.9990923438072518,1.5062581949650513
2023-12-13,13:00:00,16405.14,16464.04,16402.39,16417.79,7279,95.65449926460758,16204.59,16425.04,1.315676607677212,-0.0441399229469152,DOUBLE_TOP_BEARISH,-0.11572812175085685,1.575729741944566,1.4362469004658924
2023-12-14,05:00:00,16675.99,16688.99,16656.49,16682.99,3825,92.88669155483808,16204.59,16692.24,2.952249948934231,-0.05541497126808624,DOUBLE_TOP_BEARISH,-0.18581800984116156,-1.2518739146879676,-0.6248879847077772
2023-12-20,01:00:00,16842.99,16865.74,16842.74,16863.49,2988,88.93436838390957,16629.04,16846.44,1.4098829517518794,0.10120832650698254,DOUBLE_TOP_BEARISH,-0.05336973544622139,-0.15328974014277102,-1.3037040375390987
2023-12-20,05:00:00,16863.74,16867.74,16848.24,16854.49,2568,84.99143702319772,16637.24,16865.74,1.305805530244199,-0.06670326946816445,DOUBLE_TOP_BEARISH,-0.3408587266657177,0.03263225407591686,-1.1100899522916574
