trade_date,trade_time,open,high,low,close,volume,sma,std,upper_band,lower_band,candle_range,body_size,body_to_range,doji,signal,forward_1,forward_3,forward_6
1972-06-13,00:00:00,0.6184,0.6186,0.6184,0.6184,41,0.6156400000000001,0.0009848323394688156,0.6176096646789377,0.6136703353210624,0.000200000000000089,0.0,0.0,True,BB_DOJI_BEARISH,-0.09702457956014457,-0.17787839586028298,-0.5659767141008971
1972-06-23,00:00:00,0.6213,0.6221,0.6203,0.6212,351,0.6164099999999999,0.0017170660410989295,0.6198441320821978,0.612975867917802,0.0018000000000000238,9.999999999998899e-05,0.055555555555548704,True,BB_DOJI_BEARISH,0.06439150032196829,-0.27366387636830714,-0.08048937540243802
1972-10-03,00:00:00,0.6088,0.6088,0.6084,0.6088,81,0.612035,0.0014833372757775602,0.6150016745515551,0.6090683254484449,0.00039999999999995595,0.0,0.0,True,BB_DOJI_BULLISH,0.24638633377134458,0.44349540078844213,0.06570302233902035
1972-11-30,00:00:00,0.6129,0.6129,0.6124,0.6129,101,0.61046,0.0010205261800849265,0.6125010523601698,0.6084189476398302,0.0004999999999999449,0.0,0.0,True,BB_DOJI_BEARISH,0.06526350138684221,-0.06526350138684221,-0.16315875346712366
1972-12-01,00:00:00,0.6133,0.6134,0.6132,0.6133,41,0.61059,0.0012021472017872648,0.6129942944035744,0.6081857055964255,0.00019999999999997797,0.0,0.0,True,BB_DOJI_BEARISH,-0.1630523398010763,-0.27718897766181705,-0.2608837436817112
1973-01-26,00:00:00,0.6146,0.6148,0.6146,0.6146,41,0.61075,0.00190939505438577,0.6145687901087715,0.6069312098912285,0.00019999999999997797,0.0,0.0,True,BB_DOJI_BEARISH,0.6345590628050788,0.8786202408070225,0.9599739668076824
1973-02-15,00:00:00,0.6623,0.6623,0.662,0.6623,61,0.623615,0.016898965243937608,0.6574129304878753,0.5898170695121248,0.00029999999999996696,0.0,0.0,True,BB_DOJI_BEARISH,-0.31707685338970115,-0.3019779556092408,2.3403291559716077
1973-05-07,00:00:00,0.6855,0.6856,0.6855,0.6855,21,0.6896100000000001,0.0018595132356781865,0.6933290264713564,0.6858909735286437,9.999999999998899e-05,0.0,0.0,True,BB_DOJI_BULLISH,0.3792851932895765,0.4814004376367571,2.7716994894237805
1973-05-14,00:00:00,0.7001,0.7025,0.6978,0.7002,931,0.6900350000000001,0.0029442674006097598,0.6959235348012196,0.6841464651987805,0.0047000000000000375,0.00010000000000010001,0.02127659574470196,True,BB_DOJI_BEARISH,0.6141102542130777,0.11425307055125847,1.785204227363604
1973-05-18,00:00:00,0.7086,0.7119,0.706,0.7088,1161,0.69249,0.006721364209896637,0.7059327284197934,0.6790472715802067,0.005900000000000016,0.00019999999999997797,0.03389830508474193,True,BB_DOJI_BEARISH,0.6772009029345409,0.33860045146727835,0.7618510158013488
1973-06-28,00:00:00,0.794,0.797,0.7913,0.7942,1121,0.75669,0.015112243206643158,0.7869144864132863,0.7264655135867136,0.005700000000000038,0.00019999999999997797,0.03508771929824151,True,BB_DOJI_BEARISH,1.221354822462847,3.7899773356837088,5.250566607907323
1973-07-02,00:00:00,0.8146,0.8155,0.8143,0.8146,241,0.76359,0.020833194666202353,0.8052563893324047,0.7219236106675953,0.0011999999999999789,0.0,0.0,True,BB_DOJI_BEARISH,1.1907684753253183,5.254112447827162,0.06137981831574466
1973-07-03,00:00:00,0.8245,0.8274,0.8218,0.8243,1101,0.767245,0.024614319217199438,0.8164736384343988,0.7180163615656011,0.005600000000000049,0.00019999999999997797,0.035714285714281466,True,BB_DOJI_BEARISH,2.5476161591653548,1.4072546403008546,-0.6187067815115848
1973-07-05,00:00:00,0.8452,0.851,0.8396,0.8453,2271,0.77254,0.029261010523253906,0.8310620210465078,0.7140179789534922,0.011399999999999966,0.00010000000000010001,0.008771929824570203,True,BB_DOJI_BEARISH,1.4314444575890215,-3.2651129776410817,-2.9575298710516997
1973-07-06,00:00:00,0.8576,0.8645,0.8508,0.8574,2721,0.77842,0.03379952662390204,0.846019053247804,0.710820946752196,0.013700000000000045,0.00019999999999997797,0.014598540145983746,True,BB_DOJI_BEARISH,-2.5075810590156373,-4.933519944016796,-3.2306974574294443
1973-08-15,00:00:00,0.7911,0.7928,0.7892,0.7913,701,0.83162,0.01829237977668619,0.8682047595533724,0.7950352404466277,0.0035999999999999366,0.00019999999999997797,0.05555555555555042,True,BB_DOJI_BULLISH,-0.16428661695942978,2.2873752053582717,-0.31593580184507236
1973-10-30,00:00:00,0.8,0.8011,0.7987,0.8002,461,0.8108700000000001,0.0048852193830833095,0.8206404387661667,0.8010995612338335,0.0024000000000000687,0.00019999999999997797,0.08333333333332177,True,BB_DOJI_BULLISH,-0.06248437890528068,-0.0874781304673874,-4.373906523369161
1973-11-07,00:00:00,0.7648,0.7668,0.7626,0.765,821,0.80611,0.012555179262582926,0.8312203585251658,0.7809996414748341,0.0042000000000000925,0.00019999999999997797,0.04761904761904132,True,BB_DOJI_BULLISH,0.02614379084967032,-2.549019607843132,-1.895424836601316
1974-01-08,00:00:00,0.6803,0.6804,0.6802,0.6803,41,0.731015,0.022730023618203452,0.7764750472364069,0.685554952763593,0.00019999999999997797,0.0,0.0,True,BB_DOJI_BULLISH,3.1456710274878694,3.4396589739820636,2.469498750551233
1974-03-20,00:00:00,0.7537,0.7554,0.7519,0.7537,701,0.73586,0.005577341377572067,0.747014682755144,0.7247053172448559,0.0034999999999999476,0.0,0.0,True,BB_DOJI_BEARISH,1.6452169298129184,2.3882181239219866,3.436380522754401
1974-03-28,00:00:00,0.7796,0.7817,0.7768,0.7796,981,0.7463850000000001,0.01562903084848879,0.7776430616969776,0.7151269383030225,0.004899999999999904,0.0,0.0,True,BB_DOJI_BEARISH,-0.8722421754745918,-1.0903027193432469,-1.11595690097485
1974-04-24,00:00:00,0.7889,0.7889,0.7887,0.7889,41,0.77076,0.007640983678740225,0.7860419673574804,0.7554780326425196,0.000200000000000089,0.0,0.0,True,BB_DOJI_BEARISH,-0.46900747876790927,1.191532513626564,0.6718215236405084
1974-04-26,00:00:00,0.7921,0.7933,0.7913,0.7923,381,0.7720149999999999,0.009369562984800413,0.7907541259696007,0.7532758740303991,0.0020000000000000018,0.00019999999999997797,0.0999999999999889,True,BB_DOJI_BEARISH,0.7572889057175319,0.4417518616685533,1.300012621481759
1974-07-24,00:00:00,0.779,0.7798,0.7778,0.7788,381,0.767475,0.0032588139592328804,0.7739926279184658,0.7609573720815342,0.0020000000000000018,0.00019999999999997797,0.0999999999999889,True,BB_DOJI_BEARISH,-1.5023112480739655,-2.336928608115048,-2.4653312788906
1974-07-30,00:00:00,0.7564,0.7568,0.7558,0.7565,191,0.76669,0.004316419081142319,0.7753228381622846,0.7580571618377153,0.0010000000000000009,9.999999999998899e-05,0.0999999999999889,True,BB_DOJI_BULLISH,0.38334434897554714,0.5816259087904918,-0.21150033046925776
1974-10-04,00:00:00,0.7463,0.7475,0.7456,0.7464,371,0.736645,0.003296166034373941,0.7432373320687479,0.7300526679312521,0.0019000000000000128,9.999999999998899e-05,0.05263157894736227,True,BB_DOJI_BEARISH,0.38853161843515727,2.3445873526259478,1.339764201500537
1974-10-07,00:00:00,0.7493,0.7493,0.7491,0.7493,41,0.73746,0.004230266882193304,0.7459205337643866,0.7289994662356134,0.00019999999999997797,0.0,0.0,True,BB_DOJI_BEARISH,0.05338315761378179,0.9075136794341423,1.2011210463098905
1974-11-07,00:00:00,0.7709,0.771,0.7709,0.7709,21,0.75976,0.004484405728374912,0.7687288114567498,0.7507911885432502,9.999999999998899e-05,0.0,0.0,True,BB_DOJI_BEARISH,-0.5448177454922793,-0.7912829160721228,3.70994940978077
1974-11-14,00:00:00,0.7776,0.7789,0.7765,0.7775,471,0.762185,0.005497489857806085,0.7731799797156121,0.7511900202843879,0.0024000000000000687,9.999999999998899e-05,0.041666666666660884,True,BB_DOJI_BEARISH,0.2829581993569106,1.3376205787781448,1.3376205787781448
1974-11-18,00:00:00,0.7992,0.8021,0.7964,0.7995,1111,0.765315,0.010380359744290631,0.7860757194885812,0.7445542805114187,0.005700000000000038,0.00029999999999996696,0.05263157894736227,True,BB_DOJI_BEARISH,-1.4509068167604684,-3.2020012507817333,-0.7004377736084976
1975-04-04,00:00:00,0.8229,0.8237,0.8221,0.823,311,0.838935,0.006788789133164111,0.8525125782663282,0.8253574217336718,0.0015999999999999348,9.999999999998899e-05,0.06249999999999566,True,BB_DOJI_BULLISH,0.12150668286755784,0.1822600243013435,-0.8505467800729049
