trade_date,trade_time,open,high,low,close,volume,prev_day_high,prev_day_low,body,upper_wick,lower_wick,range,bullish_pinbar,bearish_pinbar,signal,forward_1,forward_3,forward_6
1999-12-03,04:00:00,1.0015,1.0023,0.9995,1.0016,873,1.0107,1.0,9.999999999998899e-05,0.0006999999999999229,0.0020000000000000018,0.0027999999999999137,True,False,BULLISH_SWEEP_PINBAR,0.09984025559104331,-0.019968051118208662,0.039936102236417324
1999-12-06,08:00:00,1.0017,1.0028,0.9991,1.0028,1168,1.0042,0.9993,0.0010999999999998789,0.0,0.0026000000000000467,0.0036999999999999256,True,False,BULLISH_SWEEP_PINBAR,1.3761467889908292,1.9844435580374982,2.1041084962106225
1999-12-07,12:00:00,1.0239,1.0297,1.0214,1.0234,1737,1.0263,0.9991,0.0004999999999999449,0.005800000000000027,0.0020000000000000018,0.008299999999999974,False,True,BEARISH_SWEEP_PINBAR,-0.10748485440688889,0.14657025600936435,0.02931405120187287
1999-12-10,16:00:00,1.0148,1.0167,1.0112,1.0159,1448,1.0285,1.0152,0.001100000000000101,0.0007999999999999119,0.0035999999999998256,0.005499999999999838,True,False,BULLISH_SWEEP_PINBAR,-0.2165567477113869,-0.10827837385570438,-0.33467861009942607
1999-12-13,16:00:00,1.0123,1.0136,1.0107,1.0125,1105,1.0228,1.0112,0.00019999999999997797,0.001100000000000101,0.0016000000000000458,0.0029000000000001247,True,False,BULLISH_SWEEP_PINBAR,0.14814814814815377,0.12839506172840287,-0.612345679012344
1999-12-22,16:00:00,1.0074,1.0091,1.0055,1.0083,1497,1.0154,1.0073,0.0008999999999999009,0.0008000000000001339,0.0019000000000000128,0.0036000000000000476,True,False,BULLISH_SWEEP_PINBAR,0.09917683229198769,0.019835366458393136,0.7140731925022409
1999-12-27,16:00:00,1.0131,1.014,1.0113,1.0135,1453,1.0172,1.0114,0.000400000000000178,0.0004999999999999449,0.0017999999999998018,0.0026999999999999247,True,False,BULLISH_SWEEP_PINBAR,-0.029600394671925694,-0.009866798223975232,-0.6413418845584777
2000-01-05,20:00:00,1.0326,1.0349,1.0301,1.0323,831,1.034,1.0213,0.00029999999999996696,0.0022999999999999687,0.0021999999999999797,0.0047999999999999154,False,True,BEARISH_SWEEP_PINBAR,0.0,0.20342923568729931,-0.03874842584519577
2000-01-07,16:00:00,1.0287,1.0315,1.026,1.0293,1344,1.0415,1.0272,0.000600000000000156,0.0021999999999999797,0.0026999999999999247,0.00550000000000006,True,False,BULLISH_SWEEP_PINBAR,0.04857670261342125,-0.029146021568074318,-0.4371903235208559
2000-01-19,08:00:00,1.0146,1.0165,1.0131,1.0139,1490,1.0142,1.0072,0.0006999999999999229,0.0019000000000000128,0.0008000000000001339,0.0034000000000000696,False,True,BEARISH_SWEEP_PINBAR,-0.3156129795837944,-0.12821777295592057,-0.12821777295592057
2000-01-21,08:00:00,1.017,1.0193,1.016,1.0163,2002,1.0188,1.0073,0.0006999999999999229,0.0023000000000001908,0.00029999999999996696,0.0033000000000000806,False,True,BEARISH_SWEEP_PINBAR,-0.37390534291056043,-0.7478106858211209,-1.2397914001771075
2000-01-28,04:00:00,0.9873,0.9885,0.9864,0.9876,450,1.003,0.9868,0.000300000000000078,0.0009000000000000119,0.0008999999999999009,0.0020999999999999908,True,False,BULLISH_SWEEP_PINBAR,-0.34426893479142057,-1.1340623734305375,-0.7290400972053447
2000-02-02,20:00:00,0.9771,0.9808,0.974,0.9762,1239,0.9782,0.9667,0.0009000000000000119,0.0037000000000000366,0.0021999999999999797,0.006800000000000028,False,True,BEARISH_SWEEP_PINBAR,0.040975209997958104,-0.24585125998770313,1.454619954927268
2000-02-23,08:00:00,1.0063,1.0089,1.0039,1.0052,1234,1.0081,0.9868,0.0010999999999998789,0.0025999999999999357,0.0013000000000000789,0.004999999999999893,False,True,BEARISH_SWEEP_PINBAR,0.07958615200954157,-0.19896538002387598,-0.766016713091926
2000-03-02,08:00:00,0.9747,0.9793,0.9729,0.9738,1583,0.9767,0.9626,0.0009000000000000119,0.0045999999999999375,0.0009000000000000119,0.006399999999999961,False,True,BEARISH_SWEEP_PINBAR,-0.2978024234955857,-0.8215239268843713,-0.8215239268843713
2000-03-09,12:00:00,0.9617,0.9638,0.9595,0.9616,1664,0.9631,0.9521,9.999999999998899e-05,0.0020999999999999908,0.0020999999999999908,0.0042999999999999705,False,True,BEARISH_SWEEP_PINBAR,0.6967554076539142,0.48876871880200057,0.010399334442594528
2000-04-11,08:00:00,0.9628,0.9643,0.9617,0.9622,1800,0.9629,0.9534,0.0005999999999999339,0.0015000000000000568,0.000500000000000056,0.0026000000000000467,False,True,BEARISH_SWEEP_PINBAR,-0.2494283932654405,-0.29099979214300814,-0.44689253793390993
2000-04-20,16:00:00,0.9365,0.9401,0.9353,0.9367,1356,0.9491,0.9355,0.00019999999999997797,0.0034000000000000696,0.0011999999999999789,0.0048000000000000265,True,False,BULLISH_SWEEP_PINBAR,0.12810931995302433,0.2455428632432976,0.19216397992954243
2000-04-27,12:00:00,0.9212,0.9249,0.9137,0.9213,1925,0.9249,0.9175,9.999999999998899e-05,0.0036000000000000476,0.007500000000000062,0.011200000000000099,True,False,BULLISH_SWEEP_PINBAR,-1.4978834255942728,-1.1179854553348503,-0.9985889503961778
2000-04-28,12:00:00,0.91,0.9137,0.903,0.9121,1987,0.9249,0.9059,0.0020999999999999908,0.0015999999999999348,0.007000000000000006,0.010699999999999932,True,False,BULLISH_SWEEP_PINBAR,-0.20831049227058576,-0.3289113035851335,-0.48240324525820305
2000-05-05,20:00:00,0.8975,0.8988,0.8952,0.8969,804,0.8973,0.8847,0.0005999999999999339,0.0013000000000000789,0.0017000000000000348,0.0036000000000000476,False,True,BEARISH_SWEEP_PINBAR,0.4571301148400036,0.49057865982829296,0.07804660497267508
2000-05-10,00:00:00,0.9075,0.9093,0.9064,0.9072,602,0.908,0.8945,0.00029999999999996696,0.0018000000000000238,0.0008000000000000229,0.0029000000000000137,False,True,BEARISH_SWEEP_PINBAR,-0.033068783068779424,0.4850088183421472,-0.6062610229276962
2000-05-17,00:00:00,0.9005,0.9012,0.8984,0.9007,516,0.9121,0.8996,0.00019999999999997797,0.000500000000000056,0.0020999999999999908,0.0028000000000000247,True,False,BULLISH_SWEEP_PINBAR,0.14433218607750403,-0.7993782613522799,-0.643943599422662
2000-05-25,00:00:00,0.904,0.9048,0.9025,0.9044,501,0.913,0.9032,0.00039999999999995595,0.00040000000000006697,0.0015000000000000568,0.0023000000000000798,True,False,BULLISH_SWEEP_PINBAR,-0.011057054400706434,-0.38699690402476206,0.8624502432552
2000-06-15,00:00:00,0.9574,0.9585,0.9568,0.9575,468,0.9654,0.9572,9.999999999998899e-05,0.0010000000000000009,0.0006000000000000449,0.0017000000000000348,True,False,BULLISH_SWEEP_PINBAR,0.020887728459527726,-0.574412532637082,-0.3968668407310732
2000-06-15,04:00:00,0.9576,0.9583,0.9567,0.9577,469,0.9654,0.9572,9.999999999998899e-05,0.0006000000000000449,0.0009000000000000119,0.0016000000000000458,True,False,BULLISH_SWEEP_PINBAR,-0.3654589119766051,-0.5116424767672565,-0.37590059517594737
2000-06-19,08:00:00,0.9651,0.9693,0.9629,0.9632,1484,0.966,0.9496,0.0019000000000000128,0.0042000000000000925,0.00029999999999996696,0.006400000000000072,False,True,BEARISH_SWEEP_PINBAR,-0.09343853820596978,-0.6852159468438476,-0.6021594684385295
2000-07-04,12:00:00,0.9484,0.9497,0.947,0.9486,1434,0.9547,0.9481,0.00019999999999997797,0.0010999999999999899,0.0014000000000000679,0.0027000000000000357,True,False,BULLISH_SWEEP_PINBAR,0.27408812987561104,0.3057136833227929,0.6219692177946464
2000-07-07,00:00:00,0.9505,0.9515,0.9492,0.951,453,0.9599,0.9498,0.0004999999999999449,0.000500000000000056,0.0012999999999999678,0.0022999999999999687,True,False,BULLISH_SWEEP_PINBAR,-0.0841219768664471,-0.41009463722396466,-0.31545741324921167
2000-07-07,08:00:00,0.9501,0.9518,0.9475,0.9506,1423,0.9599,0.9498,0.000500000000000056,0.0011999999999999789,0.0025999999999999357,0.0042999999999999705,True,False,BULLISH_SWEEP_PINBAR,-0.3681885125184039,-0.284031138228491,0.09467704607616367
2000-07-28,04:00:00,0.9322,0.9332,0.9312,0.9323,497,0.9444,0.9315,9.999999999998899e-05,0.0009000000000000119,0.0010000000000000009,0.0020000000000000018,True,False,BULLISH_SWEEP_PINBAR,-0.3968679609567775,-0.9117236940898921,-0.9653544996245852
2000-08-07,16:00:00,0.9089,0.9112,0.9065,0.9079,1396,0.9101,0.9011,0.0010000000000000009,0.0022999999999999687,0.0014000000000000679,0.0047000000000000375,False,True,BEARISH_SWEEP_PINBAR,-0.08811543121489403,0.011014428901860225,-0.6608657341116869
2000-08-18,08:00:00,0.9158,0.9184,0.9134,0.9157,1472,0.9175,0.9115,9.999999999998899e-05,0.0026000000000000467,0.0022999999999999687,0.0050000000000000044,False,True,BEARISH_SWEEP_PINBAR,-0.8299661461177176,-0.971934039532588,-1.2886316479196158
2000-08-24,00:00:00,0.9017,0.9036,0.9002,0.9008,494,0.9019,0.8909,0.0008999999999999009,0.0019000000000000128,0.0006000000000000449,0.0033999999999999586,False,True,BEARISH_SWEEP_PINBAR,0.15541740674955115,0.24422735346358565,0.0
2000-08-30,16:00:00,0.8919,0.8941,0.8907,0.8921,1199,0.9023,0.8913,0.00019999999999997797,0.0020000000000000018,0.0011999999999999789,0.0033999999999999586,True,False,BULLISH_SWEEP_PINBAR,0.22419011321600738,0.19056159623361,-0.6501513283264239
2000-08-31,00:00:00,0.894,0.8957,0.8936,0.8939,457,0.8944,0.8867,9.999999999998899e-05,0.0017000000000000348,0.000300000000000078,0.002100000000000102,False,True,BEARISH_SWEEP_PINBAR,-0.011186933661482155,-0.2796733415370911,-0.39154267815192506
2000-09-12,08:00:00,0.8595,0.8635,0.8543,0.8607,1716,0.8725,0.8565,0.0011999999999999789,0.0028000000000000247,0.0052000000000000934,0.009200000000000097,True,False,BULLISH_SWEEP_PINBAR,0.19751365167887008,0.37179040316021617,0.37179040316021617
2000-09-20,04:00:00,0.8495,0.851,0.8468,0.8496,948,0.8565,0.8476,9.999999999998899e-05,0.0013999999999999568,0.0027000000000000357,0.0041999999999999815,True,False,BULLISH_SWEEP_PINBAR,-0.4943502824858735,-0.27071563088511874,-0.31779661016949573
2000-10-02,08:00:00,0.8827,0.8858,0.8814,0.8826,1280,0.8849,0.8748,9.999999999998899e-05,0.0030999999999999917,0.0012000000000000899,0.0044000000000000705,False,True,BEARISH_SWEEP_PINBAR,-0.38522547020168474,-0.634489009743944,-0.6004985270790938
2000-10-06,20:00:00,0.8681,0.8702,0.8676,0.8682,842,0.8789,0.8678,9.999999999998899e-05,0.0020000000000000018,0.0004999999999999449,0.0025999999999999357,True,False,BULLISH_SWEEP_PINBAR,0.11518083390923761,0.12669891730016009,0.0575904169546252
2000-10-10,12:00:00,0.8717,0.8746,0.8704,0.8707,1484,0.8712,0.8666,0.0010000000000000009,0.0029000000000000137,0.000300000000000078,0.0042000000000000925,False,True,BEARISH_SWEEP_PINBAR,-0.11485012059262673,0.1837601929481951,0.1837601929481951
2000-10-13,04:00:00,0.8627,0.8637,0.8594,0.8633,586,0.8685,0.8612,0.0005999999999999339,0.00040000000000006697,0.0032999999999999696,0.0042999999999999705,True,False,BULLISH_SWEEP_PINBAR,0.22008571759527545,-0.729757905710642,-1.0309278350515358
2000-10-20,16:00:00,0.8427,0.8444,0.8351,0.8437,1557,0.8446,0.8382,0.0010000000000000009,0.0007000000000000339,0.007600000000000051,0.009300000000000086,True,False,BULLISH_SWEEP_PINBAR,-0.201493421832409,-0.46224961479198934,-0.8889415669076629
2000-10-24,04:00:00,0.8361,0.8368,0.8344,0.8364,900,0.8424,0.8346,0.000300000000000078,0.00039999999999995595,0.0016999999999999238,0.0023999999999999577,True,False,BULLISH_SWEEP_PINBAR,0.05978000956479494,-0.04782400765184923,0.11956001912960315
2000-10-31,12:00:00,0.8404,0.8431,0.8387,0.8409,2034,0.853,0.8389,0.0004999999999999449,0.0021999999999999797,0.0017000000000000348,0.0043999999999999595,True,False,BULLISH_SWEEP_PINBAR,0.7729813295278941,0.9989297181591241,1.7362349863241835
2000-11-20,16:00:00,0.8483,0.8503,0.8466,0.8489,1352,0.8578,0.8472,0.0005999999999999339,0.0013999999999999568,0.0017000000000000348,0.0036999999999999256,True,False,BULLISH_SWEEP_PINBAR,0.3180586641536148,0.2709388620567757,-0.38873836729885375
2000-11-28,04:00:00,0.8523,0.8531,0.8516,0.8519,740,0.8527,0.8387,0.00039999999999995595,0.0008000000000000229,0.00029999999999996696,0.0014999999999999458,False,True,BEARISH_SWEEP_PINBAR,0.07043080173729839,0.36389247564268007,0.6808310834605033
2000-11-29,20:00:00,0.8576,0.86,0.8566,0.8575,983,0.8582,0.8502,9.999999999998899e-05,0.0023999999999999577,0.0009000000000000119,0.0033999999999999586,False,True,BEARISH_SWEEP_PINBAR,-0.02332361516036023,0.8163265306122457,1.7259475218658802
2000-12-01,12:00:00,0.8742,0.879,0.8726,0.8727,1718,0.8738,0.8567,0.0014999999999999458,0.0048000000000000265,9.999999999998899e-05,0.006399999999999961,False,True,BEARISH_SWEEP_PINBAR,0.38959550819295957,0.5270998052022388,2.268820900653137
2000-12-13,12:00:00,0.8748,0.8776,0.8737,0.8753,1943,0.884,0.8752,0.0004999999999999449,0.0023000000000000798,0.0010999999999999899,0.0039000000000000146,True,False,BULLISH_SWEEP_PINBAR,0.0,0.15994516165886757,0.9825202787615734
2001-01-02,04:00:00,0.9388,0.9397,0.9367,0.9393,864,0.9425,0.939,0.000500000000000056,0.00039999999999995595,0.0020999999999999908,0.0030000000000000027,True,False,BULLISH_SWEEP_PINBAR,0.6920046843393964,0.7771744916427098,1.2349622058980032
2001-01-04,00:00:00,0.929,0.9312,0.9262,0.9299,1170,0.9573,0.9275,0.0008999999999999009,0.0013000000000000789,0.0028000000000000247,0.0050000000000000044,True,False,BULLISH_SWEEP_PINBAR,0.07527691149586342,1.8066458759006385,2.494891923862781
2001-01-12,08:00:00,0.9545,0.958,0.9516,0.9535,1693,0.9553,0.9362,0.0010000000000000009,0.0034999999999999476,0.0019000000000000128,0.006399999999999961,False,True,BEARISH_SWEEP_PINBAR,0.12585212375458613,-0.16780283167278928,-0.8180388044048273
2001-01-16,08:00:00,0.9408,0.9435,0.9384,0.9416,1475,0.9527,0.9409,0.0008000000000000229,0.0019000000000000128,0.0023999999999999577,0.005099999999999993,True,False,BULLISH_SWEEP_PINBAR,-0.07434154630416673,-0.04248088360237425,-0.22302463891248842
2001-01-26,00:00:00,0.9244,0.9257,0.9231,0.9241,990,0.9247,0.9115,0.00029999999999996696,0.0012999999999999678,0.0010000000000000009,0.0025999999999999357,False,True,BEARISH_SWEEP_PINBAR,-0.1406774158640925,-0.12985607618222905,-0.10821339681852624
2001-01-30,20:00:00,0.9267,0.9282,0.9254,0.9261,941,0.9262,0.9174,0.0005999999999999339,0.0015000000000000568,0.0007000000000000339,0.0028000000000000247,False,True,BEARISH_SWEEP_PINBAR,-0.010797969981642262,0.48590864917394977,1.1337868480725573
2001-02-02,20:00:00,0.9355,0.9368,0.933,0.9362,1304,0.9445,0.9357,0.0007000000000000339,0.0005999999999999339,0.0024999999999999467,0.0037999999999999146,True,False,BULLISH_SWEEP_PINBAR,0.192266609698773,0.3524887844477643,0.27771843623156756
2001-02-22,16:00:00,0.9051,0.9101,0.9014,0.9065,1783,0.9184,0.9057,0.0013999999999999568,0.0036000000000000476,0.0037000000000000366,0.008700000000000041,True,False,BULLISH_SWEEP_PINBAR,-0.07722007722006873,-0.24269167126309762,0.35300606729177947
2001-02-27,16:00:00,0.9155,0.9211,0.9127,0.9131,1735,0.9187,0.9077,0.0023999999999999577,0.005600000000000049,0.00040000000000006697,0.008400000000000074,False,True,BEARISH_SWEEP_PINBAR,0.5256817435111188,0.4599715255722244,0.8542328332055666
2001-03-21,00:00:00,0.9097,0.9127,0.909,0.9096,1296,0.91,0.8986,9.999999999998899e-05,0.0030000000000000027,0.0005999999999999339,0.0036999999999999256,False,True,BEARISH_SWEEP_PINBAR,-0.010993843447668095,-1.253298153034297,-1.5281442392260238
2001-03-27,12:00:00,0.8953,0.898,0.8945,0.8947,1743,0.8972,0.8884,0.0005999999999999339,0.0027000000000000357,0.000200000000000089,0.0035000000000000586,False,True,BEARISH_SWEEP_PINBAR,-0.3800156477031485,-0.2570694087403688,-0.793562087850688
2001-04-02,08:00:00,0.8764,0.878,0.8742,0.8773,1755,0.8873,0.8749,0.0009000000000000119,0.0007000000000000339,0.0021999999999999797,0.0038000000000000256,True,False,BULLISH_SWEEP_PINBAR,0.21657357802348262,0.2735666248717735,1.025874843269122
2001-04-06,12:00:00,0.8997,0.9014,0.8923,0.9005,2161,0.9093,0.8941,0.0007999999999999119,0.0009000000000000119,0.007400000000000073,0.009099999999999997,True,False,BULLISH_SWEEP_PINBAR,0.4553026096612985,0.26651860077735356,0.04441976679623176
2001-04-10,08:00:00,0.8969,0.8994,0.8953,0.8972,1857,0.905,0.8962,0.00029999999999996696,0.0021999999999999797,0.0016000000000000458,0.0040999999999999925,True,False,BULLISH_SWEEP_PINBAR,-0.133749442710653,-0.92510031208203,-0.8693713776192632
2001-04-11,20:00:00,0.8878,0.8886,0.8855,0.8884,1157,0.8994,0.8865,0.0005999999999999339,0.00019999999999997797,0.0023000000000000798,0.0030999999999999917,True,False,BULLISH_SWEEP_PINBAR,-0.02251238180999302,-0.18009905447995664,0.3939666816749278
2001-04-20,12:00:00,0.8984,0.9017,0.8957,0.8973,2050,0.8987,0.8807,0.0010999999999999899,0.0032999999999999696,0.0015999999999999348,0.005999999999999894,False,True,BEARISH_SWEEP_PINBAR,0.7466844979382636,0.9695753928452069,0.4903599687952702
2001-04-25,08:00:00,0.8927,0.8949,0.8909,0.8935,1727,0.9021,0.893,0.0007999999999999119,0.0014000000000000679,0.0018000000000000238,0.0040000000000000036,True,False,BULLISH_SWEEP_PINBAR,0.3357582540570792,0.3917179630665986,0.24622271964186804
2001-04-27,08:00:00,0.9031,0.9055,0.9006,0.9021,1817,0.9045,0.8946,0.0010000000000000009,0.0023999999999999577,0.0015000000000000568,0.0049000000000000155,False,True,BEARISH_SWEEP_PINBAR,-0.15519343753464893,-1.0974393082806806,-1.4078261833499661
2001-05-09,08:00:00,0.8837,0.8855,0.8819,0.8844,1636,0.8916,0.8823,0.0006999999999999229,0.0010999999999999899,0.0018000000000000238,0.0035999999999999366,True,False,BULLISH_SWEEP_PINBAR,-0.05653550429669211,0.1696065128901014,0.2826775214834982
2001-05-14,08:00:00,0.8755,0.8761,0.873,0.8759,1600,0.8821,0.8736,0.00040000000000006697,0.00019999999999997797,0.0024999999999999467,0.0030999999999999917,True,False,BULLISH_SWEEP_PINBAR,-0.2740038817216529,-0.19408608288617818,-0.04566731362028393
2001-05-17,08:00:00,0.8853,0.8881,0.8821,0.8841,1944,0.8868,0.8743,0.0011999999999999789,0.0028000000000000247,0.0020000000000000018,0.006000000000000005,False,True,BEARISH_SWEEP_PINBAR,-0.4298156317158721,-0.15835312747426272,-0.5429250084832062
2001-05-24,04:00:00,0.8538,0.8576,0.8494,0.8555,1559,0.8665,0.8547,0.0017000000000000348,0.0020999999999999908,0.0043999999999999595,0.008199999999999985,True,False,BULLISH_SWEEP_PINBAR,0.26884862653418684,0.36236119228521235,0.32729398012856964
2001-05-25,08:00:00,0.8585,0.8629,0.8554,0.857,1797,0.8613,0.8494,0.0015000000000000568,0.0043999999999999595,0.0015999999999999348,0.007499999999999951,False,True,BEARISH_SWEEP_PINBAR,0.035005834305713766,0.5134189031505333,0.35005834305717654
2001-06-01,16:00:00,0.8455,0.8497,0.8431,0.8462,1582,0.857,0.8439,0.0006999999999999229,0.0035000000000000586,0.0024000000000000687,0.00660000000000005,True,False,BULLISH_SWEEP_PINBAR,0.22453320727960444,0.6381470101630905,-0.11817537225242271
2001-06-05,08:00:00,0.8437,0.8452,0.8424,0.8442,1598,0.854,0.844,0.0004999999999999449,0.0010000000000000009,0.0012999999999999678,0.0027999999999999137,True,False,BULLISH_SWEEP_PINBAR,0.3553660270078184,1.2082444918265929,1.1016346837242463
2001-06-06,12:00:00,0.8534,0.856,0.8517,0.8522,1661,0.8549,0.8424,0.0012000000000000899,0.0025999999999999357,0.0004999999999999449,0.0042999999999999705,False,True,BEARISH_SWEEP_PINBAR,-0.6101854024876769,-0.6336540718141236,-0.539779394508324
2001-06-11,08:00:00,0.8512,0.8542,0.8481,0.8498,1653,0.852,0.8457,0.0013999999999999568,0.0030000000000000027,0.0017000000000000348,0.006099999999999994,False,True,BEARISH_SWEEP_PINBAR,-0.5530713108966859,-0.7531183807954768,-0.31772181689809786
2001-06-21,04:00:00,0.8554,0.8561,0.8545,0.8552,1146,0.8558,0.8495,0.000200000000000089,0.0006999999999999229,0.0006999999999999229,0.0015999999999999348,False,True,BEARISH_SWEEP_PINBAR,0.19878391019644936,0.12862488306828693,-0.16370439663236167
2001-07-04,00:00:00,0.8479,0.8509,0.8463,0.8464,1306,0.8506,0.8454,0.0014999999999999458,0.0030000000000000027,9.999999999998899e-05,0.0045999999999999375,False,True,BEARISH_SWEEP_PINBAR,0.05907372400755493,-0.16540642722118004,0.02362948960302197
2001-07-04,20:00:00,0.8453,0.8477,0.8429,0.8465,1215,0.8506,0.8454,0.0011999999999999789,0.0011999999999999789,0.0024000000000000687,0.0048000000000000265,True,False,BULLISH_SWEEP_PINBAR,0.011813349084464145,-0.6261075014766784,-1.1695215593620814
2001-07-06,04:00:00,0.8358,0.8371,0.8346,0.8362,1118,0.8481,0.8354,0.00040000000000006697,0.0008999999999999009,0.0011999999999999789,0.0024999999999999467,True,False,BULLISH_SWEEP_PINBAR,0.26309495336043764,1.1958861516383517,1.4470222434824205
2001-07-23,00:00:00,0.8705,0.8716,0.8699,0.8708,625,0.8788,0.8702,0.00029999999999996696,0.0008000000000000229,0.0006000000000000449,0.0017000000000000348,True,False,BULLISH_SWEEP_PINBAR,0.0,-0.4937988056959084,-0.16077170418007208
2001-07-23,04:00:00,0.8706,0.8714,0.8694,0.8708,1386,0.8788,0.8702,0.00019999999999997797,0.0005999999999999339,0.0012000000000000899,0.0020000000000000018,True,False,BULLISH_SWEEP_PINBAR,-0.24115755627009539,-0.10335323840147129,-0.1148369315571889
2001-07-26,00:00:00,0.8805,0.8815,0.8795,0.8803,893,0.8813,0.8714,0.00019999999999997797,0.0010000000000000009,0.0008000000000000229,0.0020000000000000018,False,True,BEARISH_SWEEP_PINBAR,0.011359763716913438,-0.4316710212427611,-0.34079291150744095
2001-07-26,08:00:00,0.8807,0.8825,0.8793,0.8804,1967,0.8813,0.8714,0.000300000000000078,0.0017999999999999128,0.0010999999999999899,0.0031999999999999806,False,True,BEARISH_SWEEP_PINBAR,-0.4429804634257173,-0.24988641526578598,-0.4202635165833628
2001-08-08,12:00:00,0.8755,0.8773,0.8737,0.876,1996,0.882,0.8749,0.000500000000000056,0.0012999999999999678,0.0017999999999999128,0.0035999999999999366,True,False,BULLISH_SWEEP_PINBAR,0.4337899543379025,0.559360730593609,1.1757990867579882
2001-08-29,00:00:00,0.9124,0.9138,0.9113,0.9118,905,0.9131,0.9026,0.0005999999999999339,0.0013999999999999568,0.000500000000000056,0.0024999999999999467,False,True,BEARISH_SWEEP_PINBAR,0.13160780872998232,-0.15354244351832286,-0.48256196534328477
2001-08-31,08:00:00,0.9182,0.92,0.9166,0.9174,2112,0.9187,0.9055,0.0008000000000000229,0.0018000000000000238,0.0008000000000000229,0.0034000000000000696,False,True,BEARISH_SWEEP_PINBAR,-0.2725092653150149,-0.5341181600174423,-0.9265315020710652
2001-09-03,16:00:00,0.9073,0.9081,0.9055,0.9076,1694,0.92,0.9066,0.00029999999999996696,0.000500000000000056,0.0018000000000000238,0.0026000000000000467,True,False,BULLISH_SWEEP_PINBAR,-0.033054208902596624,-0.48479506390479943,-2.401939180255612
2001-09-11,12:00:00,0.8973,0.8995,0.8954,0.8977,2019,0.9082,0.8971,0.00040000000000006697,0.0017999999999999128,0.0019000000000000128,0.0040999999999999925,True,False,BULLISH_SWEEP_PINBAR,1.9605658906093293,1.4370056811852412,1.035980839924248
2001-09-27,08:00:00,0.9209,0.9228,0.9176,0.9225,2061,0.9247,0.9195,0.0015999999999999348,0.00029999999999996696,0.0033000000000000806,0.005199999999999982,True,False,BULLISH_SWEEP_PINBAR,-0.33604336043360344,-0.4878048780487749,-0.6720867208672069
2001-10-04,12:00:00,0.9154,0.9167,0.911,0.9162,2136,0.9235,0.9125,0.0008000000000000229,0.0004999999999999449,0.0043999999999999595,0.005699999999999927,True,False,BULLISH_SWEEP_PINBAR,-0.054573237284441814,0.19646365422397116,0.16371971185330123
2001-10-05,16:00:00,0.9177,0.92,0.9157,0.9173,1668,0.9187,0.911,0.00039999999999995595,0.0023000000000000798,0.0016000000000000458,0.0043000000000000815,False,True,BEARISH_SWEEP_PINBAR,0.152621824920959,0.16352338384388376,0.152621824920959
2001-10-18,16:00:00,0.9026,0.9046,0.9002,0.9031,1702,0.9093,0.9009,0.000500000000000056,0.0014999999999999458,0.0023999999999999577,0.0043999999999999595,True,False,BULLISH_SWEEP_PINBAR,0.110729708780866,-0.044291883512353775,-0.39862695161112255
2001-11-07,00:00:00,0.8956,0.896,0.8937,0.8958,1273,0.8997,0.8954,0.000200000000000089,0.00019999999999997797,0.0018999999999999018,0.0022999999999999687,True,False,BULLISH_SWEEP_PINBAR,0.05581603036391437,0.6251395400759029,0.14512167894618974
2001-11-07,04:00:00,0.896,0.8971,0.8947,0.8963,1372,0.8997,0.8954,0.00029999999999996696,0.0008000000000000229,0.0012999999999999678,0.0023999999999999577,True,False,BULLISH_SWEEP_PINBAR,0.7252036148611024,0.42396519022648954,0.06694187214102923
2001-11-14,12:00:00,0.8797,0.8817,0.8778,0.8804,2157,0.8947,0.879,0.0006999999999999229,0.0013000000000000789,0.0019000000000000128,0.0039000000000000146,True,False,BULLISH_SWEEP_PINBAR,0.2839618355293114,0.26124488868696955,0.2839618355293114
2001-11-15,16:00:00,0.8828,0.8855,0.8802,0.8816,1742,0.8846,0.877,0.0011999999999999789,0.0026999999999999247,0.0014000000000000679,0.005299999999999971,False,True,BEARISH_SWEEP_PINBAR,0.04537205081669191,0.2722323049001767,0.3743194192377461
2001-11-23,08:00:00,0.8793,0.8812,0.8774,0.8786,1720,0.8796,0.8761,0.0006999999999999229,0.0019000000000000128,0.0012000000000000899,0.0038000000000000256,False,True,BEARISH_SWEEP_PINBAR,0.09105394946504801,-0.04552697473253664,0.38697928522649194
2001-11-29,16:00:00,0.8889,0.8921,0.8856,0.8879,1917,0.8886,0.8816,0.0010000000000000009,0.0031999999999999806,0.0022999999999999687,0.00649999999999995,False,True,BEARISH_SWEEP_PINBAR,0.0337875886924166,-0.1351503547696789,0.8672147764387801
2001-12-13,16:00:00,0.8978,0.8993,0.8967,0.8976,1785,0.8988,0.892,0.000200000000000089,0.0014999999999999458,0.0008999999999999009,0.0025999999999999357,False,True,BEARISH_SWEEP_PINBAR,-0.5236185383244125,-0.31194295900177293,0.7687165775401089
2001-12-18,16:00:00,0.9013,0.9035,0.8993,0.9022,2168,0.9083,0.9017,0.0009000000000000119,0.0012999999999999678,0.0020000000000000018,0.0041999999999999815,True,False,BULLISH_SWEEP_PINBAR,0.033252050543113164,-0.08867213478164741,-0.2660164043449299
2001-12-19,04:00:00,0.9009,0.9021,0.8988,0.9014,1296,0.9045,0.8993,0.0004999999999999449,0.0007000000000000339,0.0020999999999999908,0.0032999999999999696,True,False,BULLISH_SWEEP_PINBAR,0.05546927002441269,-0.1775016640780935,-0.27734635012202646
