trade_date,trade_time,open,high,low,close,volume,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
2017-08-16,16:00:00,110.796,110.945,110.675,110.797,23149,2017-08-14/2017-08-20,110.916,108.724,80.67324434126532,-0.10728839842763874,1.906662742356787,BEARISH_WEEKLY_STRUCTURE,-0.5316028412321621,-0.8195167739198727,-0.8267371860248895
2017-09-12,16:00:00,109.845,110.1,109.665,110.019,29400,2017-09-11/2017-09-17,109.93,107.314,86.19592875318044,0.08096061129809755,2.5206403637922477,BEARISH_WEEKLY_STRUCTURE,0.1672438397004131,0.02726801734246006,0.5008225851898197
2017-09-13,04:00:00,110.233,110.257,109.98,110.049,15237,2017-09-11/2017-09-17,109.93,107.314,90.11227816008663,0.10825070499408693,2.5485957097862477,BEARISH_WEEKLY_STRUCTURE,-0.09813810211815109,0.4734254741069765,0.40618270043343285
2017-09-13,08:00:00,110.049,110.16,109.903,109.941,13584,2017-09-11/2017-09-17,109.93,107.314,84.51219512195087,0.010006367688525133,2.4479564642078477,BEARISH_WEEKLY_STRUCTURE,0.12552187082161434,0.6257901965599753,0.42386370871648793
2017-09-13,12:00:00,109.941,110.158,109.911,110.079,14474,2017-09-11/2017-09-17,109.93,107.314,84.15800415800366,0.1355407986900634,2.5765510557802345,BEARISH_WEEKLY_STRUCTURE,0.44604329617819904,0.37881884828169005,0.5750415610607017
2017-09-28,00:00:00,112.787,112.923,112.693,112.884,14065,2017-09-25/2017-10-01,112.717,110.994,81.73562058526707,0.14815866284588977,1.7027947456619281,BEARISH_WEEKLY_STRUCTURE,0.1249069841607361,-0.2099500372063311,-0.35966124517204023
2017-10-18,16:00:00,112.826,113.049,112.749,112.954,23163,2017-10-16/2017-10-22,112.827,111.686,86.385255648038,0.1125617095198803,1.1353258241856512,BEARISH_WEEKLY_STRUCTURE,-0.048692388051766754,-0.0035412645855752586,-0.3674062007542823
2017-10-18,20:00:00,112.953,112.979,112.832,112.899,11970,2017-10-16/2017-10-22,112.827,111.686,83.63112391930869,0.06381451248371643,1.0860806188779202,BEARISH_WEEKLY_STRUCTURE,0.1036324502431416,-0.19752167866854353,-0.3126688456053591
2017-12-11,00:00:00,113.53,113.632,113.504,113.562,15154,2017-12-11/2017-12-17,113.589,111.99,95.91836734693922,-0.023769907297362444,1.4036967586391667,BEARISH_WEEKLY_STRUCTURE,0.01320864373646164,-0.1902044698050351,-0.01408921998555074
2017-12-11,04:00:00,113.563,113.69,113.455,113.577,25497,2017-12-11/2017-12-17,113.589,111.99,95.8452722063042,-0.010564403243272196,1.4170908116796173,BEARISH_WEEKLY_STRUCTURE,-0.11974255350994979,-0.19194026959684052,-0.06339311656409549
2017-12-11,08:00:00,113.578,113.641,113.38,113.441,21380,2017-12-11/2017-12-17,113.589,111.99,87.24523339908008,-0.1302943066670154,1.2956513974462074,BEARISH_WEEKLY_STRUCTURE,-0.08374397263775783,0.06435063160585087,0.01939334103189443
2018-01-05,12:00:00,113.147,113.287,113.137,113.23,19711,2018-01-01/2018-01-07,113.377,112.472,83.17200297840736,-0.12965592668706297,0.6739455153282682,BEARISH_WEEKLY_STRUCTURE,-0.0008831581736331138,-0.06358738850128298,-0.11216108805087834
2018-01-05,16:00:00,113.231,113.303,113.011,113.229,37133,2018-01-01/2018-01-07,113.377,112.472,82.93233082706824,-0.13053793979378195,0.6730564051497306,BEARISH_WEEKLY_STRUCTURE,-0.14748871755469145,-0.04592463061582501,-0.22344099126548864
2018-03-26,00:00:00,104.651,104.82,104.628,104.727,4865,2018-03-26/2018-04-01,106.637,104.638,16.58141517476504,-1.7911231561277947,0.08505514249125426,BULLISH_WEEKLY_STRUCTURE,0.18619840155833087,0.38671975708270184,0.6941858355533813
2018-05-16,08:00:00,110.277,110.309,110.077,110.182,12366,2018-05-14/2018-05-20,110.018,108.757,83.91881342701073,0.14906651638822874,1.310260488980017,BEARISH_WEEKLY_STRUCTURE,-0.011798660398254914,0.14884463887023422,0.3349004374580238
2018-05-16,12:00:00,110.182,110.275,110.092,110.169,15036,2018-05-14/2018-05-20,110.018,108.757,82.75590551181125,0.13725026813793767,1.2983072353963347,BEARISH_WEEKLY_STRUCTURE,0.05264638873004832,0.17972387876808132,0.42934037705706596
2018-06-04,20:00:00,109.662,109.836,109.652,109.829,6129,2018-06-04/2018-06-10,109.831,108.111,81.57724628312806,-0.0018209795048843673,1.589107491374596,BEARISH_WEEKLY_STRUCTURE,0.12291835489716296,-0.006373544327992417,-0.09378215225486386
2018-06-05,00:00:00,109.829,109.991,109.768,109.964,5321,2018-06-04/2018-06-10,109.831,108.111,89.83922829581991,0.1210951370742282,1.713979151057704,BEARISH_WEEKLY_STRUCTURE,-0.08093557891673514,-0.19188097922956468,-0.07093230511804131
2018-06-05,04:00:00,109.966,109.98,109.771,109.875,13183,2018-06-04/2018-06-10,109.831,108.111,84.45563247325362,0.040061549107262,1.631656353192548,BEARISH_WEEKLY_STRUCTURE,-0.04823663253697135,-0.22025028441411099,-0.015472127417516185
2018-06-05,08:00:00,109.875,110.002,109.728,109.822,12493,2018-06-04/2018-06-10,109.831,108.111,81.6625916870417,-0.008194407771940837,1.5826326645762212,BEARISH_WEEKLY_STRUCTURE,-0.06282894137786837,-0.08741417930833861,0.2285516563165764
2018-06-12,20:00:00,110.218,110.488,110.213,110.343,9514,2018-06-11/2018-06-17,110.264,109.197,80.2212101496421,0.07164623086411497,1.049479381301685,BEARISH_WEEKLY_STRUCTURE,0.09787662108152748,0.258285527854052,-0.04984457555078874
2018-06-29,16:00:00,110.661,110.879,110.606,110.718,16210,2018-06-25/2018-07-01,110.756,109.549,80.45482483097733,-0.03430965365307225,1.06710239253667,BEARISH_WEEKLY_STRUCTURE,0.03432142921656524,0.1264473707978834,0.005419173034195187
2018-08-24,08:00:00,111.473,111.484,111.302,111.394,7199,2018-08-20/2018-08-26,111.427,110.107,84.67785598267461,-0.029615802274135756,1.1688630150671675,BEARISH_WEEKLY_STRUCTURE,-0.0781011544607459,-0.1436343070542496,-0.2181446038386351
2018-10-23,00:00:00,112.801,112.842,112.787,112.819,5064,2018-10-22/2018-10-28,112.725,111.622,84.26294820717126,0.08338877799956382,1.0723692462059475,BEARISH_WEEKLY_STRUCTURE,-0.20297999450447105,-0.4343240057082664,-0.38734610305001604
2018-11-20,04:00:00,112.45,112.659,112.427,112.552,8999,2018-11-19/2018-11-25,114.203,112.638,14.01804302567588,-1.4456713046067058,-0.07635078747846955,BULLISH_WEEKLY_STRUCTURE,-0.03731608500959698,0.06397043144501076,0.291420854360641
2018-11-20,08:00:00,112.552,112.625,112.463,112.51,7296,2018-11-19/2018-11-25,114.203,112.638,13.931034482757909,-1.4824479216833164,-0.11363838136330556,BULLISH_WEEKLY_STRUCTURE,-0.020442627322025016,0.18487245578170688,0.3164163185494574
2018-11-20,12:00:00,112.51,112.518,112.312,112.487,10960,2018-11-19/2018-11-25,114.203,112.638,15.119760479041062,-1.5025874977014686,-0.1340577780145337,BULLISH_WEEKLY_STRUCTURE,0.12179185150284075,0.1929111808475635,0.45694169103986243
2018-12-18,12:00:00,112.516,112.544,112.245,112.296,14053,2018-12-17/2018-12-23,113.704,112.237,16.24077228847203,-1.2383029620769603,0.052567335192504894,BULLISH_WEEKLY_STRUCTURE,0.28585167770891035,0.1941297998147657,0.028496117404000564
2019-03-04,00:00:00,111.852,111.961,111.752,111.932,9195,2019-03-04/2019-03-10,112.072,110.35,80.1152737752162,-0.12491969448211915,1.4336202990484892,BEARISH_WEEKLY_STRUCTURE,0.04824357645713652,-0.0536039738412628,-0.13937033198728327
2019-04-12,08:00:00,111.753,111.876,111.72,111.858,5591,2019-04-08/2019-04-14,111.819,110.804,80.14073494917884,0.03487779357712149,0.951229197501897,BEARISH_WEEKLY_STRUCTURE,0.10727887142626395,0.12962863630674248,0.049169482737034996
2019-04-12,12:00:00,111.858,111.988,111.84,111.978,10457,2019-04-08/2019-04-14,111.819,110.804,81.04477611940267,0.14219408150671337,1.0595285368759182,BEARISH_WEEKLY_STRUCTURE,0.014288520959478955,0.0509028559181287,-0.008930325599663244
2019-04-15,00:00:00,111.961,112.052,111.946,112.035,3347,2019-04-15/2019-04-21,112.088,110.839,100.0,-0.0472842766397806,1.0790425752668265,BEARISH_WEEKLY_STRUCTURE,-0.09907618155039943,-0.05980274021510516,-0.07765430445843112
2019-04-15,04:00:00,112.035,112.091,111.916,111.924,5591,2019-04-15/2019-04-21,112.088,110.839,90.65656565656641,-0.1463136107344116,0.9788973195355497,BEARISH_WEEKLY_STRUCTURE,-0.00982809763769155,0.06790322004216558,0.010721561059290638
2019-04-15,12:00:00,111.913,111.977,111.9,111.968,6635,2019-04-15/2019-04-21,112.088,110.839,89.42807625649911,-0.10705873956176429,1.018594538023624,BEARISH_WEEKLY_STRUCTURE,0.02857959416975964,-0.017862246356110882,-0.03929694198342109
