trade_date,trade_time,open,high,low,close,volume,rsi,prev_high,prev_low,inside_bar,signal,forward_1,forward_3,forward_6
2026-01-28,09:00:00,26167.56,26196.81,26118.06,26182.06,10494,93.14962063732966,26214.04,26058.54,True,BEARISH_INSIDE_BAR,-0.23966792528930114,-0.18436288053728558,-0.47074217995069906
2026-02-13,09:00:00,24627.04,24721.31,24588.69,24642.06,15036,18.60278344305783,24733.54,24556.79,True,BULLISH_INSIDE_BAR,-0.1247866452723514,0.20282395221827867,0.6488093933705111
2026-04-15,09:00:00,25815.79,25874.79,25804.99,25815.09,10858,93.13961320119287,25891.69,25803.59,True,BEARISH_INSIDE_BAR,0.3482459290283375,1.4619356353202777,1.8496933382761789
2026-04-16,05:00:00,26281.09,26300.59,26256.19,26294.39,8277,93.31619537275046,26304.39,26198.89,True,BEARISH_INSIDE_BAR,-0.006845566677908376,0.01711391669477786,0.062370718620973736
2026-04-16,21:00:00,26298.39,26335.59,26194.39,26305.29,14742,82.9663040594323,26401.19,26130.89,True,BEARISH_INSIDE_BAR,0.10986383347227047,0.29233663647121094,1.4126436165501255
2026-04-17,21:00:00,26648.09,26683.89,26594.99,26676.89,14427,85.59439269574857,26721.99,26564.49,True,BEARISH_INSIDE_BAR,-0.48056576310057403,-0.5214250986527985,-0.21666693531367137
2026-05-06,17:00:00,28349.3,28488.2,28264.99,28478.49,22672,82.81876485214369,28511.77,28215.69,True,BEARISH_INSIDE_BAR,0.3725618879371713,0.42052791422578367,0.3363591257822912
2026-05-07,01:00:00,28571.04,28593.05,28515.53,28575.93,12156,91.43766771273927,28677.75,28471.47,True,BEARISH_INSIDE_BAR,0.07810769413278836,0.2922739522388263,0.21619593832991205
2026-05-11,05:00:00,29223.04,29245.13,29178.6,29206.66,12354,82.48509091668663,29283.88,29111.17,True,BEARISH_INSIDE_BAR,-0.0223921530226355,0.4085711957478252,-0.12099979936083122
2026-05-12,05:00:00,29161.61,29253.95,29149.56,29171.32,13349,81.30022893378154,29344.76,29116.73,True,BEARISH_INSIDE_BAR,-0.21171479384545644,-1.2413562361936277,0.05409422679535529
