trade_date,trade_time,open,high,low,close,volume,prev_daily_low,signal,breakout_count,forward_1,forward_3,forward_6
2023-02-09,12:00:00,0.91827,0.92013,0.91604,0.91604,8147,0.9178,BEARISH_DAILY_LOW_BREAKOUT,1,0.453036985284484,0.7073926902755384,0.7761669796078841
2023-02-13,20:00:00,0.92026,0.9206,0.9191,0.91933,4771,0.91977,BEARISH_DAILY_LOW_BREAKOUT,1,-0.104423873908168,-0.3241491085899495,0.25779643871079844
2023-02-14,00:00:00,0.91913,0.91954,0.91789,0.91837,4356,0.9191,BEARISH_DAILY_LOW_BREAKOUT,1,-0.057710944390608414,-0.07186645905245097,0.3843766673562979
2023-02-20,08:00:00,0.92436,0.92465,0.92204,0.92377,7927,0.92401,BEARISH_DAILY_LOW_BREAKOUT,1,0.027063013520678577,-0.060621150286327224,0.0649512324496406
2023-03-03,08:00:00,0.94078,0.94079,0.93682,0.9378,7931,0.93894,BEARISH_DAILY_LOW_BREAKOUT,1,-0.004265301770092662,-0.17167839624653447,-0.38707613563659865
2023-03-06,04:00:00,0.93636,0.93693,0.93532,0.93572,4731,0.93588,BEARISH_DAILY_LOW_BREAKOUT,1,-0.16564784337195437,-0.4499209165134919,-0.6155687598854345
2023-03-07,04:00:00,0.93069,0.93078,0.92949,0.92996,4348,0.93051,BEARISH_DAILY_LOW_BREAKOUT,1,0.2914103832422889,1.196825669921284,1.4312443545959013
2023-03-09,08:00:00,0.94009,0.94038,0.93714,0.93715,7093,0.93886,BEARISH_DAILY_LOW_BREAKOUT,1,0.012804780451369471,-0.4940511124153042,-0.7309395507656216
2023-03-10,00:00:00,0.93275,0.93325,0.93148,0.93188,5745,0.93233,BEARISH_DAILY_LOW_BREAKOUT,1,-0.15345323432202024,-0.7028801991672806,-1.3746405116538596
2023-03-13,04:00:00,0.91906,0.92025,0.91518,0.91697,9199,0.91744,BEARISH_DAILY_LOW_BREAKOUT,1,-0.1406807201980329,-0.6488761900607326,-0.3075345976422275
2023-03-21,16:00:00,0.92418,0.92548,0.92092,0.92252,10660,0.92401,BEARISH_DAILY_LOW_BREAKOUT,1,-0.02709968347569402,0.03793955686597163,0.07371113905389735
2023-03-22,20:00:00,0.92321,0.92424,0.91473,0.91731,11144,0.92092,BEARISH_DAILY_LOW_BREAKOUT,1,-0.16570188921956217,-0.37173910673599037,-0.09048195266594689
2023-03-23,08:00:00,0.91522,0.91664,0.91189,0.9139,11271,0.91473,BEARISH_DAILY_LOW_BREAKOUT,1,0.30637925374766534,0.2823065980960625,0.3840682788051102
2023-03-28,00:00:00,0.91531,0.91586,0.91419,0.91456,4728,0.91537,BEARISH_DAILY_LOW_BREAKOUT,1,-0.04155003498950828,0.3881648005598257,0.5598320503848859
2023-03-30,08:00:00,0.91884,0.91898,0.91578,0.91612,9336,0.91648,BEARISH_DAILY_LOW_BREAKOUT,1,-0.33183425752085344,-0.3023621359647262,0.0
2023-04-04,16:00:00,0.91342,0.91345,0.9055,0.90626,13402,0.91152,BEARISH_DAILY_LOW_BREAKOUT,1,-0.015448105400207222,-0.04413744400061307,0.11255048220157801
2023-04-05,08:00:00,0.90586,0.90599,0.90408,0.90468,7639,0.9055,BEARISH_DAILY_LOW_BREAKOUT,1,-0.1304328602378819,0.21665119158154944,-0.027634080558880874
2023-04-11,20:00:00,0.90459,0.90483,0.90278,0.90319,3796,0.90365,BEARISH_DAILY_LOW_BREAKOUT,1,-0.07196713869728844,-0.022143734983789565,-0.7650660436895982
2023-04-12,00:00:00,0.9032,0.90337,0.90244,0.90254,3179,0.90278,BEARISH_DAILY_LOW_BREAKOUT,1,0.004431936534673255,-0.5262924634919264,-0.7888847031710522
2023-04-13,08:00:00,0.89692,0.89747,0.89036,0.89156,8339,0.89435,BEARISH_DAILY_LOW_BREAKOUT,1,-0.4710843914038294,-0.24227197272197618,-0.37911077212975564
2023-04-20,12:00:00,0.89577,0.8968,0.8923,0.89291,9239,0.89506,BEARISH_DAILY_LOW_BREAKOUT,1,0.1388717787906977,-0.016799005498872616,-0.17246978978844293
2023-04-21,12:00:00,0.89354,0.89445,0.89124,0.89137,7940,0.89201,BEARISH_DAILY_LOW_BREAKOUT,1,0.14920852171377244,0.0448747433725564,-0.28832022616870223
2023-04-24,08:00:00,0.89221,0.8926,0.88923,0.88926,6919,0.89077,BEARISH_DAILY_LOW_BREAKOUT,1,-0.05172840339158581,-0.18554753390459935,-0.3148685423835576
2023-04-25,00:00:00,0.88773,0.88785,0.88662,0.88709,2932,0.88757,BEARISH_DAILY_LOW_BREAKOUT,1,0.02592747071886195,0.1521829803063908,0.5501132917742275
2023-05-03,00:00:00,0.89252,0.89311,0.89179,0.8918,3261,0.89235,BEARISH_DAILY_LOW_BREAKOUT,1,-0.04485310607760338,-0.370038125140175,-1.0047095761381564
2023-05-04,00:00:00,0.88453,0.88496,0.882,0.88284,5415,0.88323,BEARISH_DAILY_LOW_BREAKOUT,1,0.027184993883378417,0.6569706855149322,0.27298264691224045
2023-05-10,12:00:00,0.89063,0.89268,0.88682,0.88715,9147,0.88788,BEARISH_DAILY_LOW_BREAKOUT,1,0.39677619342839066,0.19951530180916974,0.5297863946345079
2023-05-16,08:00:00,0.89491,0.89623,0.89223,0.89278,6810,0.89423,BEARISH_DAILY_LOW_BREAKOUT,1,0.2083380004032318,0.3897936781737861,0.8333520016129395
2023-05-22,08:00:00,0.8982,0.89971,0.89543,0.89561,7519,0.89747,BEARISH_DAILY_LOW_BREAKOUT,1,0.14180279362668943,0.24117640490837972,0.41089313428836394
2023-05-26,12:00:00,0.90391,0.90434,0.90202,0.90358,8989,0.90369,BEARISH_DAILY_LOW_BREAKOUT,1,0.2036344319263322,0.25122291330042656,-0.018814050775803302
2023-06-02,00:00:00,0.9059,0.90612,0.90501,0.9052,2997,0.90537,BEARISH_DAILY_LOW_BREAKOUT,1,-0.059655324790099974,0.23530711444984148,0.5479452054794481
2023-06-06,04:00:00,0.90582,0.90598,0.90485,0.90485,4290,0.9052,BEARISH_DAILY_LOW_BREAKOUT,1,0.13372382162788676,0.3105487097308923,0.23760844338840528
2023-06-08,12:00:00,0.90862,0.91,0.90248,0.90284,9572,0.9043,BEARISH_DAILY_LOW_BREAKOUT,1,-0.2946258473262146,-0.4042798280979943,-0.19826325816312507
2023-06-14,12:00:00,0.9042,0.90427,0.8988,0.89888,6944,0.90317,BEARISH_DAILY_LOW_BREAKOUT,1,-0.24141153435386317,0.20469918120326996,0.08009967960127524
2023-06-15,16:00:00,0.89961,0.89968,0.89085,0.89136,11408,0.89652,BEARISH_DAILY_LOW_BREAKOUT,1,0.03814395979177963,0.10321306767186332,0.26812959971279876
