trade_date,trade_time,open,high,low,close,volume,ema50,ema200,prev_ema50,prev_ema200,signal,forward_1,forward_3,forward_6
1971-01-05,00:00:00,0.5366,0.5366,0.5366,0.5366,1,0.5368882352941177,0.5368970149253732,0.5369,0.5369,BEARISH_CROSS,-0.018635855385760153,0.09317927692882147,0.13045098770034178
1971-01-13,00:00:00,0.5373,0.5373,0.5373,0.5373,1,0.5369119797050623,0.5369022789947113,0.5368961421420035,0.5368982817986783,BULLISH_CROSS,-0.018611576400519074,0.11166945840313512,0.1861157640052114
1974-01-14,00:00:00,0.695,0.6955,0.6948,0.6949,131,0.747085360716735,0.7483827921634422,0.749215375439867,0.7489203076625722,BEARISH_CROSS,-0.6187940710893611,-0.7483091092243463,-1.2375881421787223
1974-04-01,00:00:00,0.7683,0.7687,0.7682,0.7686,71,0.7405932158410421,0.7404890848869329,0.7394500817937377,0.7402065631270025,BULLISH_CROSS,0.3252667187093492,-0.481394743689816,-1.3010668748373535
1974-08-26,00:00:00,0.7427,0.743,0.7422,0.7424,131,0.7588903613062381,0.759004924741355,0.7595634372779213,0.7591718084070972,BEARISH_CROSS,-0.9967672413793054,-1.0775862068965378,-1.0775862068965378
1974-11-14,00:00:00,0.7776,0.7789,0.7765,0.7775,471,0.7557782388291159,0.7551513100345317,0.754891636332345,0.75492670008513,BULLISH_CROSS,0.2829581993569106,1.3376205787781448,1.3376205787781448
1975-07-30,00:00:00,0.7616,0.7616,0.7613,0.7614,41,0.80768333247931,0.8088937211995905,0.8095724480907105,0.8093710450307421,BEARISH_CROSS,0.026267402153938666,0.3546099290780189,-0.4859469398476393
1976-08-20,00:00:00,0.7765,0.7766,0.7764,0.7765,41,0.7661591874217664,0.7659653787737933,0.7657371134389813,0.7658595031835801,BULLISH_CROSS,0.16741790083709968,-0.4121056020605255,-0.25756600128783025
1980-03-28,00:00:00,1.0124,1.013,1.0123,1.0128,101,1.0831367175902464,1.084446306039604,1.0860076040225015,1.0851663694168863,BEARISH_CROSS,-1.1650868878357064,-1.234202211690359,-2.251184834123216
1980-05-29,00:00:00,1.1002,1.1007,1.0996,1.1,201,1.0792605010223364,1.078813060629149,1.0784139908599826,1.0786001265651204,BULLISH_CROSS,0.05454545454544853,0.20909090909090622,0.3636363636363639
1980-10-14,00:00:00,1.0748,1.076,1.0735,1.0745,471,1.0905571851105342,1.0907573084436484,1.0912125804211683,1.0909206984782578,BEARISH_CROSS,-0.24197301070264643,-1.386691484411346,-2.3173569101907794
