trade_date,trade_time,open,high,low,close,volume,prev_open,prev_close,prev_body_high,prev_body_low,curr_body_high,curr_body_low,prev_bearish,prev_bullish,curr_bullish,curr_bearish,signal,forward_1,forward_3,forward_6
2025-08-25,21:00:00,6458.46,6458.96,6436.76,6443.96,2099,6456.46,6458.16,6458.16,6456.46,6458.46,6443.96,False,True,False,True,BEARISH_ENGULFING,-0.27777950204532054,-0.15828776094202662,0.4189970142583132
2025-08-27,05:00:00,6473.56,6473.86,6467.86,6468.86,681,6472.26,6473.36,6473.36,6472.26,6473.56,6468.86,False,True,False,True,BEARISH_ENGULFING,0.012366939460742419,0.19787103137183648,0.03864668581481127
2025-08-27,13:00:00,6469.86,6473.36,6457.06,6466.56,2386,6468.66,6469.66,6469.66,6468.66,6469.86,6466.56,False,True,False,True,BEARISH_ENGULFING,0.23350900633411661,0.08659936658748166,0.07732086302454473
2025-09-01,05:00:00,6472.96,6473.06,6453.26,6456.46,2541,6465.36,6472.76,6472.76,6465.36,6472.96,6456.46,False,True,False,True,BEARISH_ENGULFING,0.18276269039071227,0.22613010844952752,-0.46619974413223914
2025-09-01,17:00:00,6466.56,6472.56,6466.06,6471.06,929,6467.86,6466.86,6467.86,6466.86,6471.06,6466.56,True,False,True,False,BULLISH_ENGULFING,-0.21325717888568768,-0.6907678185645122,-0.5578684172299494
2025-09-02,21:00:00,6394.66,6435.56,6384.36,6434.96,3987,6403.46,6394.86,6403.46,6394.86,6434.96,6394.66,True,False,True,False,BULLISH_ENGULFING,-0.1942514017181148,0.14607705409201666,0.24397976055794937
2025-09-03,09:00:00,6415.66,6446.76,6415.06,6444.36,2895,6422.76,6415.96,6422.76,6415.96,6444.36,6415.66,True,False,True,False,BULLISH_ENGULFING,-0.22189945937221497,0.09775990168147315,0.24672737091038593
2025-09-04,09:00:00,6452.06,6460.26,6449.06,6460.26,2600,6455.76,6452.46,6455.76,6452.46,6460.26,6452.06,True,False,True,False,BULLISH_ENGULFING,0.012383402525597761,0.6625120351193323,0.825044193267766
2025-09-05,13:00:00,6513.36,6531.76,6493.26,6520.46,4339,6515.86,6513.56,6515.86,6513.56,6520.46,6513.36,True,False,True,False,BULLISH_ENGULFING,-0.921714112194544,-0.4048794103483441,-0.40181214208813204
2025-09-08,21:00:00,6485.76,6500.46,6483.46,6498.46,2454,6493.96,6485.96,6493.96,6485.96,6498.46,6485.76,True,False,True,False,BULLISH_ENGULFING,0.0384706530470296,0.09540721955663062,0.37547357373900336
2025-09-11,09:00:00,6534.36,6545.36,6533.06,6542.16,1894,6540.36,6534.56,6540.36,6534.56,6542.16,6534.36,True,False,True,False,BULLISH_ENGULFING,0.36226567372243756,0.6618609144380477,0.5625053499150156
2025-09-12,21:00:00,6593.66,6600.36,6578.76,6584.06,2013,6588.66,6593.46,6593.46,6588.66,6593.66,6584.06,False,True,False,True,BEARISH_ENGULFING,0.03493285298128013,0.09264800138515526,0.4267883342496796
2025-09-15,13:00:00,6589.86,6615.16,6589.36,6614.66,3030,6591.26,6590.16,6591.26,6590.16,6614.66,6589.86,True,False,True,False,BULLISH_ENGULFING,-0.004535380503309042,0.027212283019840505,-0.04988918553637196
2025-09-17,05:00:00,6607.96,6608.26,6602.46,6604.76,890,6607.66,6607.76,6607.76,6607.66,6607.96,6604.76,False,True,False,True,BEARISH_ENGULFING,0.018168714684558076,-0.016654655127519603,0.3224946856509575
2025-09-17,17:00:00,6607.16,6607.96,6589.16,6603.66,4509,6605.66,6606.86,6606.86,6605.66,6607.16,6603.66,False,True,False,True,BEARISH_ENGULFING,0.010600182323133204,0.33920583434035895,0.48760838686425134
2025-09-22,09:00:00,6656.06,6656.56,6635.96,6643.76,2843,6655.56,6655.96,6655.96,6655.56,6656.06,6643.76,False,True,False,True,BEARISH_ENGULFING,0.2272809373005565,0.7209772779269515,0.775163461654244
2025-09-24,05:00:00,6658.76,6666.86,6657.56,6666.86,963,6663.46,6658.86,6663.46,6658.86,6666.86,6658.76,True,False,True,False,BULLISH_ENGULFING,0.04799860804037775,-0.5384843839528599,-0.3644894298065247
2025-09-26,21:00:00,6638.46,6649.16,6633.66,6643.46,2804,6642.86,6638.66,6642.86,6638.66,6643.46,6638.46,True,False,True,False,BULLISH_ENGULFING,0.2303016801486,0.5012448332645968,0.18664972770212562
2025-09-30,05:00:00,6656.36,6663.96,6654.66,6658.96,1357,6656.96,6656.66,6656.96,6656.66,6658.96,6656.36,True,False,True,False,BULLISH_ENGULFING,-0.16068575273015334,-0.14116318464144004,-0.0961111044367234
2025-09-30,09:00:00,6659.06,6662.66,6641.36,6648.26,3332,6656.36,6658.96,6658.96,6656.36,6659.06,6648.26,False,True,False,True,BEARISH_ENGULFING,0.10077824874478161,0.35798840598893816,0.030083059326801297
2025-09-30,21:00:00,6649.26,6691.26,6648.56,6672.06,3571,6654.76,6649.56,6654.76,6649.56,6672.06,6649.26,True,False,True,False,BULLISH_ENGULFING,-0.13788844824538038,-0.3267356708422913,0.5140841059582688
2025-10-06,13:00:00,6740.36,6745.66,6723.16,6723.96,3390,6733.96,6740.26,6740.26,6733.96,6740.36,6723.96,False,True,False,True,BEARISH_ENGULFING,0.3390858958113996,0.1264136015086348,0.33313702044627924
2025-10-06,17:00:00,6723.46,6747.46,6718.16,6746.76,4676,6740.36,6723.96,6740.36,6723.96,6746.76,6723.46,True,False,True,False,BULLISH_ENGULFING,-0.07410964670449223,-0.16896999448625036,-0.5211390356259872
