trade_date,trade_time,open,high,low,close,volume,ema200,signal,forward_1,forward_3,forward_6
2022-10-26,12:00:00,1.35204,1.35739,1.35077,1.35658,18791,1.366478677611893,BEARISH_BELOW_EMA200,-0.028011617449750472,0.0036857391381345385,0.10836073066093282
2022-10-26,16:00:00,1.35661,1.36511,1.35329,1.3562,21259,1.3663764022127698,BEARISH_BELOW_EMA200,-0.05382686919334312,-0.10691638401416999,-0.16885415130512646
2022-10-26,20:00:00,1.35623,1.35806,1.35472,1.35547,14167,1.3662678807977175,BEARISH_BELOW_EMA200,0.08557917180019108,0.1763226039676359,0.07672615402776542
2022-10-27,00:00:00,1.35553,1.35691,1.35442,1.35663,5189,1.3661719814862976,BEARISH_BELOW_EMA200,-0.13857868394478257,0.1046711336178602,-0.040541636260443194
2022-10-27,04:00:00,1.35662,1.35802,1.3545,1.35475,9352,1.36605832992922,BEARISH_BELOW_EMA200,0.22956264993542488,-0.06200405978962554,-0.0922679461155175
2022-10-27,08:00:00,1.35475,1.35929,1.35384,1.35786,15295,1.3659767545070387,BEARISH_BELOW_EMA200,0.01399260601239542,-0.09942114798285259,0.20105165480976678
2022-10-27,12:00:00,1.35785,1.36262,1.35761,1.35805,17499,1.3658978813278644,BEARISH_BELOW_EMA200,-0.30484886418026086,-0.1450609329553424,0.268767718419788
2022-10-27,16:00:00,1.35809,1.35972,1.34952,1.35391,24776,1.3657785989265923,BEARISH_BELOW_EMA200,0.1920363982835017,-0.030282662806244247,0.6137778729753115
2022-10-27,20:00:00,1.35389,1.35794,1.35182,1.35651,14784,1.3656863740616512,BEARISH_BELOW_EMA200,-0.0316989922669315,0.30077183360239595,0.3015090194690733
2022-10-28,00:00:00,1.35606,1.35692,1.35553,1.35608,5573,1.3655907882500926,BEARISH_BELOW_EMA200,-0.19025426228541287,0.4144298271488377,0.40410595245119396
2022-10-28,04:00:00,1.35606,1.35627,1.35248,1.3535,10045,1.3654704818993455,BEARISH_BELOW_EMA200,0.5238271148873321,0.6442556335426717,0.5932766900627988
2022-10-28,08:00:00,1.35355,1.36162,1.35335,1.36059,12955,1.3654219198903967,BEARISH_BELOW_EMA200,0.08158225475712334,0.000734975268087044,0.2998699093775556
2022-10-28,12:00:00,1.36056,1.36299,1.35832,1.3617,15538,1.3653848858616366,BEARISH_BELOW_EMA200,0.03818755966806756,-0.01028126606446405,0.43107879856062586
2022-10-28,16:00:00,1.36163,1.36344,1.35901,1.36222,20105,1.3653533944600285,BEARISH_BELOW_EMA200,-0.11892352189807481,-0.050652611178816885,0.15783060004992558
2022-10-28,20:00:00,1.36221,1.36269,1.36014,1.3606,8777,1.3653060970027149,BEARISH_BELOW_EMA200,0.07055710715861178,0.2991327355578435,0.11539026899897628
2022-10-31,00:00:00,1.36132,1.36188,1.35931,1.36156,4873,1.365268822405673,BEARISH_BELOW_EMA200,-0.0022033549751899685,0.4414054466934875,0.0022033549751736604
2022-10-31,04:00:00,1.36157,1.36295,1.3607,1.36153,7298,1.3652316201926813,BEARISH_BELOW_EMA200,0.2306229021762387,0.20858886693647408,-0.23209183785886686
2022-10-31,08:00:00,1.36152,1.36586,1.36111,1.36467,9482,1.3652260319320575,BEARISH_BELOW_EMA200,0.21250558743138656,-0.18319447192361132,-0.6682934335773496
2022-10-31,12:00:00,1.36469,1.368,1.36298,1.36757,13249,1.3652493549974103,BULLISH_ABOVE_EMA200,-0.23399167867091775,-0.4372719495162862,-0.96082833054249
2022-10-31,16:00:00,1.36757,1.3685,1.36269,1.36437,20028,1.365240605196441,BEARISH_BELOW_EMA200,-0.16124658267185438,-0.43976340728688007,0.06889626714160682
2022-10-31,20:00:00,1.36435,1.36531,1.36169,1.36217,15476,1.3652100519109045,BEARISH_BELOW_EMA200,-0.042579120080461684,-0.4859892671252538,0.06093218908064973
2022-11-01,00:00:00,1.36205,1.36255,1.36107,1.36159,4484,1.3651740314938807,BEARISH_BELOW_EMA200,-0.23648822332713962,-0.5258558009386125,0.005141048333199751
2022-11-01,04:00:00,1.36157,1.36199,1.35774,1.35837,8356,1.3651063296879715,BEARISH_BELOW_EMA200,-0.20760175798935818,0.5109064540589048,0.15165234803477334
2022-11-01,08:00:00,1.35841,1.35851,1.35419,1.35555,13170,1.36501124183038,BEARISH_BELOW_EMA200,-0.08262328943971155,0.549592416362359,0.26778798273763577
2022-11-01,12:00:00,1.35554,1.35739,1.35301,1.35443,14790,1.364905955842018,BEARISH_BELOW_EMA200,0.8032899448476482,0.5338038879824036,0.4201029215241816
2022-11-01,16:00:00,1.35442,1.36687,1.35341,1.36531,28106,1.3649099761818986,BULLISH_ABOVE_EMA200,-0.16919234459573534,-0.35742798338838766,-0.1289084530253191
2022-11-01,20:00:00,1.36532,1.36561,1.36159,1.363,11219,1.3648909714437703,BEARISH_BELOW_EMA200,-0.09831254585472464,-0.2802641232575154,0.5928099779897349
2022-11-02,00:00:00,1.36224,1.36351,1.36114,1.36166,5080,1.3648588224741804,BEARISH_BELOW_EMA200,-0.09033091961283024,-0.11309724894614638,0.6631611415478071
2022-11-02,04:00:00,1.36164,1.36203,1.35902,1.36043,9941,1.3648147545888654,BEARISH_BELOW_EMA200,-0.09188271355380088,0.22933925303029273,0.6218622053321312
2022-11-02,08:00:00,1.36038,1.36132,1.35874,1.35918,9470,1.3647586873790258,BEARISH_BELOW_EMA200,0.06915934607630636,0.8755278918171266,1.2029311790932669
2022-11-02,12:00:00,1.35919,1.36303,1.35862,1.36012,15627,1.3647125312857025,BEARISH_BELOW_EMA200,0.2521836308561042,0.7771373114136965,1.4248742757991908
2022-11-02,16:00:00,1.36012,1.36493,1.35927,1.36355,18879,1.364700963810223,BEARISH_BELOW_EMA200,0.5522349748817452,0.3916248029041766,0.6996443108063424
2022-11-02,20:00:00,1.36355,1.37133,1.35481,1.37108,15780,1.3647644368071363,BULLISH_ABOVE_EMA200,-0.02844472970214083,0.32456165942175824,0.248709046882743
2022-11-03,00:00:00,1.3711,1.37239,1.36897,1.37069,5672,1.3648233976349262,BULLISH_ABOVE_EMA200,-0.13132072168032333,0.642741976668684,0.23272950120012742
2022-11-03,04:00:00,1.37068,1.37098,1.36822,1.36889,7790,1.3648638613400512,BULLISH_ABOVE_EMA200,0.48506454134371496,0.3068179327776506,-0.11834405978566247
2022-11-03,08:00:00,1.36893,1.37596,1.3685,1.37553,12797,1.364969992072986,BULLISH_ABOVE_EMA200,0.28861602436879086,-0.07560722048955165,-0.756072204895565
2022-11-03,12:00:00,1.37556,1.38049,1.37449,1.3795,19638,1.3651145692662896,BULLISH_ABOVE_EMA200,-0.4646611090975011,-0.4073939833272895,-1.9978252990213867
2022-11-03,16:00:00,1.37957,1.38079,1.3716,1.37309,25803,1.3651939267860282,BULLISH_ABOVE_EMA200,0.10195981326788979,-0.42386150944220236,-1.5694528399449386
2022-11-03,20:00:00,1.37307,1.37495,1.37214,1.37449,13395,1.3652864250269634,BULLISH_ABOVE_EMA200,-0.044380097345197086,-0.6809798543459781,-1.9265327503292173
2022-11-04,00:00:00,1.37278,1.37503,1.37257,1.37388,3840,1.3653719332356504,BULLISH_ABOVE_EMA200,-0.4811191661571611,-1.596937141526194,-1.5394357585815357
2022-11-04,04:00:00,1.37384,1.37439,1.36718,1.36727,9351,1.3653908194721116,BULLISH_ABOVE_EMA200,-0.15651626964681672,-1.150467720347848,-1.0685526633364304
2022-11-04,08:00:00,1.36723,1.36745,1.36382,1.36513,16061,1.3653882242534836,BEARISH_BELOW_EMA200,-0.966208346457849,-1.2540930167822861,-1.192560415491554
2022-11-04,12:00:00,1.36512,1.36551,1.35121,1.35194,17004,1.365254411076832,BEARISH_BELOW_EMA200,-0.029587111854073107,0.05843454591180589,-0.24853173957424365
2022-11-04,16:00:00,1.35193,1.35712,1.3469,1.35154,26473,1.3651179492750727,BEARISH_BELOW_EMA200,-0.26118353877798905,0.08286843156695399,-0.13910058155880564
2022-11-04,20:00:00,1.35153,1.35196,1.34712,1.34801,13883,1.364947720924077,BEARISH_BELOW_EMA200,0.35014577043197437,0.06231407778875335,0.07492526019837964
2022-11-07,00:00:00,1.35287,1.35443,1.34978,1.35273,10035,1.3648261515616484,BEARISH_BELOW_EMA200,-0.005174720749892033,-0.30678701588639995,-0.2010748634243386
2022-11-07,04:00:00,1.35271,1.35393,1.35079,1.35266,9223,1.3647050953272044,BEARISH_BELOW_EMA200,-0.2816672334511162,-0.2217852231898549,-0.039921340174174216
2022-11-07,08:00:00,1.35265,1.35531,1.34656,1.34885,16553,1.3645473331846454,BEARISH_BELOW_EMA200,-0.02001705156245798,0.012603328761537863,0.06524076064795878
2022-11-07,12:00:00,1.34885,1.3498,1.34652,1.34858,20442,1.3643884542474847,BEARISH_BELOW_EMA200,0.08008423675274674,0.10603746162630638,0.07118598822465645
2022-11-07,16:00:00,1.3486,1.3527,1.34799,1.34966,24362,1.3642419024639276,BEARISH_BELOW_EMA200,-0.047419350058531325,0.18226812678748028,-0.7224041610479786
2022-11-07,20:00:00,1.34963,1.35003,1.34828,1.34902,9578,1.3640904407478687,BEARISH_BELOW_EMA200,0.07338660657364786,0.052630798653836734,-0.4773835821559355
2022-11-08,00:00:00,1.34929,1.35038,1.34754,1.35001,7698,1.3639503368598302,BEARISH_BELOW_EMA200,0.15629513855453342,-0.034814556929205744,-0.4074043895971022
2022-11-08,04:00:00,1.35002,1.35264,1.34974,1.35212,7395,1.3638326220652053,BEARISH_BELOW_EMA200,-0.17675945921958794,-0.9030263586072282,-0.5709552406591094
2022-11-08,08:00:00,1.35207,1.35262,1.34966,1.34973,11898,1.3636922974675416,BEARISH_BELOW_EMA200,-0.014076889451974432,-0.5297355767449778,-0.36822179250665993
2022-11-08,12:00:00,1.34977,1.35059,1.34799,1.34954,15607,1.3635514785872676,BEARISH_BELOW_EMA200,-0.7135764779109939,-0.37271959334290705,-0.3564177423418336
2022-11-08,16:00:00,1.34955,1.35072,1.33872,1.33991,20098,1.3633162399943595,BEARISH_BELOW_EMA200,0.19926711495549498,0.3350971333895639,0.5589927681709963
2022-11-08,20:00:00,1.3399,1.34741,1.3395,1.34258,15200,1.3631099092481471,BEARISH_BELOW_EMA200,0.14375307244260954,0.16237393674863684,0.7381310610913213
2022-11-09,00:00:00,1.34265,1.34476,1.34132,1.34451,7724,1.3629248355242851,BEARISH_BELOW_EMA200,-0.008181419253114853,0.01636283850621319,0.6262504555562898
2022-11-09,04:00:00,1.3445,1.34496,1.34214,1.3444,10746,1.3627405088026505,BEARISH_BELOW_EMA200,0.026777744718827427,0.22314787265693925,0.6411782207676175
2022-11-09,08:00:00,1.34442,1.34558,1.34129,1.34476,14286,1.362561598267301,BEARISH_BELOW_EMA200,-0.0022308813468555353,0.5748237603735993,0.6848805734852271
2022-11-09,12:00:00,1.34477,1.34665,1.3429,1.34473,15181,1.3623841694288203,BEARISH_BELOW_EMA200,0.19855286934923366,0.6097878384508404,-0.3435633919076743
2022-11-09,16:00:00,1.3448,1.34931,1.34114,1.3474,22477,1.3622350732155983,BEARISH_BELOW_EMA200,0.37776458364257376,0.41709959922814005,-0.590025233783576
2022-11-09,20:00:00,1.3474,1.35416,1.3469,1.35249,15796,1.3621381073129557,BEARISH_BELOW_EMA200,0.03253258804131609,0.10942779613896782,-1.5157228519249655
2022-11-10,00:00:00,1.35275,1.35329,1.3515,1.35293,6344,1.3620464843546178,BEARISH_BELOW_EMA200,0.006652228866232805,-0.9475730451686379,-1.28683671734679
2022-11-10,04:00:00,1.35297,1.35477,1.35231,1.35302,8940,1.3619566685898954,BEARISH_BELOW_EMA200,0.07021330061639934,-1.0029415677521294,-1.6651638556710129
2022-11-10,08:00:00,1.353,1.35615,1.35106,1.35397,13026,1.3618771992506924,BEARISH_BELOW_EMA200,-1.0236563587080942,-1.6233742254259615,-1.7784736737150662
2022-11-10,12:00:00,1.35398,1.35707,1.33688,1.34011,16136,1.3616606102034219,BEARISH_BELOW_EMA200,-0.04924968845840139,-0.34250919700620636,-1.0103648207982843
2022-11-10,16:00:00,1.34016,1.34222,1.33335,1.33945,24446,1.3614396091068706,BEARISH_BELOW_EMA200,-0.5569450147448596,-0.668931277763267,-0.9705476128261691
2022-11-10,20:00:00,1.33941,1.33951,1.33081,1.33199,14237,1.361146578170484,BEARISH_BELOW_EMA200,0.2650170046321694,-0.15765884128259153,-0.5090128304266555
2022-11-11,00:00:00,1.33201,1.33607,1.33142,1.33552,8284,1.360891587342917,BEARISH_BELOW_EMA200,-0.37663232299030264,-0.6701509524380027,-0.701599377021692
2022-11-11,04:00:00,1.3355,1.33556,1.33026,1.33049,10221,1.3605890839862713,BEARISH_BELOW_EMA200,-0.045096167577353755,-0.30364752835421865,-0.17737825913760477
2022-11-11,08:00:00,1.3305,1.3324,1.3284,1.32989,17442,1.3602836204640198,BEARISH_BELOW_EMA200,-0.24964470745700695,-0.35190880448759054,-0.11655099293926116
2022-11-11,12:00:00,1.32993,1.33173,1.32623,1.32657,19237,1.3599481615539302,BEARISH_BELOW_EMA200,-0.009045885252954612,-0.031660598385316034,0.1364421025652523
2022-11-11,16:00:00,1.32655,1.33043,1.32566,1.32645,21910,1.3596148465135927,BEARISH_BELOW_EMA200,-0.09348260394284805,0.12665385050323238,0.25255380903917873
2022-11-11,20:00:00,1.32643,1.32652,1.3236,1.32521,11847,1.3592725097323628,BEARISH_BELOW_EMA200,0.07093215414914926,0.2361889813689964,0.4776601444299354
2022-11-14,00:00:00,1.32711,1.33078,1.32388,1.32615,12880,1.3589429325210955,BEARISH_BELOW_EMA200,0.1493043773328879,0.16815594012743312,0.4109640689213102
2022-11-14,04:00:00,1.3262,1.32817,1.3247,1.32813,9676,1.358636336177602,BEARISH_BELOW_EMA200,0.01581170517946613,0.12574070309382818,0.09788198444428307
2022-11-14,08:00:00,1.32806,1.32939,1.32485,1.32834,14919,1.3583348800962327,BEARISH_BELOW_EMA200,0.0030112772332247734,0.2409021786590684,-0.07377629221434127
2022-11-14,12:00:00,1.3284,1.33044,1.32731,1.32838,15794,1.3580368215878125,BEARISH_BELOW_EMA200,0.10689712281125875,0.24240051792408807,-0.19196314307651652
2022-11-14,16:00:00,1.32833,1.33093,1.32615,1.3298,22396,1.3577558581889289,BEARISH_BELOW_EMA200,0.13084674387124776,-0.027823732892179535,-0.18649420965559013
2022-11-14,20:00:00,1.32978,1.33162,1.32829,1.33154,13261,1.3574950038785913,BEARISH_BELOW_EMA200,0.004506060651572539,-0.3139222253931426,-0.27111464920317013
2022-11-15,00:00:00,1.33109,1.33261,1.33043,1.3316,9919,1.357237342148456,BEARISH_BELOW_EMA200,-0.1629618504055276,-0.4333133072994767,-0.15695404025232243
2022-11-15,04:00:00,1.33159,1.33205,1.32927,1.32943,9770,1.3569606521768296,BEARISH_BELOW_EMA200,-0.1557058288138371,-0.15871463710009812,-0.1557058288138371
2022-11-15,08:00:00,1.32946,1.32967,1.32499,1.32736,15400,1.356666118324324,BEARISH_BELOW_EMA200,-0.1152663934426253,0.04294238187077804,-0.2629279170684662
2022-11-15,12:00:00,1.3273,1.33039,1.32257,1.32583,21626,1.356359291276321,BEARISH_BELOW_EMA200,0.11238243213684945,0.2775619800426831,0.07693294012052986
2022-11-15,16:00:00,1.3258,1.33347,1.32528,1.32732,33060,1.3560703431044174,BEARISH_BELOW_EMA200,0.045957267275412064,0.0030135912967513487,0.3450562034776865
2022-11-15,20:00:00,1.32734,1.33278,1.32642,1.32793,21873,1.3557903396904432,BEARISH_BELOW_EMA200,0.11898217526525605,-0.30573900732718984,0.3569465257957849
2022-11-16,00:00:00,1.32748,1.33031,1.32687,1.32951,8456,1.3555288437731254,BEARISH_BELOW_EMA200,-0.16171371407510093,-0.20007371136733718,0.39789095230573795
2022-11-16,04:00:00,1.32951,1.33063,1.32717,1.32736,12346,1.355248556770408,BEARISH_BELOW_EMA200,-0.2629279170684662,0.3420323047251679,0.5898927193828354
2022-11-16,08:00:00,1.32733,1.32807,1.32303,1.32387,15744,1.3549363323249315,BEARISH_BELOW_EMA200,0.22509763043198974,0.6647178348327191,0.8142793476700725
2022-11-16,12:00:00,1.32387,1.32806,1.32279,1.32685,15565,1.3546568663316485,BEARISH_BELOW_EMA200,0.3806006707615781,0.5991634321890116,0.9322832271922216
2022-11-16,16:00:00,1.32683,1.33467,1.32669,1.3319,24262,1.3544304298507368,BEARISH_BELOW_EMA200,0.0578121480591589,0.2470155417073365,0.08484120429460569
2022-11-16,20:00:00,1.33189,1.33395,1.3317,1.33267,12564,1.3542139081606797,BEARISH_BELOW_EMA200,0.15982951518380134,0.14857391552296298,-0.007503733107220015
2022-11-17,00:00:00,1.33232,1.33534,1.33206,1.3348,5794,1.3540207349451507,BEARISH_BELOW_EMA200,0.02921786035361945,0.3311357506742651,-0.2539706323044654
2022-11-17,04:00:00,1.33483,1.33615,1.33409,1.33519,7537,1.3538333644481841,BEARISH_BELOW_EMA200,-0.04044368217259019,-0.16177472869031087,-0.26288393412174477
2022-11-17,08:00:00,1.33521,1.33579,1.33045,1.33465,12786,1.3536424851999436,BEARISH_BELOW_EMA200,0.3424118682800873,-0.15584610197428989,-0.05469598771212659
2022-11-17,12:00:00,1.33461,1.3401,1.33433,1.33922,24111,1.3534989778845214,BEARISH_BELOW_EMA200,-0.46220934573857464,-0.5831752811338013,-0.21206373859412012
2022-11-17,16:00:00,1.3393,1.3397,1.33224,1.33303,21948,1.353295306462785,BEARISH_BELOW_EMA200,-0.03450785053598981,-0.10127303961650994,0.5536259499036155
2022-11-17,20:00:00,1.33306,1.33392,1.33214,1.33257,10869,1.3530890845079315,BEARISH_BELOW_EMA200,-0.08704983603113156,0.10130799882932695,0.4795245277921532
2022-11-18,00:00:00,1.3324,1.33304,1.33057,1.33141,6413,1.3528733722242705,BEARISH_BELOW_EMA200,0.02027925282219545,0.3732884686159725,0.7030140978361312
2022-11-18,04:00:00,1.33143,1.33257,1.33,1.33168,8618,1.3526624928986561,BEARISH_BELOW_EMA200,0.168208578637512,0.6555628979935214,0.7156373903640543
2022-11-18,08:00:00,1.33167,1.33475,1.33107,1.33392,11335,1.352476000432003,BEARISH_BELOW_EMA200,0.1844188557034835,0.3778337531486096,0.7459217944104521
2022-11-18,12:00:00,1.33393,1.33639,1.33163,1.33638,13907,1.3523158412237244,BEARISH_BELOW_EMA200,0.30156093326749883,0.3284993789191784,0.4976129543992012
2022-11-18,16:00:00,1.33639,1.34089,1.33617,1.34041,27209,1.3521973751418963,BEARISH_BELOW_EMA200,-0.10817585664089147,0.0596832312501333,0.34392462007893126
2022-11-18,20:00:00,1.34042,1.34071,1.33785,1.33896,9191,1.352065659966355,BEARISH_BELOW_EMA200,0.13517954233136834,0.36670251538507276,0.46005855290674597
2022-11-21,00:00:00,1.33659,1.34168,1.33659,1.34077,5372,1.351953265339824,BEARISH_BELOW_EMA200,0.03281696338671032,0.16855985739537196,0.15215137570202508
2022-11-21,04:00:00,1.34076,1.34234,1.3404,1.34121,8573,1.3518463671772387,BEARISH_BELOW_EMA200,0.19832837512394663,0.28407184557228854,0.1498646744357757
2022-11-21,08:00:00,1.34122,1.34417,1.34068,1.34387,14067,1.3517670003396542,BEARISH_BELOW_EMA200,-0.062506045971705,0.09301494936267611,-0.2626742170001422
2022-11-21,12:00:00,1.34383,1.34435,1.34173,1.34303,12449,1.3516800650128917,BEARISH_BELOW_EMA200,0.1481724161038963,-0.016380870122029066,-0.18093415634795443
2022-11-21,16:00:00,1.34302,1.34948,1.3417,1.34502,22970,1.3516137957092809,BEARISH_BELOW_EMA200,0.007434833682769698,-0.13382700628987104,-0.4669075552779931
2022-11-21,20:00:00,1.34503,1.34559,1.34312,1.34512,10918,1.3515491808266014,BEARISH_BELOW_EMA200,-0.17173189009159287,-0.3553586297133346,-0.5910253360295084
2022-11-22,00:00:00,1.34514,1.3454,1.342,1.34281,6098,1.3514622238034513,BEARISH_BELOW_EMA200,0.030532986796346577,-0.16458024590225312,-0.41033355426308454
2022-11-22,04:00:00,1.34282,1.34375,1.34242,1.34322,6159,1.3513802116263025,BEARISH_BELOW_EMA200,-0.2144101487470402,-0.3335268980509551,-0.2769464421316067
2022-11-22,08:00:00,1.34324,1.34437,1.3394,1.34034,10792,1.3512703587742994,BEARISH_BELOW_EMA200,0.01939806317799416,-0.236507154901004,-0.12384917259799712
2022-11-22,12:00:00,1.34036,1.34101,1.3385,1.3406,11073,1.351164186050177,BEARISH_BELOW_EMA200,-0.13874384603908496,-0.24615843652096678,0.04251827539907201
2022-11-22,16:00:00,1.3406,1.34185,1.3383,1.33874,14908,1.3510405623083843,BEARISH_BELOW_EMA200,-0.11727445209675301,0.05676979846720587,0.13146690171355033
2022-11-22,20:00:00,1.33878,1.33922,1.3365,1.33717,7019,1.3509025467630273,BEARISH_BELOW_EMA200,0.009722024873423983,0.11292505814519636,-0.13386480402641088
2022-11-23,00:00:00,1.33685,1.33787,1.33564,1.3373,4879,1.3507671980390172,BEARISH_BELOW_EMA200,0.16451058102145963,0.28938906752411875,-0.2348014656397159
2022-11-23,04:00:00,1.33734,1.33954,1.33709,1.3395,4710,1.3506550866157434,BEARISH_BELOW_EMA200,-0.06121687196713855,0.07465472191116924,-0.37103396789846355
2022-11-23,08:00:00,1.33952,1.33955,1.33629,1.33868,9625,1.3505359315250396,BEARISH_BELOW_EMA200,0.18600412346489684,-0.24651148892939914,-0.29431977769146134
2022-11-23,12:00:00,1.33864,1.34399,1.33864,1.34117,13325,1.3504427381765318,BEARISH_BELOW_EMA200,-0.04995638136850275,-0.522677960288402,-0.48539707867011755
2022-11-23,16:00:00,1.34122,1.34212,1.33641,1.3405,22196,1.3503438054583574,BEARISH_BELOW_EMA200,-0.38194703468855007,-0.4453562103692675,-0.5050354345393467
2022-11-23,20:00:00,1.34049,1.3408,1.33445,1.33538,11845,1.3501949118717071,BEARISH_BELOW_EMA200,-0.09135976276415693,-0.04792643292545747,-0.1250580359148752
2022-11-24,00:00:00,1.33503,1.33556,1.33369,1.33416,5661,1.3500353605097997,BEARISH_BELOW_EMA200,0.027732805660489104,0.03747676440606411,-0.011243029321827554
2022-11-24,04:00:00,1.33416,1.33455,1.33278,1.33453,6056,1.3498810783156723,BEARISH_BELOW_EMA200,0.015735877050350573,-0.05994619828703079,-0.1536121331105247
2022-11-24,08:00:00,1.33453,1.33622,1.33332,1.33474,11107,1.349730420819994,BEARISH_BELOW_EMA200,-0.005993676671117971,-0.07716858714057317,0.12137195259001414
2022-11-24,12:00:00,1.33476,1.33584,1.33364,1.33466,11234,1.3495804663839743,BEARISH_BELOW_EMA200,-0.06968066773559374,-0.048701541965747046,0.2824689434013195
2022-11-24,16:00:00,1.33467,1.33512,1.33161,1.33373,8365,1.3494227503005518,BEARISH_BELOW_EMA200,-0.0014995538827297147,-0.09372211766999118,0.32690274643293016
2022-11-24,20:00:00,1.33374,1.33421,1.33332,1.33371,2293,1.349266404526417,BEARISH_BELOW_EMA200,0.022493645545131023,0.1986938689820157,0.28117056931417944
2022-11-25,00:00:00,1.33343,1.33493,1.33322,1.33401,4466,1.349114599506254,BEARISH_BELOW_EMA200,-0.11469179391457407,0.33133184908659535,0.9325267426780914
2022-11-25,04:00:00,1.33405,1.33408,1.33168,1.33248,5976,1.3489490811032065,BEARISH_BELOW_EMA200,0.291186359269924,0.4210194524495597,0.9988892891450477
2022-11-25,08:00:00,1.3325,1.33699,1.33248,1.33636,9517,1.3488238166146174,BEARISH_BELOW_EMA200,0.154898380675867,0.08231314915143381,0.6008859888054103
2022-11-25,12:00:00,1.33639,1.33856,1.3337,1.33843,10737,1.3487203955537754,BEARISH_BELOW_EMA200,-0.02540289742459501,0.5992095216036637,0.44529784897230074
2022-11-25,16:00:00,1.33842,1.33981,1.33633,1.33809,12954,1.3486146204736384,BEARISH_BELOW_EMA200,-0.04708203484069894,0.5754470924975181,0.4797883550433897
2022-11-25,20:00:00,1.33807,1.33873,1.33679,1.33746,5744,1.3485036292251447,BEARISH_BELOW_EMA200,0.672169634979725,0.5181463370867077,0.897970780434544
2022-11-28,00:00:00,1.33923,1.34733,1.33912,1.34645,8081,1.3484831951035015,BEARISH_BELOW_EMA200,-0.04901778751530936,-0.15299491254780725,-0.023766200007417724
2022-11-28,04:00:00,1.34649,1.34685,1.34347,1.34579,9487,1.3484563971422727,BEARISH_BELOW_EMA200,-0.10402811731399905,-0.09511142154421921,-0.19988259683903736
2022-11-28,08:00:00,1.34578,1.34599,1.34271,1.34439,12023,1.3484159354791656,BEARISH_BELOW_EMA200,0.0,0.3778665417029265,0.07512700927557892
2022-11-28,12:00:00,1.34442,1.34536,1.3413,1.34439,12754,1.3483758764196714,BEARISH_BELOW_EMA200,0.008925981300078102,0.12942672885100862,0.7944123357061584
