trade_date,trade_time,open,high,low,close,volume,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
2007-02-27,16:00:00,1.9637,1.9669,1.9621,1.9659,2892,1.9591,1.9672,0.3470981573171312,-0.06608377389182996,DOUBLE_TOP_BEARISH,-0.2441629787883369,-0.12208148939416845,-0.24924970751309347
2007-02-27,20:00:00,1.9658,1.9672,1.9601,1.9611,1811,1.9591,1.9672,0.10208769332856933,-0.3100854005693368,DOUBLE_BOTTOM_BULLISH,0.0611901483861031,-0.30595074193054944,0.14787619193309381
2007-03-02,08:00:00,1.9568,1.9572,1.9522,1.9551,1512,1.9553,1.9651,-0.01022860942054815,-0.5088799552185643,DOUBLE_BOTTOM_BULLISH,-0.567745895350627,-0.6035496905529145,-1.6214004398752015
2007-03-02,16:00:00,1.9439,1.946,1.9411,1.9455,2564,1.9429,1.9651,0.133820577487258,-0.9974047122283884,DOUBLE_BOTTOM_BULLISH,-0.11308147005910972,-0.7298894885633509,-1.151374967874581
2007-03-02,20:00:00,1.9454,1.947,1.943,1.9433,1094,1.9411,1.9651,0.11333779815568387,-1.1093583023764715,DOUBLE_BOTTOM_BULLISH,-0.7615911079092227,-1.0240312869860562,-1.096073689085581
2007-03-05,08:00:00,1.9311,1.9321,1.9217,1.9234,1864,1.9259,1.9642,-0.12980943974245532,-2.0771815497403496,DOUBLE_BOTTOM_BULLISH,-0.12997816366850093,-0.07278777165436559,0.20796506186960612
2007-03-05,12:00:00,1.9232,1.9256,1.9199,1.9209,1841,1.9217,1.9605,-0.041629806941765726,-2.019892884468241,DOUBLE_BOTTOM_BULLISH,0.11452964756103803,0.041647144567646,0.3019417981154681
2007-03-06,20:00:00,1.927,1.9321,1.9264,1.9311,906,1.9184,1.9321,0.66201000834028,-0.05175715542673205,DOUBLE_TOP_BEARISH,0.17606545492206876,-0.1708870591890674,0.10874631039303975
2007-03-07,00:00:00,1.9313,1.936,1.9296,1.9345,761,1.9184,1.9321,0.8392410341951628,0.1242171730241799,DOUBLE_TOP_BEARISH,-0.3256655466528919,-0.29464978030499034,-0.3308348410442069
2007-03-07,20:00:00,1.9311,1.9342,1.9299,1.9332,947,1.9213,1.936,0.6193723000052059,-0.14462809917354927,DOUBLE_TOP_BEARISH,-0.2638112973308558,-0.036209393751289204,-0.21208359197185975
2007-03-09,08:00:00,1.9317,1.9334,1.9273,1.9285,893,1.9271,1.9352,0.07264802034144921,-0.346217445225296,DOUBLE_BOTTOM_BULLISH,0.18148820326677917,0.18148820326677917,0.5340938553279738
2007-03-12,00:00:00,1.9346,1.9378,1.9331,1.9346,425,1.9266,1.9352,0.4152392816360431,-0.031004547333605515,DOUBLE_TOP_BEARISH,-0.05685929907991837,-0.16023984286157875,-0.2222681691305796
2007-03-12,08:00:00,1.9336,1.9394,1.9335,1.9388,928,1.9266,1.9378,0.6332399044949646,0.05160491278770316,DOUBLE_TOP_BEARISH,-0.37652155972767093,-0.3301010934598815,-0.47967815143388104
2007-03-12,16:00:00,1.9317,1.9321,1.925,1.9292,1916,1.9266,1.9433,0.13495276653171057,-0.725569906859466,DOUBLE_BOTTOM_BULLISH,0.16587186398506476,0.14513788098693312,0.11403690648973562
2007-03-14,04:00:00,1.93,1.9318,1.9263,1.9267,723,1.925,1.9433,0.08831168831169012,-0.8542170534657514,DOUBLE_BOTTOM_BULLISH,-0.1868479784086805,0.35293507032749866,0.4048372865521373
2007-03-14,08:00:00,1.9264,1.9292,1.9217,1.9231,1651,1.925,1.9353,-0.09870129870129937,-0.6303932206892982,DOUBLE_BOTTOM_BULLISH,-0.03119962560448931,0.6707919504965895,0.5771930736831099
2007-03-14,12:00:00,1.923,1.9253,1.9212,1.9225,1564,1.9217,1.9353,0.04162980694177728,-0.6613961659690965,DOUBLE_BOTTOM_BULLISH,0.5721716514954434,0.7750325097529214,0.7230169050715111
2007-03-14,16:00:00,1.9227,1.937,1.9227,1.9335,2166,1.9212,1.9353,0.6402248594628346,-0.09300883583940597,DOUBLE_TOP_BEARISH,0.1292991983449675,0.051719679337993894,0.10861132660977454
2007-03-14,20:00:00,1.9339,1.9372,1.9332,1.936,924,1.9212,1.937,0.7703518634186928,-0.05162622612287619,DOUBLE_TOP_BEARISH,0.07231404958678037,-0.09297520661157148,0.06198347107438481
2007-03-15,00:00:00,1.9361,1.9392,1.9339,1.9374,688,1.9212,1.9372,0.8432229856339784,0.010324179227750257,DOUBLE_TOP_BEARISH,-0.14968514503973895,-0.05161556725508991,0.0
2007-03-15,12:00:00,1.9343,1.9378,1.9321,1.9364,1614,1.9212,1.9392,0.7911721840516281,-0.14438943894390138,DOUBLE_TOP_BEARISH,-0.041313778145006815,0.05164222268126998,0.5783928940301641
2007-03-15,20:00:00,1.9357,1.9375,1.9347,1.9372,560,1.9212,1.9392,0.8328128253175107,-0.10313531353135323,DOUBLE_TOP_BEARISH,0.010324179227750257,0.24261821185215396,0.2529423910799042
2007-03-16,00:00:00,1.9374,1.9388,1.9357,1.9374,700,1.9212,1.9392,0.8432229856339784,-0.09282178217821904,DOUBLE_TOP_BEARISH,0.005161556725507845,0.5264787860018575,0.2684009497264423
2007-03-16,04:00:00,1.9372,1.9403,1.9364,1.9375,781,1.9212,1.9392,0.8484280657922122,-0.08766501650165197,DOUBLE_TOP_BEARISH,0.22709677419354626,0.22193548387096623,0.206451612903226
