trade_date,trade_time,open,high,low,close,volume,ema20,ema50,distance_to_ema20_pct,signal,forward_1,forward_3,forward_6
2022-10-21,20:00:00,1.36659,1.36813,1.36296,1.36451,15441,1.3663828571428571,1.3664988235294118,-0.1370667915706602,BEARISH_EMA20_PULLBACK,0.17368872342454106,0.6229342401301694,0.4360539680911186
2022-10-24,00:00:00,1.36323,1.36749,1.36062,1.36688,12329,1.3664302040816327,1.3665137716262976,0.032917591913862995,BULLISH_EMA20_PULLBACK,0.07901205665456879,0.3394592063677848,0.13314994732529065
2022-10-24,04:00:00,1.36696,1.36959,1.36623,1.36796,11110,1.366575898931001,1.3665704864644819,0.10128241468927615,BULLISH_EMA20_PULLBACK,0.36916284101874314,0.26535863621743483,0.18348489721921782
2022-10-25,04:00:00,1.36871,1.37162,1.36801,1.37047,10382,1.368473317202674,1.3674911721195528,0.1459058625569393,BULLISH_EMA20_PULLBACK,0.10434376527759237,-0.5049362627419818,-0.7435405371879824
2022-10-28,20:00:00,1.36221,1.36269,1.36014,1.3606,8777,1.3597152916424569,1.3624215069558099,0.06506570625343909,BEARISH_EMA20_PULLBACK,0.07055710715861178,0.2991327355578435,0.11539026899897628
2022-10-31,04:00:00,1.36157,1.36295,1.3607,1.36153,7298,1.3600470754714897,1.3623540861979622,0.10903479410785018,BEARISH_EMA20_PULLBACK,0.2306229021762387,0.20858886693647408,-0.23209183785886686
2022-10-31,20:00:00,1.36435,1.36531,1.36169,1.36217,15476,1.3615343376603373,1.3626921887270016,0.04668720590294901,BEARISH_EMA20_PULLBACK,-0.042579120080461684,-0.4859892671252538,0.06093218908064973
2022-11-01,00:00:00,1.36205,1.36255,1.36107,1.36159,4484,1.3615396388355434,1.362648965639668,0.0036988393888951077,BEARISH_EMA20_PULLBACK,-0.23648822332713962,-0.5258558009386125,0.005141048333199751
2022-11-02,00:00:00,1.36224,1.36351,1.36114,1.36166,5080,1.3609041234414692,1.3620592727427212,0.055542234424234345,BEARISH_EMA20_PULLBACK,-0.09033091961283024,-0.11309724894614638,0.6631611415478071
2022-11-02,04:00:00,1.36164,1.36203,1.35902,1.36043,9941,1.360858968827996,1.361995379693987,-0.03152191651169862,BEARISH_EMA20_PULLBACK,-0.09188271355380088,0.22933925303029273,0.6218622053321312
2022-11-02,08:00:00,1.36038,1.36132,1.35874,1.35918,9470,1.3606990670348535,1.361884972647164,-0.11163872098213057,BEARISH_EMA20_PULLBACK,0.06915934607630636,0.8755278918171266,1.2029311790932669
2022-11-17,16:00:00,1.3393,1.3397,1.33224,1.33303,21948,1.332339463630655,1.3375217767075038,0.05182886105191925,BEARISH_EMA20_PULLBACK,-0.03450785053598981,-0.10127303961650994,0.5536259499036155
2022-11-17,20:00:00,1.33306,1.33392,1.33214,1.33257,10869,1.3323614194753544,1.3373275893856411,0.015654950796144113,BEARISH_EMA20_PULLBACK,-0.08704983603113156,0.10130799882932695,0.4795245277921532
2022-11-18,00:00:00,1.3324,1.33304,1.33057,1.33141,6413,1.3322708080967491,1.3370955270567926,-0.06461209624332197,BEARISH_EMA20_PULLBACK,0.02027925282219545,0.3732884686159725,0.7030140978361312
2022-11-22,12:00:00,1.34036,1.34101,1.3385,1.3406,11073,1.33937261921096,1.3388197895211102,0.09163848591760887,BULLISH_EMA20_PULLBACK,-0.13874384603908496,-0.24615843652096678,0.04251827539907201
2022-11-22,16:00:00,1.3406,1.34185,1.3383,1.33874,14908,1.3393123697622973,1.3388166605202825,-0.042736091685528686,BEARISH_EMA20_PULLBACK,-0.11727445209675301,0.05676979846720587,0.13146690171355033
