trade_date,trade_time,open,high,low,close,volume,prev_daily_high,prev_daily_low,sma,std,upper_band,lower_band,distance_to_prev_daily_low_pct,distance_to_prev_daily_high_pct,signal,forward_1,forward_3,forward_6
2024-06-21,13:00:00,19741.11,19777.99,19645.24,19679.99,10810,20085.36,19681.7,19890.931000000004,100.71472431464947,20092.360448629304,19689.501551370704,-0.00868827387877636,-2.018236168034822,BB_DAILY_LOW_BULLISH,0.06580287896486273,-0.013363827928779527,-0.01915651379904378
2024-08-01,01:00:00,19466.87,19573.92,19461.42,19496.62,8573,19501.04,18776.35,19102.1105,182.81625516457024,19467.74301032914,18736.477989670857,3.8360490723702982,-0.022665457842258114,BB_DAILY_HIGH_BEARISH,0.27281651896586345,0.05759972754251539,-3.741469034119756
2024-09-12,01:00:00,19205.15,19261.43,19204.91,19250.76,6535,19264.68,18523.45,18730.048,215.92993979771217,19161.907879595423,18298.188120404575,3.926428392119166,-0.0722565856271783,BB_DAILY_HIGH_BEARISH,0.1862264139182151,-0.09495728999789535,0.8887960787002809
2024-09-19,05:00:00,19496.01,19648.31,19489.66,19640.52,8667,19653.09,19321.94,19464.875,59.14435858686135,19583.163717173724,19346.586282826276,1.6487992406559682,-0.06395940790989971,BB_DAILY_HIGH_BEARISH,0.49947761057242146,1.5400305083572183,0.8419838171290729
2024-09-25,13:00:00,19886.08,20010.28,19886.08,20008.67,9405,19990.25,19733.05,19861.8695,65.80064097254801,19993.470781945096,19730.268218054905,1.396743027560357,0.09214492064880757,BB_DAILY_HIGH_BEARISH,-0.15698194832540022,0.4172691138391587,0.9592841503208476
2024-10-01,13:00:00,20067.29,20112.57,19773.24,19831.14,12676,20070.37,19846.05,20050.8815,89.95506031687606,20230.79162063375,19870.97137936625,-0.0751283000899416,-1.1919561024535152,BB_DAILY_LOW_BULLISH,-0.18561716573024883,-0.2884856846353721,-0.6278005197885749
2024-10-04,17:00:00,19885.36,19982.39,19814.86,19919.12,18460,19909.79,19651.72,19793.5715,62.00336988112269,19917.578239762242,19669.564760237754,1.3606951452595386,0.046861368201262334,BB_DAILY_HIGH_BEARISH,0.5220612155557154,0.36708448967626395,0.19052046475949103
2025-02-14,01:00:00,22000.12,22065.74,21990.99,22053.99,6849,22036.08,21666.37,21756.15,115.77592700393897,21987.70185400788,21524.598145992124,1.789039880699917,0.08127579859938724,BB_DAILY_HIGH_BEARISH,-0.007935072066324505,-0.02888366232143308,0.5979870309182029
2025-02-14,05:00:00,22054.49,22067.12,22033.49,22052.24,5346,22036.08,21666.37,21771.6625,133.24557256864597,22038.153645137292,21505.171354862705,1.7809628470297638,0.0733342772398714,BB_DAILY_HIGH_BEARISH,-0.1201691982311094,0.23530489419668665,0.6399803375983454
2025-02-28,01:00:00,20616.61,20637.11,20489.86,20535.74,9377,21331.04,20530.29,21131.750500000002,225.07971337599122,21581.909926751985,20681.59107324802,0.02654614230973224,-3.728369549726592,BB_DAILY_LOW_BULLISH,0.034671260933372645,0.03954082005322906,1.6915387514645146
2025-02-28,05:00:00,20538.24,20594.99,20466.86,20542.86,8616,21331.04,20530.29,21090.822,253.71898836891978,21598.25997673784,20583.38402326216,0.061226607125372846,-3.694990961528365,BB_DAILY_LOW_BULLISH,0.31461052647976484,-0.24412374907876241,2.054874540351251
2025-03-11,01:00:00,19425.36,19432.24,19115.11,19227.74,10754,20127.11,19241.55,20068.966500000002,367.7844342787059,20804.535368557415,19333.39763144259,-0.0717717647486698,-4.468450761187269,BB_DAILY_LOW_BULLISH,1.1506812553113366,1.381441604681564,1.1428800264617682
2025-07-30,21:00:00,23406.49,23550.49,23221.39,23522.59,15440,23513.69,23283.29,23379.420000000002,57.421847116638816,23494.26369423328,23264.576305766725,1.0277757138273813,0.03785029061793983,BB_DAILY_HIGH_BEARISH,0.4740124280532033,0.5331045603396627,-1.4024816144820849
2025-08-15,21:00:00,23750.29,23758.49,23687.19,23705.19,7946,23908.49,23697.29,23820.010000000002,52.992825730383615,23925.99565146077,23714.024348539235,0.03333714530225953,-0.8503255538095585,BB_DAILY_LOW_BULLISH,0.3720704200219476,-0.140475566742976,-0.013921002109661525
2025-09-11,17:00:00,23950.59,24017.69,23919.79,24003.09,13285,24009.59,23754.99,23848.5,64.13796724290502,23976.77593448581,23720.22406551419,1.0444121424593256,-0.027072515607305246,BB_DAILY_HIGH_BEARISH,-0.10123696574065785,0.04874372424550642,0.4216123840722204
2025-12-01,17:00:00,25311.79,25444.99,25217.39,25436.49,19237,25442.89,25244.69,25257.81,80.22818509767664,25418.266370195353,25097.35362980465,0.7597637364531032,-0.025154375151556354,BB_DAILY_HIGH_BEARISH,-0.351070450364822,-0.46154166710895034,0.35814689841247177
2025-12-03,01:00:00,25571.59,25624.39,25527.79,25606.49,8923,25619.59,25274.99,25361.74,121.01205898960583,25603.76411797921,25119.71588202079,1.3115732192178908,-0.05113274646471135,BB_DAILY_HIGH_BEARISH,0.008982097897834777,-0.6139068650174261,-0.01093472787563977
2025-12-11,01:00:00,25752.99,25754.29,25496.49,25520.39,8782,25835.09,25498.69,25658.420000000002,68.58482339290987,25795.589646785822,25521.25035321418,0.08510241114347729,-1.2181107168583534,BB_DAILY_LOW_BULLISH,-0.15203529413147399,-0.5399604002916855,0.5987369315280812
2025-12-11,05:00:00,25521.49,25522.49,25355.79,25481.59,12386,25835.09,25498.69,25647.645,78.41359626228379,25804.47219252457,25490.817807475432,-0.06706226868909165,-1.3682940527786045,BB_DAILY_LOW_BULLISH,0.3449549262820784,0.5140966478151482,0.695011575023374
2026-02-13,05:00:00,24715.79,24733.54,24556.79,24626.79,13288,25337.06,24639.61,25115.8695,207.17420176881146,25530.217903537625,24701.521096462377,-0.05203004430670659,-2.803284990444828,BB_DAILY_LOW_BULLISH,0.062005645071893,0.9240749606424536,0.4923499977057505
2026-03-27,09:00:00,23731.89,23759.59,23514.89,23543.99,15905,24212.59,23560.69,23999.995000000003,226.78523221858785,24453.56546443718,23546.424535562826,-0.07088077641188391,-2.7613733185916853,BB_DAILY_LOW_BULLISH,-1.0911489513884496,-1.9656821125051567,-1.3608568471189524
2026-04-14,01:00:00,25420.59,25456.49,25398.99,25419.99,8988,25419.09,24758.39,25056.585,175.35006032996975,25407.285120659937,24705.88487934006,2.672225455694018,0.0035406460262796787,BB_DAILY_HIGH_BEARISH,-0.030684512464414466,0.549960877246605,1.7895365025713927
2026-05-01,01:00:00,27484.42,27524.46,27423.4,27516.17,11496,27489.8,27031.12,27197.478499999997,156.1503620591787,27509.779224118356,26885.17777588164,1.794413254056803,0.09592648909777074,BB_DAILY_HIGH_BEARISH,-0.11992948146489865,0.8105052411000531,1.0035190217243206
