trade_date,trade_time,open,high,low,close,volume,prev_open,prev_close,prev_body_high,prev_body_low,curr_body_high,curr_body_low,prev_bearish,prev_bullish,curr_bullish,curr_bearish,signal,forward_1,forward_3,forward_6
2023-03-22,13:00:00,12713.19,12770.44,12708.19,12758.19,7852,12743.19,12714.44,12743.19,12714.44,12758.19,12713.19,True,False,True,False,BULLISH_ENGULFING,0.3045102792794304,-1.141227713335515,0.10307104691182398
2023-03-22,21:00:00,12803.19,12955.19,12550.99,12572.24,24663,12757.69,12797.04,12797.04,12757.69,12803.19,12572.24,False,True,False,True,BEARISH_ENGULFING,0.32094519353751094,1.0845322710988683,1.3820130700654776
2023-03-24,21:00:00,12689.69,12786.44,12682.94,12776.94,8048,12699.59,12690.69,12699.59,12690.69,12776.94,12689.69,True,False,True,False,BULLISH_ENGULFING,0.13813949192842445,0.17922914250203598,-0.6582170691887131
2023-03-27,17:00:00,12815.34,12829.59,12646.99,12686.24,14055,12800.09,12813.84,12813.84,12800.09,12815.34,12686.24,False,True,False,True,BEARISH_ENGULFING,0.05202487104138313,0.017341623680465823,-1.3431875796138149
2023-03-28,09:00:00,12689.44,12715.94,12634.69,12647.19,6764,12681.44,12688.44,12688.44,12681.44,12689.44,12647.19,False,True,False,True,BEARISH_ENGULFING,-0.6029007234017991,-0.12611497099356242,0.7056903549325977
2023-03-29,21:00:00,12794.69,12877.44,12782.19,12846.69,6490,12807.44,12795.19,12807.44,12795.19,12846.69,12794.69,True,False,True,False,BULLISH_ENGULFING,-0.08912801663308391,0.37208027904463536,0.9951979848505752
2023-03-30,21:00:00,12918.24,12984.04,12913.74,12974.54,5986,12969.99,12918.74,12969.99,12918.74,12974.54,12918.24,True,False,True,False,BULLISH_ENGULFING,0.30713998338282933,-0.05318107616918562,1.6836820419066794
2023-04-03,17:00:00,13125.09,13157.49,13043.74,13064.49,12124,13108.99,13118.59,13118.59,13108.99,13125.09,13064.49,False,True,False,True,BEARISH_ENGULFING,0.6582729214841145,0.5013590274094128,0.398790921038635
2023-04-10,13:00:00,13049.89,13060.39,12864.64,12882.64,7939,13023.14,13049.89,13049.89,13023.14,13049.89,12882.64,False,True,False,True,BEARISH_ENGULFING,1.078971390957133,1.3622984108847256,0.9559376028516007
2023-04-11,21:00:00,13022.54,13032.04,12960.54,12980.29,5749,13004.79,13021.79,13021.79,13004.79,13022.54,12980.29,False,True,False,True,BEARISH_ENGULFING,-0.019645169715014774,0.07858067886001706,-0.9460497415697267
