trade_date,trade_time,open,high,low,close,volume,ny_high,ny_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2023-04-11,20:00:00,1.34841,1.34871,1.34619,1.34638,5604,1.35158,1.3469,BEARISH_NEWYORK_BREAKOUT,0,1,-0.021539238550773294,0.031194759280447345,-0.1678575142233195
2023-04-13,20:00:00,1.33446,1.33474,1.33333,1.3339,6530,1.33934,1.3343,BEARISH_NEWYORK_BREAKOUT,0,1,-0.04123247619761979,-0.08396431516605515,0.14243946322812898
2023-04-19,20:00:00,1.34436,1.34668,1.34423,1.3459,6197,1.34565,1.34221,BULLISH_NEWYORK_BREAKOUT,1,0,0.017831934021828956,0.102533620625599,0.13373950516381616
2023-04-27,20:00:00,1.3615,1.36168,1.35888,1.35904,6319,1.36397,1.35909,BEARISH_NEWYORK_BREAKOUT,0,1,0.08461855427360375,0.512126206734171,-0.34730397927949563
2023-04-28,20:00:00,1.35524,1.3557,1.3536,1.35432,7152,1.36452,1.35507,BEARISH_NEWYORK_BREAKOUT,0,1,0.08860535176325314,0.19567015181050576,0.0
2023-05-04,20:00:00,1.35391,1.35455,1.35189,1.35377,9921,1.36101,1.35392,BEARISH_NEWYORK_BREAKOUT,0,1,-0.11966582211158136,-0.2836523190793003,-1.199612932772909
2023-05-05,20:00:00,1.3405,1.34116,1.3371,1.33753,8121,1.34836,1.34048,BEARISH_NEWYORK_BREAKOUT,0,1,0.04934468759578348,-0.1816781679663375,-0.02541999057965107
2023-05-08,20:00:00,1.33582,1.33832,1.33575,1.33719,5804,1.33636,1.33148,BULLISH_NEWYORK_BREAKOUT,1,0,0.011965390109104761,0.0276699646273141,0.08674907829103028
2023-05-09,20:00:00,1.33924,1.33924,1.33721,1.33835,5582,1.34062,1.33859,BEARISH_NEWYORK_BREAKOUT,0,1,-0.03735943512533679,0.07247730414317163,-0.09265139911083856
2023-05-16,20:00:00,1.3461,1.34823,1.34598,1.34779,6086,1.34713,1.3404,BULLISH_NEWYORK_BREAKOUT,1,0,-0.03412994605985554,0.21665096194511263,-0.17213364099749215
2023-06-14,20:00:00,1.32806,1.3353,1.32806,1.33224,14139,1.3307,1.32718,BULLISH_NEWYORK_BREAKOUT,1,0,0.06605416441481954,0.038281390740407914,-0.767879661322298
2023-06-15,20:00:00,1.3234,1.32364,1.32097,1.32201,7300,1.33266,1.32278,BEARISH_NEWYORK_BREAKOUT,0,1,0.04992397939502008,0.005294967511593293,-0.180785319324354
2023-06-21,20:00:00,1.31692,1.31726,1.31569,1.31638,7213,1.3221,1.31665,BEARISH_NEWYORK_BREAKOUT,0,1,-0.06305170239597292,-0.13445965450706096,-0.10559261003661574
2023-06-23,20:00:00,1.31976,1.32018,1.31783,1.31808,6978,1.32193,1.31844,BEARISH_NEWYORK_BREAKOUT,0,1,-0.10924981791696148,-0.0933175528040667,-0.1964979363923184
2023-06-27,20:00:00,1.31842,1.31919,1.31745,1.31913,6508,1.31893,1.31522,BULLISH_NEWYORK_BREAKOUT,1,0,0.0750494644197347,0.2289387702500908,0.5079105167800103
2023-07-05,20:00:00,1.32737,1.32862,1.32676,1.32825,5676,1.32802,1.32428,BULLISH_NEWYORK_BREAKOUT,1,0,0.04065499717673517,0.10389610389611587,0.6399397703745661
2023-07-11,20:00:00,1.32482,1.32559,1.32299,1.32301,5039,1.32891,1.32451,BEARISH_NEWYORK_BREAKOUT,0,1,-0.08919055789449504,-0.1421002108827676,-0.32879570071277436
2023-07-25,20:00:00,1.31872,1.31886,1.3166,1.31717,5142,1.3209,1.31759,BEARISH_NEWYORK_BREAKOUT,0,1,0.129823788880714,0.19131926782420475,0.26496200186763996
2023-07-27,20:00:00,1.31906,1.32428,1.31841,1.32242,8464,1.32003,1.31739,BULLISH_NEWYORK_BREAKOUT,1,0,0.06276372105685853,0.12552744211370023,0.16560548086085636
2023-07-28,20:00:00,1.32305,1.32493,1.32294,1.32461,6341,1.32426,1.32172,BULLISH_NEWYORK_BREAKOUT,1,0,0.009059270275771582,-0.09738715546462832,-0.43559991242705803
2023-08-02,20:00:00,1.33292,1.3353,1.33272,1.33494,6092,1.33483,1.33098,BULLISH_NEWYORK_BREAKOUT,1,0,-0.012734654741037311,0.202256281181171,0.026967504157483925
2023-08-04,20:00:00,1.33214,1.33903,1.33208,1.33818,7060,1.33719,1.33192,BULLISH_NEWYORK_BREAKOUT,1,0,-0.09042131850722127,0.02017665784871934,-0.1068615582357994
2023-08-08,20:00:00,1.34435,1.34455,1.34102,1.34171,6535,1.34969,1.3435,BEARISH_NEWYORK_BREAKOUT,0,1,0.0857115173919837,-0.0014906350850712137,0.03726587712694583
2023-08-10,20:00:00,1.3418,1.34495,1.34147,1.34471,8620,1.34198,1.33762,BULLISH_NEWYORK_BREAKOUT,1,0,-0.08477664329112901,-0.01561675007994612,-0.013385785782813318
2023-08-15,20:00:00,1.3485,1.35014,1.3483,1.3498,6448,1.34933,1.34456,BULLISH_NEWYORK_BREAKOUT,1,0,-0.013335308934662097,-0.131130537857464,0.24744406578751654
2023-08-16,20:00:00,1.35293,1.35446,1.3518,1.35314,8408,1.35296,1.34814,BULLISH_NEWYORK_BREAKOUT,1,0,0.10198501263726863,-0.027343807736079154,0.1123313182671391
2023-08-17,20:00:00,1.35193,1.35517,1.35186,1.35466,6962,1.35295,1.34958,BULLISH_NEWYORK_BREAKOUT,1,0,-0.06717552743861681,-0.031742282196265514,0.01697843001195521
2023-08-29,20:00:00,1.35849,1.35849,1.35491,1.35501,5815,1.36366,1.35779,BEARISH_NEWYORK_BREAKOUT,0,1,0.0966782532970179,0.10258226876554434,-0.13653035770954675
2023-08-31,20:00:00,1.35446,1.35456,1.35036,1.35076,5853,1.35547,1.35146,BEARISH_NEWYORK_BREAKOUT,0,1,0.017767775178419407,0.014806479315346765,0.6218721312446299
2023-09-20,20:00:00,1.34036,1.34771,1.34035,1.34615,9818,1.34383,1.33952,BULLISH_NEWYORK_BREAKOUT,1,0,0.16045760130742784,0.24811499461427927,0.15897188277681024
2023-09-22,20:00:00,1.34705,1.34912,1.34663,1.34814,6780,1.34776,1.34348,BULLISH_NEWYORK_BREAKOUT,1,0,-0.05340691619563487,0.016318779948678107,-0.20546827480824983
2023-09-25,20:00:00,1.34682,1.34757,1.34528,1.34537,5505,1.34914,1.34609,BEARISH_NEWYORK_BREAKOUT,0,1,0.040137657298734544,0.2698142518415025,0.4690159584352288
2023-09-26,20:00:00,1.35102,1.35276,1.35084,1.35168,6732,1.35153,1.34861,BULLISH_NEWYORK_BREAKOUT,1,0,0.03181226325757061,0.01775568181818315,-0.1376065340909071
2023-09-27,20:00:00,1.35174,1.35426,1.34949,1.34982,8768,1.35216,1.35016,BEARISH_NEWYORK_BREAKOUT,0,1,-0.05704464298943099,-0.007408395193432382,-0.09038242135988493
2023-09-29,20:00:00,1.35444,1.35846,1.35444,1.35695,9315,1.35485,1.34283,BULLISH_NEWYORK_BREAKOUT,1,0,0.0397951287814573,0.1820258668337059,0.7811636390434388
2023-10-05,20:00:00,1.37249,1.37294,1.37032,1.37042,7535,1.37635,1.37223,BEARISH_NEWYORK_BREAKOUT,0,1,0.03137724201339228,0.04451190146086597,-0.3086644970155103
2023-10-09,20:00:00,1.36208,1.36215,1.35806,1.3589,5888,1.36469,1.36123,BEARISH_NEWYORK_BREAKOUT,0,1,-0.0809478254470602,-0.027963794245348957,-0.05298403120171123
2023-10-12,20:00:00,1.36688,1.37002,1.36665,1.36907,8076,1.36759,1.35956,BULLISH_NEWYORK_BREAKOUT,1,0,-0.06939016996939576,-0.1621538708758581,-0.22497023526919527
2023-10-18,20:00:00,1.37011,1.37158,1.36773,1.37149,8002,1.37112,1.36461,BULLISH_NEWYORK_BREAKOUT,1,0,0.012395278128167429,0.15676381162092862,0.034269298354342385
2023-10-20,20:00:00,1.36926,1.37136,1.36879,1.37098,7490,1.37041,1.36693,BULLISH_NEWYORK_BREAKOUT,1,0,0.0021882157288927984,0.00802345767260153,-0.1458810485929774
2023-10-27,20:00:00,1.38652,1.38802,1.38614,1.38742,7646,1.3873,1.38158,BULLISH_NEWYORK_BREAKOUT,1,0,-0.11315967767511434,-0.09153680932955444,-0.34668665580719626
2023-11-02,20:00:00,1.37814,1.37822,1.37354,1.37366,6335,1.38051,1.37688,BEARISH_NEWYORK_BREAKOUT,0,1,0.14778038233623866,0.0538706812457204,-0.5277870797723018
2023-11-06,20:00:00,1.36727,1.37025,1.36695,1.3699,5863,1.36842,1.36557,BULLISH_NEWYORK_BREAKOUT,1,0,0.04160887656034612,0.3628002043944917,0.4847069129133661
2023-11-09,20:00:00,1.37695,1.38159,1.3767,1.38055,9535,1.37867,1.37462,BULLISH_NEWYORK_BREAKOUT,1,0,-0.019557422766288253,0.007967838904788273,-0.046358335446016
2023-11-10,20:00:00,1.38097,1.38168,1.37945,1.37991,5673,1.38544,1.38077,BEARISH_NEWYORK_BREAKOUT,0,1,0.06449695994666735,0.06159822017378072,0.050727946025459845
2023-11-14,20:00:00,1.37135,1.37166,1.36842,1.36923,5968,1.37632,1.37064,BEARISH_NEWYORK_BREAKOUT,0,1,0.07668543634013245,0.033595524491876964,-0.07230341140641429
2023-11-22,20:00:00,1.37083,1.37119,1.36855,1.36863,5158,1.37647,1.37081,BEARISH_NEWYORK_BREAKOUT,0,1,0.001461315329921818,-0.018266441624111958,0.07087379350152455
2023-11-27,20:00:00,1.36403,1.36436,1.36132,1.36156,4402,1.36533,1.36295,BEARISH_NEWYORK_BREAKOUT,0,1,-0.062428390963308066,-0.21960104585916507,-0.32168982637563165
2023-12-05,20:00:00,1.35709,1.35938,1.35688,1.35913,5098,1.35885,1.35557,BULLISH_NEWYORK_BREAKOUT,1,0,-0.13685225107237517,-0.05518235930337999,0.016186825395665537
2023-12-06,20:00:00,1.35823,1.3596,1.35653,1.35935,6208,1.35888,1.35484,BULLISH_NEWYORK_BREAKOUT,1,0,-0.009563394269317209,-0.050023908485674326,0.04708132563357295
2023-12-13,20:00:00,1.35832,1.35912,1.34946,1.35173,9873,1.35896,1.355,BEARISH_NEWYORK_BREAKOUT,0,1,-0.24931014329785495,-0.4801254688436379,-0.8315270061328918
2023-12-19,20:00:00,1.33412,1.335,1.33316,1.33317,5320,1.33625,1.33328,BEARISH_NEWYORK_BREAKOUT,0,1,0.0937614857820063,-0.015751929611380656,0.2662826196208992
2023-12-20,20:00:00,1.33194,1.33699,1.33113,1.33672,7397,1.33447,1.33151,BULLISH_NEWYORK_BREAKOUT,1,0,-0.11371117361900518,-0.14438326650308123,-0.6493506493506344
2023-12-21,20:00:00,1.33115,1.33227,1.32755,1.32804,7132,1.33382,1.32914,BEARISH_NEWYORK_BREAKOUT,0,1,0.021836691665906256,-0.016565766091390995,-0.10391253275504944
2023-12-26,20:00:00,1.32113,1.32136,1.31946,1.31956,5020,1.32151,1.32012,BEARISH_NEWYORK_BREAKOUT,0,1,0.023492679377976937,0.05380581405923098,0.09397071751189091
2023-12-28,20:00:00,1.32149,1.32351,1.32143,1.3228,6280,1.3216,1.3182,BULLISH_NEWYORK_BREAKOUT,1,0,-0.022679165406710534,0.1700937405503542,0.1852131841548279
2024-01-08,20:00:00,1.33661,1.33731,1.33462,1.33476,5150,1.34048,1.33588,BEARISH_NEWYORK_BREAKOUT,0,1,0.0044951901465393775,0.04120590967664977,0.31316491354251497
2024-01-15,20:00:00,1.34382,1.34385,1.34245,1.34259,1298,1.34476,1.34275,BEARISH_NEWYORK_BREAKOUT,0,1,0.21004178490827766,0.5251044622706859,0.5064837366582604
2024-01-18,20:00:00,1.35074,1.35171,1.34856,1.34865,5874,1.35192,1.3489,BEARISH_NEWYORK_BREAKOUT,0,1,-0.007414822229636229,-0.15274533793051948,-0.4211619026433773
2024-01-19,20:00:00,1.34603,1.34653,1.34269,1.34297,5849,1.34937,1.34583,BEARISH_NEWYORK_BREAKOUT,0,1,-0.011169274071654207,-0.02978473085772251,0.3596506251070472
2024-01-22,20:00:00,1.3451,1.34821,1.3451,1.3478,4775,1.34612,1.34256,BULLISH_NEWYORK_BREAKOUT,1,0,0.014838996883809017,-0.016322896572199805,-0.12835732304496283
2024-01-23,20:00:00,1.34815,1.3486,1.34585,1.34607,5010,1.34913,1.34666,BEARISH_NEWYORK_BREAKOUT,0,1,0.0319448468504558,-0.13149390447748252,0.45985721396360646
2024-01-24,20:00:00,1.348,1.35278,1.34793,1.35226,6657,1.34941,1.34297,BULLISH_NEWYORK_BREAKOUT,1,0,0.011092541375169898,-0.12201795512696738,-0.35717983228078265
