trade_date,trade_time,open,high,low,close,volume,sma,std,upper_band,lower_band,prev_high,prev_low,inside_bar,signal,forward_1,forward_3,forward_6
2010-01-08,20:00:00,1.0226,1.0242,1.0226,1.0235,4345,1.031695,0.0038363188221601716,1.0393676376443204,1.0240223623556797,1.0345,1.0215,True,BB_INSIDEBAR_BULLISH,-0.8011724474841216,-0.7230092818759231,-0.7425500732779727
2010-01-15,16:00:00,1.025,1.0271,1.0249,1.0266,11206,1.01972,0.00340643354164904,1.026532867083298,1.0129071329167019,1.0284,1.0245,True,BB_INSIDEBAR_BEARISH,-0.13637249172024818,-0.029222676797191406,-0.27274498344047476
2010-01-29,20:00:00,1.0599,1.0608,1.0592,1.0604,5384,1.05069,0.004218992147047713,1.0591279842940953,1.0422520157059045,1.064,1.0524,True,BB_INSIDEBAR_BEARISH,0.09430403621273951,-0.12259524707658233,-0.4243681629573697
2010-02-04,12:00:00,1.061,1.0625,1.0598,1.0621,10811,1.057295,0.0022924303352790964,1.0618798606705584,1.0527101393294418,1.0631,1.0594,True,BB_INSIDEBAR_BEARISH,0.24479804161566102,1.1674983523208706,1.1486677337350522
2010-02-04,20:00:00,1.0648,1.0673,1.0645,1.0667,8055,1.0580500000000002,0.0034676702326068344,1.0649853404652139,1.0511146595347864,1.0674,1.0618,True,BB_INSIDEBAR_BEARISH,0.7312271491515918,0.5999812505859156,0.5249835942626839
2010-03-12,12:00:00,1.0596,1.0621,1.0587,1.0603,8523,1.071265,0.005036736098538725,1.0813384721970773,1.0611915278029225,1.0679,1.0577,True,BB_INSIDEBAR_BULLISH,-0.1414693954541221,-0.04715646515136706,0.056587758181640475
2010-03-31,20:00:00,1.0514,1.0543,1.0514,1.0538,3739,1.063005,0.0044982423468011455,1.0720014846936023,1.0540085153063976,1.0565,1.0488,True,BB_INSIDEBAR_BULLISH,-0.018978933383941732,-0.11387360030367145,0.028468400075912594
2010-04-09,20:00:00,1.0669,1.0688,1.0656,1.0657,3437,1.0717349999999999,0.0027872406653074197,1.0773094813306148,1.066160518669385,1.0703,1.0655,True,BB_INSIDEBAR_BULLISH,-0.7037627850239336,-0.48794219761659874,-0.5442432204185068
2010-04-22,20:00:00,1.0762,1.0791,1.076,1.0781,5002,1.068815,0.004595223492649908,1.0780054469853,1.0596245530147002,1.0798,1.0751,True,BB_INSIDEBAR_BEARISH,0.5101567572581244,-0.11130692885632965,-0.5194323346628373
2010-07-15,20:00:00,1.0441,1.045,1.0406,1.0416,4900,1.054165,0.005876382256200613,1.0659177645124012,1.0424122354875989,1.0459,1.04,True,BB_INSIDEBAR_BULLISH,0.07680491551458446,0.15360983102916892,0.8448540706605145
2010-08-04,20:00:00,1.055,1.055,1.0518,1.0534,3946,1.0416450000000002,0.004668762374026088,1.0509825247480524,1.0323074752519479,1.0552,1.042,True,BB_INSIDEBAR_BEARISH,-0.028479210176567966,-0.7689386747674195,-0.6929941142965506
2010-08-05,00:00:00,1.0534,1.0539,1.0526,1.0531,3877,1.042305,0.005299500969542264,1.0529040019390845,1.0317059980609156,1.055,1.0518,True,BB_INSIDEBAR_BEARISH,-0.047478871901998385,-0.7026873041496393,-0.5887380115848432
2010-08-31,20:00:00,1.0171,1.0176,1.0137,1.0142,4638,1.023765,0.004270618715159564,1.0323062374303191,1.015223762569681,1.0179,1.0136,True,BB_INSIDEBAR_BULLISH,0.35495957404851586,-0.009859988168013112,0.13803983435220546
2010-09-16,20:00:00,1.0143,1.0157,1.0137,1.0156,3843,1.003965,0.005777385586068668,1.0155197711721373,0.9924102288278627,1.016,1.0107,True,BB_INSIDEBAR_BEARISH,0.06892477353287936,0.0,-0.5907837731390316
2010-09-28,20:00:00,0.9761,0.9771,0.9752,0.9759,4493,0.9834449999999999,0.002984076159507556,0.989413152319015,0.9774768476809848,0.9827,0.9738,True,BB_INSIDEBAR_BULLISH,0.0,0.3586433036171799,0.09222256378727452
2010-10-13,00:00:00,0.9573,0.9577,0.9557,0.9558,2612,0.9628400000000001,0.003160679473802573,0.9691613589476052,0.956518641052395,0.9594,0.9554,True,BB_INSIDEBAR_BULLISH,-0.052312199204848815,0.6172839506172857,-0.2510985561832975
2010-11-16,20:00:00,0.9945,0.9969,0.9945,0.9963,11312,0.98201,0.006068200114615492,0.9941464002292311,0.969873599770769,0.9974,0.9863,True,BB_INSIDEBAR_BEARISH,0.05018568704206123,-0.24089129780186266,-0.4817825956037253
2010-12-02,20:00:00,0.9921,0.9937,0.9914,0.9926,9114,1.000725,0.0035155107436990046,1.0077560214873982,0.9936939785126021,0.9986,0.9888,True,BB_INSIDEBAR_BULLISH,0.2216401370139008,0.020149103364898044,-1.9242393713479755
2010-12-13,20:00:00,0.9666,0.9684,0.9664,0.9682,8134,0.981215,0.005600119829493355,0.9924152396589867,0.9700147603410132,0.973,0.9649,True,BB_INSIDEBAR_BULLISH,0.01032844453626317,-0.8159471183639648,-0.8985746746539899
2011-01-04,20:00:00,0.9491,0.9502,0.9477,0.9479,8050,0.9376049999999999,0.004962435204302204,0.9475298704086044,0.9276801295913955,0.9515,0.9444,True,BB_INSIDEBAR_BEARISH,0.07384745226290051,0.3481379892393798,1.8778352146850974
2011-02-01,20:00:00,0.9356,0.9368,0.9348,0.9353,8813,0.9422200000000001,0.00297385094998597,0.948167701899972,0.9362722981000281,0.9453,0.9336,True,BB_INSIDEBAR_BULLISH,0.08553405324495059,0.02138351331123468,0.5132043194696917
2011-02-17,00:00:00,0.9596,0.9596,0.9572,0.9583,8976,0.967905,0.004510744482765548,0.9769264889655311,0.9588835110344689,0.9627,0.9554,True,BB_INSIDEBAR_BULLISH,0.15652718355420492,-0.8035062089116184,-0.8348116456224571
2011-03-17,00:00:00,0.9002,0.9057,0.8991,0.9004,16292,0.91928,0.008326217312539564,0.9359324346250791,0.9026275653749208,0.9098,0.8922,True,BB_INSIDEBAR_BULLISH,-0.233229675699688,-0.14438027543313725,0.6108396268325257
2011-03-23,20:00:00,0.9078,0.9086,0.9075,0.9079,10838,0.90391,0.0019539164445586195,0.9078178328891172,0.9000021671108828,0.9087,0.9044,True,BB_INSIDEBAR_BEARISH,0.07710100231302158,0.17623086242977581,-0.05507214450931336
2011-05-06,16:00:00,0.87371,0.87833,0.87284,0.87738,17350,0.8647945,0.005638564090105798,0.8760716281802117,0.8535173718197884,0.87944,0.87107,True,BB_INSIDEBAR_BEARISH,0.13677084045681218,-0.19945747566619132,-0.5732977729148248
