trade_date,trade_time,open,high,low,close,volume,prev_open,prev_close,prev_body_high,prev_body_low,curr_body_high,curr_body_low,prev_bearish,prev_bullish,curr_bullish,curr_bearish,signal,forward_1,forward_3,forward_6
1993-05-18,00:00:00,1.535,1.538,1.5237,1.5365,2711,1.5365,1.5355,1.5365,1.5355,1.5365,1.535,True,False,True,False,BULLISH_ENGULFING,0.4360559713634838,0.3904978848031243,0.6963878945655666
1993-05-31,00:00:00,1.5605,1.563,1.556,1.561,1351,1.561,1.5607,1.561,1.5607,1.561,1.5605,True,False,True,False,BULLISH_ENGULFING,-0.352338244714916,-0.6982703395259392,-2.594490711082638
1993-06-01,00:00:00,1.5613,1.567,1.546,1.5555,3621,1.5605,1.561,1.561,1.5605,1.5613,1.5555,False,True,False,True,BEARISH_ENGULFING,-0.9964641594342698,-3.021536483445847,-2.5908068145290906
1993-06-10,00:00:00,1.5137,1.5325,1.507,1.5305,3421,1.5195,1.5152,1.5195,1.5152,1.5305,1.5137,True,False,True,False,BULLISH_ENGULFING,-0.5880431231623585,-0.9147337471414579,-2.1561581182620007
1993-06-18,00:00:00,1.5142,1.517,1.492,1.4975,3331,1.5055,1.514,1.514,1.5055,1.5142,1.4975,False,True,False,True,BEARISH_ENGULFING,-0.6010016694490897,-1.6026711185308862,-0.10684474123539539
1993-06-25,00:00:00,1.4683,1.4835,1.467,1.4762,2511,1.472,1.469,1.472,1.469,1.4762,1.4683,True,False,True,False,BULLISH_ENGULFING,1.3345075193063305,0.9890258772524012,2.323533396558732
1993-07-01,00:00:00,1.4898,1.5175,1.4867,1.515,3641,1.512,1.4908,1.512,1.4908,1.515,1.4898,True,False,True,False,BULLISH_ENGULFING,-0.5280528052805286,-0.7260726072607194,-2.3102310231023053
1993-07-13,00:00:00,1.478,1.4995,1.4735,1.497,3301,1.484,1.479,1.484,1.479,1.497,1.478,True,False,True,False,BULLISH_ENGULFING,0.3674014696058676,-0.7348029392117649,1.269205076820301
1993-07-15,00:00:00,1.5025,1.5035,1.4845,1.489,2451,1.4978,1.5025,1.5025,1.4978,1.5025,1.489,False,True,False,True,BEARISH_ENGULFING,-0.20147750167898681,1.5580926796507646,0.9738079247817298
1993-07-19,00:00:00,1.4845,1.5018,1.483,1.4995,2261,1.4905,1.486,1.4905,1.486,1.4995,1.4845,True,False,True,False,BULLISH_ENGULFING,0.8469489829943271,0.9669889963321079,-0.6468822940980354
1993-08-05,00:00:00,1.5016,1.5047,1.4895,1.4964,2521,1.5,1.501,1.501,1.5,1.5016,1.4964,False,True,False,True,BEARISH_ENGULFING,0.10024057738572953,-1.9780807270783112,-2.499331729484087
