trade_date,trade_time,open,high,low,close,volume,ny_high,ny_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2024-10-17,21:00:00,20302.7,20309.19,20178.85,20207.4,8631,20417.18,20230.67,BEARISH_NEWYORK_BREAKOUT,0,1,0.0251887922246313,0.27816542454743864,0.6054217761810037
2024-10-21,21:00:00,20328.49,20384.61,20288.86,20381.74,6315,20339.61,20181.11,BULLISH_NEWYORK_BREAKOUT,1,0,-0.35389520227419746,-0.7727505109966077,-0.07487093839879243
2024-10-22,17:00:00,20302.74,20417.01,20269.08,20415.73,11984,20321.74,20202.61,BULLISH_NEWYORK_BREAKOUT,1,0,-0.2412355570924968,-0.31245515100366666,-2.1529477515621576
2024-10-23,17:00:00,20279.98,20303.18,19971.83,19976.19,17043,20339.39,20253.52,BEARISH_NEWYORK_BREAKOUT,0,1,0.7341239745917588,0.9930822644358159,1.0950036017879365
2024-10-28,21:00:00,20411.93,20416.65,20345.12,20367.1,7690,20533.61,20388.63,BEARISH_NEWYORK_BREAKOUT,0,1,-0.011096326919386655,0.04954068080384613,0.9603232664444137
2024-10-29,17:00:00,20374.55,20543.75,20356.53,20530.16,15619,20386.12,20293.42,BULLISH_NEWYORK_BREAKOUT,1,0,0.15844981237359493,0.21685169526199718,-0.4298066844096763
2024-10-30,21:00:00,20440.68,20484.81,20338.17,20362.54,9644,20615.74,20404.86,BEARISH_NEWYORK_BREAKOUT,0,1,-0.291564804783699,-0.8592248314797619,-2.251831058404317
2024-10-31,17:00:00,20032.52,20068.83,19893.51,19903.32,18164,20282.14,20018.34,BEARISH_NEWYORK_BREAKOUT,0,1,0.0034667583096623595,0.47374005944737296,0.6690843537661149
2024-11-01,21:00:00,20035.13,20080.57,20003.57,20053.86,8592,20053.36,19936.36,BULLISH_NEWYORK_BREAKOUT,1,0,0.1832564902716983,0.1340390328844473,-0.34337529034310893
2024-11-05,17:00:00,20174.0,20254.01,20117.36,20193.74,15223,20180.12,19991.19,BULLISH_NEWYORK_BREAKOUT,1,0,0.23967823691895515,1.6726965881505795,2.693062305447124
2024-11-06,17:00:00,20561.7,20751.01,20548.04,20737.57,17818,20689.86,20466.24,BULLISH_NEWYORK_BREAKOUT,1,0,0.3430488721677584,0.44137283201454575,1.561947711327797
2024-11-07,17:00:00,20989.62,21077.67,20969.9,21061.48,13704,20991.34,20804.99,BULLISH_NEWYORK_BREAKOUT,1,0,0.2115710766764791,0.2475609501326565,0.38050507371751374
2024-11-08,17:00:00,21096.49,21153.65,21049.84,21141.62,13610,21114.99,21005.37,BULLISH_NEWYORK_BREAKOUT,1,0,-0.09994503732446891,0.17557784124396628,-0.3349790602612274
2024-11-13,17:00:00,21030.9,21158.39,20951.29,21147.4,15791,21134.78,21003.47,BULLISH_NEWYORK_BREAKOUT,1,0,-0.465021704795862,-0.7406584260949385,-1.0616907988688937
