trade_date,trade_time,open,high,low,close,volume,ema20,ema50,distance_to_ema20_pct,signal,forward_1,forward_3,forward_6
2023-03-17,05:00:00,3958.83,3965.83,3957.83,3964.09,1747,3962.7974829931973,3962.9596655132646,0.032616277070677165,BULLISH_EMA20_PULLBACK,0.028253647116990046,-0.9475062372448644,-1.2973973850240608
2023-03-17,09:00:00,3963.83,3975.83,3960.09,3965.21,4317,3963.027246517655,3963.047913924509,0.055077932766248575,BULLISH_EMA20_PULLBACK,-0.4887509110488501,-1.2433137210891776,-1.3285551080522806
2023-03-23,13:00:00,3956.13,3974.13,3943.89,3972.39,4204,3968.9797166361673,3964.6838628207393,0.08592342635408892,BULLISH_EMA20_PULLBACK,-0.25324804462804373,-0.6434413539456082,-1.0774370089543004
2023-03-28,21:00:00,3951.29,3977.29,3951.03,3976.53,2590,3971.6903843263626,3967.6473305559666,0.1218527932775512,BULLISH_EMA20_PULLBACK,0.23890175605364472,0.8238338450860364,1.2815193145782775
2023-04-05,13:00:00,4089.09,4098.21,4087.33,4094.59,2939,4093.187138790998,4055.356396054467,0.03427307771265815,BULLISH_EMA20_PULLBACK,-0.25301678556339285,-0.3199343524015924,-0.5153141095933992
2023-04-05,21:00:00,4084.49,4091.99,4081.73,4087.49,2015,4091.872737196259,4057.704431728864,-0.10710834568287073,BULLISH_EMA20_PULLBACK,-0.14678934994336376,-0.06116222914306824,0.38654528818419576
2023-04-06,09:00:00,4080.73,4091.23,4080.23,4084.99,1815,4089.4476411218166,4060.5030507758643,-0.10900350152408256,BULLISH_EMA20_PULLBACK,-0.28151843700963775,0.4479815128066454,0.4122409112384644
2023-04-10,17:00:00,4073.23,4102.03,4072.73,4099.79,3602,4095.9312503807737,4075.0948038735432,0.09420933563930178,BULLISH_EMA20_PULLBACK,0.31074762365876746,0.3546523114598544,0.5268562536129988
2023-04-12,01:00:00,4111.29,4114.03,4109.29,4111.53,1263,4106.016509751215,4085.833097726715,0.13427832634599973,BULLISH_EMA20_PULLBACK,0.03064552611801977,0.2067356920659706,-0.47914036867053916
2023-04-12,05:00:00,4111.79,4112.79,4110.29,4112.79,1064,4106.661604060623,4086.890231149197,0.149230604569831,BULLISH_EMA20_PULLBACK,0.11525023159460565,0.20180947726482953,-0.418207591440356
2023-04-13,09:00:00,4095.83,4104.83,4094.83,4100.33,2217,4105.075137423207,4091.2045565790136,-0.11559197491779495,BULLISH_EMA20_PULLBACK,0.04877656188648231,1.0323559323273963,0.9745557064919175
2023-04-13,13:00:00,4100.59,4110.83,4091.09,4102.33,3459,4104.8136957638535,4091.640848477876,-0.06050690598739564,BULLISH_EMA20_PULLBACK,0.8946135488856288,1.0350215609178208,1.33655751731333
2023-04-20,17:00:00,4126.03,4148.59,4123.53,4144.09,3680,4141.019542043182,4128.782641506497,0.07414739113506524,BULLISH_EMA20_PULLBACK,-0.3136997507293519,-0.3561698708281002,-0.2427553455644158
2023-04-21,17:00:00,4120.59,4136.29,4113.29,4134.03,5019,4135.672456163873,4128.884055412576,-0.03971436764595091,BULLISH_EMA20_PULLBACK,-0.054184415691220955,-0.404931749406748,-0.0217705241616446
2023-04-24,21:00:00,4133.63,4139.63,4128.39,4135.39,1670,4133.009018006817,4129.139013270523,0.057608923252029695,BULLISH_EMA20_PULLBACK,-0.0991442161440726,-0.42559468393550215,-1.168692674693327
2023-05-03,13:00:00,4125.39,4137.39,4121.89,4133.63,3016,4137.844873904883,4131.5893158327945,-0.10186157367724075,BULLISH_EMA20_PULLBACK,-0.021046876474185905,-1.1200808974194638,-1.6885884803429476
2023-05-09,13:00:00,4124.09,4126.33,4116.33,4125.83,2273,4122.808003545031,4121.028055102317,0.07329947095208578,BULLISH_EMA20_PULLBACK,0.06689563069734376,-0.036356321031162216,0.2244396884990467
2023-05-09,17:00:00,4126.09,4128.83,4117.83,4128.59,3417,4123.358669874076,4121.32460196105,0.1268706058520848,BULLISH_EMA20_PULLBACK,-0.20588142683095195,-0.15162561552491816,-0.4359841979949571
2023-05-09,21:00:00,4128.33,4130.33,4117.83,4120.09,1860,4123.047367981308,4121.2761861978715,-0.0717277226614894,BEARISH_EMA20_PULLBACK,0.10291037331708244,-0.13349222953867512,0.4490193175391799
2023-05-10,01:00:00,4118.59,4126.59,4118.59,4124.33,1280,4123.16952341166,4121.395943601877,0.02814525528846303,BULLISH_EMA20_PULLBACK,-0.04849272487895004,0.2608908598487565,0.49123130302376916
2023-05-11,21:00:00,4122.29,4133.29,4118.29,4132.53,2526,4127.961466033984,4124.4862046155595,0.11067288305879283,BULLISH_EMA20_PULLBACK,0.17567930541339613,0.33296793973667993,-0.32764432442111646
2023-05-15,05:00:00,4121.99,4132.99,4121.23,4132.73,1344,4127.866598182581,4125.609342905544,0.11781877397782552,BULLISH_EMA20_PULLBACK,0.13308394209154725,-0.05904087612787673,-0.14373065745886135
2023-05-15,17:00:00,4116.23,4141.53,4109.99,4130.29,3446,4127.881962739912,4125.887333254135,0.05833590402594741,BULLISH_EMA20_PULLBACK,0.11476191744404828,-0.08473981245868933,-0.11137232494571479
2023-05-16,09:00:00,4126.53,4138.03,4122.53,4133.53,2088,4129.114382105337,4126.743309934292,0.10693861893965988,BULLISH_EMA20_PULLBACK,-0.2477301483235826,-0.43788239107976606,-0.2564394113505758
