trade_date,trade_time,open,high,low,close,volume,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
2006-03-20,04:00:00,0.6301,0.6312,0.6282,0.63,582,2006-03-20/2006-03-26,0.6473,0.6302,15.189873417721998,-2.6726401977444745,-0.031735956839095206,BULLISH_WEEKLY_STRUCTURE,-0.5238095238095191,-0.698412698412692,-0.6666666666666637
2006-09-15,00:00:00,0.6613,0.6641,0.6565,0.6585,3330,2006-09-11/2006-09-17,0.6579,0.6356,80.28673835125461,0.0911992704058267,3.6028949024543606,BEARISH_WEEKLY_STRUCTURE,0.2733485193621904,0.25816249050873724,0.7289293849658355
2006-10-31,16:00:00,0.665,0.6692,0.6645,0.6691,682,2006-10-30/2006-11-05,0.6688,0.6531,86.7469879518078,0.0448564593301552,2.4498545398866964,BEARISH_WEEKLY_STRUCTURE,0.16439994021820203,-0.04483634733224899,0.6575997608728081
2006-12-04,08:00:00,0.6877,0.6887,0.6866,0.6886,363,2006-12-04/2006-12-10,0.6885,0.668,80.57142857142915,0.014524328249816847,3.083832335329334,BEARISH_WEEKLY_STRUCTURE,-0.21783328492592882,0.21783328492594495,-0.11617775196050288
2007-01-08,00:00:00,0.6881,0.6883,0.6849,0.6851,178,2007-01-08/2007-01-14,0.7096,0.6853,16.554054054054376,-3.4526493799323514,-0.029184298847216978,BULLISH_WEEKLY_STRUCTURE,0.08757845569988817,0.11677127426651757,1.0947306962487156
2007-01-08,04:00:00,0.6853,0.6864,0.6851,0.6857,205,2007-01-08/2007-01-14,0.7096,0.6853,14.236111111111072,-3.3680947012401394,0.058368597694433956,BULLISH_WEEKLY_STRUCTURE,0.014583637159105874,0.3208400175003616,1.0062709639784186
2007-01-08,08:00:00,0.6856,0.6865,0.6848,0.6858,499,2007-01-08/2007-01-14,0.7096,0.6853,15.32846715328462,-3.3540022547914377,0.07296074711804244,BULLISH_WEEKLY_STRUCTURE,0.014581510644501165,0.39370078740158,1.0352872557596962
2007-01-08,12:00:00,0.6859,0.6865,0.6841,0.6859,586,2007-01-08/2007-01-14,0.7096,0.6853,13.754646840148453,-3.339909808342736,0.08755289654165094,BULLISH_WEEKLY_STRUCTURE,0.2915876949992713,0.9768187782475637,0.8601837002478521
2007-04-16,00:00:00,0.7392,0.7411,0.739,0.7392,373,2007-04-16/2007-04-22,0.7381,0.7186,88.81118881118856,0.14903129657227882,2.866685221263561,BEARISH_WEEKLY_STRUCTURE,-0.040584415584411115,0.12175324675324838,0.06764069264070022
2007-04-16,04:00:00,0.7393,0.7398,0.7384,0.7389,368,2007-04-16/2007-04-22,0.7381,0.7186,88.81118881118856,0.10838639750711597,2.8249373782354557,BEARISH_WEEKLY_STRUCTURE,0.14886994180538501,0.06766815536607726,0.013533631073215454
2007-04-17,04:00:00,0.7396,0.7397,0.7389,0.739,252,2007-04-16/2007-04-22,0.7381,0.7186,84.44444444444389,0.12193469719550358,2.8388533259114905,BEARISH_WEEKLY_STRUCTURE,0.013531799729362515,0.6495263870094758,1.0825439783491213
2007-05-15,16:00:00,0.7372,0.7404,0.7351,0.7396,933,2007-05-14/2007-05-20,0.7399,0.725,84.51612903225829,-0.04054601973239181,2.013793103448284,BEARISH_WEEKLY_STRUCTURE,-0.13520822065981622,-0.20281233098973184,-0.9058950784207733
2007-06-04,04:00:00,0.7443,0.7449,0.7438,0.7445,184,2007-06-04/2007-06-10,0.7456,0.7248,86.13861386138609,-0.14753218884120037,2.7179911699779318,BEARISH_WEEKLY_STRUCTURE,0.09402283411684659,0.3626595030221524,0.6044325050369306
2007-06-04,08:00:00,0.7447,0.7463,0.744,0.7452,396,2007-06-04/2007-06-10,0.7456,0.7248,90.49999999999994,-0.05364806866953688,2.8145695364238374,BEARISH_WEEKLY_STRUCTURE,0.0,0.2683843263553411,0.8990874932903972
2007-06-04,12:00:00,0.7453,0.7463,0.7443,0.7452,449,2007-06-04/2007-06-10,0.7456,0.7248,89.67391304347818,-0.05364806866953688,2.8145695364238374,BEARISH_WEEKLY_STRUCTURE,0.2683843263553411,0.24154589371980997,0.6441223832528216
2007-06-20,12:00:00,0.7605,0.763,0.7598,0.763,611,2007-06-18/2007-06-24,0.7632,0.7452,82.94573643410871,-0.026205450733749733,2.388620504562539,BEARISH_WEEKLY_STRUCTURE,-0.052424639580611665,-0.27522935779816393,0.026212319790298557
2007-07-02,00:00:00,0.7724,0.7744,0.7724,0.7736,155,2007-07-02/2007-07-08,0.7738,0.7571,88.88888888888889,-0.025846471956589425,2.1793686435081177,BEARISH_WEEKLY_STRUCTURE,0.1809720785935972,0.607549120992766,1.0211995863495371
