trade_date,trade_time,open,high,low,close,volume,rsi,bb_mid,bb_std,bb_upper,bb_lower,signal,forward_1,forward_3,forward_6
1971-05-05,00:00:00,0.5465,0.5465,0.5465,0.5465,1,83.59374999999939,0.53843,0.001969798279813914,0.5423695965596278,0.5344904034403721,BEARISH_RSI_BB,-0.1280878316559989,1.0978956999085097,0.9332113449222311
1971-05-06,00:00:00,0.5458,0.5458,0.5458,0.5458,1,80.45112781954865,0.5387850000000001,0.0025695125484889733,0.543924025096978,0.5336459749030221,BEARISH_RSI_BB,0.38475632099672075,0.4030780505679903,1.0443385855624843
1971-05-07,00:00:00,0.5479,0.5479,0.5479,0.5479,1,88.88888888888872,0.539245,0.0032790362833260947,0.5458030725666522,0.5326869274333478,BEARISH_RSI_BB,0.8395692644643068,0.25552108048913247,0.6205511954736189
1971-05-10,00:00:00,0.5525,0.5525,0.5525,0.5525,1,91.25683060109269,0.539965,0.004402783210652218,0.5487705664213045,0.5311594335786956,BEARISH_RSI_BB,-0.8144796380090404,-0.1628959276018121,-0.14479638009050189
1971-07-16,00:00:00,0.5628,0.5628,0.5628,0.5628,1,80.88235294117672,0.55913,0.0011890287943107157,0.5615080575886214,0.5567519424113786,BEARISH_RSI_BB,0.07107320540157551,0.14214641080313128,0.28429282160626257
1971-07-19,00:00:00,0.5632,0.5632,0.5632,0.5632,1,86.76470588235281,0.5593950000000001,0.0014601640138643414,0.5623153280277288,0.5564746719722714,BEARISH_RSI_BB,-0.07102272727273916,0.21306818181817808,0.3373579545454568
1971-07-21,00:00:00,0.5636,0.5636,0.5636,0.5636,1,81.42857142857062,0.5599000000000001,0.0017997075785908766,0.5634994151571818,0.5563005848428183,BEARISH_RSI_BB,0.14194464158978404,0.14194464158978404,0.26614620298084757
1971-07-22,00:00:00,0.5644,0.5644,0.5644,0.5644,1,83.33333333333262,0.56013,0.0020611953609025097,0.564252390721805,0.556007609278195,BEARISH_RSI_BB,0.03543586109142062,0.12402551381999183,0.12402551381999183
1971-08-09,00:00:00,0.5737,0.5737,0.5737,0.5737,1,92.91338582677083,0.564585,0.0030713060825403892,0.5707276121650808,0.5584423878349192,BEARISH_RSI_BB,-0.01743071291615635,0.6623670908140188,0.22659926791005194
1971-08-10,00:00:00,0.5736,0.5736,0.5736,0.5736,1,91.66666666666589,0.5653349999999999,0.0033515550200839336,0.5720381100401678,0.558631889959832,BEARISH_RSI_BB,0.15690376569037864,0.6450488145048878,0.6450488145048878
1971-08-11,00:00:00,0.5745,0.5745,0.5745,0.5745,1,91.73553719008187,0.56604,0.0037214032441112493,0.5734828064882225,0.5585971935117775,BEARISH_RSI_BB,0.522193211488251,-0.6440382941688488,0.22628372497823634
1971-08-12,00:00:00,0.5775,0.5775,0.5775,0.5775,1,93.28859060402621,0.566845,0.004352673104876335,0.5755503462097528,0.5581396537902473,BEARISH_RSI_BB,-0.034632034632030816,-0.4329004329004429,-0.4155844155844275
1971-08-13,00:00:00,0.5773,0.5773,0.5773,0.5773,1,93.28859060402621,0.56757,0.004825382450075149,0.5772207649001503,0.5579192350998498,BEARISH_RSI_BB,-1.1259310583752054,0.0,-0.39840637450200583
1971-09-20,00:00:00,0.5863,0.5863,0.5863,0.5863,1,91.85185185185196,0.57743,0.003191452399939343,0.5838129047998787,0.5710470952001213,BEARISH_RSI_BB,-0.35817840695889314,0.7504690431519631,0.6481323554494139
1971-09-22,00:00:00,0.5861,0.5861,0.5861,0.5861,1,80.83832335329345,0.578655,0.0035142529340155856,0.5856835058680312,0.5716264941319689,BEARISH_RSI_BB,0.7848490018768213,0.7166012625831928,0.5971677188193242
1971-09-23,00:00:00,0.5907,0.5907,0.5907,0.5907,1,84.31372549019615,0.579325,0.0044064396655738546,0.5881378793311477,0.5705121206688523,BEARISH_RSI_BB,-0.10157440325038851,-0.10157440325038851,-0.3047232097511467
1971-09-24,00:00:00,0.5901,0.5901,0.5901,0.5901,1,81.46341463414619,0.58004,0.004933067797503273,0.5899061355950066,0.5701738644049934,BEARISH_RSI_BB,0.03389256058296713,0.05083884087444128,-0.3219793255380466
1971-12-02,00:00:00,0.5946,0.5946,0.5946,0.5946,1,85.50724637681219,0.58753,0.0030435609338275065,0.593617121867655,0.581442878132345,BEARISH_RSI_BB,0.5886310124453326,0.6727211570803908,0.35317860746720325
1971-12-03,00:00:00,0.5981,0.5981,0.5981,0.5981,1,87.95180722891612,0.5881449999999999,0.0038194068153417056,0.5957838136306833,0.5805061863693165,BEARISH_RSI_BB,0.5851864236749805,0.200635345260005,-0.16719612104999182
1971-12-06,00:00:00,0.6016,0.6016,0.6016,0.6016,1,89.94974874371904,0.5889300000000001,0.004816867293827136,0.5985637345876543,0.5792962654123458,BEARISH_RSI_BB,-0.4986702127659579,-0.615026595744687,-0.16622340425531928
1972-04-18,00:00:00,0.6123,0.6123,0.6123,0.6123,1,16.176470588236185,0.61618,0.0011551258760389247,0.6184902517520778,0.6138697482479221,BULLISH_RSI_BB,-0.04899559039685889,0.21231422505309144,0.45729217703740405
1972-04-19,00:00:00,0.612,0.612,0.612,0.612,1,13.043478260870899,0.615935,0.0014708661966481304,0.6188767323932963,0.6129932676067037,BULLISH_RSI_BB,0.3758169934640472,0.6209150326797428,0.5555555555555488
1972-06-15,00:00:00,0.6185,0.6186,0.6184,0.6184,31,81.35593220339088,0.61601,0.0011331836846599018,0.6182763673693198,0.6137436326306801,BEARISH_RSI_BB,-0.17787839586028298,-0.43661060802068646,0.4527813712807285
1972-10-03,00:00:00,0.6088,0.6088,0.6084,0.6088,81,17.391304347827074,0.612035,0.0014833372757775602,0.6150016745515551,0.6090683254484449,BULLISH_RSI_BB,0.24638633377134458,0.44349540078844213,0.06570302233902035
1972-12-01,00:00:00,0.6133,0.6134,0.6132,0.6133,41,81.66666666666652,0.61059,0.0012021472017872648,0.6129942944035744,0.6081857055964255,BEARISH_RSI_BB,-0.1630523398010763,-0.27718897766181705,-0.2608837436817112
1973-02-13,00:00:00,0.6603,0.6607,0.6602,0.6604,91,95.52238805970137,0.61829,0.011004013621833546,0.6402980272436671,0.5962819727563329,BEARISH_RSI_BB,0.27256208358570927,-0.030284675953963957,1.6050878255602747
1973-02-14,00:00:00,0.6622,0.6622,0.6622,0.6622,1,95.4022988505746,0.62095,0.014511247906003706,0.6499724958120074,0.5919275041879926,BEARISH_RSI_BB,0.015101177891873901,-0.48323769254001514,3.0504379341588637
1973-02-15,00:00:00,0.6623,0.6623,0.662,0.6623,61,96.89320388349506,0.623615,0.016898965243937608,0.6574129304878753,0.5898170695121248,BEARISH_RSI_BB,-0.31707685338970115,-0.3019779556092408,2.3403291559716077
1973-05-07,00:00:00,0.6855,0.6856,0.6855,0.6855,21,13.725490196078965,0.6896100000000001,0.0018595132356781865,0.6933290264713564,0.6858909735286437,BULLISH_RSI_BB,0.3792851932895765,0.4814004376367571,2.7716994894237805
1973-05-21,00:00:00,0.7137,0.714,0.7132,0.7136,151,80.09828009827993,0.69362,0.00819573701768979,0.7100114740353796,0.6772285259646205,BEARISH_RSI_BB,-0.12612107623318553,-0.6446188340807243,1.177130044843044
1973-06-04,00:00:00,0.7499,0.7502,0.7493,0.7498,171,86.68639053254424,0.7077600000000001,0.01608874729348555,0.7399374945869711,0.675582505413029,BEARISH_RSI_BB,0.18671645772205345,-1.3336889837289956,-0.12003200853561108
1973-06-05,00:00:00,0.7513,0.7516,0.7512,0.7512,71,86.08964451313742,0.711045,0.017908847416554307,0.7468626948331086,0.6752273051668914,BEARISH_RSI_BB,-1.5708200212992591,-0.6789137380191684,-0.9185303514377021
1973-06-28,00:00:00,0.794,0.797,0.7913,0.7942,1121,85.94917787742892,0.75669,0.015112243206643158,0.7869144864132863,0.7264655135867136,BEARISH_RSI_BB,1.221354822462847,3.7899773356837088,5.250566607907323
1973-06-29,00:00:00,0.8036,0.8049,0.8028,0.8039,391,90.93369418132608,0.7603500000000001,0.01720558354904139,0.7947611670980829,0.7259388329019173,BEARISH_RSI_BB,1.3310113198159028,5.149894265455916,1.7166314218186385
1973-07-02,00:00:00,0.8146,0.8155,0.8143,0.8146,241,91.52970922882423,0.76359,0.020833194666202353,0.8052563893324047,0.7219236106675953,BEARISH_RSI_BB,1.1907684753253183,5.254112447827162,0.06137981831574466
1973-07-03,00:00:00,0.8245,0.8274,0.8218,0.8243,1101,97.5059382422803,0.767245,0.024614319217199438,0.8164736384343988,0.7180163615656011,BEARISH_RSI_BB,2.5476161591653548,1.4072546403008546,-0.6187067815115848
1973-07-05,00:00:00,0.8452,0.851,0.8396,0.8453,2271,97.84836065573772,0.77254,0.029261010523253906,0.8310620210465078,0.7140179789534922,BEARISH_RSI_BB,1.4314444575890215,-3.2651129776410817,-2.9575298710516997
1973-07-06,00:00:00,0.8576,0.8645,0.8508,0.8574,2721,97.96314258001941,0.77842,0.03379952662390204,0.846019053247804,0.710820946752196,BEARISH_RSI_BB,-2.5075810590156373,-4.933519944016796,-3.2306974574294443
1973-08-14,00:00:00,0.7997,0.7999,0.7996,0.7996,51,13.863928112965255,0.8345750000000001,0.016075410283698882,0.8667258205673978,0.8024241794326024,BULLISH_RSI_BB,-1.0380190095047492,-1.2631315657828912,-1.0380190095047492
1973-08-15,00:00:00,0.7911,0.7928,0.7892,0.7913,701,12.587412587412516,0.83162,0.01829237977668619,0.8682047595533724,0.7950352404466277,BULLISH_RSI_BB,-0.16428661695942978,2.2873752053582717,-0.31593580184507236
1973-11-07,00:00:00,0.7648,0.7668,0.7626,0.765,821,14.744525547445363,0.80611,0.012555179262582926,0.8312203585251658,0.7809996414748341,BULLISH_RSI_BB,0.02614379084967032,-2.549019607843132,-1.895424836601316
1973-11-08,00:00:00,0.7651,0.7654,0.7645,0.7652,171,9.737248840803801,0.8038400000000001,0.015467160457930954,0.834774320915862,0.7729056790841382,BULLISH_RSI_BB,-0.6403554626241527,-2.2347098797699956,-1.2023000522739136
1973-11-09,00:00:00,0.7603,0.7603,0.7603,0.7603,1,9.251101321586006,0.8010249999999999,0.017947082302081873,0.8369191646041636,0.7651308353958362,BULLISH_RSI_BB,-1.9466000263053957,-0.3682756806523773,-0.3288175720110413
1973-11-12,00:00:00,0.7455,0.7455,0.7455,0.7455,1,8.108108108108212,0.797515,0.021448991511069066,0.8404129830221381,0.7546170169778619,BULLISH_RSI_BB,0.34875922199865,0.6706908115358676,1.3950368879946295
